"","SRR7992453.sorted.bam","SRR7992450.sorted.bam"
"peak_7944",187,109
"peak_7945",463,314
"peak_7946",2545,677
"peak_7947",815,255
"peak_7948",594,276
"peak_7949",273,111
"peak_7950",77,39
"peak_7951",15589,6268
"peak_7952",57,24
"peak_7953",107,73
"peak_7954",330,246
"peak_7955",95,64
"peak_7956",96,66
"peak_7957",78,38
"peak_7958",154,34
"peak_7959",85,28
"peak_7960",210,150
"peak_7961",1472,1041
"peak_7962",3749,1700
"peak_7963",231,170
"peak_7964",551,383
"peak_7965",180,100
"peak_7966",12595,4308
"peak_7967",198,110
"peak_7968",86,45
"peak_7969",371,229
"peak_7970",409,292
"peak_7971",1689,955
"peak_7972",1327,831
"peak_7973",865,520
"peak_7974",253,141
"peak_7975",48,10
"peak_7976",38,12
"peak_7977",698,202
"peak_7978",78,39
"peak_7979",62,25
"peak_7980",1085,483
"peak_7981",1054,466
"peak_7982",525,251
"peak_7983",307,188
"peak_7984",101,40
"peak_7985",185,136
"peak_7986",438,252
"peak_7987",2101,505
"peak_7988",132,59
"peak_7989",1492,485
"peak_7990",397,126
"peak_7991",741,436
"peak_7992",742,438
"peak_7993",128,76
"peak_7994",205,129
"peak_7995",279,185
"peak_7996",57,16
"peak_7997",1548,720
"peak_7998",240,65
"peak_7999",116,58
"peak_8000",1537,760
"peak_8001",324,148
"peak_8002",107,66
"peak_8003",56,32
"peak_8004",611,234
"peak_8005",370,151
"peak_8006",510,376
"peak_8007",87,47
"peak_8008",750,526
"peak_8009",5693,3709
"peak_8010",392,204
"peak_8011",3705,1262
"peak_8012",158,71
"peak_8013",523,317
"peak_8014",858,242
"peak_8015",698,222
"peak_8016",40,10
"peak_8017",102,66
"peak_8018",303,204
"peak_8019",459,328
"peak_8020",711,460
"peak_8021",85,28
"peak_8022",437,185
"peak_8023",1279,503
"peak_8024",198,73
"peak_8025",126,83
"peak_8026",54,20
"peak_8027",390,123
"peak_8028",160,69
"peak_8029",551,339
"peak_8030",133,86
"peak_8031",4395,2447
"peak_8032",7286,3986
"peak_8033",2177,1185
"peak_8034",4276,1177
"peak_8035",134,89
"peak_8036",1098,328
"peak_8037",855,571
"peak_8038",415,289
"peak_8039",382,272
"peak_8040",111,73
"peak_8041",1682,761
"peak_8042",530,317
"peak_8043",62,35
"peak_8044",86,55
"peak_8045",186,109
"peak_8046",93,44
"peak_8047",97,59
"peak_8048",866,288
"peak_8049",50,19
"peak_8050",904,646
"peak_8051",426,191
"peak_8052",1066,628
"peak_8053",120,79
"peak_8054",79,47
"peak_8055",58,29
"peak_8056",238,102
"peak_8057",212,65
"peak_8058",159,66
"peak_8059",74,24
"peak_8060",92,34
"peak_8061",276,110
"peak_8062",432,141
"peak_8063",269,118
"peak_8064",102,42
"peak_8065",303,158
"peak_8066",66,28
"peak_8067",378,195
"peak_8068",73,35
"peak_8069",553,230
"peak_8070",2443,924
"peak_8071",6727,2488
"peak_8072",517,294
"peak_8073",111,52
"peak_8074",3577,1807
"peak_8075",333,240
"peak_8076",3104,2145
"peak_8077",1096,581
"peak_8078",199,130
"peak_8079",81,58
"peak_8080",1130,829
"peak_8081",51,23
"peak_8082",81,46
"peak_8083",1171,698
"peak_8084",200,119
"peak_8085",142,60
"peak_8086",7273,2499
"peak_8087",329,167
"peak_8088",170,103
"peak_8089",262,95
"peak_8090",62,32
"peak_8091",332,121
"peak_8092",407,99
"peak_8093",1815,919
"peak_8094",605,316
"peak_8095",394,126
"peak_8096",445,314
"peak_8097",1299,418
"peak_8098",202,117
"peak_8099",268,173
"peak_8100",147,55
"peak_8101",72,30
"peak_8102",409,216
"peak_8103",238,60
"peak_8104",782,260
"peak_8105",835,257
"peak_8106",72,43
"peak_8107",137,81
"peak_8108",429,228
"peak_8109",547,364
"peak_8110",491,154
"peak_8111",156,113
"peak_8112",217,97
"peak_8113",445,122
"peak_8114",78,9
"peak_8115",224,130
"peak_8116",238,72
"peak_8117",164,44
"peak_8118",1071,727
"peak_8119",657,427
"peak_8120",2120,1075
"peak_8121",2361,1131
"peak_8122",868,306
"peak_8123",1043,710
"peak_8124",110,75
"peak_8125",66,30
"peak_8126",162,39
"peak_8127",101,62
"peak_8128",365,176
"peak_8129",688,161
"peak_8130",697,171
"peak_8131",315,89
"peak_8132",315,84
"peak_8133",259,186
"peak_8134",332,219
"peak_8135",129,43
"peak_8136",107,59
"peak_8137",748,271
"peak_8138",830,231
"peak_8139",105,56
"peak_8140",280,129
"peak_8141",509,232
"peak_8142",30,4
"peak_8143",402,250
"peak_8144",207,119
"peak_8145",177,114
"peak_8146",78,14
"peak_8147",89,64
"peak_8148",502,240
"peak_8149",158,88
"peak_8150",348,192
"peak_8151",249,160
"peak_8152",68,41
"peak_8153",376,262
"peak_8154",170,118
"peak_8155",63,35
"peak_8156",306,84
"peak_8157",110,45
"peak_8158",241,88
"peak_8159",261,93
"peak_8160",32,7
"peak_8161",161,86
"peak_8162",413,164
"peak_8163",75,30
"peak_8164",32,7
"peak_8165",41,12
"peak_8166",140,70
"peak_8167",118,85
"peak_8168",48,15
"peak_8169",135,76
"peak_8170",135,87
"peak_8171",36,9
"peak_8172",73,45
"peak_8173",101,37
"peak_8174",114,71
"peak_8175",215,142
"peak_8176",430,240
"peak_8177",167,97
"peak_8178",89,20
"peak_8179",64,30
"peak_8180",209,127
"peak_8181",69,33
"peak_8182",116,34
"peak_8183",38,10
"peak_8184",691,308
"peak_8185",273,193
"peak_8186",3135,1196
"peak_8187",103,71
"peak_8188",898,646
"peak_8189",449,219
"peak_8190",2814,924
"peak_8191",1543,616
"peak_8192",4530,1650
"peak_8193",320,160
"peak_8194",139,45
"peak_8195",284,179
"peak_8196",83,47
"peak_8197",88,64
"peak_8198",146,94
"peak_8199",208,113
"peak_8200",914,341
"peak_8201",69,42
"peak_8202",73,42
"peak_8203",144,104
"peak_8204",1910,662
"peak_8205",589,347
"peak_8206",85,61
"peak_8207",210,103
"peak_8208",152,84
"peak_8209",136,95
"peak_8210",169,124
"peak_8211",345,169
"peak_8212",121,82
"peak_8213",87,46
"peak_8214",401,272
"peak_8215",141,80
"peak_8216",60,19
"peak_8217",389,183
"peak_8218",212,106
"peak_8219",327,106
"peak_8220",117,67
"peak_8221",1595,466
"peak_8222",139,50
"peak_8223",59,16
"peak_8224",104,35
"peak_8225",124,86
"peak_8226",685,325
"peak_8227",192,106
"peak_8228",71,35
"peak_8229",42,18
"peak_8230",61,17
"peak_8231",443,286
"peak_8232",78,49
"peak_8233",874,275
"peak_8234",217,137
"peak_8235",97,54
"peak_8236",272,96
"peak_8237",4057,950
"peak_8238",779,422
"peak_8239",78,37
"peak_8240",189,96
"peak_8241",431,168
"peak_8242",344,160
"peak_8243",284,202
"peak_8244",127,91
"peak_8245",409,314
"peak_8246",384,256
"peak_8247",397,276
"peak_8248",289,207
"peak_8249",85,48
"peak_8250",50,24
"peak_8251",100,51
"peak_8252",69,25
"peak_8253",1512,446
"peak_8254",63,31
"peak_8255",127,82
"peak_8256",231,85
"peak_8257",343,102
"peak_8258",68,41
"peak_8259",407,268
"peak_8260",264,163
"peak_8261",737,257
"peak_8262",52,22
"peak_8263",131,40
"peak_8264",58,35
"peak_8265",205,99
"peak_8266",306,171
"peak_8267",561,340
"peak_8268",718,528
"peak_8269",5108,1948
"peak_8270",3345,1959
"peak_8271",2643,1249
"peak_8272",3792,1256
"peak_8273",51,27
"peak_8274",88,63
"peak_8275",103,76
"peak_8276",132,87
"peak_8277",805,498
"peak_8278",242,73
"peak_8279",57,18
"peak_8280",116,17
"peak_8281",62,18
"peak_8282",832,377
"peak_8283",300,166
"peak_8284",141,70
"peak_8285",281,94
"peak_8286",378,168
"peak_8287",465,282
"peak_8288",117,84
"peak_8289",90,36
"peak_8290",64,11
"peak_8291",45,7
"peak_8292",39,8
"peak_8293",160,55
"peak_8294",173,101
"peak_8295",230,158
"peak_8296",152,113
"peak_8297",476,153
"peak_8298",166,97
"peak_8299",160,123
"peak_8300",261,119
"peak_8301",76,44
"peak_8302",221,87
"peak_8303",80,54
"peak_8304",358,192
"peak_8305",318,137
"peak_8306",62,29
"peak_8307",739,418
"peak_8308",564,381
"peak_8309",339,242
"peak_8310",1366,608
"peak_8311",1834,800
"peak_8312",313,219
"peak_8313",965,331
"peak_8314",158,96
"peak_8315",145,28
"peak_8316",61,32
"peak_8317",256,148
"peak_8318",502,346
"peak_8319",250,183
"peak_8320",430,251
"peak_8321",265,73
"peak_8322",417,202
"peak_8323",672,199
"peak_8324",172,115
"peak_8325",437,96
"peak_8326",359,186
"peak_8327",594,156
"peak_8328",109,62
"peak_8329",552,215
"peak_8330",85,48
"peak_8331",33,8
"peak_8332",1268,933
"peak_8333",453,261
"peak_8334",117,30
"peak_8335",433,219
"peak_8336",97,50
"peak_8337",189,58
"peak_8338",215,72
"peak_8339",51,16
"peak_8340",214,96
"peak_8341",84,57
"peak_8342",825,417
"peak_8343",614,217
"peak_8344",70,42
"peak_8345",468,160
"peak_8346",565,105
"peak_8347",101,51
"peak_8348",86,26
"peak_8349",298,108
"peak_8350",121,53
"peak_8351",58,15
"peak_8352",1083,633
"peak_8353",83,8
"peak_8354",51,11
"peak_8355",295,116
"peak_8356",237,163
"peak_8357",443,251
"peak_8358",49,13
"peak_8359",192,52
"peak_8360",81,11
"peak_8361",110,40
"peak_8362",105,46
"peak_8363",38,4
"peak_8364",90,22
"peak_8365",3937,949
"peak_8366",319,203
"peak_8367",128,59
"peak_8368",401,159
"peak_8369",164,89
"peak_8370",2624,1200
"peak_8371",533,223
"peak_8372",34,7
"peak_8373",195,110
"peak_8374",386,179
"peak_8375",85,54
"peak_8376",68,40
"peak_8377",930,437
"peak_8378",91,68
"peak_8379",109,58
"peak_8380",76,42
"peak_8381",77,42
"peak_8382",34,11
"peak_8383",48,18
"peak_8384",87,39
"peak_8385",44,13
"peak_8386",120,44
"peak_8387",102,29
"peak_8388",55,17
"peak_8389",491,170
"peak_8390",155,90
"peak_8391",195,71
"peak_8392",821,348
"peak_8393",131,78
"peak_8394",93,18
"peak_8395",277,148
"peak_8396",42,15
"peak_8397",1022,286
"peak_8398",173,94
"peak_8399",583,331
"peak_8400",111,56
"peak_8401",202,144
"peak_8402",104,51
"peak_8403",68,36
"peak_8404",175,67
"peak_8405",60,16
"peak_8406",351,131
"peak_8407",366,241
"peak_8408",120,79
"peak_8409",312,115
"peak_8410",307,83
"peak_8411",84,28
"peak_8412",109,25
"peak_8413",529,356
"peak_8414",228,158
"peak_8415",955,311
"peak_8416",63,26
"peak_8417",220,152
"peak_8418",1262,446
"peak_8419",145,58
"peak_8420",2566,1098
"peak_8421",333,214
"peak_8422",128,83
"peak_8423",1845,1272
"peak_8424",427,296
"peak_8425",626,278
"peak_8426",70,43
"peak_8427",214,151
"peak_8428",326,213
"peak_8429",2201,878
"peak_8430",877,399
"peak_8431",106,68
"peak_8432",72,42
"peak_8433",154,70
"peak_8434",4452,2674
"peak_8435",28295,10177
"peak_8436",507,236
"peak_8437",916,329
"peak_8438",48,18
"peak_8439",34,10
"peak_8440",1005,648
"peak_8441",268,169
"peak_8442",561,179
"peak_8443",34,7
"peak_8444",212,156
"peak_8445",1190,528
"peak_8446",192,137
"peak_8447",232,147
"peak_8448",138,87
"peak_8449",36,12
"peak_8450",2062,894
"peak_8451",142,97
"peak_8452",165,118
"peak_8453",4031,1052
"peak_8454",254,166
"peak_8455",49,21
"peak_8456",158,54
"peak_8457",256,187
"peak_8458",444,219
"peak_8459",883,342
"peak_8460",233,159
"peak_8461",423,290
"peak_8462",138,68
"peak_8463",59,34
"peak_8464",935,306
"peak_8465",76,53
"peak_8466",508,355
"peak_8467",416,243
"peak_8468",230,126
"peak_8469",445,206
"peak_8470",368,163
"peak_8471",13787,6582
"peak_8472",2031,934
"peak_8473",114,80
"peak_8474",93,42
"peak_8475",88,19
"peak_8476",147,79
"peak_8477",89,44
"peak_8478",479,331
"peak_8479",167,108
"peak_8480",1440,964
"peak_8481",1694,1203
"peak_8482",821,536
"peak_8483",511,266
"peak_8484",35,11
"peak_8485",368,269
"peak_8486",168,83
"peak_8487",108,68
"peak_8488",140,94
"peak_8489",335,198
"peak_8490",63,24
"peak_8491",137,107
"peak_8492",229,133
"peak_8493",532,238
"peak_8494",121,79
"peak_8495",73,28
"peak_8496",264,171
"peak_8497",143,107
"peak_8498",214,106
"peak_8499",77,53
"peak_8500",597,328
"peak_8501",120,52
"peak_8502",558,191
"peak_8503",215,108
"peak_8504",52,16
"peak_8505",80,45
"peak_8506",70,44
"peak_8507",380,200
"peak_8508",43,17
"peak_8509",47,18
"peak_8510",90,46
"peak_8511",355,163
"peak_8512",178,71
"peak_8513",61,37
"peak_8514",76,48
"peak_8515",506,276
"peak_8516",39,6
"peak_8517",447,182
"peak_8518",378,138
"peak_8519",738,358
"peak_8520",3644,1071
"peak_8521",84,42
"peak_8522",140,90
"peak_8523",76,14
"peak_8524",94,55
"peak_8525",76,27
"peak_8526",279,111
"peak_8527",71,29
"peak_8528",129,83
"peak_8529",33,7
"peak_8530",214,81
"peak_8531",73,28
"peak_8532",94,29
"peak_8533",49,21
"peak_8534",106,48
"peak_8535",164,115
"peak_8536",66,19
"peak_8537",440,285
"peak_8538",51,23
"peak_8539",405,162
"peak_8540",841,216
"peak_8541",174,128
"peak_8542",357,199
"peak_8543",39,13
"peak_8544",31,7
"peak_8545",195,59
"peak_8546",155,55
"peak_8547",99,53
"peak_8548",296,122
"peak_8549",319,190
"peak_8550",312,207
"peak_8551",1807,1159
"peak_8552",637,320
"peak_8553",164,87
"peak_8554",34,9
"peak_8555",33,4
"peak_8556",257,95
"peak_8557",39,16
"peak_8558",56,24
"peak_8559",176,106
"peak_8560",164,101
"peak_8561",161,101
"peak_8562",898,516
"peak_8563",86,60
"peak_8564",979,381
"peak_8565",429,295
"peak_8566",61,23
"peak_8567",47,16
"peak_8568",248,70
"peak_8569",458,156
"peak_8570",58,28
"peak_8571",49,18
"peak_8572",89,58
"peak_8573",299,121
"peak_8574",215,135
"peak_8575",301,186
"peak_8576",489,295
"peak_8577",323,189
"peak_8578",1428,491
"peak_8579",1453,657
"peak_8580",57,19
"peak_8581",453,329
"peak_8582",1618,771
"peak_8583",1014,432
"peak_8584",1533,1148
"peak_8585",1124,671
"peak_8586",299,148
"peak_8587",450,222
"peak_8588",406,188
"peak_8589",153,105
"peak_8590",80,39
"peak_8591",402,314
"peak_8592",1038,423
"peak_8593",769,343
"peak_8594",371,197
"peak_8595",218,103
"peak_8596",937,530
"peak_8597",390,168
"peak_8598",823,373
"peak_8599",71,44
"peak_8600",168,86
"peak_8601",267,77
"peak_8602",1363,546
"peak_8603",1062,721
"peak_8604",306,212
"peak_8605",821,295
"peak_8606",105,76
"peak_8607",454,181
"peak_8608",278,104
"peak_8609",46,18
"peak_8610",213,149
"peak_8611",415,237
"peak_8612",332,104
"peak_8613",218,159
"peak_8614",58,29
"peak_8615",199,121
"peak_8616",233,158
"peak_8617",199,130
"peak_8618",250,123
"peak_8619",101,47
"peak_8620",385,274
"peak_8621",148,100
"peak_8622",723,349
"peak_8623",2698,651
"peak_8624",755,167
"peak_8625",83,54
"peak_8626",391,97
"peak_8627",649,287
"peak_8628",169,114
"peak_8629",395,182
"peak_8630",677,279
"peak_8631",99,71
"peak_8632",276,152
"peak_8633",263,150
"peak_8634",90,60
"peak_8635",139,100
"peak_8636",175,131
"peak_8637",206,149
"peak_8638",261,187
"peak_8639",371,237
"peak_8640",412,265
"peak_8641",659,403
"peak_8642",148,108
"peak_8643",1278,502
"peak_8644",67,37
"peak_8645",59,13
"peak_8646",118,32
"peak_8647",225,150
"peak_8648",50,20
"peak_8649",50,15
"peak_8650",176,88
"peak_8651",1319,528
"peak_8652",1530,1131
"peak_8653",236,122
"peak_8654",1224,372
"peak_8655",272,194
"peak_8656",336,218
"peak_8657",937,501
"peak_8658",567,329
"peak_8659",4646,1915
"peak_8660",5941,2240
"peak_8661",67,26
"peak_8662",193,37
"peak_8663",665,301
"peak_8664",403,141
"peak_8665",1308,577
"peak_8666",274,133
"peak_8667",166,73
"peak_8668",110,58
"peak_8669",9003,4354
"peak_8670",303,157
"peak_8671",280,96
"peak_8672",353,150
"peak_8673",226,147
"peak_8674",412,296
"peak_8675",3059,1112
"peak_8676",157,98
"peak_8677",1288,451
"peak_8678",139,95
"peak_8679",1181,736
"peak_8680",3424,1320
"peak_8681",1235,706
"peak_8682",38518,6104
"peak_8683",397,105
"peak_8684",477,284
"peak_8685",506,368
"peak_8686",1532,964
"peak_8687",262,174
"peak_8688",60,24
"peak_8689",215,152
"peak_8690",34,8
"peak_8691",213,158
"peak_8692",692,219
"peak_8693",143,70
"peak_8694",180,69
"peak_8695",116,63
"peak_8696",443,59
"peak_8697",3557,1470
"peak_8698",3690,2687
"peak_8699",12131,7709
"peak_8700",6833,3242
"peak_8701",814,484
"peak_8702",56,27
"peak_8703",169,96
"peak_8704",866,512
"peak_8705",38,6
"peak_8706",143,76
"peak_8707",356,149
"peak_8708",882,524
"peak_8709",375,198
"peak_8710",220,155
"peak_8711",481,280
"peak_8712",237,164
"peak_8713",174,134
"peak_8714",613,423
"peak_8715",865,594
"peak_8716",244,79
"peak_8717",160,53
"peak_8718",357,217
"peak_8719",40,16
"peak_8720",7369,5324
"peak_8721",433,277
"peak_8722",165,114
"peak_8723",404,251
"peak_8724",2311,988
"peak_8725",204,134
"peak_8726",58,20
"peak_8727",299,152
"peak_8728",376,191
"peak_8729",237,161
"peak_8730",673,322
"peak_8731",91,49
"peak_8732",100,65
"peak_8733",367,240
"peak_8734",1402,499
"peak_8735",241,158
"peak_8736",95,51
"peak_8737",63,34
"peak_8738",1684,886
"peak_8739",267,192
"peak_8740",622,443
"peak_8741",104,37
"peak_8742",86,45
"peak_8743",1215,865
"peak_8744",498,137
"peak_8745",119,65
"peak_8746",60,27
"peak_8747",518,183
"peak_8748",589,244
"peak_8749",71,39
"peak_8750",192,92
"peak_8751",111,62
"peak_8752",110,47
"peak_8753",799,230
"peak_8754",1732,891
"peak_8755",145,36
"peak_8756",95,51
"peak_8757",227,151
"peak_8758",303,161
"peak_8759",255,111
"peak_8760",1274,435
"peak_8761",1297,834
"peak_8762",1116,645
"peak_8763",62,28
"peak_8764",52,28
"peak_8765",900,368
"peak_8766",545,232
"peak_8767",1242,782
"peak_8768",1145,444
"peak_8769",270,185
"peak_8770",215,145
"peak_8771",357,244
"peak_8772",1943,1009
"peak_8773",268,154
"peak_8774",208,123
"peak_8775",432,294
"peak_8776",113,50
"peak_8777",1814,1030
"peak_8778",300,212
"peak_8779",523,370
"peak_8780",5019,1679
"peak_8781",577,252
"peak_8782",87,16
"peak_8783",62,6
"peak_8784",1044,509
"peak_8785",125,26
"peak_8786",50,8
"peak_8787",591,272
"peak_8788",230,168
"peak_8789",3444,1411
"peak_8790",928,458
"peak_8791",121,49
"peak_8792",1927,1014
"peak_8793",30,4
"peak_8794",38,6
"peak_8795",74,28
"peak_8796",54,13
"peak_8797",152,73
"peak_8798",99,36
"peak_8799",76,27
"peak_8800",108,38
"peak_8801",740,456
"peak_8802",1048,760
"peak_8803",1017,362
"peak_8804",235,164
"peak_8805",1290,916
"peak_8806",325,237
"peak_8807",75,51
"peak_8808",49938,19018
"peak_8809",1375,992
"peak_8810",41159,14621
"peak_8811",2444,894
"peak_8812",254,76
"peak_8813",272,84
"peak_8814",206,97
"peak_8815",264,138
"peak_8816",92,67
"peak_8817",384,240
"peak_8818",137,97
"peak_8819",563,229
"peak_8820",55,27
"peak_8821",57,26
"peak_8822",304,204
"peak_8823",615,380
"peak_8824",610,329
"peak_8825",143,93
"peak_8826",341,243
"peak_8827",892,457
"peak_8828",240,137
"peak_8829",1437,727
"peak_8830",1434,779
"peak_8831",56,15
"peak_8832",765,321
"peak_8833",53,28
"peak_8834",158,108
"peak_8835",118,68
"peak_8836",790,272
"peak_8837",329,160
"peak_8838",133,71
"peak_8839",105,34
"peak_8840",128,50
"peak_8841",329,246
"peak_8842",1962,1216
"peak_8843",253,82
"peak_8844",61,33
"peak_8845",90,40
"peak_8846",1211,280
"peak_8847",58,31
"peak_8848",64,17
"peak_8849",123,43
"peak_8850",198,137
"peak_8851",234,113
"peak_8852",280,195
"peak_8853",437,303
"peak_8854",1300,535
"peak_8855",59,35
"peak_8856",273,134
"peak_8857",116,54
"peak_8858",203,142
"peak_8859",39,14
"peak_8860",39,11
"peak_8861",519,162
"peak_8862",125,39
"peak_8863",72,42
"peak_8864",195,87
"peak_8865",227,100
"peak_8866",88,53
"peak_8867",64,36
"peak_8868",55,28
"peak_8869",298,78
"peak_8870",147,83
"peak_8871",1544,651
"peak_8872",1551,516
"peak_8873",194,118
"peak_8874",204,129
"peak_8875",75,44
"peak_8876",170,56
"peak_8877",43,19
"peak_8878",56,25
"peak_8879",318,160
"peak_8880",109,78
"peak_8881",64,21
"peak_8882",90,16
"peak_8883",60,13
"peak_8884",46,11
"peak_8885",132,39
"peak_8886",385,105
"peak_8887",187,42
"peak_8888",105,63
"peak_8889",100,61
"peak_8890",241,128
"peak_8891",636,225
"peak_8892",70,20
"peak_8893",49,25
"peak_8894",960,330
"peak_8895",97,61
"peak_8896",165,105
"peak_8897",630,210
"peak_8898",157,94
"peak_8899",91,43
"peak_8900",141,48
"peak_8901",144,83
"peak_8902",379,90
"peak_8903",96,48
"peak_8904",149,58
"peak_8905",276,201
"peak_8906",126,89
"peak_8907",86,35
"peak_8908",120,35
"peak_8909",49,21
"peak_8910",90,29
"peak_8911",75,25
"peak_8912",113,41
"peak_8913",46,17
"peak_8914",280,173
"peak_8915",172,40
"peak_8916",35,11
"peak_8917",169,108
"peak_8918",305,161
"peak_8919",204,82
"peak_8920",344,174
"peak_8921",1567,583
"peak_8922",199,98
"peak_8923",435,253
"peak_8924",125,90
"peak_8925",396,283
"peak_8926",2481,1431
"peak_8927",1649,658
"peak_8928",78,35
"peak_8929",153,44
"peak_8930",35,11
"peak_8931",40,15
"peak_8932",2066,1442
"peak_8933",163,103
"peak_8934",115,82
"peak_8935",277,193
"peak_8936",469,254
"peak_8937",51,21
"peak_8938",162,52
"peak_8939",516,127
"peak_8940",93,44
"peak_8941",56,26
"peak_8942",71,41
"peak_8943",156,56
"peak_8944",33,4
"peak_8945",88,16
"peak_8946",104,26
"peak_8947",80,33
"peak_8948",96,18
"peak_8949",75,22
"peak_8950",148,46
"peak_8951",323,74
"peak_8952",113,81
"peak_8953",146,58
"peak_8954",606,400
"peak_8955",6229,2966
"peak_8956",454,338
"peak_8957",625,391
"peak_8958",936,517
"peak_8959",5198,1686
"peak_8960",40,15
"peak_8961",51,22
"peak_8962",55,24
"peak_8963",54,25
"peak_8964",87,31
"peak_8965",92,19
"peak_8966",38,10
"peak_8967",201,107
"peak_8968",37,7
"peak_8969",288,184
"peak_8970",41,10
"peak_8971",123,64
"peak_8972",230,83
"peak_8973",99,48
"peak_8974",276,121
"peak_8975",124,67
"peak_8976",49,15
"peak_8977",84,22
"peak_8978",55,14
"peak_8979",38,9
"peak_8980",94,44
"peak_8981",63,13
"peak_8982",6898,4873
"peak_8983",31194,10693
"peak_8984",31,4
"peak_8985",1981,852
"peak_8986",70,29
"peak_8987",189,115
"peak_8988",114,87
"peak_8989",1396,667
"peak_8990",3601,1266
"peak_8991",1587,429
"peak_8992",2585,1504
"peak_8993",2432,1424
"peak_8994",124,79
"peak_8995",163,110
"peak_8996",762,341
"peak_8997",961,328
"peak_8998",2264,780
"peak_8999",292,152
"peak_9000",104,72
"peak_9001",98,71
"peak_9002",155,63
"peak_9003",47,9
"peak_9004",91,50
"peak_9005",53,29
"peak_9006",89,42
"peak_9007",74,43
"peak_9008",52,25
"peak_9009",114,70
"peak_9010",81,45
"peak_9011",212,62
"peak_9012",57,14
"peak_9013",58,24
"peak_9014",80,49
"peak_9015",237,98
"peak_9016",36,11
"peak_9017",112,23
"peak_9018",60,29
"peak_9019",1376,526
"peak_9020",305,159
"peak_9021",122,51
"peak_9022",933,441
"peak_9023",153,100
"peak_9024",342,156
"peak_9025",233,175
"peak_9026",543,285
"peak_9027",55,28
"peak_9028",139,88
"peak_9029",116,62
"peak_9030",407,297
"peak_9031",933,607
"peak_9032",237,125
"peak_9033",882,649
"peak_9034",1253,882
"peak_9035",15291,8028
"peak_9036",1554,998
"peak_9037",513,209
"peak_9038",58,22
"peak_9039",55,23
"peak_9040",57,12
"peak_9041",45,11
"peak_9042",64,27
"peak_9043",160,110
"peak_9044",91,22
"peak_9045",48,16
"peak_9046",33,4
"peak_9047",49,25
"peak_9048",2684,1322
"peak_9049",175,129
"peak_9050",165,78
"peak_9051",66,27
"peak_9052",138,54
"peak_9053",209,149
"peak_9054",2993,1221
"peak_9055",65,30
"peak_9056",2446,818
"peak_9057",30,7
"peak_9058",364,197
"peak_9059",559,197
"peak_9060",92,37
"peak_9061",36,6
"peak_9062",33,4
"peak_9063",405,130
"peak_9064",218,63
"peak_9065",165,69
"peak_9066",79,35
"peak_9067",1009,631
"peak_9068",873,491
"peak_9069",887,520
"peak_9070",480,230
"peak_9071",277,184
"peak_9072",990,190
"peak_9073",69,28
"peak_9074",55,13
"peak_9075",649,214
"peak_9076",297,180
"peak_9077",129,82
"peak_9078",1847,800
"peak_9079",593,274
"peak_9080",915,312
"peak_9081",210,161
"peak_9082",908,281
"peak_9083",258,147
"peak_9084",316,174
"peak_9085",997,317
"peak_9086",208,99
"peak_9087",80,15
"peak_9088",96,27
"peak_9089",190,131
"peak_9090",2450,846
"peak_9091",393,261
"peak_9092",54,16
"peak_9093",317,98
"peak_9094",75,41
"peak_9095",395,227
"peak_9096",1433,362
"peak_9097",3015,1400
"peak_9098",64,39
"peak_9099",115,46
"peak_9100",3552,1041
"peak_9101",3481,2564
"peak_9102",16804,8384
"peak_9103",4885,3301
"peak_9104",711,448
"peak_9105",79,33
"peak_9106",61,24
"peak_9107",52,13
"peak_9108",65,28
"peak_9109",344,168
"peak_9110",839,321
"peak_9111",38,15
"peak_9112",222,81
"peak_9113",114,51
"peak_9114",139,98
"peak_9115",126,27
"peak_9116",87,39
"peak_9117",57,11
"peak_9118",463,293
"peak_9119",156,84
"peak_9120",63,37
"peak_9121",292,171
"peak_9122",696,286
"peak_9123",154,70
"peak_9124",163,109
"peak_9125",64,26
"peak_9126",70,41
"peak_9127",100,64
"peak_9128",517,177
"peak_9129",590,288
"peak_9130",81,14
"peak_9131",152,52
"peak_9132",38,10
"peak_9133",40,10
"peak_9134",971,492
"peak_9135",152,110
"peak_9136",307,224
"peak_9137",5848,1645
"peak_9138",248,139
"peak_9139",186,131
"peak_9140",444,219
"peak_9141",86,38
"peak_9142",110,57
"peak_9143",157,51
"peak_9144",71,21
"peak_9145",53,21
"peak_9146",58,25
"peak_9147",236,106
"peak_9148",597,188
"peak_9149",46,20
"peak_9150",149,58
"peak_9151",50,15
"peak_9152",418,305
"peak_9153",160,77
"peak_9154",46,13
"peak_9155",64,42
"peak_9156",65,25
"peak_9157",1249,684
"peak_9158",465,151
"peak_9159",156,114
"peak_9160",735,313
"peak_9161",291,158
"peak_9162",214,154
"peak_9163",125,60
"peak_9164",171,75
"peak_9165",563,295
"peak_9166",225,104
"peak_9167",871,236
"peak_9168",87,13
"peak_9169",657,255
"peak_9170",3188,1231
"peak_9171",337,141
"peak_9172",1142,651
"peak_9173",943,349
"peak_9174",123,73
"peak_9175",86,64
"peak_9176",106,75
"peak_9177",508,209
"peak_9178",476,274
"peak_9179",1425,702
"peak_9180",1087,571
"peak_9181",73,33
"peak_9182",127,82
"peak_9183",79,36
"peak_9184",99,59
"peak_9185",336,61
"peak_9186",86,24
"peak_9187",40,11
"peak_9188",462,243
"peak_9189",108,77
"peak_9190",787,229
"peak_9191",423,154
