"","SRR7992459Aligned.sortedByCoord.out_sorted.bam","SRR7992460Aligned.sortedByCoord.out_sorted.bam"
"peak_6681",293,153
"peak_6682",116,41
"peak_6683",339,120
"peak_6684",46,16
"peak_6685",61,32
"peak_6686",69,41
"peak_6687",178,36
"peak_6688",658,190
"peak_6689",685,467
"peak_6690",41,15
"peak_6691",595,250
"peak_6692",145,35
"peak_6693",59,6
"peak_6694",82,23
"peak_6695",117,26
"peak_6696",5493,3076
"peak_6697",103,28
"peak_6698",188,95
"peak_6699",197,135
"peak_6700",155,120
"peak_6701",84,52
"peak_6702",176,77
"peak_6703",214,150
"peak_6704",555,284
"peak_6705",306,209
"peak_6706",324,171
"peak_6707",301,165
"peak_6708",178,85
"peak_6709",74,21
"peak_6710",5367,2439
"peak_6711",372,254
"peak_6712",31,5
"peak_6713",484,141
"peak_6714",256,149
"peak_6715",110,81
"peak_6716",1571,787
"peak_6717",172,127
"peak_6718",52,14
"peak_6719",249,140
"peak_6720",905,396
"peak_6721",763,306
"peak_6722",595,322
"peak_6723",611,271
"peak_6724",181,72
"peak_6725",152,105
"peak_6726",109,54
"peak_6727",51,27
"peak_6728",199,81
"peak_6729",67,24
"peak_6730",61,23
"peak_6731",355,212
"peak_6732",638,285
"peak_6733",1826,837
"peak_6734",234,157
"peak_6735",40,9
"peak_6736",219,159
"peak_6737",1272,519
"peak_6738",556,271
"peak_6739",75,36
"peak_6740",186,50
"peak_6741",31,8
"peak_6742",73,24
"peak_6743",606,194
"peak_6744",89,39
"peak_6745",271,183
"peak_6746",2204,969
"peak_6747",228,166
"peak_6748",47,18
"peak_6749",53,19
"peak_6750",114,26
"peak_6751",87,57
"peak_6752",88,64
"peak_6753",447,249
"peak_6754",2388,897
"peak_6755",677,310
"peak_6756",48,16
"peak_6757",96,21
"peak_6758",719,355
"peak_6759",188,137
"peak_6760",1496,422
"peak_6761",50,25
"peak_6762",104,24
"peak_6763",231,151
"peak_6764",14436,4406
"peak_6765",3133,2026
"peak_6766",40,16
"peak_6767",48,23
"peak_6768",579,166
"peak_6769",93,70
"peak_6770",630,345
"peak_6771",58,33
"peak_6772",63,34
"peak_6773",159,102
"peak_6774",91,56
"peak_6775",1652,711
"peak_6776",1116,629
"peak_6777",85,26
"peak_6778",64,24
"peak_6779",149,56
"peak_6780",45,21
"peak_6781",98,21
"peak_6782",70,18
"peak_6783",51,22
"peak_6784",328,108
"peak_6785",105,49
"peak_6786",818,419
"peak_6787",899,336
"peak_6788",76,47
"peak_6789",103,73
"peak_6790",227,147
"peak_6791",87,57
"peak_6792",266,120
"peak_6793",2690,957
"peak_6794",1110,392
"peak_6795",65,41
"peak_6796",43,18
"peak_6797",69,31
"peak_6798",358,266
"peak_6799",361,272
"peak_6800",347,95
"peak_6801",83,57
"peak_6802",110,38
"peak_6803",1621,578
"peak_6804",1283,643
"peak_6805",915,471
"peak_6806",529,311
"peak_6807",298,204
"peak_6808",496,221
"peak_6809",94,68
"peak_6810",251,162
"peak_6811",992,371
"peak_6812",630,231
"peak_6813",140,59
"peak_6814",132,51
"peak_6815",762,175
"peak_6816",44,13
"peak_6817",314,220
"peak_6818",815,441
"peak_6819",331,217
"peak_6820",276,160
"peak_6821",150,109
"peak_6822",51,24
"peak_6823",231,138
"peak_6824",46,18
"peak_6825",120,44
"peak_6826",67,32
"peak_6827",81,42
"peak_6828",60,22
"peak_6829",562,411
"peak_6830",42,11
"peak_6831",977,624
"peak_6832",312,229
"peak_6833",104,62
"peak_6834",132,93
"peak_6835",286,191
"peak_6836",136,98
"peak_6837",393,179
"peak_6838",47,27
"peak_6839",199,114
"peak_6840",139,52
"peak_6841",2698,1109
"peak_6842",1727,554
"peak_6843",108,80
"peak_6844",40,15
"peak_6845",329,125
"peak_6846",1290,778
"peak_6847",354,123
"peak_6848",241,177
"peak_6849",1143,658
"peak_6850",993,653
"peak_6851",757,367
"peak_6852",86,63
"peak_6853",959,530
"peak_6854",166,81
"peak_6855",153,89
"peak_6856",743,248
"peak_6857",55,26
"peak_6858",82,12
"peak_6859",113,81
"peak_6860",2961,887
"peak_6861",44,18
"peak_6862",924,571
"peak_6863",604,264
"peak_6864",129,62
"peak_6865",840,481
"peak_6866",321,228
"peak_6867",631,406
"peak_6868",518,277
"peak_6869",82,48
"peak_6870",81,42
"peak_6871",352,97
"peak_6872",61,30
"peak_6873",155,78
"peak_6874",70,31
"peak_6875",116,72
"peak_6876",50,28
"peak_6877",71,40
"peak_6878",249,156
"peak_6879",58,24
"peak_6880",86,47
"peak_6881",884,401
"peak_6882",239,123
"peak_6883",335,211
"peak_6884",107,49
"peak_6885",100,53
"peak_6886",193,79
"peak_6887",392,144
"peak_6888",244,78
"peak_6889",63,33
"peak_6890",575,305
"peak_6891",576,414
"peak_6892",1014,800
"peak_6893",3839,1478
"peak_6894",79,52
"peak_6895",127,80
"peak_6896",561,340
"peak_6897",150,85
"peak_6898",215,110
"peak_6899",1022,394
"peak_6900",257,122
"peak_6901",930,340
"peak_6902",46,16
"peak_6903",128,87
"peak_6904",176,114
"peak_6905",748,451
"peak_6906",64,40
"peak_6907",115,68
"peak_6908",392,140
"peak_6909",185,125
"peak_6910",63,16
"peak_6911",42,19
"peak_6912",534,238
"peak_6913",441,190
"peak_6914",301,93
"peak_6915",295,75
"peak_6916",311,221
"peak_6917",817,527
"peak_6918",476,309
"peak_6919",200,56
"peak_6920",84,37
"peak_6921",243,166
"peak_6922",694,319
"peak_6923",765,247
"peak_6924",82,22
"peak_6925",131,33
"peak_6926",267,60
"peak_6927",77,53
"peak_6928",209,123
"peak_6929",624,215
"peak_6930",106,72
"peak_6931",844,378
"peak_6932",65,38
"peak_6933",136,36
"peak_6934",52,28
"peak_6935",596,262
"peak_6936",322,180
"peak_6937",170,111
"peak_6938",63,25
"peak_6939",92,32
"peak_6940",128,96
"peak_6941",41,15
"peak_6942",101,32
"peak_6943",50,24
"peak_6944",40,15
"peak_6945",237,26
"peak_6946",159,70
"peak_6947",612,216
"peak_6948",263,170
"peak_6949",102,47
"peak_6950",1832,873
"peak_6951",252,169
"peak_6952",215,167
"peak_6953",1239,507
"peak_6954",62,25
"peak_6955",303,216
"peak_6956",545,293
"peak_6957",343,179
"peak_6958",159,92
"peak_6959",167,55
"peak_6960",134,106
"peak_6961",159,128
"peak_6962",2409,1014
"peak_6963",62,37
"peak_6964",458,244
"peak_6965",78,20
"peak_6966",60,23
"peak_6967",102,54
"peak_6968",122,89
"peak_6969",2201,1111
"peak_6970",12414,7845
"peak_6971",725,325
"peak_6972",12254,5352
"peak_6973",917,658
"peak_6974",63,24
"peak_6975",606,365
"peak_6976",1698,636
"peak_6977",308,202
"peak_6978",2483,894
"peak_6979",259,191
"peak_6980",459,331
"peak_6981",6880,3468
"peak_6982",422,142
"peak_6983",231,171
"peak_6984",114,75
"peak_6985",111,82
"peak_6986",205,148
"peak_6987",550,274
"peak_6988",1329,459
"peak_6989",100,38
"peak_6990",150,109
"peak_6991",3659,1052
"peak_6992",79,47
"peak_6993",169,45
"peak_6994",363,202
"peak_6995",285,167
"peak_6996",222,98
"peak_6997",248,129
"peak_6998",41,14
"peak_6999",88,59
"peak_7000",161,113
"peak_7001",1832,788
"peak_7002",286,213
"peak_7003",68,37
"peak_7004",2816,1044
"peak_7005",183,82
"peak_7006",112,78
"peak_7007",62,26
"peak_7008",419,194
"peak_7009",41,16
"peak_7010",173,73
"peak_7011",152,54
"peak_7012",125,74
"peak_7013",139,54
"peak_7014",770,389
"peak_7015",751,481
"peak_7016",207,145
"peak_7017",2869,1232
"peak_7018",271,114
"peak_7019",1465,607
"peak_7020",220,115
"peak_7021",119,87
"peak_7022",7997,5941
"peak_7023",12847,4858
"peak_7024",672,502
"peak_7025",271,199
"peak_7026",266,78
"peak_7027",396,92
"peak_7028",229,168
"peak_7029",613,411
"peak_7030",1128,791
"peak_7031",708,506
"peak_7032",578,415
"peak_7033",448,342
"peak_7034",1034,570
"peak_7035",99,73
"peak_7036",1297,949
"peak_7037",472,242
"peak_7038",797,314
"peak_7039",357,251
"peak_7040",470,284
"peak_7041",1954,1337
"peak_7042",12257,3291
"peak_7043",145,93
"peak_7044",580,308
"peak_7045",124,36
"peak_7046",161,123
"peak_7047",1308,574
"peak_7048",122,88
"peak_7049",547,400
"peak_7050",108,56
"peak_7051",82,38
"peak_7052",119,85
"peak_7053",148,108
"peak_7054",235,147
"peak_7055",257,136
"peak_7056",7817,4777
"peak_7057",161,61
"peak_7058",3012,1790
"peak_7059",117,81
"peak_7060",235,87
"peak_7061",766,267
"peak_7062",160,62
"peak_7063",5987,4102
"peak_7064",105727,63353
"peak_7065",35989,18699
"peak_7066",109,67
"peak_7067",335,136
"peak_7068",154,76
"peak_7069",31023,23472
"peak_7070",14855,7158
"peak_7071",90665,56360
"peak_7072",1195,644
"peak_7073",2852,1775
"peak_7074",12522,7610
"peak_7075",318,133
"peak_7076",363,222
"peak_7077",197,131
"peak_7078",219,116
"peak_7079",747,378
"peak_7080",462,242
"peak_7081",253,118
"peak_7082",2182,1260
"peak_7083",725,419
"peak_7084",755,524
"peak_7085",1505,879
"peak_7086",70,42
"peak_7087",362,214
"peak_7088",2742,1719
"peak_7089",109,48
"peak_7090",595,235
"peak_7091",817,486
"peak_7092",417,250
"peak_7093",4767,3508
"peak_7094",61,14
"peak_7095",187,49
"peak_7096",62,37
"peak_7097",218,134
"peak_7098",565,369
"peak_7099",1759,1310
"peak_7100",1242,817
"peak_7101",216,77
"peak_7102",1139,630
"peak_7103",254,192
"peak_7104",2306,1289
"peak_7105",452,254
"peak_7106",601,352
"peak_7107",809,363
"peak_7108",158,109
"peak_7109",56,26
"peak_7110",1355,496
"peak_7111",715,270
"peak_7112",620,328
"peak_7113",280,145
"peak_7114",116,44
"peak_7115",48,15
"peak_7116",8163,3846
"peak_7117",45,19
"peak_7118",54,23
"peak_7119",150,104
"peak_7120",254,194
"peak_7121",67,41
"peak_7122",110,72
"peak_7123",1357,1023
"peak_7124",4280,2304
"peak_7125",768,472
"peak_7126",105,40
"peak_7127",14245,5766
"peak_7128",109,79
"peak_7129",596,406
"peak_7130",2236,1147
"peak_7131",317,238
"peak_7132",754,487
"peak_7133",505,257
"peak_7134",166,81
"peak_7135",498,197
"peak_7136",81,35
"peak_7137",739,302
"peak_7138",800,327
"peak_7139",524,278
"peak_7140",41,12
"peak_7141",302,154
"peak_7142",1097,268
"peak_7143",160,86
"peak_7144",1755,658
"peak_7145",449,161
"peak_7146",259,175
"peak_7147",261,176
"peak_7148",138,79
"peak_7149",399,273
"peak_7150",1133,719
"peak_7151",259,107
"peak_7152",94,62
"peak_7153",109,68
"peak_7154",1401,606
"peak_7155",274,185
"peak_7156",241,94
"peak_7157",115,47
"peak_7158",195,128
"peak_7159",704,257
"peak_7160",425,139
"peak_7161",443,326
"peak_7162",319,227
"peak_7163",4487,3231
"peak_7164",55,27
"peak_7165",114,55
"peak_7166",1153,351
"peak_7167",89,51
"peak_7168",355,201
"peak_7169",629,160
"peak_7170",48,23
"peak_7171",214,69
"peak_7172",148,43
"peak_7173",57,27
"peak_7174",105,27
"peak_7175",51,21
"peak_7176",351,226
"peak_7177",1464,1054
"peak_7178",42,18
"peak_7179",279,112
"peak_7180",334,158
"peak_7181",521,231
"peak_7182",188,70
"peak_7183",40,14
"peak_7184",375,88
"peak_7185",285,169
"peak_7186",1811,1033
"peak_7187",2959,1713
"peak_7188",2627,1100
"peak_7189",405,206
"peak_7190",187,109
"peak_7191",1464,659
"peak_7192",306,215
"peak_7193",198,100
"peak_7194",71,41
"peak_7195",100,74
"peak_7196",867,485
"peak_7197",395,143
"peak_7198",536,372
"peak_7199",287,212
"peak_7200",107,78
"peak_7201",68,39
"peak_7202",86,63
"peak_7203",324,152
"peak_7204",210,84
"peak_7205",135,51
"peak_7206",133,57
"peak_7207",170,44
"peak_7208",379,189
"peak_7209",134,92
"peak_7210",55,30
"peak_7211",106,68
"peak_7212",247,72
"peak_7213",171,69
"peak_7214",123,49
"peak_7215",132,55
"peak_7216",86,35
"peak_7217",435,187
"peak_7218",122,48
"peak_7219",260,155
"peak_7220",1543,618
"peak_7221",4147,1868
"peak_7222",2249,1290
"peak_7223",1961,1408
"peak_7224",708,442
"peak_7225",1208,881
"peak_7226",296,220
"peak_7227",134,107
"peak_7228",193,80
"peak_7229",78,46
"peak_7230",36,10
"peak_7231",81,45
"peak_7232",786,552
"peak_7233",91,35
"peak_7234",84,56
"peak_7235",136,55
"peak_7236",5701,2176
"peak_7237",102,46
"peak_7238",332,125
"peak_7239",52,13
"peak_7240",148,58
"peak_7241",437,252
"peak_7242",163,109
"peak_7243",278,138
"peak_7244",336,159
"peak_7245",364,87
"peak_7246",777,479
"peak_7247",914,605
"peak_7248",652,294
"peak_7249",334,100
"peak_7250",143,68
"peak_7251",96,39
"peak_7252",231,68
"peak_7253",92,66
"peak_7254",272,130
"peak_7255",249,100
"peak_7256",778,406
"peak_7257",180,80
"peak_7258",91,49
"peak_7259",212,69
"peak_7260",221,69
"peak_7261",206,146
"peak_7262",251,141
"peak_7263",70,19
"peak_7264",429,308
"peak_7265",248,96
"peak_7266",303,70
"peak_7267",107,23
"peak_7268",134,100
"peak_7269",107,78
"peak_7270",245,87
"peak_7271",124,42
"peak_7272",861,599
"peak_7273",714,472
"peak_7274",2708,1467
"peak_7275",2963,1646
"peak_7276",1362,542
"peak_7277",860,576
"peak_7278",85,57
"peak_7279",89,34
"peak_7280",400,169
"peak_7281",747,255
"peak_7282",110,30
"peak_7283",84,55
"peak_7284",642,189
"peak_7285",691,203
"peak_7286",101,66
"peak_7287",457,181
"peak_7288",587,222
"peak_7289",38,14
"peak_7290",59,7
"peak_7291",75,15
"peak_7292",186,135
"peak_7293",310,211
"peak_7294",108,65
"peak_7295",341,236
"peak_7296",144,35
"peak_7297",201,139
"peak_7298",726,402
"peak_7299",218,102
"peak_7300",344,194
"peak_7301",371,257
"peak_7302",192,124
"peak_7303",30,8
"peak_7304",44,20
"peak_7305",143,81
"peak_7306",325,133
"peak_7307",261,121
"peak_7308",413,132
"peak_7309",244,119
"peak_7310",1020,391
"peak_7311",105,57
"peak_7312",150,50
"peak_7313",49,13
"peak_7314",101,20
"peak_7315",182,111
"peak_7316",228,162
"peak_7317",250,183
"peak_7318",116,74
"peak_7319",116,55
"peak_7320",119,65
"peak_7321",388,224
"peak_7322",89,55
"peak_7323",103,57
"peak_7324",119,39
"peak_7325",187,126
"peak_7326",139,74
"peak_7327",114,81
"peak_7328",530,296
"peak_7329",130,84
"peak_7330",1904,810
"peak_7331",69,41
"peak_7332",1147,804
"peak_7333",575,264
"peak_7334",193,136
"peak_7335",2356,926
"peak_7336",1793,719
"peak_7337",4923,2109
"peak_7338",190,132
"peak_7339",85,43
"peak_7340",33,9
"peak_7341",279,125
"peak_7342",110,67
"peak_7343",126,43
"peak_7344",499,135
"peak_7345",78,40
"peak_7346",37,11
"peak_7347",38,12
"peak_7348",312,110
"peak_7349",69,38
"peak_7350",81,58
"peak_7351",158,108
"peak_7352",439,172
"peak_7353",186,113
"peak_7354",470,269
"peak_7355",126,88
"peak_7356",91,43
"peak_7357",880,428
"peak_7358",1116,554
"peak_7359",71,17
"peak_7360",49,15
"peak_7361",170,101
"peak_7362",1462,475
"peak_7363",60,22
"peak_7364",59,23
"peak_7365",269,101
"peak_7366",448,204
"peak_7367",71,31
"peak_7368",693,257
"peak_7369",267,118
"peak_7370",84,44
"peak_7371",506,240
"peak_7372",56,23
"peak_7373",586,206
"peak_7374",149,89
"peak_7375",152,85
"peak_7376",210,83
"peak_7377",334,148
"peak_7378",105,72
"peak_7379",6163,1967
"peak_7380",1543,804
"peak_7381",71,34
"peak_7382",169,96
"peak_7383",527,200
"peak_7384",359,187
"peak_7385",121,78
"peak_7386",170,108
"peak_7387",309,235
"peak_7388",639,371
"peak_7389",133,75
"peak_7390",143,68
"peak_7391",95,30
"peak_7392",488,143
"peak_7393",92,55
"peak_7394",208,122
"peak_7395",528,164
"peak_7396",220,47
"peak_7397",121,48
"peak_7398",147,75
"peak_7399",205,132
"peak_7400",697,495
"peak_7401",77,54
"peak_7402",3357,1535
"peak_7403",3982,1414
"peak_7404",68,42
"peak_7405",836,543
"peak_7406",221,62
"peak_7407",34,10
"peak_7408",94,33
"peak_7409",38,13
"peak_7410",974,455
"peak_7411",159,72
"peak_7412",50,22
"peak_7413",186,49
"peak_7414",148,79
"peak_7415",102,46
"peak_7416",120,78
"peak_7417",113,82
"peak_7418",306,211
"peak_7419",64,37
"peak_7420",98,53
"peak_7421",171,33
"peak_7422",55,15
"peak_7423",130,51
"peak_7424",567,322
"peak_7425",709,262
"peak_7426",189,141
"peak_7427",134,106
"peak_7428",475,203
"peak_7429",95,56
"peak_7430",301,192
"peak_7431",384,191
"peak_7432",825,521
"peak_7433",250,187
"peak_7434",998,456
"peak_7435",1335,639
"peak_7436",795,281
"peak_7437",172,47
"peak_7438",107,76
"peak_7439",612,319
"peak_7440",433,296
"peak_7441",245,115
"peak_7442",156,37
"peak_7443",200,93
"peak_7444",353,121
"peak_7445",128,81
"peak_7446",247,60
"peak_7447",500,241
"peak_7448",714,224
"peak_7449",109,67
"peak_7450",126,65
"peak_7451",324,240
"peak_7452",626,348
"peak_7453",160,61
"peak_7454",53,23
"peak_7455",38,14
"peak_7456",62,21
"peak_7457",937,653
"peak_7458",34,4
"peak_7459",34,4
"peak_7460",31,4
"peak_7461",60,32
"peak_7462",99,65
"peak_7463",205,84
"peak_7464",159,26
"peak_7465",43,13
"peak_7466",132,34
"peak_7467",41,15
"peak_7468",311,99
"peak_7469",1035,536
"peak_7470",792,266
"peak_7471",47,23
"peak_7472",521,132
"peak_7473",541,127
"peak_7474",136,70
"peak_7475",123,47
"peak_7476",235,89
"peak_7477",256,97
"peak_7478",694,448
"peak_7479",91,11
"peak_7480",36,13
"peak_7481",229,131
"peak_7482",376,208
"peak_7483",136,56
"peak_7484",382,123
"peak_7485",186,75
"peak_7486",154,103
"peak_7487",170,90
"peak_7488",58,19
"peak_7489",98,48
"peak_7490",65,13
"peak_7491",2238,720
"peak_7492",237,156
"peak_7493",97,50
"peak_7494",422,156
"peak_7495",195,116
"peak_7496",180,76
"peak_7497",177,80
"peak_7498",58,20
"peak_7499",101,15
"peak_7500",140,86
"peak_7501",402,165
"peak_7502",158,111
"peak_7503",1787,1245
"peak_7504",12515,3643
"peak_7505",1146,656
"peak_7506",358,206
"peak_7507",41,11
"peak_7508",50,25
"peak_7509",70,32
"peak_7510",63,36
"peak_7511",184,75
"peak_7512",87,31
"peak_7513",153,40
"peak_7514",174,53
"peak_7515",89,42
"peak_7516",566,233
"peak_7517",131,52
"peak_7518",2307,1417
"peak_7519",8084,2742
"peak_7520",196,119
"peak_7521",147,36
"peak_7522",84,18
"peak_7523",160,78
"peak_7524",735,235
"peak_7525",41,15
"peak_7526",44,15
"peak_7527",34,9
"peak_7528",173,86
"peak_7529",360,124
"peak_7530",403,115
"peak_7531",37,8
"peak_7532",104,32
"peak_7533",155,47
"peak_7534",540,164
"peak_7535",35,11
"peak_7536",501,153
"peak_7537",73,35
"peak_7538",60,23
"peak_7539",2949,1306
"peak_7540",504,362
"peak_7541",410,229
"peak_7542",505,222
"peak_7543",691,376
"peak_7544",52,12
"peak_7545",149,109
"peak_7546",345,246
"peak_7547",1891,742
"peak_7548",875,309
"peak_7549",99,52
"peak_7550",144,105
"peak_7551",278,184
"peak_7552",125,94
"peak_7553",294,157
"peak_7554",2634,1495
"peak_7555",44459,15361
"peak_7556",3834,2764
"peak_7557",299,198
"peak_7558",171,124
"peak_7559",748,319
"peak_7560",57,16
"peak_7561",608,444
"peak_7562",309,193
"peak_7563",42,12
"peak_7564",85,15
"peak_7565",160,44
"peak_7566",276,197
"peak_7567",674,406
"peak_7568",232,159
"peak_7569",116,86
"peak_7570",47,21
"peak_7571",2106,1026
"peak_7572",262,168
"peak_7573",137,66
"peak_7574",271,163
"peak_7575",172,121
"peak_7576",40,5
"peak_7577",94,18
"peak_7578",464,231
"peak_7579",906,371
"peak_7580",109,46
"peak_7581",446,299
"peak_7582",103,57
"peak_7583",786,262
"peak_7584",341,245
"peak_7585",617,238
"peak_7586",163,51
"peak_7587",11194,6280
"peak_7588",1266,728
"peak_7589",53,14
"peak_7590",36,12
"peak_7591",91,17
"peak_7592",116,54
"peak_7593",54,29
"peak_7594",55,30
"peak_7595",83,45
"peak_7596",1733,1294
"peak_7597",2442,1744
"peak_7598",1004,727
"peak_7599",79,29
"peak_7600",205,141
"peak_7601",695,493
"peak_7602",403,145
"peak_7603",569,332
"peak_7604",56,16
"peak_7605",41,11
"peak_7606",58,17
"peak_7607",1063,412
"peak_7608",131,39
"peak_7609",112,45
"peak_7610",52,26
"peak_7611",208,173
"peak_7612",166,77
"peak_7613",498,236
"peak_7614",89,62
"peak_7615",72,24
"peak_7616",201,93
"peak_7617",73,46
"peak_7618",379,169
"peak_7619",105,44
"peak_7620",61,37
"peak_7621",46,15
"peak_7622",47,26
"peak_7623",586,232
"peak_7624",220,135
"peak_7625",188,120
"peak_7626",232,83
"peak_7627",352,146
"peak_7628",170,101
"peak_7629",764,331
"peak_7630",359,175
"peak_7631",53,28
"peak_7632",350,202
"peak_7633",53,14
"peak_7634",618,231
"peak_7635",528,188
"peak_7636",58,30
"peak_7637",698,450
"peak_7638",4048,1375
"peak_7639",103,50
"peak_7640",48,19
"peak_7641",160,53
"peak_7642",64,29
"peak_7643",206,149
"peak_7644",261,113
"peak_7645",140,47
"peak_7646",73,40
"peak_7647",414,154
"peak_7648",52,24
"peak_7649",38,14
"peak_7650",54,30
"peak_7651",72,18
"peak_7652",159,109
"peak_7653",296,118
"peak_7654",124,57
"peak_7655",41,15
"peak_7656",77,38
"peak_7657",217,97
"peak_7658",130,47
"peak_7659",30,5
"peak_7660",64,33
"peak_7661",143,38
"peak_7662",279,184
"peak_7663",176,45
"peak_7664",437,226
"peak_7665",1029,275
"peak_7666",433,264
"peak_7667",182,62
"peak_7668",133,45
"peak_7669",85,37
"peak_7670",290,165
"peak_7671",2225,1406
"peak_7672",424,209
"peak_7673",37,15
"peak_7674",124,56
"peak_7675",277,159
"peak_7676",187,111
"peak_7677",1163,667
"peak_7678",39,15
"peak_7679",1434,455
"peak_7680",441,327
"peak_7681",3198,1536
"peak_7682",60,21
"peak_7683",178,58
"peak_7684",318,197
"peak_7685",3972,1552
"peak_7686",130,75
"peak_7687",315,168
"peak_7688",503,318
"peak_7689",117,86
"peak_7690",70,43
"peak_7691",158,110
"peak_7692",486,302
"peak_7693",326,194
"peak_7694",1137,410
"peak_7695",68,28
"peak_7696",1385,732
"peak_7697",1386,732
"peak_7698",428,239
"peak_7699",154,114
"peak_7700",1379,1019
"peak_7701",1004,663
"peak_7702",281,186
"peak_7703",194,143
"peak_7704",210,128
"peak_7705",100,72
"peak_7706",858,340
"peak_7707",643,277
"peak_7708",332,174
"peak_7709",249,153
"peak_7710",339,167
"peak_7711",1436,841
"peak_7712",1719,711
"peak_7713",364,244
"peak_7714",146,106
"peak_7715",118,83
"peak_7716",302,158
"peak_7717",746,327
"peak_7718",463,302
"peak_7719",917,416
"peak_7720",117,85
"peak_7721",296,137
"peak_7722",242,77
"peak_7723",253,128
"peak_7724",107,37
"peak_7725",161,106
"peak_7726",77,17
"peak_7727",35,5
"peak_7728",218,145
"peak_7729",315,215
"peak_7730",1586,557
"peak_7731",209,153
"peak_7732",150,101
"peak_7733",157,78
"peak_7734",139,57
"peak_7735",127,94
"peak_7736",339,237
"peak_7737",137,84
"peak_7738",691,279
"peak_7739",2401,617
"peak_7740",804,191
"peak_7741",713,186
"peak_7742",166,115
"peak_7743",117,82
"peak_7744",339,171
"peak_7745",147,105
"peak_7746",39,16
"peak_7747",240,135
"peak_7748",516,233
"peak_7749",255,180
"peak_7750",74,42
"peak_7751",82,41
"peak_7752",80,43
"peak_7753",657,336
"peak_7754",1004,551
"peak_7755",557,375
"peak_7756",607,424
"peak_7757",726,446
"peak_7758",155,116
"peak_7759",626,407
"peak_7760",251,185
"peak_7761",895,545
"peak_7762",812,456
"peak_7763",1440,752
"peak_7764",626,456
"peak_7765",277,188
"peak_7766",267,196
"peak_7767",2394,1083
"peak_7768",112,82
"peak_7769",114,53
"peak_7770",68,26
"peak_7771",459,252
"peak_7772",186,114
"peak_7773",1452,491
"peak_7774",397,284
"peak_7775",527,319
"peak_7776",977,507
"peak_7777",1835,952
"peak_7778",371,252
"peak_7779",2384,810
"peak_7780",80,50
"peak_7781",113,25
"peak_7782",538,249
"peak_7783",567,234
"peak_7784",1427,710
"peak_7785",369,183
"peak_7786",169,85
"peak_7787",114,65
"peak_7788",6804,3464
"peak_7789",205,113
"peak_7790",197,108
"peak_7791",420,199
"peak_7792",196,86
"peak_7793",262,194
"peak_7794",1661,692
"peak_7795",122,87
"peak_7796",122,68
"peak_7797",1025,439
"peak_7798",1259,887
"peak_7799",3985,1969
"peak_7800",1412,941
"peak_7801",34660,7647
"peak_7802",102,39
"peak_7803",281,190
"peak_7804",1444,933
"peak_7805",333,243
"peak_7806",82,35
"peak_7807",52,25
"peak_7808",148,108
"peak_7809",316,106
"peak_7810",70,39
"peak_7811",105,36
"peak_7812",305,126
"peak_7813",51,12
"peak_7814",34,7
"peak_7815",412,78
"peak_7816",3083,1588
"peak_7817",12457,8981
"peak_7818",7248,4293
"peak_7819",484,233
"peak_7820",82,39
"peak_7821",274,139
"peak_7822",103,29
"peak_7823",393,234
"peak_7824",50,18
"peak_7825",386,202
"peak_7826",220,151
"peak_7827",189,144
"peak_7828",250,180
"peak_7829",1535,1044
"peak_7830",349,137
"peak_7831",81,43
"peak_7832",318,113
"peak_7833",224,145
"peak_7834",420,256
"peak_7835",330,224
"peak_7836",427,297
"peak_7837",2459,1181
"peak_7838",200,143
"peak_7839",50,12
"peak_7840",165,119
"peak_7841",300,155
"peak_7842",529,245
"peak_7843",396,213
"peak_7844",153,112
"peak_7845",35,4
"peak_7846",295,158
"peak_7847",768,308
"peak_7848",103,62
"peak_7849",624,224
"peak_7850",174,129
"peak_7851",305,200
"peak_7852",181,136
"peak_7853",89,23
"peak_7854",55,13
"peak_7855",58,26
"peak_7856",693,345
"peak_7857",242,129
"peak_7858",194,113
"peak_7859",308,163
"peak_7860",500,257
"peak_7861",43,16
"peak_7862",1238,382
"peak_7863",216,157
"peak_7864",807,393
"peak_7865",205,148
"peak_7866",950,411
"peak_7867",62,34
"peak_7868",101,56
"peak_7869",405,126
"peak_7870",186,127
"peak_7871",3145,1265
"peak_7872",251,128
"peak_7873",219,104
"peak_7874",735,381
"peak_7875",746,520
"peak_7876",571,427
"peak_7877",169,82
"peak_7878",206,105
"peak_7879",1228,587
"peak_7880",509,293
"peak_7881",578,438
"peak_7882",469,339
"peak_7883",1184,505
"peak_7884",252,176
"peak_7885",104,66
"peak_7886",834,468
"peak_7887",100,72
"peak_7888",681,337
"peak_7889",503,281
"peak_7890",66,40
"peak_7891",6207,2338
"peak_7892",220,49
"peak_7893",1433,710
"peak_7894",166,48
"peak_7895",37,10
"peak_7896",494,199
"peak_7897",2587,1176
"peak_7898",776,308
"peak_7899",94,39
"peak_7900",744,441
"peak_7901",199,58
"peak_7902",100,57
"peak_7903",85,54
"peak_7904",371,186
"peak_7905",256,177
"peak_7906",383,179
"peak_7907",83,48
"peak_7908",55,29
"peak_7909",649,400
"peak_7910",512,190
"peak_7911",1682,1190
"peak_7912",217,166
"peak_7913",99,73
"peak_7914",20472,7514
"peak_7915",305,158
"peak_7916",763,195
"peak_7917",466,152
"peak_7918",47,21
"peak_7919",70,22
"peak_7920",342,105
"peak_7921",186,110
"peak_7922",79,51
"peak_7923",327,199
"peak_7924",403,166
