"","baseMean","log2FoldChange","lfcSE","pvalue","padj","baseMeanCtrl","baseMeansiRNA","symbol","entrez","log10.pvalue","Significant.Gene","Differential_Gene"
"ENSG00000143442",807.168810572004,-0.135336253742865,0.172363847577125,0.32460363274887,0.639826256791443,837.683459672519,776.654161471488,"POGZ","23126",0.193937941579741,"No","No"
"ENSG00000143443",134.049931447979,0.182860437861376,0.26512805956647,0.228984193679303,0.546349028019134,126.737676035039,141.36218686092,"C1orf56","54964",0.262529825217127,"No","No"
"ENSG00000143450",31.24691217073,-0.00150445619478264,0.261112144690831,0.989983362347414,0.995547784960804,37.5718745201129,24.921949821347,"OAZ3","51686",0.00193788958259361,"No","No"
"ENSG00000143452",1.52395047457837,-0.00154238341813336,0.278666919345162,0.948398256151058,NA,1.29704449158698,1.75085645756976,"HORMAD1","84072",NA,"No","No"
"ENSG00000143457",356.494861538023,-0.304781173196862,0.244961114952582,0.0705723484309988,0.302439303865832,390.404662860239,322.585060215807,"GOLPH3L","55204",0.519361770238094,"No","No"
"ENSG00000143458",122.308813651103,-0.242613114038114,0.300666712514044,0.133618032267151,0.422627365702787,148.613625937194,96.0040013650134,"GABPB2","126626",0.374042385208627,"No","No"
"ENSG00000143469",147.902509900378,-0.0690953860341076,0.229394627503375,0.607271729053165,0.837815097805244,169.555242694003,126.249777106753,"SYT14","255928",0.0768518177222009,"No","No"
"ENSG00000143473",20.5440934110605,-0.0808756838268505,0.282441169373521,0.330924816813046,0.645882347786792,24.3892064233518,16.6989803987692,"KCNH1","3756",0.189846584730034,"No","No"
"ENSG00000143476",352.776329525584,0.151633736615788,0.205477088646777,0.313168587722612,0.628628652916365,352.706030486313,352.846628564854,"DTL","51514",0.201605827709357,"No","No"
"ENSG00000143479",463.323935991294,-0.166542675857935,0.20230087494493,0.260674018455864,0.579823559970746,419.058281913235,507.589590069352,"DYRK3","8444",0.236704141934784,"No","No"
"ENSG00000143486",460.316544037539,-6.46707163916507e-05,0.182218961569218,0.99708633015178,0.998461286966558,426.176579729531,494.456508345546,"EIF2D","1939",0.000668769233676573,"No","No"
"ENSG00000143493",532.422056129547,-0.35918507077782,0.222033447695665,0.0302138082756313,0.183574762330093,597.574192386932,467.269919872161,"INTS7","25896",0.736187025390587,"No","No"
"ENSG00000143494",9.99978953309883,0.0239934953392907,0.275844010069726,0.645766045625014,NA,9.0503202439479,10.9492588222497,"VASH2","79805",NA,"No","No"
"ENSG00000143498",116.272515389724,-0.230819112910789,0.303942108892886,0.143111262971861,0.437412364790203,106.358873406588,126.18615737286,"TAF1A","9015",0.359108944471095,"No","No"
"ENSG00000143499",300.072316267919,-0.50555395340273,0.292815027673432,0.0121966353082573,0.101861450739968,359.283814915032,240.860817620805,"SMYD2","56950",0.991990142769342,"No","No"
"ENSG00000143502",7.68190806524773,-0.0547570052080751,0.283116722275812,0.282761737747762,NA,4.61357264455866,10.7502434859368,"SUSD4","55061",NA,"No","No"
"ENSG00000143507",94.8301534532566,0.169236340934352,0.280283705165592,0.237119936254001,0.555044000106115,103.853004243449,85.807302663064,"DUSP10","11221",0.255672587605517,"No","No"
"ENSG00000143512",1.45382520298971,0.00180113686372271,0.278922788317549,0.952422442285044,NA,2.05626875380011,0.851381652179316,"HHIPL2","79802",NA,"No","No"
"ENSG00000143514",1013.67200776021,-0.377418257700649,0.192029885078149,0.0143884152637016,0.115266052193638,935.432374131259,1091.91164138917,"TP53BP2","7159",0.93829858096068,"No","No"
"ENSG00000143515",2070.52783426716,0.533981579075081,0.175822843843084,0.000445225969204352,0.00964878161163916,2010.37016877123,2130.68549976309,"ATP8B2","57198",2.01552752321048,"No","No"
"ENSG00000143520",0.601639830158599,-0.00156097973230859,0.279552575281808,0.906728348572919,NA,0.937946750088429,0.265332910228769,"FLG2","388698",NA,"No","No"
"ENSG00000143537",1066.00695260549,0.219762665880841,0.17648649652535,0.119588689373024,0.399221841619789,1248.50593690167,883.507968309307,"ADAM15","8751",0.39878570627379,"No","No"
"ENSG00000143543",1166.4795801481,0.0094673861240809,0.157375456562944,0.943987331249604,0.978219055173035,1193.88817448555,1139.07098581065,"JTB","10899",0.00956388161297965,"No","No"
"ENSG00000143545",1033.76822716471,0.424065348847526,0.202408420778719,0.00880439671094277,0.0827603868080484,1058.95697219753,1008.5794821319,"RAB13","5872",1.08217748818262,"No","No"
"ENSG00000143549",6714.48801063594,-0.354508840046853,0.149951701067607,0.00645447077248229,0.0671675208054509,6862.03957431936,6566.93644695252,"TPM3","7170",1.1728406814822,"No","No"
"ENSG00000143552",4.64031020201882,-0.0308140081505514,0.279215810611168,0.467553104680868,NA,5.45154893370793,3.82907147032972,"NUP210L","91181",NA,"No","No"
"ENSG00000143553",269.146640652812,0.0934270781397181,0.208581371290921,0.517578278413145,0.786594096640437,254.981989980643,283.31129132498,"SNAPIN","23557",0.104249317278043,"No","No"
"ENSG00000143554",11.4082062554859,-0.00175409670107788,0.279049747211078,0.937901373215569,NA,7.6924366279319,15.1239758830398,"SLC27A3","11000",NA,"No","No"
"ENSG00000143569",3308.09575584087,0.266802383272242,0.153171778211622,0.0403425032511654,0.220268997185156,3128.74825763378,3487.44325404796,"UBAP2L","9898",0.657046625404467,"No","No"
"ENSG00000143570",1706.96237032728,0.168056488964672,0.16471409193284,0.212365839024121,0.526954103284748,1744.8688607172,1669.05587993737,"SLC39A1","27173",0.278227209376061,"No","No"
"ENSG00000143575",1099.66523097192,-0.111131596200889,0.180558378335078,0.425099389477024,0.720921115952676,1266.69677163429,932.633690309538,"HAX1","10456",0.142112253700432,"No","No"
"ENSG00000143578",116.971674995063,-0.0841372641336387,0.237467192905231,0.535811107689253,0.796842323144661,110.973628883409,122.969721106717,"CREB3L4","148327",0.0986276070391246,"No","No"
"ENSG00000143590",47.8255991823001,0.0149671582657141,0.254881587816557,0.890143077086229,0.960473927011872,40.6960109695028,54.9551873950974,"EFNA3","1944",0.0175144199835067,"No","No"
"ENSG00000143603",4.66802432498751,-0.0155983596338657,0.276957981810278,0.720334292975919,NA,4.3348796957442,5.00116895423081,"KCNN3","3782",NA,"No","No"
"ENSG00000143612",826.879686785747,-0.0085994362227322,0.189230158388992,0.943634393148464,0.978095632802332,1027.82325441768,625.936119153813,"C1orf43","25912",0.00961868021459533,"No","No"
"ENSG00000143614",1504.73270856848,-0.130321812807208,0.15530753801567,0.312286206636222,0.628082962027397,1499.48247589979,1509.98294123716,"GATAD2B","57459",0.201982987519102,"No","No"
"ENSG00000143621",2033.65697618367,-0.0287143670713669,0.143760915758499,0.818393707700894,0.933453025686449,1845.67500391812,2221.63894844922,"ILF2","3608",0.0299075322392427,"No","No"
"ENSG00000143622",281.089974072743,0.28211513243383,0.255148849306677,0.094399489699055,0.353170199127167,284.106915519231,278.073032626255,"RIT1","6016",0.452015949773565,"No","No"
"ENSG00000143624",776.670276670349,0.497978118006423,0.223876083455021,0.00471035875082835,0.0543960512431955,805.872858464473,747.467694876224,"INTS3","65123",1.2644326257712,"No","No"
"ENSG00000143627",0.897744353746385,-0.00596978597684934,0.279985401658116,0.486742630173741,NA,1.79548870749277,0,"PKLR","5313",NA,"No","No"
"ENSG00000143630",88.811317256881,-0.0892616582786837,0.249611513509369,0.492578072080904,0.771324854744087,107.507369439723,70.1152650740385,"HCN3","57657",0.112762673947616,"No","No"
"ENSG00000143631",151.048159970888,0.496381049336534,0.403282033480604,0.0243912202351807,0.160335257616244,185.394979306365,116.701340635412,"FLG","2312",0.794970966077007,"No","No"
"ENSG00000143632",8.38287304156471,0.0199246640181774,0.276068943782132,0.70274472084389,NA,3.07296753082468,13.6927785523047,"ACTA1","58",NA,"No","No"
"ENSG00000143633",130.547010106986,-0.0661173945816023,0.23207597166649,0.622373907831704,0.84561399740826,130.668879001615,130.425141212357,"C1orf131","128061",0.0728278367852381,"No","No"
"ENSG00000143641",1066.09295572904,0.322682931067254,0.196669992100199,0.0362364183089258,0.207293134394666,963.415170372615,1168.77074108546,"GALNT2","2590",0.683415081620023,"No","No"
"ENSG00000143643",207.846426084279,-0.12222923542213,0.227403091609218,0.400720120887391,0.703782884102268,158.103469847421,257.589382321138,"TTC13","79573",0.152561299351247,"No","No"
"ENSG00000143653",363.943794513259,0.108998954081507,0.200538811731301,0.449492539047716,0.738646898129525,355.058926223532,372.828662802987,"SCCPDH","51097",0.131563121607513,"No","No"
"ENSG00000143669",401.365526292924,-0.247456305276005,0.257796902451218,0.128400859403005,0.415304673095494,477.433588415916,325.297464169932,"LYST","1130",0.381633182089813,"No","No"
"ENSG00000143674",179.048439747495,-0.607832980263609,0.372511104853458,0.00965958324754665,0.0874890353565395,196.111479685597,161.985399809394,"MAP3K21","84451",1.05804637192091,"No","No"
"ENSG00000143702",440.968321307185,0.147535157889924,0.223063745161288,0.319879276305166,0.635383695251371,375.97272033001,505.963922284361,"CEP170","9859",0.196963933911157,"No","No"
"ENSG00000143727",680.838919383134,0.0022067652192789,0.168402015097327,0.987749048737426,0.994997128731637,649.008577157026,712.669261609241,"ACP1","52",0.00217817249830012,"No","No"
"ENSG00000143740",18.3797764367018,-0.03873873562597,0.274688551193751,0.549570565604558,NA,26.4096282400412,10.3499246333624,"SNAP47","116841",NA,"No","No"
"ENSG00000143742",286.213291702743,0.263252644115222,0.262223235006611,0.114827707616543,0.39236248197482,293.672672435051,278.753910970435,"SRP9","6726",0.406312526904473,"No","No"
"ENSG00000143748",350.287502936798,-0.0683415151211635,0.193556013502197,0.62675700974956,0.847836391792789,332.573379401062,368.001626472534,"NVL","4931",0.0716879460886337,"No","No"
"ENSG00000143751",1053.33975540861,-0.3234899184476,0.181147761225132,0.0275501509019036,0.17299420797762,883.902347115412,1222.77716370181,"SDE2","163859",0.761968437249633,"No","No"
"ENSG00000143753",923.358725765315,0.0354127757775143,0.178795957313028,0.795811261524998,0.925597326505192,748.879968101637,1097.83748342899,"DEGS1","8560",0.0335779084704377,"No","No"
"ENSG00000143756",902.6012834818,-0.243594958368553,0.20922454010203,0.112032087965617,0.387173610520026,894.529244491118,910.673322472482,"FBXO28","23219",0.412094251560195,"No","No"
"ENSG00000143761",6996.95262245093,-0.105021970074906,0.136651295081044,0.368594870617731,0.677632714486358,7490.83712489878,6503.06812000308,"ARF1","375",0.169005635472597,"No","No"
"ENSG00000143771",555.96633565951,0.0816970498542148,0.175497112666827,0.553426702754806,0.80724403501264,515.58667932081,596.345991998209,"CNIH4","29097",0.0929951554413877,"No","No"
"ENSG00000143772",701.544884865494,0.661842045939512,0.223291342861442,0.000375431012661896,0.00850402908497452,824.632798441167,578.456971289821,"ITPKB","3707",2.07037526313406,"No","No"
"ENSG00000143774",1122.68538799095,0.188138419134547,0.193142364412942,0.198229218495562,0.511432468292072,1148.65903279337,1096.71174318853,"GUK1","2987",0.291211704247737,"No","No"
"ENSG00000143776",1422.19243467082,-0.424049399855746,0.184063544015285,0.00554537381176795,0.0609596079307884,1661.21705398877,1183.16781535287,"CDC42BPA","8476",1.21495783487782,"No","No"
"ENSG00000143786",150.207652726376,0.296063486857502,0.31545594711431,0.0899722331950689,0.345261802546822,180.99714121029,119.418164242463,"CNIH3","149111",0.461851466425376,"No","No"
"ENSG00000143793",185.073943485585,0.253243677258409,0.278876298533686,0.131940747302644,0.419928575376487,122.485547376074,247.662339595097,"C1orf35","79169",0.376824571406181,"No","No"
"ENSG00000143797",321.413137011463,-0.361183501067109,0.28621022350639,0.0465265673525573,0.240624413057109,349.553779310444,293.272494712482,"MBOAT2","129642",0.61866031249857,"No","No"
"ENSG00000143799",1306.10471175492,0.148194513456137,0.166120829475209,0.271493350877733,0.591073954429378,1034.67085192762,1577.53857158221,"PARP1","142",0.228358177340021,"No","No"
"ENSG00000143801",542.785023253053,0.0227779369061282,0.175322372360689,0.871613536059337,0.953367162361739,527.765825079006,557.804221427101,"PSEN2","5664",0.0207398109265958,"No","No"
"ENSG00000143811",1133.73979133514,-0.0688353568495623,0.167025016410615,0.607233106643072,0.837815097805244,1258.89742291529,1008.58215975499,"PYCR2","29920",0.0768518177222009,"No","No"
"ENSG00000143815",605.729182184112,-0.401532157125429,0.237226907833628,0.0206309118983095,0.145442823449718,624.43466897653,587.023695391693,"LBR","3930",0.837307703176492,"No","No"
"ENSG00000143816",404.810312077055,-0.154350094022586,0.201115170318754,0.289942562563353,0.607893053954985,336.948775678344,472.671848475765,"WNT9A","7483",0.21617281902098,"No","No"
"ENSG00000143819",44.1358776713941,0.161119051636311,0.322337302229961,0.130165865702925,0.417344859691104,52.8263797407525,35.4453756020358,"EPHX1","2052",0.379504931202002,"No","No"
"ENSG00000143839",1.6058352460477,0.00752235672051155,0.279061725247668,0.759955435042298,NA,1.5125520718777,1.69911842021769,"REN","5972",NA,"No","No"
"ENSG00000143842",387.956181670733,0.227756656168583,0.220226122015607,0.145125714558346,0.440365996035139,376.455548776646,399.456814564819,"SOX13","9580",0.356186223543272,"No","No"
"ENSG00000143845",299.009340789337,-0.285657402879002,0.256068857166728,0.0909344334690367,0.346584001597795,336.318248976843,261.700432601832,"ETNK2","55224",0.460191488298834,"No","No"
"ENSG00000143847",10.4565720502849,0.0691213138407721,0.287406333118429,0.200687063069099,NA,19.3795274000177,1.53361670055213,"PPFIA4","8497",NA,"No","No"
"ENSG00000143850",31.3877490203658,0.0512534878788514,0.268105849242974,0.579263997379243,0.822056646423702,31.4268776137683,31.3486204269633,"PLEKHA6","22874",0.0850982549884156,"No","No"
"ENSG00000143858",2.61500289180775,-0.0332584738756243,0.281514419701208,0.25858291299097,NA,3.04466981201047,2.18533597160504,"SYT2","127833",NA,"No","No"
"ENSG00000143862",1433.32062901368,0.0722493634300706,0.151644338454734,0.572705031109698,0.819890705513756,1355.22435685115,1511.41690117621,"ARL8A","127829",0.0862440368307158,"No","No"
"ENSG00000143867",113.955796507266,-0.0227529858098719,0.231246183511385,0.859547769555361,0.948691749232091,133.166281923249,94.745311091283,"OSR1","130497",0.0228748764600643,"No","No"
"ENSG00000143869",53.5983429229499,-0.0686117893334863,0.262278342352662,0.534925699265985,0.796445581755736,25.60349987816,81.5931859677399,"GDF7","151449",0.0988438926193814,"No","No"
"ENSG00000143870",11.8235348318151,-0.0761596967410319,0.28803225354845,0.207434017982094,NA,7.81905204193732,15.8280176216928,"PDIA6","10130",NA,"No","No"
"ENSG00000143878",5488.34061194371,0.137679663898849,0.138459605480863,0.25395833844263,0.573588374439963,3787.41203798491,7189.26918590252,"RHOB","388",0.241399659585268,"No","No"
"ENSG00000143882",22.2778963756256,-0.131211452818151,0.309456667190347,0.129485866798297,0.416290978471949,21.0769219571807,23.4788707940704,"ATP6V1C2","245973",0.380603000696947,"No","No"
"ENSG00000143889",446.109933119747,0.057721347888717,0.185240267329007,0.6882450737,0.878990054769423,363.508444994013,528.711421245482,"HNRNPLL","92906",0.0560160386727526,"No","No"
"ENSG00000143891",179.226144449344,0.0440008847218707,0.214559564482608,0.756358394673956,0.908742808000067,201.409361715037,157.042927183651,"GALM","130589",0.0415590132258847,"No","No"
"ENSG00000143919",82.4859594270943,-0.316712110713515,0.405078222898339,0.063165613896313,0.284591059689775,92.3028714374829,72.6690474167056,"CAMKMT","79823",0.545778747218648,"No","No"
"ENSG00000143924",950.73644697956,-0.528612641397084,0.216944705273668,0.00242771780252463,0.0344165630338834,1187.17013707145,714.302756887674,"EML4","27436",1.46323250210687,"No","No"
"ENSG00000143933",3493.32787012053,-0.262855651806472,0.153850714417981,0.0430206794969385,0.229016941953301,3625.02755802723,3361.62818221383,"CALM2","805",0.640132388731416,"No","No"
"ENSG00000143942",59.4222106808727,-0.0427707476263079,0.255717119683271,0.691984292829728,0.881366337961427,51.7247860956194,67.1196352661261,"CHAC2","494143",0.054843540525413,"No","No"
"ENSG00000143947",3123.63986073733,0.127570789217465,0.174543909942198,0.356150867973902,0.666041601895047,2753.22641806734,3494.05330340732,"RPS27A","6233",0.176498643338432,"No","No"
"ENSG00000143951",95.9306547934033,-0.229042103611464,0.31401160346223,0.136522023901973,0.42764891780509,103.634863477913,88.2264461088936,"WDPCP","51057",0.368912622645433,"No","No"
"ENSG00000143952",356.158850057497,-0.0926259751758506,0.211482853821833,0.511678155818569,0.782989339501893,330.198124661771,382.119575453223,"VPS54","51542",0.10624415087567,"No","No"
"ENSG00000143954",0.179548870749277,-0.00514433776385462,0.279922534971956,0.704994867626188,NA,0.359097741498554,0,"REG3G","130120",NA,"No","No"
"ENSG00000143970",1399.98205521097,0.00284087231536459,0.15054687664579,0.990288654211504,0.995692575031847,1267.85051667903,1532.11359374291,"ASXL2","55252",0.0018747314322642,"No","No"
"ENSG00000143971",96.4565846452728,-0.0140036564920905,0.234980780780923,0.908490657169681,0.966176354541041,97.4554699874405,95.457699303105,"ETAA1","54465",0.0149435953094511,"No","No"
"ENSG00000143977",603.760773230417,0.0541460105641477,0.174797340241894,0.694510806597047,0.882343923787234,582.320222207734,625.2013242531,"SNRPG","6637",0.0543621007079773,"No","No"
"ENSG00000143994",11.7094827581323,0.0061541945631793,0.272147996957133,0.927050869179869,NA,13.7622105836978,9.65675493256674,"ABHD1","84696",NA,"No","No"
"ENSG00000143995",311.486047257576,0.17682640036003,0.216528939891856,0.244544540465632,0.563543466874787,354.539958763636,268.432135751516,"MEIS1","4211",0.249072580601325,"No","No"
"ENSG00000144015",15.1590371797546,-0.0194402911269878,0.271242810484787,0.776761837741636,NA,18.4278903021263,11.8901840573829,"TRIM43","129868",NA,"No","No"
"ENSG00000144021",1028.03510105259,0.0615795906129536,0.163387293953416,0.644412436763105,0.855207346669664,1098.44400201248,957.626200092712,"CIAO1","9391",0.0679285769709449,"No","No"
"ENSG00000144026",113.277399312187,-0.0543713258128562,0.233342141267665,0.681366600454744,0.874917557012718,117.99030689635,108.564491728025,"ZNF514","84874",0.0580328683734761,"No","No"
"ENSG00000144028",3947.95033423805,-0.0676677747775534,0.138484537617062,0.581679726291128,0.82349039232385,3948.38559856002,3947.51506991608,"SNRNP200","23020",0.0843414633856374,"No","No"
"ENSG00000144029",761.440197663345,0.0291481142651987,0.168577835185656,0.82790369679493,0.936961560225368,710.081408783888,812.798986542802,"MRPS5","64969",0.028278226107367,"No","No"
"ENSG00000144031",80.8544774145711,-0.048131588682736,0.258742547619643,0.633663660696789,0.851947058516865,87.018700887942,74.6902539412001,"ANKRD53","79998",0.0695873922149454,"No","No"
"ENSG00000144034",169.858975404445,-0.0218187214142089,0.221122866089555,0.869638604851916,0.952589935838234,137.203862289325,202.514088519564,"TPRKB","51002",0.0210940111437739,"No","No"
"ENSG00000144036",85.4492575261607,-0.00147036681673672,0.237562376834542,0.986327478645544,0.994869901452671,88.1097055923372,82.7888094599843,"EXOC6B","23233",0.00223370797322315,"No","No"
"ENSG00000144040",297.451519561681,0.0315990290176976,0.20438383041708,0.822872039823013,0.934534919304237,330.340243337899,264.562795785462,"SFXN5","94097",0.0294044663795204,"No","No"
"ENSG00000144043",1444.89958405505,0.00708980545436545,0.159228906008505,0.958536407042436,0.98469933801605,1539.2975315818,1350.50163652829,"TEX261","113419",0.00669635404363421,"No","No"
"ENSG00000144045",5.68554447989868,-0.00447633177112272,0.276266566538305,0.921544016436632,NA,2.7617331763954,8.60935578340196,"DQX1","165545",NA,"No","No"
"ENSG00000144048",222.640502085254,-0.02063568215504,0.208589243102824,0.88279245975587,0.957651398566452,206.829326818865,238.451677351642,"DUSP11","8446",0.0187925527491536,"No","No"
"ENSG00000144057",47.4943423121425,-0.284978962050496,0.434733525351533,0.0518148066951743,0.256374263988748,56.4734403956882,38.5152442285967,"ST6GAL2","84620",0.591125573414739,"No","No"
"ENSG00000144061",32.726410174885,-0.0103115925625498,0.261250798238759,0.909309025832044,0.96645458759847,31.9738998271866,33.4789205225835,"NPHP1","4867",0.0148185480697277,"No","No"
"ENSG00000144063",570.692336284784,0.0511673904559209,0.186928922981248,0.713762654421277,0.891210677539261,465.310258376951,676.074414192617,"MALL","7851",0.0500196188842129,"No","No"
"ENSG00000144115",47.1188444664466,0.0892751719637778,0.270734705135643,0.420187593257588,0.717202456216444,47.6530326902773,46.584656242616,"THNSL2","55258",0.144358231771007,"No","No"
"ENSG00000144118",709.538692613685,-0.122739625952881,0.1835655557201,0.382437704730388,0.688923604975432,726.585100244043,692.492284983328,"RALB","5899",0.16182893451778,"No","No"
"ENSG00000144119",12.7956342292001,-0.0536600342294725,0.279391832946646,0.403144504675584,NA,18.1022721215473,7.48899633685294,"C1QL2","165257",NA,"No","No"
"ENSG00000144120",87.2577399006637,0.201189656104077,0.306115023788703,0.169135402831316,0.47282077625738,73.8462363268195,100.669243474508,"TMEM177","80775",0.325303448337267,"No","No"
"ENSG00000144130",0.133807327080301,0.00500398861714621,0.279871018313259,0.882593232031291,NA,0.267614654160601,0,"NT5DC4","284958",NA,"No","No"
"ENSG00000144134",38.4507064156561,-0.0603857013133143,0.264928396455601,0.552286503897439,0.806765695256642,53.5167245946583,23.384688236654,"RABL2A","11159",0.0932525768418801,"No","No"
"ENSG00000144136",1657.34495117452,0.216234314793859,0.162260412877724,0.107809858165055,0.37982668351815,1776.03204193147,1538.65786041756,"SLC20A1","6574",0.420414528546805,"No","No"
"ENSG00000144152",37.0974674258328,0.0635386257375947,0.266926214976647,0.533726884020633,0.795947580640788,49.9976645987556,24.1972702529099,"FBLN7","129804",0.0991155330011186,"No","No"
"ENSG00000144161",96.4794525929027,-0.133051855156471,0.263609488974654,0.32983413668924,0.644578505212707,94.1759293396492,98.7829758461561,"ZC3H8","84524",0.190724181019089,"No","No"
"ENSG00000144182",23.2817563140742,0.0124813260319772,0.265869121994511,0.884579390361594,0.957998237892243,21.9549888702413,24.6085237579071,"LIPT1","51601",0.0186352897464861,"No","No"
"ENSG00000144191",0.133807327080301,0.00500398861714621,0.279871018313259,0.882593232031291,NA,0.267614654160601,0,"CNGA3","1261",NA,"No","No"
"ENSG00000144199",25.4407917076245,-0.0617978223006628,0.279032394812022,0.368927722767518,0.6780426883378,22.601490479017,28.2800929362321,"FAHD2B","151313",0.168742962879345,"No","No"
"ENSG00000144214",0.802843962481803,0.0068326638143533,0.279973635923544,0.583547776181084,NA,1.60568792496361,0,"LYG1","129530",NA,"No","No"
"ENSG00000144218",95.8025861970434,-0.845020249557292,0.51441425298132,0.00517150817541786,0.0580912360559904,83.6536158695543,107.951556524533,"AFF3","3899",1.23588938257723,"No","No"
"ENSG00000144224",1087.05625661567,-0.185928467483167,0.188589730401005,0.197586649982071,0.510828731733753,1057.83999146299,1116.27252176835,"UBXN4","23190",0.291724683682502,"No","No"
"ENSG00000144227",0.580511550128816,-0.00532330783151915,0.279706428462696,0.709521406542962,NA,0.626712395659155,0.534310704598476,"NXPH2","11249",NA,"No","No"
"ENSG00000144228",356.521957887644,-0.346024505961371,0.267793567989508,0.0509168312038259,0.254378098426237,356.527531101463,356.516384673825,"SPOPL","339745",0.594520283519267,"No","No"
"ENSG00000144229",5.90393237635856,-0.00953948510759011,0.276455419784847,0.817014842021668,NA,4.46314787549757,7.34471687721954,"THSD7B","80731",NA,"No","No"
"ENSG00000144231",583.486347786631,-0.377104368729763,0.22026450349515,0.023464534705276,0.156156162229991,574.316734217707,592.655961355555,"POLR2D","5433",0.806440872979245,"No","No"
"ENSG00000144233",8.03568450038659,-0.00272799446166974,0.276583882128662,0.941715009381813,NA,12.3567082575704,3.71466074320277,"AMMECR1L","83607",NA,"No","No"
"ENSG00000144278",7.71425182034673,0.00221371778320129,0.275217391621301,0.968403663583929,NA,5.00262087061938,10.4258827700741,"GALNT13","114805",NA,"No","No"
"ENSG00000144283",197.243406988488,-0.210529085965018,0.271730391416371,0.18022162451778,0.487795648908571,195.53193719866,198.954876778317,"PKP4","8502",0.311762077871049,"No","No"
"ENSG00000144290",0.601639830158599,-0.00156097973230859,0.279552575281808,0.906728348572919,NA,0.937946750088429,0.265332910228769,"SLC4A10","57282",NA,"No","No"
"ENSG00000144306",117.8345351254,-0.173633645516963,0.267356147664729,0.240740431205077,0.558740481900107,133.888476416089,101.780593834712,"SCRN3","79634",0.252789861969125,"No","No"
"ENSG00000144320",299.494969446124,-0.102094216653653,0.208873736536084,0.477387543943122,0.759256535683824,273.125044492782,325.864894399466,"LNPK","80856",0.119611460984668,"No","No"
"ENSG00000144331",2.05060214395482,-0.0179291311082312,0.279348720481084,0.53669931875248,NA,1.91951320044553,2.1816910874641,"ZNF385B","151126",NA,"No","No"
"ENSG00000144339",2.78782672580358,-0.0139842169444753,0.278303896245127,0.685774409921935,NA,2.54622559610469,3.02942785550248,"TMEFF2","23671",NA,"No","No"
"ENSG00000144354",65.6536446016571,0.014423087400765,0.246402239928633,0.905129887423142,0.965438021712124,71.8036367887259,59.5036524145883,"CDCA7","83879",0.015275601420987,"No","No"
"ENSG00000144355",7.24595075835477,0.00467248503421863,0.275396519765547,0.92518252716917,NA,4.46998248335083,10.0219190333587,"DLX1","1745",NA,"No","No"
"ENSG00000144357",41.4400556885505,-0.286354202229816,0.482260727381057,0.0233212215632424,0.155537806698124,53.6753920603627,29.2047193167383,"UBR3","130507",0.808164029500851,"No","No"
"ENSG00000144362",21.1292830400462,-0.0299265500885287,0.268147184724679,0.71634338625913,0.892976306718996,16.6958316401152,25.5627344399771,"PHOSPHO2","493911",0.0491600640652128,"No","No"
"ENSG00000144366",179.60588896839,-0.214476629577238,0.264866549317076,0.174789652836348,0.480502852005536,178.184196851137,181.027581085644,"GULP1","51454",0.31830403025019,"No","No"
"ENSG00000144369",314.704486471442,-0.140171985712765,0.211959692081753,0.341134538582217,0.654132631065155,292.103016151199,337.305956791685,"FAM171B","165215",0.184334185773919,"No","No"
"ENSG00000144381",2954.26026504492,-0.120732294314067,0.158785344434291,0.358926873014831,0.669035788162677,2607.15689880022,3301.36363128962,"HSPD1","3329",0.174550650265276,"No","No"
"ENSG00000144395",16.6347194703376,-0.038936405519848,0.27231442612493,0.60408719270594,NA,18.2732218462646,14.9962170944106,"CCDC150","284992",NA,"No","No"
"ENSG00000144401",364.813127400996,0.0713179666077925,0.193462728594011,0.61753463149848,0.843765578613477,388.939544794472,340.68671000752,"METTL21A","151194",0.0737781956205807,"No","No"
"ENSG00000144406",9.38501312695931,0.0114866034550054,0.273664930542694,0.848973460261911,NA,11.3357657937452,7.43426046017339,"UNC80","285175",NA,"No","No"
"ENSG00000144407",1.31253609146997,-0.0186853177212374,0.28060502138946,0.314972731772879,NA,1.02942983742638,1.59564234551355,"PTH2R","5746",NA,"No","No"
"ENSG00000144410",0.288283632329022,-0.00122421950727743,0.279886609816548,0.906244959486148,NA,0.311234354429274,0.265332910228769,"CPO","130749",NA,"No","No"
"ENSG00000144426",180.747283730895,-0.0896636371128417,0.224914106284241,0.525751391003329,0.790837202624113,197.895932362629,163.598635099161,"NBEAL1","65065",0.101912908763611,"No","No"
"ENSG00000144445",175.895694213312,-0.327254482625768,0.313539995178186,0.0693261813627512,0.299367901745413,202.404331572046,149.387056854578,"KANSL1L","151050",0.523794766591993,"No","No"
"ENSG00000144451",79.2507662683598,0.0118550767296187,0.243074414303812,0.912135263176278,0.966996705434969,88.8731946734474,69.6283378632722,"SPAG16","79582",0.0145750055590362,"No","No"
"ENSG00000144452",1.52012084175619,-0.0141487822168148,0.279937038756357,0.445830709633478,NA,1.97162027431542,1.06862140919695,"ABCA12","26154",NA,"No","No"
"ENSG00000144455",194.676945418219,0.479958184245782,0.331940861837239,0.0212585563021079,0.1478734884664,184.039464778206,205.314426058233,"SUMF1","285362",0.830109681613761,"No","No"
"ENSG00000144460",1.58614723931366,0.00728634615822489,0.278726022936921,0.79287431532272,NA,1.47317605840963,1.69911842021769,"NYAP2","57624",NA,"No","No"
