"","logFC","logCPM","PValue"
"ENSG00000107140",0.00967777584794163,7.44999345783547,0.966036081548156
"ENSG00000107185",-0.374383530999021,7.44656126513464,0.0697651056855875
"ENSG00000107223",0.117746105066177,8.35905661580567,0.608012710979825
"ENSG00000107263",0.595572961367491,8.72068820564364,0.00494767043186478
"ENSG00000107341",-0.341130535915221,7.37628968335155,0.11434393922802
"ENSG00000107372",-0.121336663815726,7.97298996121741,0.567023478354265
"ENSG00000107404",-0.00375175709485029,7.86655552284654,0.986775723627454
"ENSG00000107438",0.394167359457888,7.2558408487456,0.0489231416736051
"ENSG00000107521",0.720337042678132,7.33731768858423,0.000490909018984215
"ENSG00000107581",-0.524473042159211,8.64623791318761,0.013637001648214
"ENSG00000107731",0.372041154421959,7.83575733644906,0.0838222900770159
"ENSG00000107771",0.173542309076101,7.10105992253409,0.568641645622568
"ENSG00000107816",-0.372745661851323,7.32176959145006,0.152924593536722
"ENSG00000107854",-0.26450352293385,7.2283662546707,0.249224419509853
"ENSG00000107863",0.0154125910734468,7.49478454675619,0.953830497230757
"ENSG00000107929",-0.285934769199745,7.81758704866431,0.169714165521554
"ENSG00000107937",-0.539269326177914,6.94963189272807,0.040030074454088
"ENSG00000107957",0.456522546408656,7.88432852689875,0.0500281415440598
"ENSG00000108010",0.0285395495276045,7.23278213139518,0.909533981414526
"ENSG00000108021",-0.339690024529324,7.31264649102498,0.150162258387334
"ENSG00000108091",-0.538543330958788,6.98537180089399,0.0405419584762224
"ENSG00000108100",0.253843985792305,7.33668219441538,0.22571003239203
"ENSG00000108106",-0.470839254080461,9.13578086851865,0.0211390303807957
"ENSG00000108107",-0.186299152700554,10.1221328115142,0.380295758474037
"ENSG00000108175",0.278061225251352,7.7290656331179,0.251493048862339
"ENSG00000108179",-0.303823382273836,8.05023704941021,0.169182553686797
"ENSG00000108256",-0.070257030483545,7.99728491890423,0.751350556683506
"ENSG00000108298",-0.300710288605507,10.4490941943157,0.14459497466257
"ENSG00000108312",-0.250271281059722,7.37029142119779,0.211328064700739
"ENSG00000108344",-0.0897207096999105,8.9951408259302,0.662977223261168
"ENSG00000108349",0.622700607761589,7.38544198681396,0.00346818301467648
"ENSG00000108389",-0.221949925142742,7.46300978422172,0.291049796474924
"ENSG00000108424",-0.170983699221674,9.17909828353564,0.40175370106184
"ENSG00000108468",-0.636528398867041,7.14716285354266,0.0120943126325209
"ENSG00000108509",0.447188143509485,7.25588274903515,0.0236372178361358
"ENSG00000108510",0.231548938795092,8.48489434774653,0.427460185971724
"ENSG00000108518",-0.065674984557386,10.8213524250468,0.772081564924063
"ENSG00000108523",0.0133399880248796,7.36176081421877,0.950181590950543
"ENSG00000108528",0.185962966034236,7.36845320678753,0.346585414999671
"ENSG00000108557",-0.36525864723895,7.86907047463935,0.0997262476408432
"ENSG00000108559",0.0666404991817802,7.09373868207384,0.789253495583637
"ENSG00000108561",-0.316817321614518,7.85807969800348,0.11424104966378
"ENSG00000108582",0.276775177652,7.11835994043312,0.297029818327636
"ENSG00000108588",-0.45979610977637,7.27424511714398,0.0471505904413364
"ENSG00000108592",-0.281373328084625,7.08473444038481,0.246142149121767
"ENSG00000108639",0.133657932590434,7.22176453348171,0.520034790211074
"ENSG00000108654",0.2149723549442,8.37869115952047,0.367495757349665
"ENSG00000108671",0.452570245595807,9.06557266880131,0.0771990712514776
"ENSG00000108691",1.51346063676635,7.28839117346232,0.0152215950100464
"ENSG00000108784",-0.140025989533073,6.95934506461143,0.623565244423175
"ENSG00000108819",-0.55050331741213,8.33495955523789,0.0138836760896507
"ENSG00000108828",0.0343260753658871,10.0219624892333,0.873420913546045
"ENSG00000108829",-0.493571522634439,9.72765693836133,0.0196065451372853
"ENSG00000108840",0.649513522731195,8.106339159102,0.00120535212438545
"ENSG00000108861",0.217244517390401,7.71525280260316,0.324356860919079
"ENSG00000108883",-0.065890435881362,8.01026766631055,0.749903865202896
"ENSG00000108946",-0.248788617299367,8.32826220280486,0.274194590210455
"ENSG00000108953",0.141634916950881,9.19422518891003,0.520143436932588
"ENSG00000109066",0.340143424901289,7.25655708132581,0.0881293981936434
"ENSG00000109089",-0.46460484948305,7.56923537922359,0.0263637605258273
"ENSG00000109111",0.0256068987140771,8.49623814837094,0.905624589421239
"ENSG00000109113",-0.24111470717535,7.82321385222586,0.250954076070997
"ENSG00000109118",-0.270201756450708,7.0549726334093,0.249544776002834
"ENSG00000109133",-0.491921795841434,7.61694700665546,0.0335278251564757
"ENSG00000109171",-0.0236717813016737,7.23563730481169,0.906960150888727
"ENSG00000109332",-0.0407245891406194,8.96699434051511,0.848240482278798
"ENSG00000109501",-0.0122180282129174,8.05366293057527,0.955861716906619
"ENSG00000109606",-0.0761707774181993,7.67460170635471,0.711144355510764
"ENSG00000109685",-0.106079201150977,8.6080109655857,0.616405811491828
"ENSG00000109756",-0.152148003845741,7.08400691667849,0.554745829091004
"ENSG00000109787",0.276596443561393,7.18278929368603,0.216294864805282
"ENSG00000109814",-0.520886627143488,7.031541051229,0.0462335099054359
"ENSG00000109917",-0.0514012621711282,7.36119575076354,0.804888320573948
"ENSG00000109929",0.2929425951031,7.32291639737082,0.402943498148336
"ENSG00000109971",0.214783877906451,11.665631837895,0.323368431818837
"ENSG00000110046",0.0558118755341158,7.95571632265882,0.781035612236549
"ENSG00000110047",0.26016216690527,8.7641107123792,0.206488393748882
"ENSG00000110048",0.391106048658732,8.23796986351314,0.136423900960332
"ENSG00000110090",-0.326492421252022,7.05134196412675,0.209551412935765
"ENSG00000110092",0.198998627528211,8.47966199402667,0.372811103330496
"ENSG00000110104",-0.386888794080242,7.92581802734127,0.0542968191811616
"ENSG00000110107",-0.304622387779573,8.71995558438475,0.134502809397058
"ENSG00000110237",0.0530958902284589,7.68706545255107,0.79629548673389
"ENSG00000110367",-0.420289676782042,8.71776179367631,0.0803058459973311
"ENSG00000110395",0.029784190846505,7.53108795633873,0.890784908348917
"ENSG00000110422",0.144977306024309,7.24515250063935,0.526750900645659
"ENSG00000110514",0.255100685924217,7.37291335148482,0.207231399378602
"ENSG00000110651",2.14349473147691,6.4292648822352,0.0150577212112851
"ENSG00000110696",-0.604243238612152,7.3418774280183,0.00635707692809689
"ENSG00000110697",0.202696502551982,7.53109613378755,0.327004317600866
"ENSG00000110700",-0.508813731713185,9.2659983394515,0.0179511941484395
"ENSG00000110713",0.0340731862284522,8.03176173522998,0.878098490410721
"ENSG00000110717",-0.029891381232172,7.59318945002745,0.896805300309821
"ENSG00000110719",0.597333784427319,7.29576097750885,0.00482845919787403
"ENSG00000110851",-0.334853227826282,7.37539797295339,0.110430644304855
"ENSG00000110906",0.283826409374442,7.29479248083056,0.155368861861783
"ENSG00000110917",-0.335300870635128,9.49873330095816,0.120693288888793
"ENSG00000110955",0.0561936121688536,9.95340657638217,0.78095963226931
"ENSG00000110958",0.0973699999754609,8.29218539755481,0.665143998147045
"ENSG00000111229",0.158813109897238,7.91204053659908,0.454906778313685
"ENSG00000111252",1.21436189416944,8.05977848448653,1.43293471407152e-08
"ENSG00000111321",0.113757943270828,8.19346526995515,0.588937885787214
"ENSG00000111328",-0.0218883867917974,7.31845444824077,0.918711935725743
"ENSG00000111331",1.03318578641249,7.64828284621662,0.0267869163758155
"ENSG00000111371",-0.153673072836466,8.89545042870447,0.584652543561797
"ENSG00000111481",0.38517181274761,7.78571041331675,0.0976060298056111
"ENSG00000111530",-0.150554940675947,7.47353861422064,0.530171700635768
"ENSG00000111540",0.467321472800129,8.41542298804007,0.0630362303578965
"ENSG00000111639",-0.0335565567570722,7.39632274600733,0.874478613012435
"ENSG00000111640",0.265619086473648,11.8687822708047,0.212755127980135
"ENSG00000111642",0.180603319813771,7.71435044864201,0.387071689555072
"ENSG00000111669",0.205241960098974,9.77607612959118,0.356898657968608
"ENSG00000111674",0.190387113835448,8.70740001858198,0.361140019755113
"ENSG00000111676",-0.265770546085335,8.79853713090507,0.227714807877351
"ENSG00000111716",0.0700568652607597,8.80489619685209,0.748135824961637
"ENSG00000111737",-0.117899668949767,7.93696904982437,0.555424735024985
"ENSG00000111775",-0.180045502839709,8.48643728072524,0.404566145709443
"ENSG00000111786",-0.153735605929402,8.03214641973952,0.451378809063629
"ENSG00000111799",0.263640597908371,7.06865076265724,0.360648346677976
"ENSG00000111897",0.0851552831502586,7.34293602120998,0.69348789673212
"ENSG00000111961",0.752142340622692,7.38343819318833,0.000545180357605844
"ENSG00000111981",0.117340693817087,6.36722296146783,0.821919973812635
"ENSG00000112033",0.738378840662839,7.42774893170253,0.000648180606289514
"ENSG00000112081",-0.34714039522537,8.50852926414851,0.109116237125969
"ENSG00000112096",0.324767394365849,9.45791287626646,0.523028351261897
"ENSG00000112118",0.22584204832741,8.18783302378974,0.278948241903531
"ENSG00000112306",-0.773241074805736,9.33439798619848,0.000315308103853694
"ENSG00000112308",-0.0697132622106296,7.99154949678586,0.787556610015745
"ENSG00000112335",-0.282141627130202,7.87779094797681,0.182240353522702
"ENSG00000112339",-0.156468951302499,7.13986552650616,0.497733556221496
"ENSG00000112379",0.551624310992756,7.51157946747547,0.0647517388672029
"ENSG00000112419",0.201358514829639,7.41530957443988,0.437481480139546
"ENSG00000112531",-0.523247763922987,7.46584037024057,0.0182837872556723
"ENSG00000112655",-0.208285846972753,7.62289974034786,0.453696945262888
"ENSG00000112658",-0.0246835630857455,7.71282429379533,0.907973992745572
"ENSG00000112695",-0.112478664292897,7.58340398586779,0.638719146541452
"ENSG00000112715",0.237310487682066,7.67217358403878,0.347145610126646
"ENSG00000112787",-0.289211507121272,7.14779154439534,0.265911682170174
"ENSG00000112972",1.59810254145934,7.3804413503601,1.3375081800824e-06
"ENSG00000113013",0.0534487370251754,9.05278477093608,0.832631404302217
"ENSG00000113140",0.458426900836698,8.59351577840582,0.109285824692151
"ENSG00000113161",1.21702934959834,7.7065182456765,0.000108497677231439
"ENSG00000113194",-0.423173813585004,7.78390346714458,0.0561008324296442
"ENSG00000113384",-0.678077267075801,7.64437948697735,0.00127219057986236
"ENSG00000113407",0.151798150599587,8.63598905321285,0.566148618430286
"ENSG00000113558",0.0639552721517398,7.92070126375729,0.769536527491967
"ENSG00000113575",-0.268900464007141,8.09911865838617,0.220669864933613
"ENSG00000113580",0.442353043781205,7.16031573443497,0.0823677715098184
"ENSG00000113615",-0.205413631648701,7.51669605789446,0.415336089061355
"ENSG00000113648",-0.0633626396032683,7.66071597531247,0.765501878271717
"ENSG00000113657",0.415824190061782,7.07555671500412,0.0885859322159847
"ENSG00000113712",-0.366863201091305,7.81611121413954,0.114769829691477
"ENSG00000113716",-0.144277286223764,8.02638116866801,0.510751820223901
"ENSG00000113719",0.645161122886173,8.14132818536548,0.00108105670978983
"ENSG00000113721",0.0380277236608231,7.8593453727504,0.932896391105957
"ENSG00000113732",0.0446732990732395,8.06260684344874,0.83662202685223
"ENSG00000113742",0.209619351678347,7.08941993246441,0.438593955778207
"ENSG00000113758",-0.304261361283068,7.13333919345706,0.192356186049211
"ENSG00000114353",0.080614037775593,8.90959738905872,0.710595220278546
"ENSG00000114354",-0.264896678250575,7.45694464441827,0.233186957237063
"ENSG00000114391",-0.392776826422758,8.95041439706631,0.0647726027939489
"ENSG00000114416",-0.119999525139052,7.27845836853963,0.606939647112238
"ENSG00000114439",-0.194765968196882,7.06988282321473,0.466775539154506
"ENSG00000114554",0.0882061566849154,8.50306062819603,0.720915642966332
"ENSG00000114573",-0.0368973019144055,7.26226205450815,0.867190309555822
"ENSG00000114650",0.149784688834214,8.41610059352934,0.483018940786734
"ENSG00000114738",0.0414028470229918,7.44988002702213,0.840271888680205
"ENSG00000114784",-0.0981841742548061,7.39313772865514,0.700745038026966
"ENSG00000114850",-0.19493764212016,7.52847288006682,0.355264633170869
"ENSG00000114861",0.249970223049399,7.30815941578496,0.340286402868361
"ENSG00000114867",0.40362339317929,9.30163678438621,0.124835176873922
"ENSG00000114902",-0.366289187472536,7.53235429128621,0.0904688523745164
"ENSG00000114942",-0.418394622875733,8.24620152298121,0.0603775498988465
"ENSG00000114978",0.0614582892934386,7.2306676357481,0.797073051659037
"ENSG00000114982",0.345814653038915,6.99903899359525,0.1615027949123
"ENSG00000114999",-0.165319358957851,7.0326243239829,0.497881495376355
"ENSG00000115053",-0.912156620716151,9.40615702305014,3.38043787790082e-05
"ENSG00000115091",-0.162725471964341,7.33173244497064,0.486760776429125
"ENSG00000115207",0.0366103764726914,7.31643532136286,0.868922006478511
"ENSG00000115216",0.00705313696764387,8.75032321634376,0.972023067788828
"ENSG00000115233",0.038032836283258,7.26155645643104,0.879354118154431
"ENSG00000115234",0.252330537341612,7.57707381364893,0.239797644825118
"ENSG00000115241",-0.0876158235530347,8.68609394711324,0.66703405328367
"ENSG00000115286",-0.176960916032787,7.71052055122748,0.408403742369217
"ENSG00000115306",0.179565589154075,7.64501999408388,0.401291183371944
"ENSG00000115307",-0.495643036017556,8.38084747345982,0.0220627286902889
"ENSG00000115310",0.258414842976781,9.31961719909534,0.21425655500773
"ENSG00000115414",-0.0474480243460251,8.31494648148877,0.83848064208118
"ENSG00000115415",0.935040675366494,7.66721356957759,0.00071435303886798
"ENSG00000115457",1.04577053236391,7.3539710261349,4.14755606520201e-05
"ENSG00000115464",0.177878380891185,7.82330319049729,0.49335038258666
"ENSG00000115484",0.18278313230082,8.42466501011789,0.423127365240495
"ENSG00000115541",-0.141732738498303,7.3773659776214,0.514770419628165
"ENSG00000115594",1.13963712874536,7.64277302702448,0.00431695187561259
"ENSG00000115649",0.351910529083152,7.85099410976605,0.0895994732781048
"ENSG00000115677",0.270641780965824,10.9121796605594,0.198497302591032
"ENSG00000115694",-0.0611252889540943,7.37498644182516,0.768357729984755
"ENSG00000115758",-0.163843545474723,9.00815603642668,0.530606678256348
"ENSG00000115760",0.0249698272943305,7.78315777969964,0.915831307123848
"ENSG00000115762",0.469962755592648,8.17861098600658,0.0205147432156998
"ENSG00000115806",-0.521327179255162,7.7728291652313,0.0114616117234509
"ENSG00000115875",0.0910945352308158,7.33052173836882,0.648227772362171
"ENSG00000115902",0.182418253173638,7.75549834095793,0.513609918075982
"ENSG00000115944",0.0131255601162138,7.88098682768596,0.959730690012334
"ENSG00000115993",0.121504475662274,7.40114456998607,0.594823703141683
"ENSG00000116016",0.510456982238229,8.20930397348808,0.0732347246859298
"ENSG00000116017",-0.0310860221195004,7.15024593051833,0.894059172810368
"ENSG00000116044",0.00056589022439921,7.27658867849456,0.99871579718767
"ENSG00000116062",0.173175963182523,7.12470795472492,0.47221511977602
"ENSG00000116132",0.733558534575987,7.34549838911937,0.0479079621241185
"ENSG00000116133",1.07075735006432,9.31830931134665,2.77297767133407e-06
"ENSG00000116161",0.240351796552097,7.46772158718293,0.290993506871528
"ENSG00000116209",0.19649622737273,7.61538608866301,0.350664037425309
"ENSG00000116221",-0.175092739149117,7.63575142937793,0.391515380328031
"ENSG00000116237",0.223591655516261,7.39492067378311,0.307797230479995
"ENSG00000116251",-0.9384925803732,8.23254122111342,7.78966640229448e-05
"ENSG00000116260",0.107806971797949,8.72914058306461,0.618011684122022
"ENSG00000116285",1.0483517062904,7.02661971110183,0.0009204237406519
"ENSG00000116288",0.182238224455645,7.96111078664473,0.378120136191406
"ENSG00000116350",-0.592667734948698,7.38882578583883,0.00451451807606557
"ENSG00000116459",0.27051362150191,7.77554653012257,0.230140826455889
"ENSG00000116478",0.0680993987970031,7.30165158192541,0.751361414749086
"ENSG00000116489",0.106352106506999,7.63362636046203,0.63642587183483
"ENSG00000116521",-1.08966459736701,7.06842718601573,6.25418532865479e-06
"ENSG00000116539",-0.000418990201724636,7.0632435986998,0.997402290756913
"ENSG00000116560",-0.372951376083161,8.45858594375827,0.0968979048683302
"ENSG00000116584",0.391417812622367,8.70541995527105,0.0688956945046518
"ENSG00000116604",-0.298702545764193,8.16179463967902,0.186612153004886
"ENSG00000116649",-0.352057429658372,7.44113071932194,0.240490784466387
"ENSG00000116679",-0.124696841421739,7.24575590178404,0.603430913320186
"ENSG00000116685",-0.172847885116311,7.62041450048107,0.421609810146693
"ENSG00000116688",-0.159124264406678,7.29494044912233,0.497537884105457
"ENSG00000116698",0.101401813124404,7.7222006741997,0.644657008483028
"ENSG00000116729",0.380910521049103,7.68258026900937,0.0924327211350871
"ENSG00000116731",-0.00671072494850228,7.5967065812844,0.975014648051505
"ENSG00000116747",0.41151126147197,6.87285569687179,0.25522928750995
"ENSG00000116786",-0.0282608384890644,8.90475354502669,0.897503268013118
"ENSG00000116863",-0.338191587364082,6.96340947859546,0.172206314741112
"ENSG00000116871",-0.466806550830188,9.35039562929336,0.0464126970277451
"ENSG00000116898",-0.0258422132992259,7.45153372919218,0.901050403554042
"ENSG00000116954",0.0645639748490675,7.41771593518925,0.808037983444833
"ENSG00000116962",0.714091141473401,7.36876268829093,0.0500550763273634
"ENSG00000117118",0.189259037199588,7.30032938746336,0.334540280587479
"ENSG00000117139",0.590191362537868,6.83748546462004,0.0277176501279183
"ENSG00000117280",0.127273256526334,7.06356704010015,0.615728216249735
"ENSG00000117298",-0.0296180861578418,8.40219718730368,0.919700123986047
"ENSG00000117362",-0.0659312356657539,8.18535001539166,0.765324007856799
"ENSG00000117385",-0.212273983230839,7.45269737927757,0.346061129126932
"ENSG00000117408",-0.0659334043190887,7.89191548311942,0.74445781801529
"ENSG00000117410",-0.215236130981255,8.74581779275727,0.279784288677465
"ENSG00000117450",0.259751713771429,8.92688593765224,0.194747689785464
"ENSG00000117500",-0.340969426058611,7.21557890697448,0.181867160632268
"ENSG00000117505",-0.393463087641151,7.46138072925029,0.0635456889943214
"ENSG00000117519",0.302354482697895,7.7423073595773,0.153243934321627
"ENSG00000117523",0.208024061572154,7.85333396989611,0.329632173081313
"ENSG00000117592",0.608624676350983,7.67782727669267,0.00235242809685409
"ENSG00000117632",-0.128335137285143,7.43281503249155,0.537264350378326
"ENSG00000117713",-0.403429343284747,8.6804865369312,0.0471727482162397
"ENSG00000117899",0.227785578618776,7.49457582487869,0.274773638483376
"ENSG00000117984",0.0496563556814339,10.87278559691,0.817211315205311
"ENSG00000118046",-0.237931199185334,7.80553756931794,0.23897408408084
"ENSG00000118181",-0.432153295990617,7.57862377131157,0.0697507570556637
"ENSG00000118217",-0.130975151025905,7.08204332745638,0.609230441682394
"ENSG00000118680",1.56701324980276,7.11729093614391,0.000268434409780763
"ENSG00000118689",0.149040413221729,7.2240042514503,0.450031780721949
"ENSG00000118705",0.0934878051643948,9.71970492457258,0.668708914794621
"ENSG00000118816",0.0450877503262581,9.21904931198825,0.869177293830552
"ENSG00000118900",0.293493872936044,7.78025156490948,0.157298538247041
"ENSG00000118971",-0.134513997687037,8.97248963846429,0.659486662798926
"ENSG00000118972",0.44925862276165,7.84498087479448,0.23861875871809
"ENSG00000119231",-0.330522241766255,7.42505407514505,0.185064119582742
"ENSG00000119280",0.332856790706441,7.50911319793418,0.147534136936383
"ENSG00000119318",-0.418858641270926,8.0818578091274,0.0446932983184117
"ENSG00000119335",0.401194628473879,7.35625826795734,0.104395228487732
"ENSG00000119396",-0.055719713822132,7.75605543417633,0.794297835811605
"ENSG00000119402",-0.121921843412781,7.14058944490859,0.596722633150054
"ENSG00000119487",0.279618132668523,7.61239382436169,0.178836104001416
"ENSG00000119523",-0.634674447043662,7.33315888102341,0.00131745752138989
"ENSG00000119596",-0.293464295752183,7.13809998821938,0.206947476246312
"ENSG00000119669",-0.0653520935791859,7.54146148915055,0.789262821557665
"ENSG00000119689",-0.115403011250324,8.00479362861804,0.563196383710503
"ENSG00000119729",-0.0609570104510765,7.18187564693395,0.793977065799873
"ENSG00000119777",0.027814112486055,8.02339963072197,0.892420118633412
"ENSG00000119801",0.371172501594833,7.8818287338157,0.247691741293477
"ENSG00000119812",0.251487550235369,7.3233356358654,0.234374323167886
"ENSG00000119917",1.20312514037382,8.01491099319444,0.0462137559358433
"ENSG00000119922",1.3764555118592,7.4082109780104,0.0178024636096013
"ENSG00000120053",0.373518616533819,7.49200774213534,0.185628045669002
"ENSG00000120063",0.109851066087285,7.91807158653865,0.672494451756063
"ENSG00000120129",-0.0302055796531394,7.51507658732152,0.916654011173283
"ENSG00000120137",0.393173194252895,8.25801408967645,0.201980251423849
"ENSG00000120314",-0.0814272589335882,7.12935495766062,0.716151949201182
"ENSG00000120438",-0.0946852582327464,9.18035553673048,0.675561149103585
"ENSG00000120685",0.269852447433951,7.51931200925084,0.281780843740611
"ENSG00000120686",-0.485265175758073,7.96235983843556,0.0924748467174659
"ENSG00000120694",0.0050403869184509,9.1654093946619,0.987268329524506
"ENSG00000120705",-0.115423132475754,9.09224540008262,0.664801034456627
"ENSG00000120709",-0.604235687000529,8.06490011790767,0.00416385836305166
"ENSG00000120725",0.113511932480093,7.15299094836448,0.618923652968424
"ENSG00000120727",0.151833070260804,7.28121344557599,0.596593867001254
"ENSG00000120733",-0.078791139634603,7.31642324856175,0.706492092532529
"ENSG00000120738",0.312150773833512,7.48384496115856,0.522264293579496
"ENSG00000120742",-0.583085959242973,8.64080356363742,0.00469668368325371
"ENSG00000120800",-0.536818405057628,7.36938220756327,0.0532132754372613
"ENSG00000120802",0.208331965414892,6.92889027013254,0.476855769231505
"ENSG00000120885",0.723163202323905,7.54035766881906,0.00120995767967299
"ENSG00000120889",-0.102479042435647,7.57211422219913,0.620412108865767
"ENSG00000120896",-0.510139083098333,8.02800240499546,0.030212296033459
"ENSG00000120992",0.280104734544829,6.79257475963616,0.422073410985384
"ENSG00000121060",0.518872629765469,7.38287267665036,0.0199034736728682
"ENSG00000121068",-0.261919523319381,7.13823212224257,0.269069691907463
"ENSG00000121073",-0.166967162739275,7.07678222109141,0.469430428681027
"ENSG00000121774",-0.180950837297342,7.6395208007602,0.383280693857131
"ENSG00000121892",-0.394770642560033,7.49472518509246,0.0774662018818612
"ENSG00000122026",-0.515080589933706,9.02017223767981,0.0581422971872416
"ENSG00000122126",0.157596544588044,7.37921481145807,0.598108275047635
"ENSG00000122140",-0.505591993445853,7.13941720115256,0.0287871596873701
"ENSG00000122203",0.437593021824947,8.21131571991931,0.040718873229529
"ENSG00000122218",-0.228855559222107,8.93003935357351,0.284609332356335
"ENSG00000122359",0.47984435959357,8.71338913467902,0.0259156282342549
"ENSG00000122390",-0.19786873447951,7.55948426931544,0.336455035984485
"ENSG00000122406",-0.110562322743552,9.08059368790949,0.615394469182768
"ENSG00000122515",0.125796228277938,7.19596572606916,0.602444889263645
"ENSG00000122565",-0.334920586427499,7.12735147402655,0.230937090336982
"ENSG00000122692",-0.0482481912745575,7.29423940646229,0.836735994315677
"ENSG00000122705",-0.387230584561373,8.93495840189363,0.0619459235215398
"ENSG00000122786",0.0910503685633042,7.14242254766512,0.7621263661047
"ENSG00000122861",0.50321430677473,6.69089225689624,0.283072386402017
"ENSG00000122952",0.374502699309122,7.21347359231942,0.0657587008859585
"ENSG00000122965",0.0396262867811004,7.26356398616262,0.847939830931005
"ENSG00000123064",-0.230857307626103,7.02349011322407,0.379550041724455
"ENSG00000123066",0.520364394884914,7.57014733538891,0.0124329413302213
"ENSG00000123131",-0.0977179030935884,7.21777433309339,0.629343113186814
"ENSG00000123136",-0.327643549382668,8.20864060689227,0.161520154308934
"ENSG00000123144",-0.632511568793407,8.57208535332447,0.00275014981999601
"ENSG00000123146",0.376231001223946,7.0432537121015,0.236102945039462
"ENSG00000123159",-0.207865391055981,8.3591366424211,0.362868234511392
"ENSG00000123240",0.0455688175896681,7.76603213262585,0.843626572157009
"ENSG00000123349",-0.116180137226163,7.74902349832127,0.590127941653
"ENSG00000123358",0.271197821440379,8.10378451356402,0.198067664780131
"ENSG00000123384",0.113326127111271,10.0524722992682,0.617833051195542
"ENSG00000123395",-0.57656469058504,7.88411055609938,0.0069530033806287
"ENSG00000123416",0.510243449949819,10.2187735802725,0.0760660961596532
"ENSG00000123505",-0.267444108844842,7.87565745517539,0.279260129563117
"ENSG00000123562",-0.580441606122543,8.96221109586133,0.00883092938039528
"ENSG00000123908",0.120661576721981,8.58660234489456,0.559640420035275
"ENSG00000123933",-0.0194008973927076,7.47984227122632,0.925236880858151
"ENSG00000123975",-0.937331808021996,7.01840570676384,0.000173626974364748
"ENSG00000123983",0.112526061530981,7.23205559926476,0.654400225383855
"ENSG00000123989",-0.102689893286719,8.72078636623458,0.657904625654904
"ENSG00000124067",-0.023357210566387,7.30805777558826,0.907592523189745
"ENSG00000124102",1.27959388119805,7.46263781223295,0.00403917167769203
"ENSG00000124145",0.190555206101783,8.38511743961742,0.359797961419279
"ENSG00000124151",0.612041636545291,7.24980003186487,0.00504016969419996
"ENSG00000124155",0.282966825341311,7.94851046174925,0.148208638443019
"ENSG00000124164",0.229395518611687,7.0971636695639,0.337968171613465
"ENSG00000124172",0.234788092565383,7.51100394793293,0.268209787681482
"ENSG00000124181",0.212589252017822,7.36897595529867,0.333859934848866
"ENSG00000124193",0.0290351092155036,7.95221268900277,0.888645280227603
"ENSG00000124198",0.272039282978669,7.96763914875197,0.215028161172525
"ENSG00000124201",0.154607094399081,8.36052941215787,0.560910099146235
"ENSG00000124207",-0.2580834169404,7.70175815489831,0.325380457646356
"ENSG00000124214",0.201838962501643,8.18650967097597,0.390719165277613
"ENSG00000124222",-0.0855126995173542,7.49743823255004,0.725594488734615
"ENSG00000124226",0.50265183930012,7.6830041564839,0.0147591916027876
"ENSG00000124299",-0.258649523097682,7.97476947501146,0.208243479874899
"ENSG00000124357",-0.186950871940239,7.60817566634474,0.368194923999959
"ENSG00000124422",0.215631648796546,9.13942466827746,0.281862019612952
"ENSG00000124486",0.16106524119089,8.0140196068454,0.486221451906076
"ENSG00000124535",-0.190730921532864,7.17206122838234,0.366221230422061
"ENSG00000124571",-0.0130767456737984,7.17901570085064,0.952344785062259
"ENSG00000124614",-0.168730669440881,9.91795129396029,0.416351764951833
"ENSG00000124702",0.122380962211989,7.91698902682164,0.535401496192721
"ENSG00000124767",-0.0854706453342278,7.36390253787205,0.702318137367421
"ENSG00000124782",-0.155754329555093,7.74406573689768,0.452629554549504
"ENSG00000124783",-0.15799722296705,7.86520600048574,0.463438219543414
"ENSG00000124789",-0.720434466475193,7.17965474735693,0.000761479014331603
"ENSG00000124795",-0.297067128298453,7.04922524896153,0.277254723689437
"ENSG00000124831",0.488472868443663,7.21096245822614,0.048763053934444
"ENSG00000124942",0.283988296833735,8.48455234330848,0.243604663679596
"ENSG00000125107",-0.0186720135123606,9.09694433183307,0.933728191559422
"ENSG00000125148",-0.226756450674856,7.76098243951034,0.727791991690285
"ENSG00000125166",0.0362684675827734,7.96874739369178,0.872050976558501
"ENSG00000125304",-0.21421021945233,8.14811177934813,0.416799149361231
"ENSG00000125445",0.254742147991704,7.12728439902293,0.260368254177087
"ENSG00000125503",-0.367008219011225,8.00160526330799,0.102570734619209
"ENSG00000125505",0.308904229641544,8.09062371970391,0.144476693983865
"ENSG00000125534",0.543165621900675,7.40076689531077,0.0306292747319168
"ENSG00000125633",0.277059386464071,7.1516152602664,0.311574923455974
"ENSG00000125648",0.563378623654088,7.55797911424747,0.0156962917296878
"ENSG00000125651",-0.719346489651882,7.69672212467682,0.000568649329685486
"ENSG00000125656",0.116788855626173,7.5478941740739,0.578073324784178
"ENSG00000125686",-0.344176822760285,7.70712702255966,0.129056628399848
"ENSG00000125691",-0.117951267210946,9.19476274135742,0.567368321927105
"ENSG00000125733",0.0920432873739682,7.34327641334564,0.643789637658297
"ENSG00000125734",0.23331042904057,7.23624686491208,0.245750145236316
"ENSG00000125743",-0.0282466671878456,7.85837940632797,0.899732316623233
"ENSG00000125753",-0.153184317238557,8.43065069840618,0.487966628018639
"ENSG00000125755",-0.222948076396604,8.11087905986186,0.278033897566021
"ENSG00000125817",-0.157958385634032,8.82020804963647,0.480609086361866
