"","SRR7992451Aligned.sortedByCoord.out_sorted.bam","SRR7992456Aligned.sortedByCoord.out_sorted.bam"
"peak_9183",57,26
"peak_9184",418,150
"peak_9185",1041,231
"peak_9186",532,208
"peak_9187",213,70
"peak_9188",92,55
"peak_9189",258,137
"peak_9190",273,140
"peak_9191",289,158
"peak_9192",256,137
"peak_9193",788,389
"peak_9194",208,91
"peak_9195",2238,754
"peak_9196",1805,601
"peak_9197",92,50
"peak_9198",116,51
"peak_9199",471,70
"peak_9200",1329,660
"peak_9201",5181,1562
"peak_9202",2554,706
"peak_9203",397,247
"peak_9204",103,59
"peak_9205",65,34
"peak_9206",60,21
"peak_9207",498,252
"peak_9208",777,262
"peak_9209",41,10
"peak_9210",862,261
"peak_9211",948,605
"peak_9212",2837,1050
"peak_9213",215,92
"peak_9214",1518,765
"peak_9215",432,226
"peak_9216",538,250
"peak_9217",132,73
"peak_9218",308,185
"peak_9219",1380,422
"peak_9220",2142,660
"peak_9221",55,21
"peak_9222",71,18
"peak_9223",166,84
"peak_9224",157,97
"peak_9225",929,369
"peak_9226",104,44
"peak_9227",105,65
"peak_9228",660,181
"peak_9229",264,94
"peak_9230",103,29
"peak_9231",995,579
"peak_9232",66,28
"peak_9233",46,14
"peak_9234",730,181
"peak_9235",127,48
"peak_9236",218,129
"peak_9237",420,107
"peak_9238",74,15
"peak_9239",403,67
"peak_9240",287,45
"peak_9241",38,6
"peak_9242",340,218
"peak_9243",394,258
"peak_9244",240,159
"peak_9245",52,17
"peak_9246",33,6
"peak_9247",1600,777
"peak_9248",119,50
"peak_9249",159,27
"peak_9250",65,26
"peak_9251",54,18
"peak_9252",177,105
"peak_9253",860,338
"peak_9254",217,141
"peak_9255",1023,235
"peak_9256",83,34
"peak_9257",95,35
"peak_9258",167,32
"peak_9259",234,150
"peak_9260",145,42
"peak_9261",419,50
"peak_9262",62,26
"peak_9263",402,129
"peak_9264",1032,219
"peak_9265",1114,342
"peak_9266",82,42
"peak_9267",100,19
"peak_9268",68,24
"peak_9269",548,334
"peak_9270",885,338
"peak_9271",888,501
"peak_9272",188,68
"peak_9273",489,176
"peak_9274",215,124
"peak_9275",65,29
"peak_9276",130,49
"peak_9277",275,55
"peak_9278",35,5
"peak_9279",284,124
"peak_9280",91,55
"peak_9281",53,14
"peak_9282",66,30
"peak_9283",99,38
"peak_9284",73,36
"peak_9285",1914,500
"peak_9286",114,63
"peak_9287",519,154
"peak_9288",808,260
"peak_9289",289,127
"peak_9290",1864,670
"peak_9291",105,45
"peak_9292",194,66
"peak_9293",94,50
"peak_9294",3436,834
"peak_9295",91,28
"peak_9296",631,385
"peak_9297",1069,437
"peak_9298",138,70
"peak_9299",74,17
"peak_9300",102,51
"peak_9301",419,149
"peak_9302",84,24
"peak_9303",207,86
"peak_9304",138,34
"peak_9305",93,45
"peak_9306",436,235
"peak_9307",541,314
"peak_9308",1828,449
"peak_9309",304,127
"peak_9310",1211,470
"peak_9311",289,55
"peak_9312",50,14
"peak_9313",124,32
"peak_9314",69,31
"peak_9315",90,51
"peak_9316",1029,549
"peak_9317",376,225
"peak_9318",564,351
"peak_9319",255,139
"peak_9320",83,43
"peak_9321",3917,1084
"peak_9322",6369,3515
"peak_9323",22832,9788
"peak_9324",2145,259
"peak_9325",3200,1574
"peak_9326",24960,6333
"peak_9327",11126,6468
"peak_9328",80,46
"peak_9329",2079,632
"peak_9330",3223,549
"peak_9331",456,192
"peak_9332",202,30
"peak_9333",5068,1450
"peak_9334",1487,610
"peak_9335",2451,1307
"peak_9336",13046,3482
"peak_9337",441,99
"peak_9338",85,47
"peak_9339",116,69
"peak_9340",109,62
"peak_9341",259,176
"peak_9342",130,71
"peak_9343",99,52
"peak_9344",97,60
"peak_9345",258,125
"peak_9346",374,195
"peak_9347",692,274
"peak_9348",1689,418
"peak_9349",80,35
"peak_9350",164,99
"peak_9351",3973,806
"peak_9352",137,47
"peak_9353",2800,1609
"peak_9354",171,94
"peak_9355",225,72
"peak_9356",168,63
"peak_9357",42,11
"peak_9358",311,50
"peak_9359",1090,439
"peak_9360",903,579
"peak_9361",18337,6483
"peak_9362",2520,1703
"peak_9363",49,8
"peak_9364",385,168
"peak_9365",2119,612
"peak_9366",271,113
"peak_9367",8298,1831
"peak_9368",62,26
"peak_9369",61,10
"peak_9370",485,170
"peak_9371",209,124
"peak_9372",720,285
"peak_9373",79,38
"peak_9374",113,70
"peak_9375",92,60
"peak_9376",1586,316
"peak_9377",1982,614
"peak_9378",4707,2104
"peak_9379",3360,1058
"peak_9380",327,231
"peak_9381",948,331
"peak_9382",932,422
"peak_9383",163,96
"peak_9384",115,75
"peak_9385",3348,943
"peak_9386",244,143
"peak_9387",415,141
"peak_9388",1877,644
"peak_9389",438,182
"peak_9390",862,307
"peak_9391",26213,11665
"peak_9392",587,354
"peak_9393",24369,5187
"peak_9394",2353,1404
"peak_9395",162,101
"peak_9396",474,304
"peak_9397",507,100
"peak_9398",84,33
"peak_9399",492,298
"peak_9400",3214,725
"peak_9401",83,40
"peak_9402",160,99
"peak_9403",355,229
"peak_9404",336,218
"peak_9405",1344,628
"peak_9406",4067,1991
"peak_9407",1043,666
"peak_9408",958,614
"peak_9409",1123,643
"peak_9410",2800,1272
"peak_9411",104,28
"peak_9412",160,89
"peak_9413",45,8
"peak_9414",1507,770
"peak_9415",562,189
"peak_9416",104,60
"peak_9417",857,167
"peak_9418",585,278
"peak_9419",661,270
"peak_9420",2717,1237
"peak_9421",17134,2782
"peak_9422",1321,840
"peak_9423",289,137
"peak_9424",1067,377
"peak_9425",156,40
"peak_9426",44,17
"peak_9427",213,96
"peak_9428",2489,840
"peak_9429",72,37
"peak_9430",1289,595
"peak_9431",1559,840
"peak_9432",1843,1101
"peak_9433",169,38
"peak_9434",258,165
"peak_9435",112,45
"peak_9436",272,148
"peak_9437",441,176
"peak_9438",437,184
"peak_9439",48,7
"peak_9440",21458,9047
"peak_9441",339,162
"peak_9442",347,184
"peak_9443",142,36
"peak_9444",21332,13700
"peak_9445",135,65
"peak_9446",389,54
"peak_9447",763,164
"peak_9448",24885,12303
"peak_9449",202895,76173
"peak_9450",121,63
"peak_9451",60001,22870
"peak_9452",145,59
"peak_9453",423,112
"peak_9454",137,54
"peak_9455",4039,2441
"peak_9456",20737,11199
"peak_9457",111523,60282
"peak_9458",30792,8302
"peak_9459",215291,84917
"peak_9460",2481,910
"peak_9461",7531,2156
"peak_9462",25168,9816
"peak_9463",397,118
"peak_9464",868,323
"peak_9465",327,113
"peak_9466",849,333
"peak_9467",575,181
"peak_9468",228,87
"peak_9469",1122,538
"peak_9470",872,518
"peak_9471",40,8
"peak_9472",14605,4445
"peak_9473",946,224
"peak_9474",416,213
"peak_9475",1237,444
"peak_9476",2465,1029
"peak_9477",1124,550
"peak_9478",70,33
"peak_9479",178,51
"peak_9480",236,125
"peak_9481",111,72
"peak_9482",576,280
"peak_9483",309,161
"peak_9484",4197,1711
"peak_9485",1288,361
"peak_9486",906,347
"peak_9487",409,210
"peak_9488",222,127
"peak_9489",97,55
"peak_9490",222,132
"peak_9491",6918,4025
"peak_9492",6007,3077
"peak_9493",180,60
"peak_9494",655,194
"peak_9495",484,296
"peak_9496",1955,746
"peak_9497",4691,3085
"peak_9498",1801,887
"peak_9499",43,11
"peak_9500",175,64
"peak_9501",55,24
"peak_9502",2710,988
"peak_9503",1270,751
"peak_9504",5715,2160
"peak_9505",253,172
"peak_9506",49,21
"peak_9507",165,85
"peak_9508",50,9
"peak_9509",47,8
"peak_9510",3010,916
"peak_9511",1996,812
"peak_9512",78,32
"peak_9513",598,330
"peak_9514",113,51
"peak_9515",76,43
"peak_9516",3095,523
"peak_9517",2581,1646
"peak_9518",946,236
"peak_9519",99,65
"peak_9520",521,200
"peak_9521",230,66
"peak_9522",68,30
"peak_9523",161,60
"peak_9524",223,113
"peak_9525",385,249
"peak_9526",16634,4653
"peak_9527",278,152
"peak_9528",652,370
"peak_9529",149,99
"peak_9530",75,46
"peak_9531",85,34
"peak_9532",3026,1843
"peak_9533",6540,2098
"peak_9534",448,271
"peak_9535",854,419
"peak_9536",345,224
"peak_9537",339,167
"peak_9538",22434,6218
"peak_9539",553,254
"peak_9540",144,73
"peak_9541",667,368
"peak_9542",808,395
"peak_9543",3436,1192
"peak_9544",541,352
"peak_9545",625,302
"peak_9546",2887,1594
"peak_9547",1234,570
"peak_9548",385,168
"peak_9549",57,17
"peak_9550",47,11
"peak_9551",1507,332
"peak_9552",286,116
"peak_9553",1378,488
"peak_9554",1487,558
"peak_9555",924,302
"peak_9556",263,164
"peak_9557",207,118
"peak_9558",165,33
"peak_9559",620,272
"peak_9560",3026,490
"peak_9561",64,17
"peak_9562",135,57
"peak_9563",2103,569
"peak_9564",591,151
"peak_9565",1075,474
"peak_9566",1021,353
"peak_9567",208,128
"peak_9568",144,67
"peak_9569",188,103
"peak_9570",72,41
"peak_9571",106,19
"peak_9572",107,53
"peak_9573",538,293
"peak_9574",43,13
"peak_9575",43,13
"peak_9576",61,25
"peak_9577",1960,704
"peak_9578",229,64
"peak_9579",96,46
"peak_9580",266,111
"peak_9581",2304,849
"peak_9582",507,205
"peak_9583",87,32
"peak_9584",44,9
"peak_9585",70,19
"peak_9586",223,95
"peak_9587",822,256
"peak_9588",571,127
"peak_9589",1086,596
"peak_9590",93,38
"peak_9591",857,489
"peak_9592",8252,3895
"peak_9593",588,204
"peak_9594",7296,1774
"peak_9595",248,94
"peak_9596",579,296
"peak_9597",1075,229
"peak_9598",43,7
"peak_9599",934,243
"peak_9600",80,15
"peak_9601",53,21
"peak_9602",147,98
"peak_9603",123,67
"peak_9604",814,512
"peak_9605",730,373
"peak_9606",2742,1723
"peak_9607",287,183
"peak_9608",117,31
"peak_9609",2524,727
"peak_9610",143,79
"peak_9611",256,65
"peak_9612",155,99
"peak_9613",62,24
"peak_9614",570,121
"peak_9615",257,71
"peak_9616",754,400
"peak_9617",169,91
"peak_9618",8105,3717
"peak_9619",12005,5266
"peak_9620",10627,3101
"peak_9621",172,95
"peak_9622",1168,284
"peak_9623",1328,859
"peak_9624",42,10
"peak_9625",888,465
"peak_9626",147,81
"peak_9627",2438,760
"peak_9628",622,329
"peak_9629",191,102
"peak_9630",334,157
"peak_9631",274,101
"peak_9632",897,216
"peak_9633",76,13
"peak_9634",1349,810
"peak_9635",615,165
"peak_9636",1066,444
"peak_9637",122,72
"peak_9638",38,7
"peak_9639",70,41
"peak_9640",130,89
"peak_9641",98,54
"peak_9642",96,50
"peak_9643",635,156
"peak_9644",227,70
"peak_9645",110,30
"peak_9646",42,4
"peak_9647",45,2
"peak_9648",87,27
"peak_9649",428,122
"peak_9650",576,155
"peak_9651",392,127
"peak_9652",116,41
"peak_9653",435,177
"peak_9654",99,39
"peak_9655",567,229
"peak_9656",163,71
"peak_9657",737,227
"peak_9658",3649,954
"peak_9659",712,285
"peak_9660",276,171
"peak_9661",71,37
"peak_9662",6095,1714
"peak_9663",4575,1777
"peak_9664",4273,2505
"peak_9665",1249,480
"peak_9666",2054,1326
"peak_9667",217,129
"peak_9668",351,200
"peak_9669",102,68
"peak_9670",55,19
"peak_9671",500,123
"peak_9672",101,65
"peak_9673",1491,930
"peak_9674",68,25
"peak_9675",189,75
"peak_9676",94,58
"peak_9677",1419,660
"peak_9678",177,66
"peak_9679",248,114
"peak_9680",82,33
"peak_9681",153,57
"peak_9682",74,18
"peak_9683",222,142
"peak_9684",10029,2471
"peak_9685",141,46
"peak_9686",371,186
"peak_9687",96,49
"peak_9688",101,51
"peak_9689",418,151
"peak_9690",48,12
"peak_9691",219,39
"peak_9692",40,10
"peak_9693",366,118
"peak_9694",156,65
"peak_9695",250,83
"peak_9696",421,119
"peak_9697",620,125
"peak_9698",2416,883
"peak_9699",864,314
"peak_9700",146,76
"peak_9701",534,117
"peak_9702",615,316
"peak_9703",1794,409
"peak_9704",492,286
"peak_9705",370,179
"peak_9706",49,17
"peak_9707",258,82
"peak_9708",154,53
"peak_9709",156,95
"peak_9710",451,195
"peak_9711",311,84
"peak_9712",539,107
"peak_9713",625,114
"peak_9714",57,25
"peak_9715",85,50
"peak_9716",420,170
"peak_9717",587,356
"peak_9718",495,125
"peak_9719",82,41
"peak_9720",289,161
"peak_9721",83,44
"peak_9722",338,116
"peak_9723",736,153
"peak_9724",87,27
"peak_9725",114,14
"peak_9726",42,10
"peak_9727",396,230
"peak_9728",283,180
"peak_9729",273,60
"peak_9730",167,34
"peak_9731",295,185
"peak_9732",1118,688
"peak_9733",1242,627
"peak_9734",5942,2021
"peak_9735",1040,336
"peak_9736",1109,675
"peak_9737",118,59
"peak_9738",196,113
"peak_9739",174,49
"peak_9740",431,148
"peak_9741",772,108
"peak_9742",580,378
"peak_9743",80,24
"peak_9744",160,44
"peak_9745",222,90
"peak_9746",1271,356
"peak_9747",1304,299
"peak_9748",106,57
"peak_9749",140,66
"peak_9750",42,13
"peak_9751",375,159
"peak_9752",657,226
"peak_9753",34,6
"peak_9754",333,207
"peak_9755",268,98
"peak_9756",193,105
"peak_9757",628,393
"peak_9758",131,76
"peak_9759",511,212
"peak_9760",138,72
"peak_9761",641,272
"peak_9762",321,141
"peak_9763",283,187
"peak_9764",202,119
"peak_9765",123,67
"peak_9766",364,127
"peak_9767",146,36
"peak_9768",324,147
"peak_9769",481,117
"peak_9770",43,11
"peak_9771",261,79
"peak_9772",628,174
"peak_9773",121,43
"peak_9774",55,17
"peak_9775",56,11
"peak_9776",71,9
"peak_9777",172,73
"peak_9778",165,101
"peak_9779",141,92
"peak_9780",53,17
"peak_9781",122,61
"peak_9782",110,68
"peak_9783",196,60
"peak_9784",277,148
"peak_9785",74,32
"peak_9786",248,137
"peak_9787",1066,505
"peak_9788",374,211
"peak_9789",47,17
"peak_9790",103,18
"peak_9791",79,27
"peak_9792",255,113
"peak_9793",80,22
"peak_9794",186,62
"peak_9795",60,26
"peak_9796",272,169
"peak_9797",917,328
"peak_9798",302,189
"peak_9799",3796,1122
"peak_9800",71,22
"peak_9801",221,133
"peak_9802",1102,656
"peak_9803",559,210
"peak_9804",449,203
"peak_9805",5329,1106
"peak_9806",3086,898
"peak_9807",9042,2417
"peak_9808",368,114
"peak_9809",172,51
"peak_9810",111,70
"peak_9811",74,40
"peak_9812",109,33
"peak_9813",284,162
"peak_9814",94,32
"peak_9815",331,171
"peak_9816",528,283
"peak_9817",1373,394
"peak_9818",59,7
"peak_9819",167,67
"peak_9820",176,68
"peak_9821",299,183
"peak_9822",3124,813
"peak_9823",741,378
"peak_9824",84,50
"peak_9825",136,72
"peak_9826",244,80
"peak_9827",240,120
"peak_9828",173,109
"peak_9829",562,226
"peak_9830",127,68
"peak_9831",343,210
"peak_9832",134,77
"peak_9833",63,21
"peak_9834",62,20
"peak_9835",512,165
"peak_9836",599,252
"peak_9837",233,94
"peak_9838",2894,536
"peak_9839",157,37
"peak_9840",639,191
"peak_9841",128,35
"peak_9842",111,73
"peak_9843",186,109
"peak_9844",653,236
"peak_9845",420,198
"peak_9846",138,51
"peak_9847",42,15
"peak_9848",710,231
"peak_9849",107,56
"peak_9850",1502,325
"peak_9851",258,157
"peak_9852",82,38
"peak_9853",182,99
"peak_9854",69,13
"peak_9855",142,42
"peak_9856",262,70
"peak_9857",6663,1235
"peak_9858",1501,627
"peak_9859",40,12
"peak_9860",54,22
"peak_9861",242,115
"peak_9862",630,180
"peak_9863",518,152
"peak_9864",524,259
"peak_9865",124,78
"peak_9866",1047,608
"peak_9867",995,496
"peak_9868",157,100
"peak_9869",414,245
"peak_9870",124,54
"peak_9871",113,45
"peak_9872",76,23
"peak_9873",2377,610
"peak_9874",57,27
"peak_9875",435,210
"peak_9876",708,138
"peak_9877",607,309
"peak_9878",429,219
"peak_9879",1148,263
"peak_9880",231,58
"peak_9881",64,31
"peak_9882",323,133
"peak_9883",399,153
"peak_9884",747,235
"peak_9885",824,466
"peak_9886",95,62
"peak_9887",911,553
"peak_9888",6022,1833
"peak_9889",5511,1359
"peak_9890",144,94
"peak_9891",110,42
"peak_9892",512,296
"peak_9893",230,131
"peak_9894",790,414
"peak_9895",298,47
"peak_9896",70,18
"peak_9897",146,25
"peak_9898",91,17
"peak_9899",195,124
"peak_9900",187,106
"peak_9901",967,320
"peak_9902",123,81
"peak_9903",431,156
"peak_9904",152,73
"peak_9905",397,68
"peak_9906",296,98
"peak_9907",87,49
"peak_9908",109,31
"peak_9909",103,66
"peak_9910",173,93
"peak_9911",87,23
"peak_9912",656,326
"peak_9913",244,125
"peak_9914",44,6
"peak_9915",125,59
"peak_9916",77,18
"peak_9917",194,45
"peak_9918",193,88
"peak_9919",238,143
"peak_9920",223,112
"peak_9921",641,198
"peak_9922",208,65
"peak_9923",157,88
"peak_9924",338,101
"peak_9925",199,103
"peak_9926",575,245
"peak_9927",404,161
"peak_9928",68,19
"peak_9929",1085,458
"peak_9930",462,264
"peak_9931",1423,531
"peak_9932",2331,756
"peak_9933",288,175
"peak_9934",1220,320
"peak_9935",187,81
"peak_9936",157,31
"peak_9937",113,63
"peak_9938",391,196
"peak_9939",934,523
"peak_9940",693,429
"peak_9941",1140,497
"peak_9942",573,114
"peak_9943",715,215
"peak_9944",1107,239
"peak_9945",1040,339
"peak_9946",581,204
"peak_9947",755,168
"peak_9948",128,50
"peak_9949",679,164
"peak_9950",148,46
"peak_9951",104,65
"peak_9952",41,9
"peak_9953",1753,993
"peak_9954",1184,720
"peak_9955",369,200
"peak_9956",39,6
"peak_9957",58,4
"peak_9958",782,299
"peak_9959",313,78
"peak_9960",292,81
"peak_9961",47,16
"peak_9962",291,98
"peak_9963",109,59
"peak_9964",95,38
"peak_9965",1006,419
"peak_9966",788,220
"peak_9967",249,152
"peak_9968",299,188
"peak_9969",111,72
"peak_9970",70,38
"peak_9971",863,171
"peak_9972",847,163
"peak_9973",93,34
"peak_9974",73,12
"peak_9975",438,128
"peak_9976",106,34
"peak_9977",102,31
"peak_9978",2207,1057
"peak_9979",293,155
"peak_9980",995,598
"peak_9981",71,25
"peak_9982",130,13
"peak_9983",58,16
"peak_9984",146,63
"peak_9985",302,96
"peak_9986",207,119
"peak_9987",517,228
"peak_9988",93,36
"peak_9989",300,57
"peak_9990",118,24
"peak_9991",62,24
"peak_9992",134,48
"peak_9993",50,2
"peak_9994",5350,835
"peak_9995",135,83
"peak_9996",193,106
"peak_9997",441,228
"peak_9998",139,39
"peak_9999",762,211
"peak_10000",3608,1160
"peak_10001",630,214
"peak_10002",107,26
"peak_10003",364,83
"peak_10004",265,118
"peak_10005",592,192
"peak_10006",334,174
"peak_10007",300,184
"peak_10008",35527,7557
"peak_10009",246,158
"peak_10010",1330,402
"peak_10011",325,148
"peak_10012",102,19
"peak_10013",59,27
"peak_10014",66,21
"peak_10015",51,19
"peak_10016",73,27
"peak_10017",144,45
"peak_10018",57,18
"peak_10019",135,35
"peak_10020",126,33
"peak_10021",57,21
"peak_10022",107,49
"peak_10023",678,150
"peak_10024",235,89
"peak_10025",265,86
"peak_10026",4903,1821
"peak_10027",15732,4194
"peak_10028",175,97
"peak_10029",117,15
"peak_10030",38,4
"peak_10031",170,99
"peak_10032",426,222
"peak_10033",72,26
"peak_10034",1951,343
"peak_10035",93,29
"peak_10036",95,49
"peak_10037",309,145
"peak_10038",772,378
"peak_10039",172,94
"peak_10040",199,110
"peak_10041",194,78
"peak_10042",270,104
"peak_10043",99,45
"peak_10044",437,121
"peak_10045",537,311
"peak_10046",236,125
"peak_10047",473,136
"peak_10048",432,89
"peak_10049",36,6
"peak_10050",80,18
"peak_10051",38,9
"peak_10052",110,22
"peak_10053",68,32
"peak_10054",762,374
"peak_10055",114,75
"peak_10056",1467,373
"peak_10057",2128,604
"peak_10058",58,15
"peak_10059",106,44
"peak_10060",150,48
"peak_10061",117,78
"peak_10062",3135,937
"peak_10063",387,227
"peak_10064",213,95
"peak_10065",3247,1671
"peak_10066",495,318
"peak_10067",108,41
"peak_10068",791,281
"peak_10069",589,249
"peak_10070",108,41
"peak_10071",165,87
"peak_10072",383,227
"peak_10073",603,310
"peak_10074",3926,1206
"peak_10075",1406,529
"peak_10076",160,94
"peak_10077",206,98
"peak_10078",148,70
"peak_10079",195,88
"peak_10080",10657,4679
"peak_10081",61602,16300
"peak_10082",4002,2598
"peak_10083",543,237
"peak_10084",1258,368
"peak_10085",101,36
"peak_10086",47,17
"peak_10087",89,17
"peak_10088",1073,570
"peak_10089",342,217
"peak_10090",100,67
"peak_10091",111,64
"peak_10092",337,180
"peak_10093",1011,249
"peak_10094",2143,697
"peak_10095",180,106
"peak_10096",531,239
"peak_10097",177,100
"peak_10098",65,23
"peak_10099",379,237
"peak_10100",3007,1042
"peak_10101",108,63
"peak_10102",117,70
"peak_10103",278,152
"peak_10104",116,63
"peak_10105",6792,1338
"peak_10106",114,69
"peak_10107",240,42
"peak_10108",572,208
"peak_10109",1048,302
"peak_10110",60,10
"peak_10111",416,219
"peak_10112",436,275
"peak_10113",129,84
"peak_10114",507,242
"peak_10115",1387,299
"peak_10116",178,116
"peak_10117",621,382
"peak_10118",945,455
"peak_10119",354,191
"peak_10120",849,309
"peak_10121",87,52
"peak_10122",377,181
"peak_10123",756,223
"peak_10124",37,7
"peak_10125",663,415
"peak_10126",21322,8536
"peak_10127",3840,1007
"peak_10128",252,150
"peak_10129",263,130
"peak_10130",131,37
"peak_10131",52,12
"peak_10132",118,20
"peak_10133",255,119
"peak_10134",98,42
"peak_10135",142,41
"peak_10136",225,142
"peak_10137",1477,943
"peak_10138",5642,3135
"peak_10139",509,271
"peak_10140",2155,1288
"peak_10141",44,11
"peak_10142",120,29
"peak_10143",97,38
"peak_10144",224,139
"peak_10145",333,231
"peak_10146",352,204
"peak_10147",418,134
"peak_10148",158,82
"peak_10149",262,136
"peak_10150",337,150
"peak_10151",423,205
"peak_10152",2304,565
"peak_10153",180,59
"peak_10154",60,13
"peak_10155",167,81
"peak_10156",472,189
"peak_10157",135,77
"peak_10158",107,50
"peak_10159",262,173
"peak_10160",119,65
"peak_10161",111,66
"peak_10162",126,80
"peak_10163",138,94
"peak_10164",1018,344
"peak_10165",280,88
"peak_10166",141,90
"peak_10167",109,54
"peak_10168",63,16
"peak_10169",66,27
"peak_10170",911,204
"peak_10171",121,72
"peak_10172",294,132
"peak_10173",144,64
"peak_10174",160,94
"peak_10175",184,47
"peak_10176",150,89
"peak_10177",457,186
"peak_10178",137,54
"peak_10179",135,51
"peak_10180",443,174
"peak_10181",262,85
"peak_10182",143,67
"peak_10183",641,337
"peak_10184",79,12
"peak_10185",550,187
"peak_10186",562,173
"peak_10187",98,34
"peak_10188",1156,416
"peak_10189",4862,1162
"peak_10190",58,21
"peak_10191",172,94
"peak_10192",67,27
"peak_10193",53,9
"peak_10194",281,172
"peak_10195",165,84
"peak_10196",79,24
"peak_10197",38,11
"peak_10198",231,63
"peak_10199",131,29
"peak_10200",191,100
"peak_10201",64,28
"peak_10202",120,51
"peak_10203",54,12
"peak_10204",69,24
"peak_10205",243,70
"peak_10206",186,55
"peak_10207",63,26
"peak_10208",92,48
"peak_10209",233,128
"peak_10210",159,40
"peak_10211",421,225
"peak_10212",71,14
"peak_10213",501,171
"peak_10214",1183,208
"peak_10215",451,212
"peak_10216",432,196
"peak_10217",225,45
"peak_10218",201,47
"peak_10219",110,42
"peak_10220",309,130
"peak_10221",330,193
"peak_10222",309,178
"peak_10223",2120,1084
"peak_10224",50,21
"peak_10225",88,24
"peak_10226",81,7
"peak_10227",972,402
"peak_10228",288,104
"peak_10229",66,18
"peak_10230",55,21
"peak_10231",50,11
"peak_10232",519,199
"peak_10233",725,469
"peak_10234",117,72
"peak_10235",96,56
"peak_10236",96,50
"peak_10237",1331,600
"peak_10238",123,75
"peak_10239",1088,299
"peak_10240",1598,832
"peak_10241",887,591
"peak_10242",5028,1955
"peak_10243",88,19
"peak_10244",201,32
"peak_10245",362,160
"peak_10246",235,142
"peak_10247",221,142
"peak_10248",5405,1274
"peak_10249",286,97
"peak_10250",124,37
"peak_10251",199,86
"peak_10252",998,466
"peak_10253",339,203
"peak_10254",333,188
"peak_10255",659,288
"peak_10256",426,204
"peak_10257",1837,510
"peak_10258",1880,699
"peak_10259",60,27
"peak_10260",133,53
"peak_10261",694,453
"peak_10262",2088,809
"peak_10263",1466,594
"peak_10264",3073,1866
"peak_10265",1330,626
"peak_10266",367,135
"peak_10267",632,216
"peak_10268",564,211
"peak_10269",79,25
"peak_10270",1642,438
"peak_10271",1158,322
"peak_10272",193,140
"peak_10273",127,74
"peak_10274",475,208
"peak_10275",306,113
"peak_10276",883,442
"peak_10277",672,282
"peak_10278",516,194
"peak_10279",1372,506
"peak_10280",341,211
"peak_10281",128,80
"peak_10282",102,47
"peak_10283",250,89
"peak_10284",174,85
"peak_10285",269,177
"peak_10286",2535,768
"peak_10287",1746,864
"peak_10288",363,220
"peak_10289",1180,312
"peak_10290",111,58
"peak_10291",45,13
"peak_10292",1032,281
"peak_10293",229,110
"peak_10294",169,42
"peak_10295",540,279
"peak_10296",153,37
"peak_10297",260,155
"peak_10298",85,39
"peak_10299",77,29
"peak_10300",86,38
"peak_10301",343,113
"peak_10302",446,243
"peak_10303",302,145
"peak_10304",363,152
"peak_10305",101,46
"peak_10306",312,197
"peak_10307",273,181
"peak_10308",140,77
"peak_10309",137,83
"peak_10310",838,290
"peak_10311",2432,447
"peak_10312",933,218
"peak_10313",98,59
"peak_10314",113,83
"peak_10315",310,48
"peak_10316",268,147
"peak_10317",46,15
"peak_10318",552,177
"peak_10319",166,94
"peak_10320",125,74
"peak_10321",546,235
"peak_10322",1032,330
"peak_10323",156,81
"peak_10324",126,73
"peak_10325",41,13
"peak_10326",57,20
"peak_10327",434,215
"peak_10328",267,167
"peak_10329",724,373
"peak_10330",285,185
"peak_10331",165,101
"peak_10332",277,167
"peak_10333",171,111
"peak_10334",237,146
"peak_10335",275,168
"peak_10336",241,155
"peak_10337",455,251
"peak_10338",214,136
"peak_10339",603,339
"peak_10340",585,302
"peak_10341",1060,540
"peak_10342",297,189
"peak_10343",534,290
"peak_10344",1904,659
"peak_10345",80,37
"peak_10346",89,36
"peak_10347",90,20
"peak_10348",231,155
"peak_10349",381,163
"peak_10350",146,73
"peak_10351",56,13
"peak_10352",158,51
"peak_10353",1312,358
"peak_10354",1558,910
"peak_10355",388,116
"peak_10356",2018,530
"peak_10357",561,341
"peak_10358",606,325
"peak_10359",1627,615
"peak_10360",672,336
"peak_10361",9320,2802
"peak_10362",10535,3251
"peak_10363",95,51
"peak_10364",172,42
"peak_10365",252,46
"peak_10366",849,348
"peak_10367",78,44
"peak_10368",51,22
"peak_10369",97,54
"peak_10370",694,227
"peak_10371",1953,716
"peak_10372",485,155
"peak_10373",210,108
"peak_10374",115,55
"peak_10375",14948,6130
"peak_10376",51,21
"peak_10377",318,115
"peak_10378",537,138
"peak_10379",170,53
"peak_10380",742,362
"peak_10381",3184,809
"peak_10382",249,97
"peak_10383",135,74
"peak_10384",1904,455
"peak_10385",1668,809
"peak_10386",5109,1538
"peak_10387",58147,7148
"peak_10388",686,142
"peak_10389",2095,1168
"peak_10390",2697,1806
"peak_10391",1803,944
"peak_10392",325,198
"peak_10393",96,31
"peak_10394",260,151
"peak_10395",580,338
"peak_10396",682,204
"peak_10397",114,64
"peak_10398",178,39
"peak_10399",138,52
"peak_10400",96,39
"peak_10401",53,14
"peak_10402",61,19
"peak_10403",40,4
"peak_10404",35,9
"peak_10405",610,72
"peak_10406",4966,1553
"peak_10407",7241,4686
"peak_10408",19132,10871
"peak_10409",9808,3810
"peak_10410",653,258
"peak_10411",94,38
"peak_10412",36,11
"peak_10413",170,69
"peak_10414",688,430
"peak_10415",144,30
"peak_10416",108,53
"peak_10417",958,303
