"","SRR7992452.sorted.bam","SRR7992457.sorted.bam"
"peak_7141",440,152
"peak_7142",257,94
"peak_7143",739,130
"peak_7144",395,148
"peak_7145",1768,403
"peak_7146",79,18
"peak_7147",234,90
"peak_7148",192,63
"peak_7149",2873,689
"peak_7150",4689,674
"peak_7151",456,139
"peak_7152",190,34
"peak_7153",483,125
"peak_7154",1058,219
"peak_7155",191,63
"peak_7156",593,142
"peak_7157",1446,251
"peak_7158",140,47
"peak_7159",612,189
"peak_7160",217,83
"peak_7161",744,201
"peak_7162",200,71
"peak_7163",602,155
"peak_7164",16402,4775
"peak_7165",3051,713
"peak_7166",232,73
"peak_7167",141,31
"peak_7168",127,12
"peak_7169",139,34
"peak_7170",646,214
"peak_7171",1530,543
"peak_7172",1145,349
"peak_7173",649,237
"peak_7174",440,88
"peak_7175",215,71
"peak_7176",361,117
"peak_7177",213,77
"peak_7178",174,53
"peak_7179",540,159
"peak_7180",127,33
"peak_7181",356,106
"peak_7182",832,199
"peak_7183",252,47
"peak_7184",85,17
"peak_7185",685,138
"peak_7186",196,37
"peak_7187",214,76
"peak_7188",119,20
"peak_7189",112,29
"peak_7190",73,18
"peak_7191",275,72
"peak_7192",116,31
"peak_7193",301,81
"peak_7194",155,39
"peak_7195",222,63
"peak_7196",151,36
"peak_7197",701,226
"peak_7198",85,11
"peak_7199",491,102
"peak_7200",481,107
"peak_7201",1104,305
"peak_7202",4612,856
"peak_7203",173,57
"peak_7204",218,46
"peak_7205",78,11
"peak_7206",240,46
"peak_7207",253,60
"peak_7208",61,8
"peak_7209",213,37
"peak_7210",208,69
"peak_7211",432,145
"peak_7212",364,78
"peak_7213",885,140
"peak_7214",472,156
"peak_7215",271,96
"peak_7216",455,151
"peak_7217",74,15
"peak_7218",123,20
"peak_7219",144,20
"peak_7220",99,23
"peak_7221",303,92
"peak_7222",575,199
"peak_7223",2355,819
"peak_7224",71,16
"peak_7225",64,7
"peak_7226",843,205
"peak_7227",198,75
"peak_7228",239,68
"peak_7229",395,80
"peak_7230",780,285
"peak_7231",1188,368
"peak_7232",95,25
"peak_7233",1108,251
"peak_7234",710,256
"peak_7235",92,8
"peak_7236",207,30
"peak_7237",506,90
"peak_7238",380,102
"peak_7239",280,106
"peak_7240",193,64
"peak_7241",705,219
"peak_7242",406,123
"peak_7243",259,97
"peak_7244",1739,344
"peak_7245",85,20
"peak_7246",1837,502
"peak_7247",94,25
"peak_7248",2089,598
"peak_7249",1234,276
"peak_7250",1266,452
"peak_7251",376,106
"peak_7252",619,164
"peak_7253",605,160
"peak_7254",601,212
"peak_7255",1437,302
"peak_7256",1063,238
"peak_7257",116,39
"peak_7258",261,78
"peak_7259",201,57
"peak_7260",125,39
"peak_7261",274,65
"peak_7262",151,57
"peak_7263",270,97
"peak_7264",448,161
"peak_7265",451,137
"peak_7266",356,78
"peak_7267",1026,251
"peak_7268",293,68
"peak_7269",348,60
"peak_7270",260,92
"peak_7271",2268,478
"peak_7272",401,157
"peak_7273",1179,416
"peak_7274",994,183
"peak_7275",133,43
"peak_7276",395,92
"peak_7277",106,32
"peak_7278",347,65
"peak_7279",66,11
"peak_7280",55,7
"peak_7281",217,68
"peak_7282",127,29
"peak_7283",425,129
"peak_7284",235,38
"peak_7285",277,102
"peak_7286",198,53
"peak_7287",197,80
"peak_7288",166,60
"peak_7289",268,62
"peak_7290",823,194
"peak_7291",2775,442
"peak_7292",951,149
"peak_7293",324,43
"peak_7294",310,117
"peak_7295",611,139
"peak_7296",538,161
"peak_7297",957,204
"peak_7298",188,61
"peak_7299",84,19
"peak_7300",128,45
"peak_7301",165,61
"peak_7302",396,115
"peak_7303",366,131
"peak_7304",294,101
"peak_7305",801,265
"peak_7306",1040,312
"peak_7307",422,98
"peak_7308",111,24
"peak_7309",344,112
"peak_7310",101,19
"peak_7311",210,56
"peak_7312",1561,328
"peak_7313",1729,639
"peak_7314",324,88
"peak_7315",1705,296
"peak_7316",567,194
"peak_7317",1446,351
"peak_7318",939,256
"peak_7319",8546,1782
"peak_7320",1689,575
"peak_7321",9476,1908
"peak_7322",166,30
"peak_7323",759,211
"peak_7324",101,22
"peak_7325",658,142
"peak_7326",1794,452
"peak_7327",473,98
"peak_7328",204,76
"peak_7329",10997,3156
"peak_7330",108,29
"peak_7331",166,53
"peak_7332",498,78
"peak_7333",194,47
"peak_7334",291,93
"peak_7335",448,164
"peak_7336",3818,728
"peak_7337",189,65
"peak_7338",1808,348
"peak_7339",1250,467
"peak_7340",4200,860
"peak_7341",1619,444
"peak_7342",45593,4573
"peak_7343",578,89
"peak_7344",737,198
"peak_7345",562,200
"peak_7346",304,104
"peak_7347",86,21
"peak_7348",361,116
"peak_7349",421,163
"peak_7350",685,129
"peak_7351",77,18
"peak_7352",108,28
"peak_7353",203,37
"peak_7354",172,36
"peak_7355",503,34
"peak_7356",5046,986
"peak_7357",5625,1893
"peak_7358",16701,5897
"peak_7359",9077,2545
"peak_7360",807,218
"peak_7361",180,37
"peak_7362",1144,405
"peak_7363",90,7
"peak_7364",106,25
"peak_7365",91,21
"peak_7366",291,61
"peak_7367",631,136
"peak_7368",632,197
"peak_7369",488,135
"peak_7370",284,102
"peak_7371",447,152
"peak_7372",245,41
"peak_7373",203,33
"peak_7374",796,266
"peak_7375",704,242
"peak_7376",7800,2797
"peak_7377",643,221
"peak_7378",141,48
"peak_7379",237,83
"peak_7380",272,101
"peak_7381",279,103
"peak_7382",2783,621
"peak_7383",118,20
"peak_7384",174,65
"peak_7385",434,105
"peak_7386",648,147
"peak_7387",129,47
"peak_7388",237,83
"peak_7389",739,190
"peak_7390",600,162
"peak_7391",1946,316
"peak_7392",260,101
"peak_7393",2418,653
"peak_7394",758,266
"peak_7395",98,17
"peak_7396",108,23
"peak_7397",1242,397
"peak_7398",706,93
"peak_7399",596,89
"peak_7400",480,92
"peak_7401",251,57
"peak_7402",147,42
"peak_7403",111,34
"peak_7404",172,24
"peak_7405",248,49
"peak_7406",789,137
"peak_7407",1315,336
"peak_7408",989,251
"peak_7409",146,48
"peak_7410",451,173
"peak_7411",382,139
"peak_7412",372,79
"peak_7413",241,55
"peak_7414",1341,312
"peak_7415",1591,476
"peak_7416",1449,410
"peak_7417",1023,254
"peak_7418",681,145
"peak_7419",1696,531
"peak_7420",1619,328
"peak_7421",863,278
"peak_7422",2436,627
"peak_7423",491,115
"peak_7424",408,140
"peak_7425",2520,879
"peak_7426",7369,1519
"peak_7427",837,229
"peak_7428",158,17
"peak_7429",1243,278
"peak_7430",168,16
"peak_7431",753,177
"peak_7432",4824,1116
"peak_7433",1282,335
"peak_7434",156,50
"peak_7435",2633,710
"peak_7436",93,14
"peak_7437",66,6
"peak_7438",172,33
"peak_7439",62,3
"peak_7440",1188,243
"peak_7441",887,333
"peak_7442",456,165
"peak_7443",83962,18194
"peak_7444",2480,892
"peak_7445",70713,14444
"peak_7446",1858,513
"peak_7447",2157,428
"peak_7448",225,41
"peak_7449",356,62
"peak_7450",316,85
"peak_7451",165,57
"peak_7452",392,126
"peak_7453",361,127
"peak_7454",567,109
"peak_7455",786,285
"peak_7456",810,234
"peak_7457",216,65
"peak_7458",1047,287
"peak_7459",293,85
"peak_7460",529,214
"peak_7461",1854,605
"peak_7462",180,61
"peak_7463",1832,502
"peak_7464",1339,359
"peak_7465",309,109
"peak_7466",839,189
"peak_7467",412,104
"peak_7468",180,50
"peak_7469",187,45
"peak_7470",157,31
"peak_7471",125,34
"peak_7472",1639,575
"peak_7473",1173,426
"peak_7474",324,51
"peak_7475",83,19
"peak_7476",210,43
"peak_7477",2157,263
"peak_7478",111,22
"peak_7479",161,28
"peak_7480",198,73
"peak_7481",194,57
"peak_7482",445,157
"peak_7483",199,67
"peak_7484",1013,342
"peak_7485",1839,415
"peak_7486",446,96
"peak_7487",158,40
"peak_7488",279,96
"peak_7489",599,147
"peak_7490",114,22
"peak_7491",219,56
"peak_7492",254,72
"peak_7493",403,69
"peak_7494",214,73
"peak_7495",2401,577
"peak_7496",2248,386
"peak_7497",232,75
"peak_7498",125,36
"peak_7499",175,42
"peak_7500",61,8
"peak_7501",276,66
"peak_7502",145,14
"peak_7503",147,23
"peak_7504",80,16
"peak_7505",339,61
"peak_7506",160,23
"peak_7507",258,68
"peak_7508",761,168
"peak_7509",159,45
"peak_7510",1169,216
"peak_7511",207,47
"peak_7512",253,84
"peak_7513",775,155
"peak_7514",124,35
"peak_7515",286,70
"peak_7516",224,46
"peak_7517",214,45
"peak_7518",105,22
"peak_7519",409,58
"peak_7520",196,30
"peak_7521",204,75
"peak_7522",213,77
"peak_7523",108,20
"peak_7524",97,8
"peak_7525",164,27
"peak_7526",412,128
"peak_7527",213,38
"peak_7528",312,114
"peak_7529",527,146
"peak_7530",325,72
"peak_7531",632,125
"peak_7532",2650,538
"peak_7533",193,54
"peak_7534",559,144
"peak_7535",672,240
"peak_7536",2049,721
"peak_7537",958,351
"peak_7538",2739,566
"peak_7539",281,36
"peak_7540",3272,1114
"peak_7541",248,75
"peak_7542",432,141
"peak_7543",747,224
"peak_7544",189,36
"peak_7545",625,89
"peak_7546",185,33
"peak_7547",75,7
"peak_7548",122,14
"peak_7549",55,7
"peak_7550",88,10
"peak_7551",136,31
"peak_7552",75,5
"peak_7553",504,75
"peak_7554",212,43
"peak_7555",98,24
"peak_7556",844,288
"peak_7557",7560,2114
"peak_7558",516,186
"peak_7559",457,165
"peak_7560",1797,511
"peak_7561",8811,1585
"peak_7562",119,23
"peak_7563",130,17
"peak_7564",89,18
"peak_7565",262,76
"peak_7566",222,51
"peak_7567",304,102
"peak_7568",65,6
"peak_7569",80,8
"peak_7570",8903,3231
"peak_7571",44261,7966
"peak_7572",2703,627
"peak_7573",107,36
"peak_7574",309,98
"peak_7575",1917,509
"peak_7576",4845,1049
"peak_7577",2277,367
"peak_7578",3827,1235
"peak_7579",3540,1154
"peak_7580",141,45
"peak_7581",344,132
"peak_7582",688,155
"peak_7583",1169,253
"peak_7584",3793,780
"peak_7585",323,92
"peak_7586",100,28
"peak_7587",114,29
"peak_7588",289,59
"peak_7589",318,43
"peak_7590",297,63
"peak_7591",147,21
"peak_7592",1728,403
"peak_7593",437,128
"peak_7594",149,16
"peak_7595",305,111
"peak_7596",360,133
"peak_7597",1297,286
"peak_7598",542,149
"peak_7599",691,223
"peak_7600",146,40
"peak_7601",194,71
"peak_7602",482,182
"peak_7603",366,128
"peak_7604",583,214
"peak_7605",321,96
"peak_7606",1943,673
"peak_7607",18269,5565
"peak_7608",747,224
"peak_7609",150,23
"peak_7610",97,18
"peak_7611",65,10
"peak_7612",128,32
"peak_7613",249,83
"peak_7614",199,39
"peak_7615",67,9
"peak_7616",3221,944
"peak_7617",253,92
"peak_7618",193,54
"peak_7619",191,23
"peak_7620",347,116
"peak_7621",4160,817
"peak_7622",645,182
"peak_7623",3537,719
"peak_7624",594,183
"peak_7625",703,139
"peak_7626",136,43
"peak_7627",106,12
"peak_7628",323,59
"peak_7629",196,25
"peak_7630",172,31
"peak_7631",87,12
"peak_7632",818,264
"peak_7633",943,327
"peak_7634",979,350
"peak_7635",487,147
"peak_7636",230,72
"peak_7637",1098,125
"peak_7638",204,73
"peak_7639",969,184
"peak_7640",404,138
"peak_7641",228,81
"peak_7642",2363,566
"peak_7643",820,228
"peak_7644",1003,209
"peak_7645",1469,219
"peak_7646",406,100
"peak_7647",462,147
"peak_7648",938,235
"peak_7649",287,71
"peak_7650",136,23
"peak_7651",238,68
"peak_7652",3782,679
"peak_7653",633,196
"peak_7654",91,13
"peak_7655",280,64
"peak_7656",615,196
"peak_7657",2139,317
"peak_7658",57,8
"peak_7659",4378,1253
"peak_7660",244,89
"peak_7661",136,21
"peak_7662",5016,759
"peak_7663",5097,1787
"peak_7664",22444,5900
"peak_7665",3947,1157
"peak_7666",164,47
"peak_7667",89,19
"peak_7668",1418,325
"peak_7669",265,42
"peak_7670",165,56
"peak_7671",221,56
"peak_7672",217,80
"peak_7673",184,18
"peak_7674",195,74
"peak_7675",91,20
"peak_7676",365,126
"peak_7677",62,11
"peak_7678",381,92
"peak_7679",1098,225
"peak_7680",128,37
"peak_7681",140,42
"peak_7682",284,108
"peak_7683",232,70
"peak_7684",667,141
"peak_7685",872,211
"peak_7686",1242,344
"peak_7687",431,161
"peak_7688",6721,1148
"peak_7689",274,99
"peak_7690",583,176
"peak_7691",102,14
"peak_7692",128,27
"peak_7693",121,20
"peak_7694",84,13
"peak_7695",415,114
"peak_7696",932,147
"peak_7697",221,37
"peak_7698",550,195
"peak_7699",206,64
"peak_7700",126,39
"peak_7701",84,20
"peak_7702",1858,568
"peak_7703",642,110
"peak_7704",1068,224
"peak_7705",518,143
"peak_7706",406,86
"peak_7707",228,83
"peak_7708",851,201
"peak_7709",279,81
"peak_7710",132,43
"peak_7711",1134,183
"peak_7712",138,15
"peak_7713",750,167
"peak_7714",3913,899
"peak_7715",472,92
"peak_7716",1616,498
"peak_7717",1339,246
"peak_7718",188,44
"peak_7719",656,161
"peak_7720",382,109
"peak_7721",1233,367
"peak_7722",966,262
"peak_7723",189,57
"peak_7724",240,61
"peak_7725",260,59
"peak_7726",561,73
"peak_7727",177,30
"peak_7728",332,91
"peak_7729",420,142
"peak_7730",488,105
"peak_7731",642,101
"peak_7732",569,108
"peak_7733",668,231
"peak_7734",198,55
"peak_7735",68,10
"peak_7736",226,72
"peak_7737",378,112
"peak_7738",481,142
"peak_7739",460,79
"peak_7740",123,37
"peak_7741",239,91
"peak_7742",1050,323
"peak_7743",98,28
"peak_7744",107,19
"peak_7745",131,30
"peak_7746",574,127
"peak_7747",151,50
"peak_7748",1096,298
"peak_7749",461,163
"peak_7750",508,163
"peak_7751",9233,1672
"peak_7752",605,224
"peak_7753",248,89
"peak_7754",2168,604
"peak_7755",193,45
"peak_7756",75,14
"peak_7757",76,9
"peak_7758",92,22
"peak_7759",2352,569
"peak_7760",8200,1528
"peak_7761",932,115
"peak_7762",200,39
"peak_7763",262,95
"peak_7764",701,200
"peak_7765",113,26
"peak_7766",1291,478
"peak_7767",938,213
"peak_7768",204,74
"peak_7769",1173,306
"peak_7770",914,297
"peak_7771",1984,684
"peak_7772",1648,442
"peak_7773",170,53
"peak_7774",502,176
"peak_7775",2099,519
"peak_7776",111,28
"peak_7777",194,72
"peak_7778",125,35
"peak_7779",324,81
"peak_7780",147,39
"peak_7781",204,46
"peak_7782",110,21
"peak_7783",310,112
"peak_7784",3735,927
"peak_7785",91,6
"peak_7786",4435,867
"peak_7787",381,142
"peak_7788",2410,339
"peak_7789",2670,456
"peak_7790",142,28
"peak_7791",223,72
"peak_7792",311,78
"peak_7793",1648,496
"peak_7794",72,18
"peak_7795",119,25
"peak_7796",183,37
"peak_7797",146,24
"peak_7798",222,60
"peak_7799",211,37
"peak_7800",277,59
"peak_7801",136,30
"peak_7802",240,59
"peak_7803",158,46
"peak_7804",96,18
"peak_7805",138,28
"peak_7806",287,34
"peak_7807",248,91
"peak_7808",251,96
"peak_7809",366,93
"peak_7810",664,116
"peak_7811",159,48
"peak_7812",429,78
"peak_7813",147,47
"peak_7814",1461,285
"peak_7815",378,104
"peak_7816",1831,359
"peak_7817",201,31
"peak_7818",425,60
"peak_7819",2497,436
"peak_7820",77,18
"peak_7821",172,36
"peak_7822",128,38
"peak_7823",518,159
"peak_7824",573,214
"peak_7825",1897,513
"peak_7826",176,67
"peak_7827",1245,413
"peak_7828",6767,2173
"peak_7829",471,126
"peak_7830",280,64
"peak_7831",527,129
"peak_7832",1312,336
"peak_7833",178,61
"peak_7834",311,97
"peak_7835",1076,365
"peak_7836",198,39
"peak_7837",111,32
"peak_7838",140,28
"peak_7839",125,37
"peak_7840",804,241
"peak_7841",243,64
"peak_7842",77,13
"peak_7843",594,142
"peak_7844",103,17
"peak_7845",409,127
"peak_7846",287,104
"peak_7847",1646,227
"peak_7848",1130,405
"peak_7849",107,33
"peak_7850",937,323
"peak_7851",216,50
"peak_7852",159,34
"peak_7853",794,168
"peak_7854",244,52
"peak_7855",200,72
"peak_7856",270,95
"peak_7857",1242,293
"peak_7858",670,186
"peak_7859",583,90
"peak_7860",202,66
"peak_7861",260,75
"peak_7862",1173,238
"peak_7863",2559,734
"peak_7864",414,160
"peak_7865",908,280
"peak_7866",1861,560
"peak_7867",1753,509
"peak_7868",3647,779
"peak_7869",72,12
"peak_7870",917,323
"peak_7871",470,162
"peak_7872",236,70
"peak_7873",128,44
"peak_7874",1732,368
"peak_7875",209,70
"peak_7876",203,73
"peak_7877",465,170
"peak_7878",675,218
"peak_7879",198,66
"peak_7880",6152,2272
"peak_7881",48916,10457
"peak_7882",2729,591
"peak_7883",642,211
"peak_7884",3510,716
"peak_7885",1323,409
"peak_7886",161,33
"peak_7887",128,35
"peak_7888",341,79
"peak_7889",524,138
"peak_7890",167,43
"peak_7891",239,67
"peak_7892",2513,364
"peak_7893",248,92
"peak_7894",2439,404
"peak_7895",601,192
"peak_7896",179,63
"peak_7897",166,40
"peak_7898",70,13
"peak_7899",110,15
"peak_7900",141,50
"peak_7901",550,117
"peak_7902",723,195
"peak_7903",877,281
"peak_7904",249,88
"peak_7905",102,30
"peak_7906",276,67
"peak_7907",529,110
"peak_7908",413,58
"peak_7909",2940,461
"peak_7910",177,34
"peak_7911",4232,866
"peak_7912",133,40
"peak_7913",780,249
"peak_7914",182,39
"peak_7915",28921,10026
"peak_7916",201,52
"peak_7917",1834,666
"peak_7918",9525,3203
"peak_7919",123,35
"peak_7920",116,19
"peak_7921",111,27
"peak_7922",4907,1004
"peak_7923",1240,324
"peak_7924",331,121
"peak_7925",54,5
"peak_7926",219,72
"peak_7927",19772,2147
"peak_7928",147,35
"peak_7929",156,38
"peak_7930",3823,1395
"peak_7931",1861,692
"peak_7932",3067,1046
"peak_7933",442,160
"peak_7934",7388,1084
"peak_7935",1185,249
"peak_7936",704,176
"peak_7937",163,46
"peak_7938",553,148
"peak_7939",241,80
"peak_7940",739,201
"peak_7941",294,123
"peak_7942",195,32
"peak_7943",1701,534
"peak_7944",11496,4175
"peak_7945",1605,512
"peak_7946",466,98
"peak_7947",70,10
"peak_7948",1298,156
"peak_7949",760,147
"peak_7950",997,285
"peak_7951",590,161
"peak_7952",287,95
"peak_7953",242,58
"peak_7954",73,16
"peak_7955",232,60
"peak_7956",123,33
"peak_7957",93,8
"peak_7958",829,159
"peak_7959",818,177
"peak_7960",224,45
"peak_7961",103,24
"peak_7962",444,150
"peak_7963",835,303
"peak_7964",2546,755
"peak_7965",441,146
"peak_7966",1157,265
"peak_7967",543,205
"peak_7968",1556,359
"peak_7969",731,157
"peak_7970",562,134
"peak_7971",687,185
"peak_7972",1192,304
"peak_7973",196,27
"peak_7974",170,41
"peak_7975",233,39
"peak_7976",349,51
"peak_7977",98,6
"peak_7978",1606,460
"peak_7979",288,81
"peak_7980",639,96
"peak_7981",241,43
"peak_7982",113,17
"peak_7983",272,99
"peak_7984",306,78
"peak_7985",2862,767
"peak_7986",131,37
"peak_7987",182,49
"peak_7988",719,247
"peak_7989",397,138
"peak_7990",586,192
"peak_7991",216,79
"peak_7992",642,147
"peak_7993",674,220
"peak_7994",1189,346
"peak_7995",381,134
"peak_7996",357,107
"peak_7997",1510,385
"peak_7998",2309,419
"peak_7999",845,183
"peak_8000",172,31
"peak_8001",117,32
"peak_8002",2294,325
"peak_8003",152,23
"peak_8004",1722,427
"peak_8005",1736,512
"peak_8006",2306,537
"peak_8007",303,107
"peak_8008",428,34
"peak_8009",1176,350
"peak_8010",10093,1623
"peak_8011",514,104
"peak_8012",127,38
"peak_8013",229,70
"peak_8014",143,24
"peak_8015",307,116
"peak_8016",550,197
"peak_8017",215,72
"peak_8018",3061,384
"peak_8019",2123,465
"peak_8020",897,276
"peak_8021",204,61
"peak_8022",71,11
"peak_8023",131,32
"peak_8024",369,91
"peak_8025",69,14
"peak_8026",140,32
"peak_8027",202,43
"peak_8028",81,14
"peak_8029",1220,242
"peak_8030",1437,339
"peak_8031",226,86
"peak_8032",2063,319
"peak_8033",2866,1013
"peak_8034",157,52
"peak_8035",404,102
"peak_8036",435,113
"peak_8037",2277,539
"peak_8038",374,140
"peak_8039",125,21
"peak_8040",12975,3092
"peak_8041",111,33
"peak_8042",1390,380
"peak_8043",478,79
"peak_8044",219,65
"peak_8045",937,202
"peak_8046",250,74
"peak_8047",72,16
"peak_8048",224,75
"peak_8049",334,78
"peak_8050",235,74
"peak_8051",330,95
"peak_8052",153,50
"peak_8053",344,66
"peak_8054",596,150
"peak_8055",1894,447
"peak_8056",140,29
"peak_8057",407,82
"peak_8058",437,88
"peak_8059",607,171
"peak_8060",621,186
"peak_8061",211,60
"peak_8062",96,19
"peak_8063",194,22
"peak_8064",250,43
"peak_8065",759,166
"peak_8066",62,8
"peak_8067",877,329
"peak_8068",246,29
"peak_8069",69,4
"peak_8070",148,44
"peak_8071",534,163
"peak_8072",111,32
"peak_8073",319,77
"peak_8074",816,210
"peak_8075",1365,259
"peak_8076",717,183
"peak_8077",184,42
"peak_8078",139,47
"peak_8079",1217,280
"peak_8080",763,216
"peak_8081",1338,448
"peak_8082",999,99
"peak_8083",1081,280
"peak_8084",1810,544
"peak_8085",1436,459
"peak_8086",1334,512
"peak_8087",61,10
"peak_8088",198,72
"peak_8089",231,66
"peak_8090",235,86
"peak_8091",344,115
"peak_8092",7341,1442
"peak_8093",310,87
"peak_8094",1173,238
"peak_8095",300,84
"peak_8096",143,41
"peak_8097",226,49
"peak_8098",133,21
"peak_8099",177,55
"peak_8100",1142,278
"peak_8101",420,110
"peak_8102",8113,2754
"peak_8103",59793,12788
"peak_8104",1265,367
"peak_8105",173,38
"peak_8106",115,33
"peak_8107",186,45
"peak_8108",605,228
"peak_8109",1684,437
"peak_8110",360,134
"peak_8111",194,64
"peak_8112",94,11
"peak_8113",171,58
"peak_8114",226,41
"peak_8115",252,81
"peak_8116",1013,139
"peak_8117",81,21
"peak_8118",223,72
"peak_8119",487,134
"peak_8120",271,98
"peak_8121",257,98
"peak_8122",126,29
"peak_8123",1126,327
"peak_8124",1304,489
"peak_8125",2656,948
"peak_8126",2540,692
"peak_8127",75,18
"peak_8128",206,51
"peak_8129",318,33
"peak_8130",601,86
"peak_8131",53,7
"peak_8132",126,14
"peak_8133",180,38
"peak_8134",114,23
"peak_8135",762,237
"peak_8136",292,88
"peak_8137",499,147
"peak_8138",378,87
"peak_8139",1881,345
"peak_8140",329,94
"peak_8141",885,169
"peak_8142",86,15
"peak_8143",730,140
"peak_8144",122,31
"peak_8145",226,81
"peak_8146",147,41
"peak_8147",802,242
"peak_8148",4277,662
"peak_8149",276,94
"peak_8150",1043,118
"peak_8151",1831,416
"peak_8152",2118,492
"peak_8153",3823,523
"peak_8154",622,187
"peak_8155",308,77
"peak_8156",3879,980
"peak_8157",154,52
"peak_8158",231,76
"peak_8159",350,52
"peak_8160",707,165
"peak_8161",309,81
"peak_8162",423,116
"peak_8163",444,162
"peak_8164",1856,481
"peak_8165",465,64
"peak_8166",382,115
"peak_8167",2692,635
"peak_8168",89,11
"peak_8169",178,64
"peak_8170",243,51
"peak_8171",89,21
"peak_8172",510,88
"peak_8173",71,13
"peak_8174",103,24
"peak_8175",264,76
"peak_8176",242,78
"peak_8177",381,102
"peak_8178",256,53
"peak_8179",1069,255
"peak_8180",98,28
"peak_8181",1246,262
"peak_8182",2403,517
"peak_8183",465,118
"peak_8184",3866,677
"peak_8185",2432,523
"peak_8186",374,137
"peak_8187",221,72
"peak_8188",175,57
"peak_8189",1413,278
"peak_8190",698,143
"peak_8191",300,58
"peak_8192",305,34
"peak_8193",178,30
"peak_8194",1043,199
"peak_8195",1239,382
"peak_8196",160,52
"peak_8197",167,55
"peak_8198",394,134
"peak_8199",588,110
"peak_8200",76,6
"peak_8201",133,30
"peak_8202",101,24
"peak_8203",368,84
"peak_8204",103,31
"peak_8205",493,99
"peak_8206",284,95
"peak_8207",204,43
"peak_8208",255,76
"peak_8209",214,69
"peak_8210",124,33
"peak_8211",88,17
"peak_8212",232,22
"peak_8213",783,136
"peak_8214",183,65
"peak_8215",3342,904
"peak_8216",622,84
"peak_8217",108,30
"peak_8218",345,110
"peak_8219",587,162
"peak_8220",138,37
"peak_8221",404,76
"peak_8222",264,86
"peak_8223",1462,263
"peak_8224",562,144
"peak_8225",1089,196
"peak_8226",103,19
"peak_8227",102,8
"peak_8228",395,142
"peak_8229",756,268
"peak_8230",474,181
"peak_8231",534,202
"peak_8232",479,174
"peak_8233",1195,285
"peak_8234",198,58
"peak_8235",1306,358
"peak_8236",1669,391
"peak_8237",5134,635
"peak_8238",231,87
"peak_8239",57,9
"peak_8240",305,107
"peak_8241",507,116
"peak_8242",740,261
"peak_8243",4984,1783
"peak_8244",2025,773
"peak_8245",164,53
"peak_8246",154,41
"peak_8247",169,36
"peak_8248",77,19
"peak_8249",280,99
"peak_8250",862,320
"peak_8251",1079,398
"peak_8252",6756,1577
"peak_8253",2689,621
"peak_8254",78,10
"peak_8255",106,3
"peak_8256",68,3
"peak_8257",1341,399
"peak_8258",1572,350
"peak_8259",370,134
"peak_8260",442,106
"peak_8261",809,243
"peak_8262",263,86
"peak_8263",76,14
"peak_8264",157,44
"peak_8265",214,78
"peak_8266",119,27
"peak_8267",384,91
"peak_8268",356,103
"peak_8269",53086,14050
"peak_8270",3931,1353
"peak_8271",741,91
"peak_8272",557,92
"peak_8273",311,99
"peak_8274",220,50
"peak_8275",96,27
"peak_8276",233,35
"peak_8277",313,107
"peak_8278",411,124
"peak_8279",344,83
"peak_8280",7426,1292
"peak_8281",3054,697
"peak_8282",108,18
"peak_8283",1125,181
"peak_8284",2367,792
"peak_8285",29626,5753
"peak_8286",170,54
"peak_8287",241,66
"peak_8288",310,70
"peak_8289",313,93
"peak_8290",3225,486
"peak_8291",2304,775
"peak_8292",279,88
"peak_8293",105,30
"peak_8294",117,37
"peak_8295",416,93
"peak_8296",83,17
"peak_8297",67,10
"peak_8298",146,21
"peak_8299",259,42
"peak_8300",455,62
"peak_8301",521,100
"peak_8302",401,86
"peak_8303",135,37
"peak_8304",463,121
"peak_8305",162,58
"peak_8306",412,87
"peak_8307",272,76
"peak_8308",3642,524
"peak_8309",120,21
"peak_8310",327,47
"peak_8311",60,8
"peak_8312",189,56
"peak_8313",319,118
"peak_8314",133,42
"peak_8315",4038,915
"peak_8316",1043,333
"peak_8317",7174,1029
"peak_8318",299,81
"peak_8319",729,301
"peak_8320",2501,356
"peak_8321",2233,672
"peak_8322",956,260
"peak_8323",452,163
"peak_8324",204,51
"peak_8325",195,65
"peak_8326",848,155
"peak_8327",6526,1266
"peak_8328",201,74
"peak_8329",195,43
"peak_8330",2237,524
"peak_8331",253,96
"peak_8332",275,47
"peak_8333",185,79
"peak_8334",370,112
"peak_8335",3707,1106
"peak_8336",53411,8394
"peak_8337",15345,4792
"peak_8338",18611,5490
"peak_8339",3379,1046
"peak_8340",7361,1170
"peak_8341",80,11
"peak_8342",70,14
"peak_8343",90,26
"peak_8344",260,81
"peak_8345",389,128
"peak_8346",415,146
"peak_8347",124,38
"peak_8348",222,30
"peak_8349",267,26
"peak_8350",343,67
"peak_8351",334,130
"peak_8352",635,224
"peak_8353",292,103
"peak_8354",171,38
"peak_8355",122,27
"peak_8356",104,14
"peak_8357",448,80
"peak_8358",121,20
"peak_8359",379,138
"peak_8360",489,178
"peak_8361",68,9
"peak_8362",1126,232
"peak_8363",401,147
"peak_8364",78,8
"peak_8365",429,161
"peak_8366",150,30
"peak_8367",108,20
"peak_8368",555,88
"peak_8369",503,183
"peak_8370",736,236
"peak_8371",862,230
"peak_8372",7290,2664
"peak_8373",202,55
"peak_8374",260,81
"peak_8375",70,11
"peak_8376",90,15
"peak_8377",279,94
"peak_8378",4107,1177
