"","log2Expr.MLE","log2Expr.MLE.SE","log2AbsMod.MLE","log2AbsMod.MLE.SE","log2fcMod.MLE","log2fcMod.MLE.SE","log2fcMod.pvalue","log2fcMod.padj"
"peak_3282",7.65059315619608,0.106939671482367,9.14952304147787,0.0576156900697199,1.4989298852818,0.121472881447322,2.77064553016254e-35,7.72591355724133e-35
"peak_3283",6.80100995162813,0.143553521909465,7.9015955243331,0.08879174137274,1.10058557270497,0.168794509207898,3.50907524425028e-11,4.63594074984095e-11
"peak_3284",6.63465155605088,0.152073409581335,7.79383934280647,0.0921704047381104,1.15918778675558,0.177824926895562,3.54590866409486e-11,4.68237019438658e-11
"peak_3285",8.09699483962007,0.0916112269834143,9.38858287053515,0.0530345243817935,1.29158803091507,0.105854983781527,1.52602625520683e-34,4.19952726755628e-34
"peak_3286",6.7575083187237,0.14573420611006,8.25380618559211,0.0785886063394362,1.49629786686841,0.165573631210453,8.04753454193313e-20,1.51215946044244e-19
"peak_3287",8.80457664618669,0.0716880931440678,10.2278888182214,0.0396488455054705,1.42331217203467,0.0819219971450488,6.49334713516972e-68,3.03446266121119e-67
"peak_3288",7.06166172213822,0.131154094727145,8.22352362056938,0.0794177479081086,1.16186189843116,0.1533250625714,1.75773865722216e-14,2.71639826393824e-14
"peak_3289",6.55218939427519,0.156482247146119,7.86842865845637,0.0898182696394136,1.31623926418118,0.180427310689788,1.4919416008425e-13,2.21000030161146e-13
"peak_3290",7.16516630522415,0.12653272557977,8.44965844399355,0.0734312439423568,1.2844921387694,0.146296540916875,8.16950684505028e-19,1.48105046244952e-18
"peak_3291",10.1272170297155,0.045328340214706,12.7427071427245,0.0165848929241325,2.615490113009,0.0482671430443575,0,0
"peak_3292",3.31272340133231,0.480898155611248,5.81139764015865,0.183222452590958,2.49867423882634,0.514619735483692,6.00781283441748e-07,6.1630454307906e-07
"peak_3293",6.33262299960126,0.168854681533258,7.5576411195345,0.100032902208274,1.22501811993323,0.196261264284834,2.16320249761078e-10,2.73854123406989e-10
"peak_3294",5.78665460446824,0.204027884470895,7.4496584329854,0.103847460921439,1.66300382851717,0.228935953894994,1.8782473414e-13,2.77363265079809e-13
"peak_3295",6.48264845432678,0.16029944824437,7.71518239772163,0.0947175692750024,1.23253394339486,0.186191648885495,1.79957189433442e-11,2.4121958177322e-11
"peak_3296",7.28234986465565,0.121496839552647,9.5454517170753,0.0502281941680427,2.26310185241965,0.131469971330714,1.04564179677109e-66,4.8054436935523e-66
"peak_3297",6.0254414904787,0.187822892452712,7.93401699598969,0.0877996239370593,1.90857550551099,0.207331164577371,1.7013017475297e-20,3.26815985217961e-20
"peak_3298",2.7277611861422,0.588977355254126,5.71518230157594,0.189435139763776,2.98742111543374,0.618692126493706,6.87457347308093e-07,7.02826606972695e-07
"peak_3299",7.72776102808685,0.104117546147961,10.0145483448467,0.0426915071248149,2.2867873167598,0.112530120934047,4.14520505111738e-92,2.53244978784314e-91
"peak_3300",6.82929902636564,0.142152964874288,9.34504144018194,0.0538409007147607,2.5157424138163,0.152007591185488,7.99046853258822e-62,3.43945113350551e-61
"peak_3301",7.5091207337973,0.112313656374448,9.72293467956474,0.0472317151750319,2.21381394576744,0.12184084788777,4.48283063516929e-74,2.24888129185032e-73
"peak_3302",8.6426444310406,0.0758263681431832,9.91248384666879,0.0442286541740023,1.26983941562819,0.087782754062742,9.97750537485587e-48,3.50084361797931e-47
