"","RPKM.input","RPKM.IP"
"peak_187",0.000340825357367108,0.000843527673646711
"peak_188",0.000101846636201465,7.04702504626843e-05
"peak_189",4.52728368873199e-06,3.74182188307137e-06
"peak_190",4.9244527394115e-05,4.08358795437688e-05
"peak_191",6.45401760544083e-05,5.71891368610651e-05
"peak_192",2.08916176823518e-05,2.11741597634357e-05
"peak_193",4.01119059501155e-05,3.9622146457329e-05
"peak_194",2.25237753137856e-05,1.83619666698544e-05
"peak_195",9.2775275892023e-05,9.03732641219006e-05
"peak_196",0.00014754704988161,9.85921813984973e-05
"peak_197",6.65920313624965e-05,4.46642432509971e-05
"peak_198",2.306133170782e-05,1.61856787163493e-05
"peak_199",1.23430707918176e-05,8.32033068885004e-06
"peak_200",9.59144484645011e-05,0.000106810238775818
"peak_201",0.000129904150051313,0.000172593340435214
"peak_202",1.33644907232692e-05,1.33116960277482e-05
"peak_203",0.000191941737456607,0.000243171991033207
"peak_204",0.000113598171147788,9.97501432605602e-05
"peak_205",9.63535815522261e-05,7.1645325061625e-05
"peak_206",0.000193900326614328,0.000137962884708636
"peak_207",5.6799085573894e-05,6.5948685096534e-05
"peak_208",3.61585690656089e-05,2.48898176065386e-05
"peak_209",0.000148852775986757,0.000151748144971289
"peak_210",7.44396217039035e-06,7.41889175621855e-06
"peak_211",6.18043689769575e-05,5.1391450259172e-05
"peak_212",8.87893751499953e-05,7.21244816942028e-05
"peak_213",5.77268383328143e-06,7.7313543873071e-06
"peak_214",5.26021088073502e-05,6.15374018124849e-05
"peak_215",0.00029927242329969,0.000337463171229756
"peak_216",1.19799905806516e-05,1.10360518859479e-05
"peak_217",0.000736429523302902,0.000554829155051275
"peak_218",8.01761643511309e-05,5.6882337083791e-05
"peak_219",8.70484070097993e-06,1.78656973003988e-05
"peak_220",1.13651208378365e-05,1.05229264268011e-05
"peak_221",0.000279798451102926,0.000239910792319642
"peak_222",1.2407352130356e-06,1.22757430755212e-06
"peak_223",1.33395802093395e-05,1.68999839328097e-05
"peak_224",2.41943366541942e-05,1.82160050906027e-05
"peak_225",6.03245460577909e-05,7.18598046971598e-05
"peak_226",6.96387256078394e-05,0.000154725761188022
"peak_227",0.000496175919955856,0.000479065364647732
"peak_228",0.000129826481311758,0.000135552433485566
"peak_229",1.41212081639266e-06,1.18700272620971e-06
"peak_230",0.000314627762296219,0.000247578863033972
"peak_231",0.003384442064541,0.00249987423707062
"peak_232",0.000182638438957435,0.000202726037422581
"peak_233",2.74202482080868e-05,3.23026244118323e-05
"peak_234",0.000111247864158524,7.90060836173193e-05
"peak_235",7.63849771510989e-05,5.60784387484742e-05
"peak_236",0.000152769954302198,0.000131511382905714
"peak_237",8.53074388696033e-05,0.000133661883506688
"peak_238",0.000331001567654762,0.000312153433387524
"peak_239",2.97705551973514e-05,3.29522861318468e-05
"peak_240",0.000159625016354219,0.00010421656758566
"peak_241",0.000556239320792618,0.000481381288371858
"peak_242",5.48404964161736e-05,5.60784387484742e-05
"peak_243",7.217104290267e-05,6.52669413162719e-05
"peak_244",0.00024286505555734,0.000242973483285424
"peak_245",3.3654079433359e-05,6.83671788690477e-05
"peak_246",0.000176273024194844,0.000149873349575568
"peak_247",0.000245802939293921,0.000179401377058172
"peak_248",0.00248610250419987,0.00194405254328044
"peak_249",1.29575873029854e-05,9.97589826640874e-06
"peak_250",3.51773582319125e-06,2.43750808251009e-06
"peak_251",7.26854198531824e-05,6.52869926039266e-05
"peak_252",1.59061180081542e-05,1.06472337446821e-05
"peak_253",0.000322949590006355,0.000221666985023467
"peak_254",1.44634276262436e-05,1.81710938354484e-05
"peak_255",2.4580560007619e-06,1.69511079746744e-06
"peak_256",4.98553263639685e-08,1.15414151965289e-07
"peak_257",2.87259743132338e-05,2.33246603644096e-05
"peak_258",7.36472217344487e-05,7.55898031405007e-05
"peak_259",5.93172716338204e-05,4.56567819899082e-05
"peak_260",7.6776694982643e-05,5.51851538834542e-05
"peak_261",0.000564785891662671,0.000773097446817259
"peak_262",8.17011477220545e-05,5.75672468568407e-05
"peak_263",3.3309339417015e-06,7.51156018393565e-06
"peak_264",6.9387203828791e-05,7.38169514366005e-05
"peak_265",6.26330976486231e-06,5.73635813461248e-06
"peak_266",0.000221973437874988,0.00014821911834405
"peak_267",0.000334265882917629,0.000667647725040831
"peak_268",0.000397593599017258,0.000500239524411168
"peak_269",5.09233181007326e-05,3.49594200260891e-05
"peak_270",0.000223993345661956,0.000162315727468326
"peak_271",4.60122746527913e-06,4.70231743963339e-06
"peak_272",0.000260492357976824,0.000176175626156711
"peak_273",0.00022352398762485,0.000167180743835329
"peak_274",0.000638500065416878,0.000416204577850032
"peak_275",0.000603245460577909,0.000706687582104665
"peak_276",1.76273024194844e-05,3.42425864924311e-05
"peak_277",4.9854996741976e-05,3.68141641341552e-05
"peak_278",0.00179145621626167,0.0016443058441293
"peak_279",0.000489647289430121,0.000347388558618866
"peak_280",1.52130634586606e-06,1.53482948874897e-06
"peak_281",3.44711691758805e-05,2.88497926776811e-05
"peak_282",3.07347837057676e-05,2.35155331988156e-05
"peak_283",0.000470061397852916,0.000342425864924311
"peak_284",7.05092096779374e-05,7.64254828961506e-05
"peak_285",1.09680992832347e-05,2.38209297338651e-05
"peak_286",0.000317291443550718,0.000377826413278805
"peak_287",0.000107442605223524,9.31568502092226e-05
"peak_288",5.48404964161736e-05,4.14384923495362e-05
"peak_289",0.000464185630379755,0.000512894393332284
"peak_290",0.00212224016289891,0.00271735050297424
"peak_291",0.00146894186829036,0.00131312875157932
"peak_292",3.16780507248704e-05,3.05529316151748e-05
"peak_293",0.000227196342295576,0.000149731558327152
"peak_294",0.000553627868582324,0.000385766723190094
"peak_295",0.000865696407712454,0.000641676294705992
"peak_296",4.77895754483798e-05,3.70216949613821e-05
"peak_297",3.48984977193832e-06,4.06038575009065e-06
"peak_298",9.40122795705832e-05,6.23314328036138e-05
"peak_299",0.000181169497089145,0.000129774440112619
"peak_300",7.13796937480354e-05,5.00680652739573e-05
"peak_301",0.0013005032007264,0.000958792421788071
"peak_302",0.00014728590466058,9.56807344310249e-05
"peak_303",0.000290850489921492,0.000399248707726969
"peak_304",0.000489647289430121,0.00037914979826402
"peak_305",4.6048334429165e-05,3.0180645038988e-05
"peak_306",0.000744263879933784,0.00108385230289086
"peak_307",0.000235030698926458,0.000172701740570522
"peak_308",5.32736250899972e-05,5.95523243346628e-05
"peak_309",3.85189201018362e-05,3.50697021081903e-05
"peak_310",1.43006205613908e-06,1.97783046542968e-06
"peak_311",9.28930857661715e-05,0.000130164366045763
"peak_312",2.90990389147043e-05,2.06306266445082e-05
"peak_313",0.000233606270448116,0.000221787292749396
"peak_314",3.73824117137133e-07,4.4834107687164e-07
"peak_315",4.76413578904983e-05,4.59384483887883e-05
"peak_316",4.02220249161081e-06,2.88759131115022e-06
"peak_317",6.30154772483982e-06,5.95523243346628e-06
"peak_318",2.4927498370988e-05,1.7504774122613e-05
"peak_319",9.68102640816125e-05,8.90449040051625e-05
"peak_320",0.000114118338457969,9.55329743730552e-05
"peak_321",0.00436373664340124,0.00497063400446652
"peak_322",0.000899384141225246,0.000696762194715555
"peak_323",0.000130572610514699,0.000114869816716639
"peak_324",8.20788931842712e-05,5.58536542536518e-05
"peak_325",0.000687184995908787,0.000524344036641865
"peak_326",0.000411863320023508,0.000318746726438862
"peak_327",5.35347703110266e-05,6.68309417533438e-05
"peak_328",4.54131849887627e-06,3.45205209431012e-06
"peak_329",3.03581319446675e-05,2.15877175713153e-05
"peak_330",0.000137101241040434,0.000147888272097746
"peak_331",4.70061397852916e-05,6.88669186536742e-05
"peak_332",0.000250699412188222,0.00025607499463905
"peak_333",0.000415220901436743,0.000407437152322985
"peak_334",1.58920611481706e-05,1.07742692052844e-05
"peak_335",0.000329695841549615,0.000294949428579733
"peak_336",0.00298081556195769,0.00370950688853474
"peak_337",0.00211079951512048,0.00142500204657943
"peak_338",1.25349706094111e-05,1.6079127570359e-05
"peak_339",0.00048573011111468,0.000746389131661107
"peak_340",7.86210523760289e-06,1.65813732651609e-05
"peak_341",0.000111639581990068,0.000101487086053655
"peak_342",0.000105763814516906,7.04702504626843e-05
"peak_343",7.17923062145377e-05,8.05470129107622e-05
"peak_344",7.85553056772216e-05,0.000114437034059312
"peak_345",0.000705092096779374,0.000526045531622855
"peak_346",0.000219361985664694,0.000235976085176101
"peak_347",5.74519486264675e-05,9.13135639798163e-05
"peak_348",2.18709122612121e-05,1.89409476008858e-05
"peak_349",4.43946875749976e-05,3.20920858914572e-05
"peak_350",4.50475506275711e-05,3.05205662215147e-05
"peak_351",4.70061397852916e-05,8.93284865019942e-05
"peak_352",5.11170247207269e-06,4.15830103527293e-06
"peak_353",9.61807175666309e-05,6.77939406488349e-05
"peak_354",2.20786414143036e-05,1.80461588892918e-05
"peak_355",0.000207973900252794,0.000159624786876416
"peak_356",2.05651861560651e-05,3.10168355909702e-05
"peak_357",0.000116878409899743,9.58647172216524e-05
"peak_358",0.00109876851748119,0.00214016165577695
"peak_359",2.98451681176455e-05,2.11741597634357e-05
"peak_360",6.07232602649742e-07,5.05066218155854e-07
"peak_361",0.00149009463119374,0.00121327935444486
"peak_362",0.0037551050626396,0.00436257995954114
"peak_363",0.00445252601855123,0.00291806389239848
"peak_364",1.08810508762249e-05,3.77164720786198e-05
"peak_365",9.5341614075406e-06,8.07559335553494e-06
"peak_366",1.08475707196827e-05,1.35901458097051e-05
"peak_367",0.000131225473567272,9.71033732901308e-05
"peak_368",0.000124696843041537,0.000100080989506864
"peak_369",0.00211852931039247,0.00205599763338788
"peak_370",4.30889614698507e-05,3.62276639702532e-05
"peak_371",0.00136840095819404,0.00159225270137752
"peak_372",0.000150811365144477,0.000153347235161757
"peak_373",3.81272022702921e-05,2.92468081732455e-05
"peak_374",0.000152530903198343,0.000210277798014788
"peak_375",0.000414101707632331,0.000490597719518889
"peak_376",0.00010469549315815,7.16432507904883e-05
"peak_377",1.56695602650214e-06,1.3011008388882e-06
"peak_378",5.42378535984134e-06,6.26062896851583e-06
"peak_379",1.34925030865189e-05,1.26824394416412e-05
"peak_380",0.00052490189426909,0.000696762194715555
"peak_381",2.28858891403449e-06,2.11377454762436e-06
"peak_382",3.03581319446675e-05,2.80392193742371e-05
"peak_383",9.00951012551423e-05,9.13135639798163e-05
"peak_384",6.50251600363201e-05,4.76418594677303e-05
"peak_385",3.43897578952545e-07,2.83898385653105e-07
"peak_386",3.384442064541e-05,2.40591390312038e-05
"peak_387",0.000193496980795206,0.00015659186087226
"peak_388",0.00239731312904987,0.00172021142578126
"peak_389",2.99548930004309e-05,2.13687752024378e-05
"peak_390",9.11106660035899e-05,7.19774389180678e-05
"peak_391",0.000497481646061003,0.000348381097357778
"peak_392",0.000947957152336714,0.00144976825130274
"peak_393",3.31453549768082e-06,5.11539196208001e-06
"peak_394",0.000211527629033812,0.000325836288859655
"peak_395",4.00934721698076e-05,3.28121630157652e-05
"peak_396",7.6105178699996e-05,5.64329168695138e-05
"peak_397",6.52764148914568e-07,8.11954126665604e-07
"peak_398",4.05554393194254e-06,4.41262654936093e-06
"peak_399",0.000137101241040434,0.000118112109930415
"peak_400",0.000223279163980135,0.000277414577525638
"peak_401",7.91797039828786e-07,7.86455339693423e-07
"peak_402",0.000223279163980135,0.000280888463111826
"peak_403",4.77183540244627e-05,7.84105603739727e-05
"peak_404",1.39568334060378e-07,2.24222621289566e-07
"peak_405",6.60494261168671e-06,6.20753436736655e-06
"peak_406",0.000156687132617639,0.000185406236428584
"peak_407",1.59526878091519e-05,1.64435522416606e-05
"peak_408",4.28278162488213e-05,3.30846246303682e-05
"peak_409",7.64327476183604e-06,5.18748469814136e-06
"peak_410",0.00026897957766028,0.000227622217456933
"peak_411",0.00013448978883014,0.000102231490107838
"peak_412",2.35030698926458e-05,3.65254255919265e-05
"peak_413",6.15067594587263e-07,6.70817416385811e-07
"peak_414",2.43735539627438e-05,2.99967263315339e-05
"peak_415",1.64998150572396e-05,2.09037019895462e-05
"peak_416",0.000213094500359989,0.000209624181658013
"peak_417",0.000129826481311758,0.000131865861026753
"peak_418",7.05092096779374e-06,1.0421656758566e-05
"peak_419",2.35030698926458e-05,2.38209297338651e-05
"peak_420",8.42193337819808e-05,6.69963648764957e-05
"peak_421",0.000253310864398516,0.000181965435467025
"peak_422",7.34845855500029e-05,6.39906292621058e-05
"peak_423",0.000232792311317635,0.000278478011888757
"peak_424",6.18501839280153e-06,1.0343298437073e-05
"peak_425",1.47998918089658e-05,1.34182896241705e-05
"peak_426",5.1466821143558e-06,5.64956142579685e-06
"peak_427",2.46222636970575e-05,2.09851047655479e-05
"peak_428",5.09233181007326e-05,4.15625596919001e-05
"peak_429",3.02928456394102e-05,2.99085006658529e-05
"peak_430",0.000131617191398817,8.97255019975586e-05
"peak_431",3.73284051236139e-05,2.62730842652924e-05
"peak_432",0.000135142651882713,0.000158806198225768
"peak_433",4.19345285658038e-06,4.96894393850304e-06
"peak_434",4.62939255461205e-05,5.34166303123036e-05
"peak_435",1.69867189227586e-05,1.14603480302686e-05
"peak_436",5.80411177226924e-05,4.28486236066476e-05
"peak_437",6.12059111787651e-06,6.94777117237733e-06
"peak_438",0.00036282864146772,0.000442300075527235
"peak_439",0.00028301613329061,0.000229772718057907
"peak_440",2.0874106160896e-05,2.29760893691422e-05
"peak_441",0.000297705551973514,0.000252931955299165
"peak_442",2.27908556534747e-05,2.36404681449722e-05
"peak_443",0.000172355845879403,0.000139947962186458
"peak_444",6.78977574676435e-06,5.88906318420555e-06
"peak_445",2.27196342295576e-05,2.24313754993897e-05
"peak_446",3.91717831544097e-05,3.81134875741842e-05
"peak_447",2.39927171820759e-05,2.41931317609568e-05
"peak_448",9.06546981573481e-05,0.000153134548289133
"peak_449",0.000113598171147788,8.88322171325387e-05
"peak_450",0.000125349706094111,0.000129030036058436
"peak_451",0.000266368125449986,0.000249127223466673
"peak_452",0.000163215763143374,0.000190723130222123
"peak_453",0.00081085591129628,0.000602719149203733
"peak_454",2.71898259542373e-05,3.08270855379431e-05
"peak_455",8.07934316558018e-06,7.06597771546787e-06
"peak_456",4.43946875749976e-05,3.59519587650001e-05
"peak_457",0.000456351273748873,0.000306694470323514
"peak_458",0.000340533368222335,0.000233842126887443
"peak_459",7.26425086666283e-05,8.69053872332912e-05
"peak_460",7.48072247740463e-06,6.16028817987325e-06
"peak_461",0.00555612572262147,0.00488249656445122
"peak_462",0.00112315901200219,0.000789771593347084
"peak_463",0.000221973437874988,0.000200492825260032
"peak_464",4.01510777332699e-05,4.29273004579028e-05
"peak_465",6.14695674115352e-05,6.58129533031787e-05
"peak_466",0.000409345133963581,0.000303220584737325
"peak_467",0.000500279630572032,0.000518955969202062
"peak_468",2.63010544036751e-05,3.10522834030742e-05
"peak_469",0.000114381606810876,0.00017428980255278
"peak_470",1.53482713047668e-06,2.43771460149215e-06
"peak_471",1.00727442397053e-05,1.17214098690447e-05
"peak_472",0.000164521489248521,0.000118112109930415
"peak_473",0.00010615553234845,9.99486510083424e-05
"peak_474",7.05092096779374e-05,4.83035519603376e-05
"peak_475",0.000293788373658073,0.000453590203682349
"peak_476",2.67080339689157e-05,2.48134684727762e-05
"peak_477",3.91717831544097e-05,4.76418594677303e-05
"peak_478",7.57321140985254e-06,1.11826031250645e-05
"peak_479",2.08916176823518e-05,2.16152880918406e-05
"peak_480",5.62649248945157e-05,5.72063236790549e-05
"peak_481",5.89984848739572e-06,4.4237126170728e-06
"peak_482",1.45495194573522e-05,2.04179397718844e-05
"peak_483",4.78766238553896e-05,3.683421542181e-05
"peak_484",3.73638547011292e-05,2.51952141415881e-05
"peak_485",0.00068746479435989,0.000692295770390455
"peak_486",2.75405710914962e-05,3.08601635204083e-05
"peak_487",0.00179406766847196,0.00230268987427363
"peak_488",3.55157500599981e-05,2.48796377220369e-05
"peak_489",0.000309457086919837,0.00030371685410678
"peak_490",5.19427817641571e-06,4.08878228723964e-06
"peak_491",0.000129266884409552,0.000111164338758037
"peak_492",2.19309872427682e-05,1.51851824800138e-05
"peak_493",1.66480078406241e-05,1.37094413312088e-05
"peak_494",0.000191941737456607,0.000155828582009034
"peak_495",9.00951012551423e-05,9.4787449566005e-05
"peak_496",1.12294389534235e-05,1.82544354810892e-05
"peak_497",6.04291112853838e-08,5.29698297979578e-08
"peak_498",0.000147733582182345,0.000255224247148555
"peak_499",2.71189267992067e-05,3.06923517724801e-05
"peak_500",2.35030698926458e-05,2.01154517752639e-05
"peak_501",0.00142324145461022,0.000983275044014544
"peak_502",4.84774555496012e-06,5.15390746028063e-06
"peak_503",0.000219361985664694,0.000145194238377845
"peak_504",0.00161910037038227,0.00130088744046608
"peak_505",5.74519486264675e-05,3.9260421228037e-05
"peak_506",2.2120536369549e-05,2.11352366756352e-05
"peak_507",8.80333006414973e-06,1.27836282088512e-05
"peak_508",0.000301622730288955,0.000225306293732808
"peak_509",1.27536038177148e-06,2.86220473546441e-06
"peak_510",0.0002294347299044,0.000170433080595868
"peak_511",9.40122795705832e-05,0.000103224028846749
"peak_512",2.25043505059804e-07,3.0911795509143e-07
"peak_513",4.9334739489181e-06,9.750380558572e-06
"peak_514",2.16156542305625e-06,2.52476206802406e-06
"peak_515",7.23171381312179e-05,4.62675750600073e-05
"peak_516",7.71787822333951e-06,9.49588313608236e-06
"peak_517",5.30995282759776e-05,3.70547795860124e-05
"peak_518",0.00030815136081469,0.000228283909949541
"peak_519",0.00012814769060514,0.000144485282135765
"peak_520",1.56687132617639e-05,4.10249345416566e-05
"peak_521",2.54616590503663e-05,4.91306675760968e-05
"peak_522",0.000370826213861745,0.000299085006658529
"peak_523",5.09233181007326e-05,4.91306675760968e-05
"peak_524",0.000496698210397915,0.000625894928757306
"peak_525",0.00028203683871175,0.000250119762205584
"peak_526",3.65603309441157e-05,3.15406754809511e-05
