"","SRR7992454Aligned.sortedByCoord.out_sorted.bam","SRR7992461Aligned.sortedByCoord.out_sorted.bam"
"peak_8805",123,34
"peak_8806",229,59
"peak_8807",495,153
"peak_8808",987,185
"peak_8809",161,37
"peak_8810",790,253
"peak_8811",363,122
"peak_8812",204,71
"peak_8813",155,67
"peak_8814",112,40
"peak_8815",1284,283
"peak_8816",349,123
"peak_8817",749,272
"peak_8818",358,117
"peak_8819",6457,2307
"peak_8820",36053,8392
"peak_8821",1860,373
"peak_8822",858,274
"peak_8823",3035,524
"peak_8824",119,29
"peak_8825",752,229
"peak_8826",240,70
"peak_8827",154,53
"peak_8828",75,17
"peak_8829",142,47
"peak_8830",261,62
"peak_8831",1415,307
"peak_8832",186,70
"peak_8833",461,115
"peak_8834",4329,654
"peak_8835",5023,797
"peak_8836",132,23
"peak_8837",117,27
"peak_8838",171,39
"peak_8839",73,13
"peak_8840",123,22
"peak_8841",285,89
"peak_8842",98,19
"peak_8843",348,65
"peak_8844",490,121
"peak_8845",668,197
"peak_8846",357,123
"peak_8847",610,190
"peak_8848",75,14
"peak_8849",121,9
"peak_8850",174,41
"peak_8851",451,94
"peak_8852",690,125
"peak_8853",537,66
"peak_8854",1979,300
"peak_8855",91,18
"peak_8856",148,31
"peak_8857",550,103
"peak_8858",109,26
"peak_8859",2581,791
"peak_8860",11474,4197
"peak_8861",722,162
"peak_8862",530,155
"peak_8863",5534,1332
"peak_8864",1263,344
"peak_8865",21484,2296
"peak_8866",432,166
"peak_8867",524,171
"peak_8868",4397,1393
"peak_8869",1443,540
"peak_8870",3059,1089
"peak_8871",4070,1195
"peak_8872",2170,795
"peak_8873",5544,839
"peak_8874",322,86
"peak_8875",106,26
"peak_8876",107,31
"peak_8877",505,103
"peak_8878",398,94
"peak_8879",262,52
"peak_8880",154,37
"peak_8881",274,55
"peak_8882",217,56
"peak_8883",296,65
"peak_8884",102,21
"peak_8885",18880,6774
"peak_8886",2079,615
"peak_8887",87,18
"peak_8888",572,136
"peak_8889",136,19
"peak_8890",2973,464
"peak_8891",1284,381
"peak_8892",857,246
"peak_8893",446,154
"peak_8894",269,50
"peak_8895",344,109
"peak_8896",301,38
"peak_8897",179,63
"peak_8898",816,156
"peak_8899",262,91
"peak_8900",145,53
"peak_8901",271,75
"peak_8902",473,126
"peak_8903",1621,313
"peak_8904",697,256
"peak_8905",812,297
"peak_8906",3024,897
"peak_8907",647,227
"peak_8908",213,39
"peak_8909",272,98
"peak_8910",1964,454
"peak_8911",2793,616
"peak_8912",2248,427
"peak_8913",545,151
"peak_8914",1377,322
"peak_8915",178,32
"peak_8916",1532,322
"peak_8917",1498,280
"peak_8918",270,41
"peak_8919",205,85
"peak_8920",278,99
"peak_8921",1833,528
"peak_8922",598,155
"peak_8923",146,27
"peak_8924",93,16
"peak_8925",769,119
"peak_8926",442,93
"peak_8927",162,35
"peak_8928",306,117
"peak_8929",401,109
"peak_8930",412,95
"peak_8931",549,147
"peak_8932",68,13
"peak_8933",197,35
"peak_8934",150,22
"peak_8935",168,39
"peak_8936",152,36
"peak_8937",123,30
"peak_8938",382,135
"peak_8939",410,100
"peak_8940",547,164
"peak_8941",212,81
"peak_8942",1415,181
"peak_8943",458,136
"peak_8944",750,224
"peak_8945",1204,322
"peak_8946",609,225
"peak_8947",389,92
"peak_8948",1252,280
"peak_8949",1882,345
"peak_8950",1013,200
"peak_8951",423,157
"peak_8952",133,43
"peak_8953",2710,392
"peak_8954",133,16
"peak_8955",1772,506
"peak_8956",2830,810
"peak_8957",486,187
"peak_8958",2539,753
"peak_8959",383,123
"peak_8960",179,54
"peak_8961",1931,304
"peak_8962",435,79
"peak_8963",134,46
"peak_8964",152,55
"peak_8965",169,60
"peak_8966",220,61
"peak_8967",205,43
"peak_8968",104,25
"peak_8969",188,55
"peak_8970",904,170
"peak_8971",654,233
"peak_8972",4560,614
"peak_8973",420,158
"peak_8974",2771,709
"peak_8975",1250,392
"peak_8976",130,41
"peak_8977",93,26
"peak_8978",342,84
"peak_8979",130,45
"peak_8980",421,97
"peak_8981",81,18
"peak_8982",203,47
"peak_8983",263,78
"peak_8984",146,20
"peak_8985",95,21
"peak_8986",1780,299
"peak_8987",2147,501
"peak_8988",385,149
"peak_8989",1695,319
"peak_8990",1787,681
"peak_8991",111,30
"peak_8992",426,76
"peak_8993",878,187
"peak_8994",937,131
"peak_8995",355,123
"peak_8996",11449,2896
"peak_8997",700,161
"peak_8998",479,84
"peak_8999",1326,483
"peak_9000",956,176
"peak_9001",341,94
"peak_9002",165,62
"peak_9003",167,63
"peak_9004",355,93
"peak_9005",271,88
"peak_9006",852,208
"peak_9007",383,105
"peak_9008",172,52
"peak_9009",631,163
"peak_9010",1869,470
"peak_9011",244,73
"peak_9012",394,85
"peak_9013",128,37
"peak_9014",457,100
"peak_9015",1129,338
"peak_9016",319,115
"peak_9017",296,89
"peak_9018",624,197
"peak_9019",193,68
"peak_9020",240,60
"peak_9021",396,50
"peak_9022",855,340
"peak_9023",213,42
"peak_9024",700,158
"peak_9025",425,96
"peak_9026",283,41
"peak_9027",90,10
"peak_9028",1636,640
"peak_9029",444,165
"peak_9030",834,315
"peak_9031",990,362
"peak_9032",64,10
"peak_9033",494,174
"peak_9034",183,22
"peak_9035",69,9
"peak_9036",671,197
"peak_9037",331,116
"peak_9038",539,154
"peak_9039",2772,615
"peak_9040",503,175
"peak_9041",131,41
"peak_9042",124,37
"peak_9043",978,260
"peak_9044",143,43
"peak_9045",145,52
"peak_9046",1866,429
"peak_9047",203,65
"peak_9048",1589,203
"peak_9049",1649,569
"peak_9050",2325,685
"peak_9051",829,309
"peak_9052",960,359
"peak_9053",427,164
"peak_9054",200,73
"peak_9055",616,143
"peak_9056",382,121
"peak_9057",306,110
"peak_9058",6720,1404
"peak_9059",120,40
"peak_9060",1122,269
"peak_9061",115,30
"peak_9062",149,41
"peak_9063",937,205
"peak_9064",221,69
"peak_9065",1103,246
"peak_9066",382,92
"peak_9067",11436,3996
"peak_9068",77778,19406
"peak_9069",1208,428
"peak_9070",665,132
"peak_9071",849,224
"peak_9072",333,73
"peak_9073",357,97
"peak_9074",107,36
"peak_9075",87,12
"peak_9076",144,22
"peak_9077",191,29
"peak_9078",172,53
"peak_9079",411,110
"peak_9080",182,51
"peak_9081",1202,164
"peak_9082",68,16
"peak_9083",196,71
"peak_9084",394,124
"peak_9085",290,70
"peak_9086",650,203
"peak_9087",654,231
"peak_9088",2867,1087
"peak_9089",167,36
"peak_9090",4340,1206
"peak_9091",164,59
"peak_9092",100,21
"peak_9093",79,16
"peak_9094",787,97
"peak_9095",93,22
"peak_9096",169,31
"peak_9097",270,37
"peak_9098",148,39
"peak_9099",304,57
"peak_9100",365,78
"peak_9101",82,15
"peak_9102",235,52
"peak_9103",429,102
"peak_9104",1126,366
"peak_9105",423,141
"peak_9106",861,208
"peak_9107",272,103
"peak_9108",2070,550
"peak_9109",3015,695
"peak_9110",166,28
"peak_9111",2085,337
"peak_9112",1201,250
"peak_9113",108,33
"peak_9114",142,48
"peak_9115",97,29
"peak_9116",199,59
"peak_9117",231,60
"peak_9118",1872,344
"peak_9119",217,67
"peak_9120",1066,279
"peak_9121",489,176
"peak_9122",298,115
"peak_9123",1783,520
"peak_9124",9833,1503
"peak_9125",603,95
"peak_9126",116,33
"peak_9127",981,252
"peak_9128",1246,285
"peak_9129",1864,291
"peak_9130",676,256
"peak_9131",173,55
"peak_9132",8530,2261
"peak_9133",68,12
"peak_9134",772,228
"peak_9135",95,12
"peak_9136",481,80
"peak_9137",61,12
"peak_9138",1035,234
"peak_9139",391,93
"peak_9140",409,141
"peak_9141",226,72
"peak_9142",486,176
"peak_9143",2584,662
"peak_9144",1440,203
"peak_9145",546,167
"peak_9146",4781,1051
"peak_9147",72,8
"peak_9148",88,18
"peak_9149",125,23
"peak_9150",133,35
"peak_9151",643,115
"peak_9152",1114,296
"peak_9153",248,56
"peak_9154",144,54
"peak_9155",789,239
"peak_9156",563,95
"peak_9157",773,215
"peak_9158",1218,294
"peak_9159",2146,640
"peak_9160",1215,432
"peak_9161",343,117
"peak_9162",4677,838
"peak_9163",149,54
"peak_9164",2541,569
"peak_9165",334,122
"peak_9166",278,79
"peak_9167",144,48
"peak_9168",287,88
"peak_9169",243,83
"peak_9170",1525,381
"peak_9171",294,45
"peak_9172",237,32
"peak_9173",60,5
"peak_9174",59,5
"peak_9175",66,6
"peak_9176",1161,250
"peak_9177",1210,203
"peak_9178",106,33
"peak_9179",811,201
"peak_9180",218,87
"peak_9181",263,105
"peak_9182",822,136
"peak_9183",452,65
"peak_9184",393,91
"peak_9185",142,45
"peak_9186",345,75
"peak_9187",142,46
"peak_9188",341,101
"peak_9189",829,187
"peak_9190",1343,324
"peak_9191",340,134
"peak_9192",749,162
"peak_9193",145,24
"peak_9194",819,210
"peak_9195",137,16
"peak_9196",4508,671
"peak_9197",179,61
"peak_9198",83,20
"peak_9199",226,20
"peak_9200",1050,299
"peak_9201",360,140
"peak_9202",4963,1315
"peak_9203",1457,238
"peak_9204",222,84
"peak_9205",160,52
"peak_9206",123,42
"peak_9207",377,98
"peak_9208",236,71
"peak_9209",236,73
"peak_9210",331,110
"peak_9211",714,200
"peak_9212",117,41
"peak_9213",537,120
"peak_9214",368,126
"peak_9215",1261,240
"peak_9216",571,152
"peak_9217",1488,262
"peak_9218",247,44
"peak_9219",343,46
"peak_9220",453,169
"peak_9221",693,285
"peak_9222",241,88
"peak_9223",670,257
"peak_9224",1418,311
"peak_9225",118,30
"peak_9226",2323,458
"peak_9227",3846,518
"peak_9228",73,17
"peak_9229",522,148
"peak_9230",411,146
"peak_9231",653,222
"peak_9232",3199,1166
"peak_9233",1672,597
"peak_9234",140,51
"peak_9235",428,131
"peak_9236",597,137
"peak_9237",495,151
"peak_9238",425,105
"peak_9239",197,68
"peak_9240",201,78
"peak_9241",307,92
"peak_9242",91,26
"peak_9243",496,179
"peak_9244",382,151
"peak_9245",2460,506
"peak_9246",907,195
"peak_9247",147,22
"peak_9248",249,23
"peak_9249",1293,380
"peak_9250",1565,327
"peak_9251",285,98
"peak_9252",523,155
"peak_9253",893,303
"peak_9254",661,250
"peak_9255",338,86
"peak_9256",433,100
"peak_9257",42798,12379
"peak_9258",948,361
"peak_9259",759,155
"peak_9260",683,167
"peak_9261",345,122
"peak_9262",206,65
"peak_9263",111,37
"peak_9264",640,74
"peak_9265",581,169
"peak_9266",558,149
"peak_9267",330,101
"peak_9268",8800,1748
"peak_9269",164,56
"peak_9270",479,181
"peak_9271",3453,737
"peak_9272",61,8
"peak_9273",643,137
"peak_9274",981,368
"peak_9275",12975,2407
"peak_9276",102,24
"peak_9277",283,46
"peak_9278",460,141
"peak_9279",1300,316
"peak_9280",264,81
"peak_9281",286,107
"peak_9282",715,266
"peak_9283",296,114
"peak_9284",291,116
"peak_9285",149,53
"peak_9286",1823,418
"peak_9287",315,121
"peak_9288",1872,359
"peak_9289",90,23
"peak_9290",236,91
"peak_9291",295,109
"peak_9292",220,84
"peak_9293",363,122
"peak_9294",575,116
"peak_9295",1139,166
"peak_9296",162,63
"peak_9297",2247,433
"peak_9298",551,150
"peak_9299",264,85
"peak_9300",553,139
"peak_9301",193,76
"peak_9302",424,101
"peak_9303",433,129
"peak_9304",6618,1125
"peak_9305",276,110
"peak_9306",286,57
"peak_9307",868,133
"peak_9308",479,185
"peak_9309",140,53
"peak_9310",302,106
"peak_9311",256,80
"peak_9312",9591,1742
"peak_9313",612,226
"peak_9314",1014,357
"peak_9315",262,91
"peak_9316",255,101
"peak_9317",72,12
"peak_9318",144,20
"peak_9319",929,213
"peak_9320",1048,267
"peak_9321",1536,378
"peak_9322",580,151
"peak_9323",309,88
"peak_9324",195,65
"peak_9325",266,91
"peak_9326",967,254
"peak_9327",253,95
"peak_9328",2065,332
"peak_9329",106,27
"peak_9330",560,184
"peak_9331",294,110
"peak_9332",1259,478
"peak_9333",2623,477
"peak_9334",2415,859
"peak_9335",971,263
"peak_9336",242,75
"peak_9337",222,86
"peak_9338",1369,237
"peak_9339",270,68
"peak_9340",106,31
"peak_9341",88,20
"peak_9342",5797,1366
"peak_9343",152,40
"peak_9344",187,38
"peak_9345",2962,655
"peak_9346",655,128
"peak_9347",82,12
"peak_9348",672,145
"peak_9349",1871,592
"peak_9350",32433,4813
"peak_9351",6102,2077
"peak_9352",9933,2830
"peak_9353",3370,1068
"peak_9354",6825,1046
"peak_9355",77,15
"peak_9356",120,25
"peak_9357",153,34
"peak_9358",216,46
"peak_9359",153,54
"peak_9360",292,108
"peak_9361",231,85
"peak_9362",217,67
"peak_9363",1010,155
"peak_9364",191,56
"peak_9365",1800,628
"peak_9366",166,48
"peak_9367",73,13
"peak_9368",455,74
"peak_9369",126,32
"peak_9370",588,207
"peak_9371",506,175
"peak_9372",662,233
"peak_9373",193,60
"peak_9374",507,96
"peak_9375",9588,3456
"peak_9376",1418,321
"peak_9377",457,174
"peak_9378",426,135
"peak_9379",426,135
"peak_9380",147,49
"peak_9381",799,116
"peak_9382",1161,420
"peak_9383",1247,346
"peak_9384",121,41
"peak_9385",2093,811
"peak_9386",334,111
"peak_9387",629,185
"peak_9388",107,22
"peak_9389",4981,1510
"peak_9390",82,21
"peak_9391",1907,335
"peak_9392",921,145
"peak_9393",4683,1736
"peak_9394",1040,215
"peak_9395",1055,224
"peak_9396",321,88
"peak_9397",564,107
"peak_9398",94,14
"peak_9399",149,51
"peak_9400",194,57
"peak_9401",4543,742
"peak_9402",413,151
"peak_9403",69,11
"peak_9404",644,224
"peak_9405",286,106
"peak_9406",648,217
"peak_9407",1563,389
"peak_9408",4716,854
"peak_9409",199,59
"peak_9410",691,157
"peak_9411",120,21
"peak_9412",85,5
"peak_9413",140,12
"peak_9414",154,50
"peak_9415",169,68
"peak_9416",678,146
"peak_9417",768,260
"peak_9418",3997,1068
"peak_9419",321,78
"peak_9420",649,164
"peak_9421",663,171
"peak_9422",2613,515
"peak_9423",514,169
"peak_9424",818,291
"peak_9425",136,48
"peak_9426",102,34
"peak_9427",623,198
"peak_9428",420,120
"peak_9429",173,64
"peak_9430",124,44
"peak_9431",164,61
"peak_9432",1621,580
"peak_9433",817,246
"peak_9434",444,127
"peak_9435",415,157
"peak_9436",707,235
"peak_9437",443,145
"peak_9438",545,94
"peak_9439",1600,262
"peak_9440",120,33
"peak_9441",182,60
"peak_9442",785,144
"peak_9443",168,51
"peak_9444",634,226
"peak_9445",76,15
"peak_9446",202,42
"peak_9447",87,20
"peak_9448",101,26
"peak_9449",75,12
"peak_9450",111,28
"peak_9451",96,23
"peak_9452",80,18
"peak_9453",71,13
"peak_9454",110,19
"peak_9455",139,17
"peak_9456",143,16
"peak_9457",443,95
"peak_9458",113,23
"peak_9459",238,43
"peak_9460",1710,567
"peak_9461",960,261
"peak_9462",1623,379
"peak_9463",4213,620
"peak_9464",59,11
"peak_9465",498,75
"peak_9466",3913,1107
"peak_9467",242,91
"peak_9468",3431,1267
"peak_9469",135,36
"peak_9470",614,178
"peak_9471",109,28
"peak_9472",8386,2202
"peak_9473",3506,955
"peak_9474",1762,486
"peak_9475",5927,1233
"peak_9476",836,317
"peak_9477",726,183
"peak_9478",235,56
"peak_9479",231,86
"peak_9480",239,82
"peak_9481",240,56
"peak_9482",740,188
"peak_9483",418,160
"peak_9484",360,138
"peak_9485",181,69
"peak_9486",1725,430
"peak_9487",827,161
"peak_9488",215,56
"peak_9489",915,287
"peak_9490",141,36
"peak_9491",527,189
"peak_9492",174,70
"peak_9493",168,32
"peak_9494",1535,252
"peak_9495",500,175
"peak_9496",7097,1210
"peak_9497",63,13
"peak_9498",210,74
"peak_9499",502,141
"peak_9500",175,59
"peak_9501",639,220
"peak_9502",536,190
"peak_9503",936,273
"peak_9504",133,35
"peak_9505",121,36
"peak_9506",90,10
"peak_9507",175,37
"peak_9508",231,49
"peak_9509",202,46
"peak_9510",579,165
"peak_9511",214,59
"peak_9512",105,15
"peak_9513",86,13
"peak_9514",2326,502
"peak_9515",227,51
"peak_9516",67,16
"peak_9517",584,112
"peak_9518",3926,1082
"peak_9519",453,144
"peak_9520",416,146
"peak_9521",3685,558
"peak_9522",221,64
"peak_9523",381,140
"peak_9524",1399,352
"peak_9525",160,45
"peak_9526",1121,395
"peak_9527",2358,867
"peak_9528",126,25
"peak_9529",259,101
"peak_9530",509,183
"peak_9531",1106,241
"peak_9532",307,37
"peak_9533",90,20
"peak_9534",81,18
"peak_9535",130,23
"peak_9536",146,21
"peak_9537",89,18
"peak_9538",113,25
"peak_9539",107,20
"peak_9540",17198,2557
"peak_9541",153,56
"peak_9542",551,151
"peak_9543",108,22
"peak_9544",579,135
"peak_9545",142,32
"peak_9546",122,32
"peak_9547",405,122
"peak_9548",1377,338
"peak_9549",419,157
"peak_9550",352,136
"peak_9551",1415,487
"peak_9552",1451,458
"peak_9553",2161,299
"peak_9554",400,111
"peak_9555",1051,220
"peak_9556",322,67
"peak_9557",186,53
"peak_9558",240,93
"peak_9559",2040,459
"peak_9560",452,162
"peak_9561",326,111
"peak_9562",3456,1086
"peak_9563",797,171
"peak_9564",100,27
"peak_9565",149,33
"peak_9566",88,22
"peak_9567",77,15
"peak_9568",77,15
"peak_9569",158,42
"peak_9570",185,71
"peak_9571",148,54
"peak_9572",66,9
"peak_9573",345,64
"peak_9574",542,155
"peak_9575",543,162
"peak_9576",1781,312
"peak_9577",70,14
"peak_9578",139,54
"peak_9579",120,16
"peak_9580",94,20
"peak_9581",103,10
"peak_9582",87,25
"peak_9583",351,94
"peak_9584",100,21
"peak_9585",106,25
"peak_9586",2476,377
"peak_9587",291,37
"peak_9588",350,139
"peak_9589",173,52
"peak_9590",367,102
"peak_9591",1493,321
"peak_9592",697,192
"peak_9593",89,24
"peak_9594",247,89
"peak_9595",477,158
"peak_9596",330,113
"peak_9597",615,227
"peak_9598",110,35
"peak_9599",614,221
"peak_9600",1363,349
"peak_9601",2588,845
"peak_9602",8593,1711
"peak_9603",6190,2197
"peak_9604",112,28
"peak_9605",196,80
"peak_9606",171,29
"peak_9607",748,105
"peak_9608",373,87
"peak_9609",653,188
"peak_9610",510,104
"peak_9611",1476,260
"peak_9612",360,124
"peak_9613",677,183
"peak_9614",148,54
"peak_9615",3553,784
"peak_9616",336,124
"peak_9617",180,63
"peak_9618",251,79
"peak_9619",544,139
"peak_9620",560,158
"peak_9621",122,34
"peak_9622",154,55
"peak_9623",9902,2721
"peak_9624",7645,2498
"peak_9625",30350,10958
"peak_9626",10197,3817
"peak_9627",52915,9994
"peak_9628",262,90
"peak_9629",549,141
"peak_9630",316,65
"peak_9631",127,44
"peak_9632",486,170
"peak_9633",7356,1590
"peak_9634",3745,692
"peak_9635",1007,292
"peak_9636",7027,2049
"peak_9637",1043,395
"peak_9638",181,26
"peak_9639",241,81
"peak_9640",2238,635
"peak_9641",1984,370
"peak_9642",107,24
"peak_9643",130,25
"peak_9644",135,23
"peak_9645",111,18
"peak_9646",479,113
"peak_9647",259,49
"peak_9648",1941,590
"peak_9649",828,317
"peak_9650",518,190
"peak_9651",405,51
"peak_9652",815,131
"peak_9653",7919,1800
"peak_9654",17343,4625
"peak_9655",658,176
"peak_9656",424,117
"peak_9657",272,94
"peak_9658",2636,612
"peak_9659",2877,595
"peak_9660",177,65
"peak_9661",102,20
"peak_9662",505,94
"peak_9663",290,44
"peak_9664",119,18
"peak_9665",1394,285
"peak_9666",209,71
"peak_9667",152,39
"peak_9668",218,41
"peak_9669",147,45
"peak_9670",369,80
"peak_9671",593,178
"peak_9672",227,51
"peak_9673",271,39
"peak_9674",99,28
"peak_9675",535,85
"peak_9676",678,166
"peak_9677",284,62
"peak_9678",95,25
"peak_9679",590,124
"peak_9680",21442,4643
"peak_9681",244,73
"peak_9682",1017,220
"peak_9683",272,41
"peak_9684",130,43
"peak_9685",67,14
"peak_9686",735,160
"peak_9687",405,92
"peak_9688",169,25
"peak_9689",165,28
"peak_9690",109,16
"peak_9691",353,137
"peak_9692",270,89
"peak_9693",341,78
"peak_9694",390,78
"peak_9695",428,85
"peak_9696",188,41
"peak_9697",726,113
"peak_9698",834,180
"peak_9699",778,159
"peak_9700",170,68
"peak_9701",319,125
"peak_9702",1264,291
"peak_9703",1948,269
"peak_9704",323,91
"peak_9705",80,11
"peak_9706",78,5
"peak_9707",343,65
"peak_9708",80,13
"peak_9709",2655,622
"peak_9710",414,157
"peak_9711",415,154
"peak_9712",294,86
"peak_9713",385,101
"peak_9714",255,56
"peak_9715",539,90
"peak_9716",228,78
"peak_9717",378,72
"peak_9718",216,54
"peak_9719",159,38
"peak_9720",746,123
"peak_9721",2534,424
"peak_9722",1078,317
"peak_9723",304,117
"peak_9724",588,145
"peak_9725",729,196
"peak_9726",136,34
"peak_9727",123,34
"peak_9728",224,47
"peak_9729",163,46
"peak_9730",162,58
"peak_9731",224,78
"peak_9732",1017,133
"peak_9733",336,59
"peak_9734",153,49
"peak_9735",227,58
"peak_9736",328,114
"peak_9737",150,46
"peak_9738",58,9
"peak_9739",74,10
"peak_9740",109,35
"peak_9741",411,117
"peak_9742",314,112
"peak_9743",70,7
"peak_9744",450,163
"peak_9745",158,37
"peak_9746",155,34
"peak_9747",64,11
"peak_9748",118,13
"peak_9749",511,166
"peak_9750",184,31
"peak_9751",285,70
"peak_9752",107,20
"peak_9753",153,20
"peak_9754",353,134
"peak_9755",371,142
"peak_9756",9207,1323
"peak_9757",62,9
"peak_9758",1991,602
"peak_9759",225,63
"peak_9760",539,168
"peak_9761",84,19
"peak_9762",503,77
"peak_9763",106,27
"peak_9764",106,27
"peak_9765",72,14
"peak_9766",351,58
"peak_9767",300,58
"peak_9768",235,49
"peak_9769",457,85
"peak_9770",174,30
"peak_9771",242,37
"peak_9772",262,101
"peak_9773",55,8
"peak_9774",84,19
"peak_9775",333,77
"peak_9776",103,33
"peak_9777",143,46
"peak_9778",159,35
"peak_9779",6547,1906
"peak_9780",2173,456
"peak_9781",456,94
"peak_9782",792,298
"peak_9783",215,58
"peak_9784",131,52
"peak_9785",381,113
"peak_9786",271,65
"peak_9787",391,72
"peak_9788",689,193
"peak_9789",330,123
"peak_9790",250,89
"peak_9791",530,127
"peak_9792",662,245
"peak_9793",1000,283
"peak_9794",268,103
"peak_9795",77,5
"peak_9796",159,48
"peak_9797",402,123
"peak_9798",682,213
"peak_9799",104,24
"peak_9800",124,28
"peak_9801",1202,322
"peak_9802",359,119
"peak_9803",1588,503
"peak_9804",181,65
"peak_9805",289,99
"peak_9806",335,138
"peak_9807",733,160
"peak_9808",238,86
"peak_9809",1710,352
"peak_9810",324,54
"peak_9811",857,313
"peak_9812",520,161
"peak_9813",956,360
"peak_9814",1294,253
"peak_9815",441,143
"peak_9816",2363,709
"peak_9817",65,12
"peak_9818",188,55
"peak_9819",229,42
"peak_9820",2600,933
"peak_9821",470,86
"peak_9822",548,104
"peak_9823",447,167
"peak_9824",211,79
"peak_9825",263,47
"peak_9826",180,41
"peak_9827",243,86
"peak_9828",218,68
"peak_9829",435,72
"peak_9830",698,121
"peak_9831",144,14
"peak_9832",142,21
"peak_9833",108,32
"peak_9834",251,86
"peak_9835",187,68
"peak_9836",220,42
"peak_9837",67,13
"peak_9838",644,124
"peak_9839",273,54
"peak_9840",223,77
"peak_9841",212,56
"peak_9842",132,34
"peak_9843",330,61
"peak_9844",894,84
"peak_9845",121,15
"peak_9846",89,16
"peak_9847",201,28
"peak_9848",63,8
"peak_9849",104,17
"peak_9850",172,23
"peak_9851",592,121
"peak_9852",62,10
"peak_9853",56,7
"peak_9854",203,58
"peak_9855",165,62
"peak_9856",1073,175
"peak_9857",107,26
"peak_9858",204,35
"peak_9859",5067,1807
"peak_9860",427,107
"peak_9861",1981,359
"peak_9862",1289,353
"peak_9863",505,182
"peak_9864",110,25
"peak_9865",60,6
"peak_9866",84,14
"peak_9867",224,85
"peak_9868",276,98
"peak_9869",226,40
"peak_9870",185,50
"peak_9871",1383,259
"peak_9872",392,66
"peak_9873",163,53
"peak_9874",238,88
"peak_9875",1387,498
"peak_9876",1021,264
"peak_9877",631,150
"peak_9878",476,131
"peak_9879",273,90
"peak_9880",381,125
"peak_9881",381,125
"peak_9882",1417,216
"peak_9883",36791,10995
"peak_9884",778,273
"peak_9885",73,8
"peak_9886",7390,1007
"peak_9887",195,73
"peak_9888",138,33
"peak_9889",1928,374
"peak_9890",328,61
"peak_9891",407,90
"peak_9892",199,52
"peak_9893",1201,332
"peak_9894",172,60
"peak_9895",70,12
"peak_9896",274,101
"peak_9897",181,70
"peak_9898",122,39
"peak_9899",98,8
"peak_9900",811,183
"peak_9901",269,100
"peak_9902",1581,504
"peak_9903",336,125
"peak_9904",167,58
"peak_9905",276,47
"peak_9906",170,66
"peak_9907",208,84
"peak_9908",331,43
"peak_9909",50,5
"peak_9910",18113,6157
"peak_9911",106,23
"peak_9912",666,169
"peak_9913",768,218
"peak_9914",1350,385
"peak_9915",118,40
"peak_9916",2257,841
"peak_9917",205,76
"peak_9918",125,40
"peak_9919",225,42
"peak_9920",168,28
"peak_9921",430,147
"peak_9922",1110,395
"peak_9923",1947,631
"peak_9924",1764,577
"peak_9925",545,126
"peak_9926",605,200
"peak_9927",149,53
"peak_9928",223,72
"peak_9929",4569,1605
"peak_9930",1182,435
"peak_9931",161,48
"peak_9932",215,60
"peak_9933",498,156
"peak_9934",284,77
"peak_9935",492,176
"peak_9936",142,37
"peak_9937",240,28
"peak_9938",135,25
"peak_9939",239,39
"peak_9940",111,22
"peak_9941",244,54
"peak_9942",314,59
"peak_9943",63,8
"peak_9944",195,65
"peak_9945",578,74
"peak_9946",682,218
"peak_9947",884,270
"peak_9948",235,81
"peak_9949",711,234
"peak_9950",2077,554
"peak_9951",211,71
"peak_9952",1430,250
"peak_9953",267,56
"peak_9954",195,68
"peak_9955",1436,251
"peak_9956",664,98
"peak_9957",684,113
"peak_9958",1419,343
"peak_9959",3400,800
"peak_9960",1007,249
"peak_9961",1296,435
"peak_9962",458,167
"peak_9963",383,83
"peak_9964",773,146
"peak_9965",189,33
"peak_9966",437,103
"peak_9967",160,39
"peak_9968",208,73
"peak_9969",164,37
"peak_9970",855,132
"peak_9971",894,118
"peak_9972",547,138
"peak_9973",727,211
"peak_9974",219,45
"peak_9975",752,196
"peak_9976",1124,416
"peak_9977",415,143
"peak_9978",1852,527
"peak_9979",689,131
"peak_9980",147,47
"peak_9981",150,51
"peak_9982",786,173
"peak_9983",433,124
"peak_9984",569,172
"peak_9985",682,264
"peak_9986",2256,621
"peak_9987",288,111
"peak_9988",662,188
"peak_9989",744,182
"peak_9990",306,103
"peak_9991",387,74
"peak_9992",172,59
"peak_9993",1064,171
"peak_9994",1789,690
"peak_9995",144,29
"peak_9996",134,35
"peak_9997",102,27
"peak_9998",814,183
"peak_9999",3017,857
"peak_10000",9266,1985
"peak_10001",66,11
"peak_10002",56,7
"peak_10003",320,26
"peak_10004",442,139
"peak_10005",789,189
"peak_10006",518,63
"peak_10007",224,43
"peak_10008",222,61
"peak_10009",2819,517
"peak_10010",3841,1340
"peak_10011",103,27
"peak_10012",88,12
"peak_10013",121,29
"peak_10014",83,18
"peak_10015",267,44
"peak_10016",128,34
"peak_10017",160,28
"peak_10018",93,22
"peak_10019",108,18
"peak_10020",239,79
"peak_10021",124,19
"peak_10022",239,65
"peak_10023",184,70
"peak_10024",145,11
"peak_10025",586,175
"peak_10026",1408,478
"peak_10027",1556,486
"peak_10028",267,100
"peak_10029",477,174
"peak_10030",3233,1061
"peak_10031",815,299
"peak_10032",338,118
"peak_10033",493,139
"peak_10034",120,37
"peak_10035",294,57
"peak_10036",211,31
"peak_10037",170,68
"peak_10038",6038,1439
"peak_10039",558,142
"peak_10040",248,78
