"","log2Expr.MLE","log2Expr.MLE.SE","log2AbsMod.MLE","log2AbsMod.MLE.SE","log2fcMod.MLE","log2fcMod.MLE.SE","log2fcMod.pvalue","log2fcMod.padj"
"peak_844",7.46330398365194,0.1126555559095,9.13026213354941,0.0587510837547002,1.66695814989747,0.127054964265096,1.26506634398525e-39,3.55471338743159e-39
"peak_845",3.80619153275258,0.400131516013395,6.12306657360282,0.166588073132217,2.31687504085025,0.433424501435236,4.50813902235392e-08,4.89506143673663e-08
"peak_846",6.59760503816993,0.152073408744884,8.40600059085837,0.0755141095796263,1.80839555268844,0.16979017010826,8.64670621264935e-27,1.86224128109241e-26
"peak_847",5.88711160821836,0.194532955551126,7.60160706240989,0.0997933022697851,1.71449545419153,0.218636164588326,2.22112162599619e-15,3.3945967718649e-15
"peak_848",5.27567688390327,0.240449159855959,7.60849344194808,0.0995554158461834,2.3328165580448,0.260244264120515,1.56625602752399e-19,2.76408354923991e-19
"peak_849",7.69820902097025,0.103847461635621,9.00799010853151,0.061294238757092,1.30978108756125,0.120587224990492,8.77354278627388e-28,1.92398005622263e-27
"peak_850",7.07153624810969,0.129038566978828,8.78906570320098,0.0661258186656176,1.71752945509129,0.144995087402692,1.13622095199867e-32,2.78490682203592e-32
"peak_851",7.00056971852245,0.132251637402516,8.43340675049434,0.0748002531707631,1.43283703197189,0.151939373036136,2.04418290170153e-21,3.81289662026497e-21
"peak_852",3.91310683306609,0.385576372602741,6.87152782203359,0.128525489496693,2.9584209889675,0.406433181146061,1.68170660007186e-13,2.38103162034589e-13
"peak_853",3.42768003396298,0.456220057860706,6.30363881311858,0.156482247843825,2.87595877915561,0.482310496151965,1.23916524401803e-09,1.47019605222478e-09
"peak_854",8.24530336149219,0.0859112394978415,10.5964206298314,0.0353457368924765,2.3511172683392,0.0928981278156023,1.28584171541875e-141,1.05428404840062e-140
"peak_855",9.62538828165092,0.053250845789268,10.861474204954,0.0322435240695166,1.23608592330312,0.0622518867979245,4.87037483148467e-88,2.52992010697259e-87
"peak_856",9.82685121995565,0.0496596113947605,10.9968798351507,0.0307653545234822,1.17002861519502,0.0584173264836515,1.54525035217161e-89,8.16833935329571e-89
"peak_857",7.18256755964175,0.124167419311613,8.52724313749631,0.0724067883271259,1.34467557785457,0.143736880065744,4.17529402490845e-21,7.71637846659634e-21
"peak_858",8.66799443672895,0.074204226141422,10.0553798278655,0.0426355426801468,1.38738539113653,0.0855807024792446,2.09362736833618e-59,7.85728362845107e-59
"peak_859",7.26562330101251,0.120644220264697,8.46030197901337,0.0741062662722839,1.19467867800087,0.141586603407122,1.61690627462534e-17,2.67436668094064e-17
"peak_860",4.35367933622058,0.330976895404884,6.60849342037327,0.140792618954674,2.2548140841527,0.359677992318218,1.81710582204382e-10,2.24926474349741e-10
"peak_861",6.46330393196942,0.159319013853663,7.99228001874921,0.0871563945026575,1.5289760867798,0.181600618134298,1.89138925460255e-17,3.11959469126371e-17
"peak_862",5.91310680496316,0.192788231171579,7.26057014465161,0.112313655852769,1.34746333968845,0.223118034891655,7.74209424135616e-10,9.28256828605972e-10
"peak_863",5.6907144160693,0.208235084400098,8.2161760258642,0.0806491044903039,2.52546160979491,0.223307248655421,5.89747174921679e-30,1.3608891387606e-29
"peak_864",7.26562331562287,0.120644219653807,9.46410354971324,0.0523320493817025,2.19848023409037,0.131505402812663,4.86265212476057e-63,1.91445843068497e-62
"peak_865",5.9637328786578,0.189435137027293,7.21617602599806,0.114055056616296,1.25244314734026,0.221120386244717,7.39085175778586e-09,8.39821470474952e-09
"peak_866",5.80619159477574,0.200065801753552,7.21617602394868,0.114055056697305,1.40998442917294,0.230293028350357,4.60399218700635e-10,5.579851716233e-10
"peak_867",5.66034071881269,0.210438694761192,7.13265266643407,0.117404856587643,1.47231194762138,0.240973737493341,4.98642824254584e-10,6.03414399315006e-10
"peak_868",6.8199974763573,0.14079261856499,8.90267656105659,0.0635727391097251,2.08267908469929,0.154479947824463,9.99822289836225e-42,2.90707706962445e-41
"peak_869",8.92593098051737,0.0678586667701842,10.3608342830117,0.0383527331474317,1.43490330249437,0.0779469740824595,5.59268080373947e-76,2.56843057720868e-75
