"","RPKM.input","RPKM.IP"
"peak_12111",0.000264286752555099,0.000236257104075829
"peak_12112",0.000269524868371507,0.000520345401001366
"peak_12113",5.13394874051291e-06,3.90666702962812e-06
"peak_12114",0.000139286261481742,0.000100101265338877
"peak_12115",0.000128571933675454,9.60247432210042e-05
"peak_12116",1.424056227418e-05,2.08126234709962e-05
"peak_12117",9.76194311239556e-05,0.000103530720453913
"peak_12118",0.000457120043644665,0.000386155765362285
"peak_12119",0.000278572522963483,0.000254858123517382
"peak_12120",0.000525002062508103,0.000566938538985646
"peak_12121",0.000444287459700735,0.000289523659749367
"peak_12122",0.00189286457911085,0.00127051606007036
"peak_12123",1.05993517869044e-05,8.38453017760562e-06
"peak_12124",0.00257501011611117,0.00194857757234321
"peak_12125",5.28090147304783e-06,3.52602833154173e-06
"peak_12126",0.00507859138018042,0.0108435488335417
"peak_12127",1.74216712297363e-05,1.46047757176907e-05
"peak_12128",0.000112698855443916,0.000156015044017355
"peak_12129",5.10206086013705e-06,6.64322122912607e-06
"peak_12130",3.26623686248654e-05,2.93362911031327e-05
"peak_12131",0.0022634017490783,0.00272266382783706
"peak_12132",8.41407663883619e-05,9.63625341309597e-05
"peak_12133",5.47621198988044e-05,3.73228247236356e-05
"peak_12134",0.00213062061519323,0.00202091966326038
"peak_12135",0.00121524286940651,0.00109214557006833
"peak_12136",4.96755198291526e-05,4.06828671965489e-05
"peak_12137",0.000161905397961682,0.000136789964399732
"peak_12138",7.619077551138e-05,6.76400706965564e-05
"peak_12139",0.000417858784445225,0.00066764373352717
"peak_12140",6.59343249617711e-06,8.91956976218326e-06
"peak_12141",3.12501227683394e-05,3.53298583548978e-05
"peak_12142",1.03175008504994e-05,2.77807433217999e-05
"peak_12143",0.00011428616326707,7.91147255468651e-05
"peak_12144",0.000176609799004744,0.000122942730539021
"peak_12145",0.000203572228319468,0.000132260495379874
"peak_12146",9.00946063918121e-06,9.78552815415784e-06
"peak_12147",3.1746156463075e-05,3.94567079063246e-05
"peak_12148",5.7143081633535e-05,0.00011513086708659
"peak_12149",1.37931576356809e-05,9.93359412631078e-06
"peak_12150",6.19050051029962e-05,5.37496990356564e-05
"peak_12151",0.000481634545196938,0.000533442037138786
"peak_12152",2.34694799566304e-05,1.7211982275463e-05
"peak_12153",4.19264498223538e-06,4.27575184032562e-06
"peak_12154",1.07123513576978e-05,9.42991834682257e-06
