"","SRR7992454.sorted.bam","SRR7992461.sorted.bam"
"peak_7198",641,187
"peak_7199",536,74
"peak_7200",662,183
"peak_7201",268,111
"peak_7202",200,68
"peak_7203",214,82
"peak_7204",3695,778
"peak_7205",118,31
"peak_7206",5651,987
"peak_7207",637,241
"peak_7208",344,78
"peak_7209",298,64
"peak_7210",1074,261
"peak_7211",328,48
"peak_7212",319,67
"peak_7213",100,18
"peak_7214",212,62
"peak_7215",166,57
"peak_7216",251,47
"peak_7217",1815,414
"peak_7218",1555,525
"peak_7219",416,156
"peak_7220",453,176
"peak_7221",6105,1324
"peak_7222",365,146
"peak_7223",357,137
"peak_7224",464,75
"peak_7225",3216,704
"peak_7226",402,115
"peak_7227",804,213
"peak_7228",18885,5574
"peak_7229",28129,5241
"peak_7230",848,310
"peak_7231",447,66
"peak_7232",852,140
"peak_7233",290,108
"peak_7234",323,119
"peak_7235",1156,368
"peak_7236",2497,937
"peak_7237",2586,736
"peak_7238",118,29
"peak_7239",254,87
"peak_7240",2670,830
"peak_7241",2719,532
"peak_7242",1308,401
"peak_7243",1004,298
"peak_7244",245,95
"peak_7245",3839,1074
"peak_7246",22900,3053
"peak_7247",292,89
"peak_7248",1626,393
"peak_7249",247,39
"peak_7250",246,56
"peak_7251",164,63
"peak_7252",2677,563
"peak_7253",357,113
"peak_7254",1997,698
"peak_7255",1562,604
"peak_7256",179,30
"peak_7257",355,138
"peak_7258",94,26
"peak_7259",127,45
"peak_7260",393,134
"peak_7261",501,127
"peak_7262",442,138
"peak_7263",16568,5108
"peak_7264",404,136
"peak_7265",394,47
"peak_7266",7340,2358
"peak_7267",64,7
"peak_7268",236,82
"peak_7269",584,95
"peak_7270",1729,273
"peak_7271",86,26
"peak_7272",288,62
"peak_7273",156,32
"peak_7274",12995,4335
"peak_7275",223226,65154
"peak_7276",72169,18450
"peak_7277",161,39
"peak_7278",606,125
"peak_7279",275,48
"peak_7280",5046,1950
"peak_7281",27171,10114
"peak_7282",72970,28483
"peak_7283",735,254
"peak_7284",29902,6646
"peak_7285",245426,70664
"peak_7286",2451,709
"peak_7287",6042,1392
"peak_7288",24125,7711
"peak_7289",473,87
"peak_7290",853,228
"peak_7291",340,91
"peak_7292",1399,332
"peak_7293",867,191
"peak_7294",403,101
"peak_7295",1015,307
"peak_7296",4338,1315
"peak_7297",1335,342
"peak_7298",442,162
"peak_7299",1739,508
"peak_7300",2807,757
"peak_7301",1360,486
"peak_7302",1183,339
"peak_7303",131,13
"peak_7304",388,142
"peak_7305",629,192
"peak_7306",171,38
"peak_7307",404,141
"peak_7308",5938,1520
"peak_7309",1367,273
"peak_7310",255,99
"peak_7311",2010,507
"peak_7312",1044,330
"peak_7313",324,105
"peak_7314",3918,1450
"peak_7315",140,55
"peak_7316",229,80
"peak_7317",124,18
"peak_7318",449,72
"peak_7319",163,63
"peak_7320",335,113
"peak_7321",1212,340
"peak_7322",2385,829
"peak_7323",295,90
"peak_7324",92,25
"peak_7325",2191,579
"peak_7326",804,322
"peak_7327",4750,1391
"peak_7328",67,16
"peak_7329",2025,442
"peak_7330",1725,442
"peak_7331",238,65
"peak_7332",614,202
"peak_7333",148,59
"peak_7334",3110,441
"peak_7335",127,46
"peak_7336",1441,274
"peak_7337",154,55
"peak_7338",1211,273
"peak_7339",536,136
"peak_7340",214,42
"peak_7341",121,45
"peak_7342",909,356
"peak_7343",21390,4243
"peak_7344",87,16
"peak_7345",101,15
"peak_7346",289,108
"peak_7347",105,33
"peak_7348",817,277
"peak_7349",388,48
"peak_7350",170,53
"peak_7351",2844,1146
"peak_7352",1812,693
"peak_7353",8879,2181
"peak_7354",1207,429
"peak_7355",212,48
"peak_7356",27845,5605
"peak_7357",146,55
"peak_7358",490,183
"peak_7359",1182,358
"peak_7360",4209,1043
"peak_7361",465,163
"peak_7362",813,283
"peak_7363",750,249
"peak_7364",355,100
"peak_7365",71,11
"peak_7366",954,154
"peak_7367",121,33
"peak_7368",2926,696
"peak_7369",1155,256
"peak_7370",2714,1051
"peak_7371",279,101
"peak_7372",620,143
"peak_7373",2221,257
"peak_7374",117,40
"peak_7375",117,43
"peak_7376",313,81
"peak_7377",3007,599
"peak_7378",895,159
"peak_7379",984,354
"peak_7380",990,356
"peak_7381",418,162
"peak_7382",229,80
"peak_7383",441,169
"peak_7384",75,20
"peak_7385",2168,640
"peak_7386",456,85
"peak_7387",321,109
"peak_7388",2675,676
"peak_7389",592,147
"peak_7390",70,13
"peak_7391",146,55
"peak_7392",190,60
"peak_7393",1504,300
"peak_7394",731,140
"peak_7395",994,377
"peak_7396",164,47
"peak_7397",1010,371
"peak_7398",8227,3150
"peak_7399",104,26
"peak_7400",2277,394
"peak_7401",109,27
"peak_7402",579,215
"peak_7403",1057,172
"peak_7404",132,37
"peak_7405",430,58
"peak_7406",276,55
"peak_7407",149,27
"peak_7408",123,41
"peak_7409",183,42
"peak_7410",122,38
"peak_7411",523,196
"peak_7412",888,329
"peak_7413",794,276
"peak_7414",2536,976
"peak_7415",566,110
"peak_7416",1654,316
"peak_7417",388,80
"peak_7418",110,15
"peak_7419",695,104
"peak_7420",150,36
"peak_7421",569,198
"peak_7422",135,37
"peak_7423",2911,858
"peak_7424",5352,1468
"peak_7425",1685,506
"peak_7426",257,99
"peak_7427",3033,499
"peak_7428",135,39
"peak_7429",705,165
"peak_7430",337,112
"peak_7431",2884,656
"peak_7432",777,277
"peak_7433",317,87
"peak_7434",146,35
"peak_7435",1471,392
"peak_7436",64,5
"peak_7437",69,13
"peak_7438",1213,489
"peak_7439",758,158
"peak_7440",1176,416
"peak_7441",493,174
"peak_7442",212,78
"peak_7443",157,57
"peak_7444",165,56
"peak_7445",824,164
"peak_7446",252,44
"peak_7447",266,63
"peak_7448",269,32
"peak_7449",63,6
"peak_7450",571,162
"peak_7451",173,60
"peak_7452",214,56
"peak_7453",422,52
"peak_7454",330,72
"peak_7455",235,46
"peak_7456",149,44
"peak_7457",183,35
"peak_7458",87,22
"peak_7459",708,196
"peak_7460",174,46
"peak_7461",549,159
"peak_7462",3126,542
"peak_7463",7674,2111
"peak_7464",571,191
"peak_7465",202,57
"peak_7466",3885,1094
"peak_7467",1132,398
"peak_7468",191,67
"peak_7469",1499,510
"peak_7470",309,106
"peak_7471",291,65
"peak_7472",11746,2172
"peak_7473",1045,259
"peak_7474",322,106
"peak_7475",457,104
"peak_7476",713,170
"peak_7477",557,74
"peak_7478",2488,688
"peak_7479",1131,290
"peak_7480",601,96
"peak_7481",234,48
"peak_7482",223,44
"peak_7483",376,38
"peak_7484",331,128
"peak_7485",449,123
"peak_7486",329,75
"peak_7487",1204,399
"peak_7488",289,69
"peak_7489",544,108
"peak_7490",546,66
"peak_7491",269,94
"peak_7492",217,71
"peak_7493",337,122
"peak_7494",462,121
"peak_7495",783,228
"peak_7496",442,67
"peak_7497",285,100
"peak_7498",555,76
"peak_7499",150,29
"peak_7500",188,20
"peak_7501",81,19
"peak_7502",303,105
"peak_7503",650,108
"peak_7504",1332,497
"peak_7505",1641,491
"peak_7506",12666,3018
"peak_7507",2892,614
"peak_7508",1420,546
"peak_7509",234,68
"peak_7510",124,47
"peak_7511",60,8
"peak_7512",158,25
"peak_7513",614,161
"peak_7514",1216,184
"peak_7515",1256,197
"peak_7516",515,161
"peak_7517",512,160
"peak_7518",377,125
"peak_7519",137,42
"peak_7520",121,44
"peak_7521",1001,198
"peak_7522",1096,169
"peak_7523",116,31
"peak_7524",99,28
"peak_7525",801,202
"peak_7526",1077,198
"peak_7527",104,12
"peak_7528",540,198
"peak_7529",201,67
"peak_7530",245,62
"peak_7531",85,23
"peak_7532",140,55
"peak_7533",250,94
"peak_7534",112,39
"peak_7535",155,28
"peak_7536",292,39
"peak_7537",1102,335
"peak_7538",355,114
"peak_7539",860,228
"peak_7540",125,26
"peak_7541",367,137
"peak_7542",302,107
"peak_7543",250,82
"peak_7544",128,34
"peak_7545",678,111
"peak_7546",146,33
"peak_7547",509,109
"peak_7548",300,47
"peak_7549",426,72
"peak_7550",66,10
"peak_7551",414,60
"peak_7552",1819,333
"peak_7553",246,69
"peak_7554",62,9
"peak_7555",59,8
"peak_7556",55,9
"peak_7557",74,13
"peak_7558",268,86
"peak_7559",126,40
"peak_7560",465,154
"peak_7561",461,178
"peak_7562",207,53
"peak_7563",232,51
"peak_7564",263,90
"peak_7565",269,105
"peak_7566",788,218
"peak_7567",306,82
"peak_7568",249,40
"peak_7569",86,23
"peak_7570",338,121
"peak_7571",132,46
"peak_7572",231,51
"peak_7573",348,113
"peak_7574",1102,350
"peak_7575",353,138
"peak_7576",4075,815
"peak_7577",61,6
"peak_7578",2276,813
"peak_7579",1074,224
"peak_7580",920,265
"peak_7581",4586,786
"peak_7582",3504,696
"peak_7583",9224,1831
"peak_7584",379,137
"peak_7585",177,40
"peak_7586",296,108
"peak_7587",88,19
"peak_7588",967,174
"peak_7589",1348,249
"peak_7590",73,15
"peak_7591",193,61
"peak_7592",276,90
"peak_7593",418,93
"peak_7594",278,73
"peak_7595",200,81
"peak_7596",231,67
"peak_7597",108,32
"peak_7598",626,174
"peak_7599",512,192
"peak_7600",295,97
"peak_7601",230,46
"peak_7602",222,82
"peak_7603",1583,388
"peak_7604",214,73
"peak_7605",1855,402
"peak_7606",195,18
"peak_7607",241,84
"peak_7608",2769,426
"peak_7609",72,14
"peak_7610",142,14
"peak_7611",77,14
"peak_7612",463,91
"peak_7613",140,18
"peak_7614",142,47
"peak_7615",188,68
"peak_7616",1329,310
"peak_7617",348,100
"peak_7618",85,20
"peak_7619",140,18
"peak_7620",309,114
"peak_7621",107,29
"peak_7622",970,159
"peak_7623",224,74
"peak_7624",361,74
"peak_7625",699,131
"peak_7626",11959,1772
"peak_7627",3075,822
"peak_7628",81,20
"peak_7629",450,115
"peak_7630",978,200
"peak_7631",666,167
"peak_7632",645,225
"peak_7633",166,66
"peak_7634",192,70
"peak_7635",1011,356
"peak_7636",1100,364
"peak_7637",181,60
"peak_7638",134,37
"peak_7639",257,67
"peak_7640",158,32
"peak_7641",823,121
"peak_7642",207,71
"peak_7643",382,107
"peak_7644",1211,159
"peak_7645",146,48
"peak_7646",121,33
"peak_7647",329,53
"peak_7648",217,39
"peak_7649",330,78
"peak_7650",390,144
"peak_7651",674,233
"peak_7652",1215,456
"peak_7653",8867,1904
"peak_7654",6848,1973
"peak_7655",6007,1258
"peak_7656",7246,1312
"peak_7657",118,34
"peak_7658",194,72
"peak_7659",176,66
"peak_7660",318,98
"peak_7661",1623,615
"peak_7662",386,63
"peak_7663",89,13
"peak_7664",205,21
"peak_7665",86,5
"peak_7666",1644,406
"peak_7667",60,10
"peak_7668",322,70
"peak_7669",117,32
"peak_7670",263,32
"peak_7671",289,82
"peak_7672",167,63
"peak_7673",235,51
"peak_7674",624,204
"peak_7675",203,47
"peak_7676",233,26
"peak_7677",70,12
"peak_7678",233,48
"peak_7679",316,109
"peak_7680",557,211
"peak_7681",375,145
"peak_7682",1393,265
"peak_7683",314,108
"peak_7684",278,108
"peak_7685",763,189
"peak_7686",186,56
"peak_7687",292,88
"peak_7688",594,193
"peak_7689",618,149
"peak_7690",130,40
"peak_7691",1049,336
"peak_7692",490,184
"peak_7693",1503,456
"peak_7694",2477,547
"peak_7695",437,161
"peak_7696",1475,273
"peak_7697",204,77
"peak_7698",270,45
"peak_7699",137,49
"peak_7700",237,91
"peak_7701",1021,344
"peak_7702",922,334
"peak_7703",406,136
"peak_7704",246,95
"peak_7705",209,28
"peak_7706",321,83
"peak_7707",618,116
"peak_7708",257,81
"peak_7709",388,42
"peak_7710",787,191
"peak_7711",1095,164
"peak_7712",109,33
"peak_7713",134,46
"peak_7714",290,62
"peak_7715",1161,276
"peak_7716",88,19
"peak_7717",82,4
"peak_7718",97,27
"peak_7719",427,100
"peak_7720",115,25
"peak_7721",283,36
"peak_7722",232,33
"peak_7723",493,111
"peak_7724",747,270
"peak_7725",370,143
"peak_7726",855,293
"peak_7727",1390,267
"peak_7728",118,42
"peak_7729",923,149
"peak_7730",1030,136
"peak_7731",284,83
"peak_7732",230,44
"peak_7733",397,88
"peak_7734",490,108
"peak_7735",91,15
"peak_7736",1245,411
"peak_7737",167,13
"peak_7738",75,18
"peak_7739",151,41
"peak_7740",88,19
"peak_7741",540,142
"peak_7742",794,221
"peak_7743",273,61
"peak_7744",132,29
"peak_7745",901,129
"peak_7746",463,88
"peak_7747",624,148
"peak_7748",249,43
"peak_7749",53,6
"peak_7750",101,6
"peak_7751",98,6
"peak_7752",4967,690
"peak_7753",494,161
"peak_7754",217,49
"peak_7755",1199,252
"peak_7756",252,53
"peak_7757",295,75
"peak_7758",88,19
"peak_7759",99,7
"peak_7760",262,79
"peak_7761",857,174
"peak_7762",93,24
"peak_7763",2260,587
"peak_7764",567,168
"peak_7765",106,26
"peak_7766",126,30
"peak_7767",128,32
"peak_7768",108,28
"peak_7769",86,25
"peak_7770",142,53
"peak_7771",334,67
"peak_7772",119,40
"peak_7773",548,87
"peak_7774",96,28
"peak_7775",195,47
"peak_7776",921,195
"peak_7777",176,62
"peak_7778",316,64
"peak_7779",982,261
"peak_7780",269,84
"peak_7781",181,15
"peak_7782",112,18
"peak_7783",286,71
"peak_7784",1526,215
"peak_7785",168,64
"peak_7786",333,68
"peak_7787",640,118
"peak_7788",619,73
"peak_7789",222,29
"peak_7790",207,37
"peak_7791",359,130
"peak_7792",1011,167
"peak_7793",72,12
"peak_7794",98,31
"peak_7795",836,160
"peak_7796",125,28
"peak_7797",5554,1203
"peak_7798",933,299
"peak_7799",694,192
"peak_7800",1315,448
"peak_7801",927,334
"peak_7802",1044,258
"peak_7803",288,107
"peak_7804",92,16
"peak_7805",697,256
"peak_7806",2787,612
"peak_7807",1371,290
"peak_7808",533,168
"peak_7809",297,120
"peak_7810",636,177
"peak_7811",9354,3239
"peak_7812",77806,14428
"peak_7813",1041,326
"peak_7814",291,116
"peak_7815",1532,318
"peak_7816",78,17
"peak_7817",109,12
"peak_7818",1318,444
"peak_7819",260,97
"peak_7820",653,249
"peak_7821",159,30
"peak_7822",164,13
"peak_7823",258,30
"peak_7824",1937,506
"peak_7825",209,81
"peak_7826",577,189
"peak_7827",191,68
"peak_7828",318,115
"peak_7829",4501,1085
"peak_7830",563,202
"peak_7831",244,82
"peak_7832",167,58
"peak_7833",290,70
"peak_7834",109,31
"peak_7835",682,192
"peak_7836",128,45
"peak_7837",143,49
"peak_7838",161,24
"peak_7839",692,154
"peak_7840",1434,383
"peak_7841",114,39
"peak_7842",240,85
"peak_7843",937,297
"peak_7844",160,27
"peak_7845",1627,276
"peak_7846",357,125
"peak_7847",372,107
"peak_7848",785,152
"peak_7849",173,34
"peak_7850",18435,5742
"peak_7851",2539,629
"peak_7852",115,36
"peak_7853",182,48
"peak_7854",89,23
"peak_7855",95,19
"peak_7856",91,11
"peak_7857",153,18
"peak_7858",204,48
"peak_7859",196,46
"peak_7860",1956,754
"peak_7861",1144,396
"peak_7862",692,253
"peak_7863",121,21
"peak_7864",1287,526
"peak_7865",696,148
"peak_7866",145,47
"peak_7867",798,288
"peak_7868",161,36
"peak_7869",68,8
"peak_7870",87,24
"peak_7871",213,80
"peak_7872",1047,289
"peak_7873",63,11
"peak_7874",86,25
"peak_7875",221,83
"peak_7876",255,99
"peak_7877",777,196
"peak_7878",211,37
"peak_7879",85,18
"peak_7880",79,14
"peak_7881",1115,195
"peak_7882",141,54
"peak_7883",469,124
"peak_7884",322,76
"peak_7885",771,200
"peak_7886",282,77
"peak_7887",1169,303
"peak_7888",580,168
"peak_7889",131,34
"peak_7890",612,203
"peak_7891",94,14
"peak_7892",918,195
"peak_7893",843,162
"peak_7894",100,18
"peak_7895",1346,387
"peak_7896",7246,1275
"peak_7897",110,38
"peak_7898",111,17
"peak_7899",295,54
"peak_7900",148,28
"peak_7901",388,98
"peak_7902",250,39
"peak_7903",261,52
"peak_7904",724,138
"peak_7905",701,156
"peak_7906",171,26
"peak_7907",375,69
"peak_7908",334,71
"peak_7909",101,22
"peak_7910",170,65
"peak_7911",201,38
"peak_7912",640,223
"peak_7913",198,49
"peak_7914",951,169
"peak_7915",2196,273
"peak_7916",528,197
"peak_7917",783,236
"peak_7918",405,57
"peak_7919",152,43
"peak_7920",239,51
"peak_7921",117,30
"peak_7922",571,128
"peak_7923",617,191
"peak_7924",489,176
"peak_7925",4298,1460
"peak_7926",762,198
"peak_7927",66,9
"peak_7928",351,84
"peak_7929",463,104
"peak_7930",106,23
"peak_7931",337,131
"peak_7932",2205,604
"peak_7933",148,23
"peak_7934",167,59
"peak_7935",2287,551
"peak_7936",566,209
"peak_7937",534,79
"peak_7938",1210,203
"peak_7939",106,33
"peak_7940",174,43
"peak_7941",586,117
"peak_7942",298,102
"peak_7943",414,142
"peak_7944",1080,353
"peak_7945",712,209
"peak_7946",2618,489
"peak_7947",3236,776
"peak_7948",78,15
"peak_7949",107,24
"peak_7950",4011,1065
"peak_7951",1428,408
"peak_7952",2490,949
"peak_7953",1711,614
"peak_7954",476,149
"peak_7955",551,165
"peak_7956",473,138
"peak_7957",209,77
"peak_7958",1566,299
"peak_7959",1187,261
"peak_7960",1173,295
"peak_7961",507,149
"peak_7962",603,212
"peak_7963",1504,442
"peak_7964",2677,632
"peak_7965",289,113
"peak_7966",223,75
"peak_7967",682,151
"peak_7968",113,16
"peak_7969",81,20
"peak_7970",1412,266
"peak_7971",1043,340
"peak_7972",854,296
"peak_7973",1833,388
"peak_7974",261,102
"peak_7975",169,51
"peak_7976",566,125
"peak_7977",398,60
"peak_7978",483,188
"peak_7979",469,102
"peak_7980",79,15
"peak_7981",77,15
"peak_7982",465,136
"peak_7983",158,16
"peak_7984",81,7
"peak_7985",421,144
"peak_7986",457,165
"peak_7987",2825,558
"peak_7988",113,33
"peak_7989",386,151
"peak_7990",343,114
"peak_7991",209,79
"peak_7992",249,51
"peak_7993",107,24
"peak_7994",102,29
"peak_7995",1189,272
"peak_7996",3783,585
"peak_7997",1414,211
"peak_7998",1441,201
"peak_7999",80,20
"peak_8000",753,141
"peak_8001",266,106
"peak_8002",594,175
"peak_8003",993,196
"peak_8004",548,188
"peak_8005",63,10
"peak_8006",696,244
"peak_8007",313,125
"peak_8008",408,156
"peak_8009",423,168
"peak_8010",524,190
"peak_8011",388,140
"peak_8012",536,206
"peak_8013",982,364
"peak_8014",864,300
"peak_8015",1455,527
"peak_8016",414,154
"peak_8017",4248,1098
"peak_8018",254,92
"peak_8019",54,7
"peak_8020",256,34
"peak_8021",561,176
"peak_8022",167,35
"peak_8023",208,66
"peak_8024",265,102
"peak_8025",948,216
"peak_8026",941,365
"peak_8027",404,111
"peak_8028",2554,437
"peak_8029",433,177
"peak_8030",915,286
"peak_8031",1992,502
"peak_8032",380,110
"peak_8033",3692,762
"peak_8034",5242,1027
"peak_8035",162,57
"peak_8036",64,7
"peak_8037",62,9
"peak_8038",118,19
"peak_8039",883,238
"peak_8040",182,65
"peak_8041",978,203
"peak_8042",2467,766
"peak_8043",654,136
"peak_8044",227,54
"peak_8045",241,76
"peak_8046",15388,4027
"peak_8047",692,172
"peak_8048",1121,243
"peak_8049",215,82
"peak_8050",3780,714
"peak_8051",221,79
"peak_8052",155,43
"peak_8053",2321,430
"peak_8054",2710,886
"peak_8055",6949,1568
"peak_8056",2809,789
"peak_8057",68625,7023
"peak_8058",222,21
"peak_8059",247,78
"peak_8060",2222,828
"peak_8061",1527,584
"peak_8062",571,217
"peak_8063",223,49
"peak_8064",454,167
"peak_8065",60,7
"peak_8066",530,71
"peak_8067",128,37
"peak_8068",93,27
"peak_8069",140,22
"peak_8070",347,97
"peak_8071",71,13
"peak_8072",102,22
"peak_8073",98,18
"peak_8074",791,59
"peak_8075",63,8
"peak_8076",6429,1420
"peak_8077",7152,2578
"peak_8078",30361,10754
"peak_8079",14579,4236
"peak_8080",390,147
"peak_8081",867,248
"peak_8082",153,32
"peak_8083",465,124
"peak_8084",141,25
"peak_8085",941,296
"peak_8086",78,18
"peak_8087",637,187
"peak_8088",245,95
"peak_8089",571,228
"peak_8090",522,192
"peak_8091",1452,580
"peak_8092",685,221
"peak_8093",2588,959
"peak_8094",90,20
"peak_8095",647,110
"peak_8096",113,37
"peak_8097",567,105
"peak_8098",801,270
"peak_8099",8000,3045
"peak_8100",1077,357
"peak_8101",456,174
"peak_8102",4275,1082
"peak_8103",379,137
"peak_8104",81,19
"peak_8105",76,18
"peak_8106",328,118
"peak_8107",589,153
"peak_8108",899,218
"peak_8109",1129,273
"peak_8110",64,6
"peak_8111",498,141
"peak_8112",1808,364
"peak_8113",138,48
"peak_8114",3760,1386
"peak_8115",928,397
"peak_8116",989,199
"peak_8117",237,92
"peak_8118",304,124
"peak_8119",740,233
"peak_8120",105,26
"peak_8121",941,354
"peak_8122",446,179
"peak_8123",167,19
"peak_8124",146,19
"peak_8125",203,49
"peak_8126",1332,306
"peak_8127",274,85
"peak_8128",123,44
"peak_8129",125,41
"peak_8130",474,150
"peak_8131",423,124
"peak_8132",331,80
"peak_8133",2146,314
"peak_8134",1602,444
"peak_8135",1526,337
"peak_8136",166,52
"peak_8137",258,58
"peak_8138",149,43
"peak_8139",572,105
"peak_8140",118,42
"peak_8141",240,89
"peak_8142",329,101
"peak_8143",1653,414
"peak_8144",1763,622
"peak_8145",1696,498
"peak_8146",252,77
"peak_8147",2184,564
"peak_8148",837,228
"peak_8149",935,378
"peak_8150",1620,561
"peak_8151",2023,444
"peak_8152",260,102
"peak_8153",609,198
"peak_8154",911,368
"peak_8155",1753,435
"peak_8156",145,55
"peak_8157",1265,328
"peak_8158",797,227
"peak_8159",152,53
"peak_8160",462,177
"peak_8161",243,61
"peak_8162",72,15
"peak_8163",10493,2261
"peak_8164",445,44
"peak_8165",2477,609
"peak_8166",326,40
"peak_8167",108,33
"peak_8168",889,215
"peak_8169",5012,1050
"peak_8170",1332,356
"peak_8171",163,42
"peak_8172",1302,404
"peak_8173",461,62
"peak_8174",162,27
"peak_8175",135,48
"peak_8176",166,47
"peak_8177",795,169
"peak_8178",1489,299
"peak_8179",64,12
"peak_8180",1006,375
"peak_8181",862,170
"peak_8182",524,197
"peak_8183",1222,446
"peak_8184",1433,530
"peak_8185",1562,580
"peak_8186",531,198
"peak_8187",113179,23106
"peak_8188",949,351
"peak_8189",40121,7519
"peak_8190",532,161
"peak_8191",1416,207
"peak_8192",680,129
"peak_8193",111,26
"peak_8194",98,17
"peak_8195",107,13
"peak_8196",147,17
"peak_8197",495,74
"peak_8198",342,123
"peak_8199",561,177
"peak_8200",288,107
"peak_8201",152,52
"peak_8202",734,160
"peak_8203",138,38
"peak_8204",138,34
"peak_8205",1040,381
"peak_8206",680,182
"peak_8207",291,95
"peak_8208",776,302
"peak_8209",1154,381
"peak_8210",396,119
"peak_8211",381,168
"peak_8212",1293,463
"peak_8213",2451,673
"peak_8214",185,38
"peak_8215",500,95
"peak_8216",136,32
"peak_8217",319,125
"peak_8218",1347,303
"peak_8219",727,160
"peak_8220",161,63
"peak_8221",532,128
"peak_8222",141,38
"peak_8223",741,287
"peak_8224",485,186
"peak_8225",132,26
"peak_8226",84,10
"peak_8227",515,87
"peak_8228",272,63
"peak_8229",2348,265
"peak_8230",160,48
"peak_8231",189,31
"peak_8232",157,28
"peak_8233",303,102
"peak_8234",399,109
"peak_8235",1063,351
"peak_8236",2014,429
"peak_8237",145,46
"peak_8238",152,61
"peak_8239",733,159
"peak_8240",164,53
"peak_8241",268,72
"peak_8242",154,36
"peak_8243",230,33
"peak_8244",343,61
"peak_8245",95,25
"peak_8246",857,190
"peak_8247",192,33
"peak_8248",120,33
"peak_8249",344,100
"peak_8250",337,110
"peak_8251",137,51
"peak_8252",1409,207
"peak_8253",2230,526
"peak_8254",2487,450
"peak_8255",90,15
"peak_8256",584,184
"peak_8257",622,207
"peak_8258",138,54
"peak_8259",221,53
"peak_8260",85,23
"peak_8261",107,22
"peak_8262",446,122
"peak_8263",53,7
"peak_8264",94,18
"peak_8265",69,2
"peak_8266",163,14
"peak_8267",82,17
"peak_8268",345,67
"peak_8269",461,62
"peak_8270",1058,169
"peak_8271",78,19
"peak_8272",336,37
"peak_8273",138,51
"peak_8274",201,76
"peak_8275",315,72
"peak_8276",920,181
"peak_8277",112,39
"peak_8278",714,111
"peak_8279",575,117
"peak_8280",175,59
"peak_8281",684,185
"peak_8282",106,19
"peak_8283",252,59
"peak_8284",373,85
"peak_8285",244,47
"peak_8286",674,101
"peak_8287",120,44
"peak_8288",370,63
"peak_8289",212,77
"peak_8290",393,157
"peak_8291",287,45
"peak_8292",141,25
"peak_8293",61,11
"peak_8294",139,32
"peak_8295",413,98
"peak_8296",66,13
"peak_8297",101,24
"peak_8298",84,22
"peak_8299",56,5
"peak_8300",424,131
"peak_8301",211,24
"peak_8302",84,13
"peak_8303",414,134
"peak_8304",640,151
"peak_8305",1178,230
"peak_8306",3146,603
"peak_8307",275,86
"peak_8308",820,267
"peak_8309",89,16
"peak_8310",3571,1123
"peak_8311",2915,558
"peak_8312",670,89
"peak_8313",2429,936
"peak_8314",275,111
"peak_8315",1286,445
"peak_8316",1241,361
"peak_8317",537,92
"peak_8318",1488,289
"peak_8319",478,73
"peak_8320",106,20
"peak_8321",212,29
"peak_8322",283,39
"peak_8323",266,38
"peak_8324",215,43
"peak_8325",121,30
"peak_8326",413,93
"peak_8327",167,38
"peak_8328",1208,116
"peak_8329",236,46
"peak_8330",740,259
"peak_8331",7870,2234
"peak_8332",511,193
"peak_8333",554,209
"peak_8334",443,172
"peak_8335",411,159
"peak_8336",1115,335
"peak_8337",6286,1322
"peak_8338",177,42
"peak_8339",232,41
"peak_8340",170,27
"peak_8341",403,129
"peak_8342",137,22
"peak_8343",98,14
"peak_8344",616,242
"peak_8345",96,14
"peak_8346",160,44
"peak_8347",277,63
"peak_8348",423,141
"peak_8349",460,121
"peak_8350",62,11
"peak_8351",223,31
"peak_8352",100,19
"peak_8353",4049,1549
"peak_8354",11199,2134
"peak_8355",1094,385
"peak_8356",575,226
"peak_8357",413,110
"peak_8358",546,202
"peak_8359",79,21
"peak_8360",215,82
"peak_8361",246,98
"peak_8362",121,26
"peak_8363",5845,1140
"peak_8364",77,9
"peak_8365",1436,193
"peak_8366",2587,809
"peak_8367",2374,761
"peak_8368",288,97
"peak_8369",364,139
"peak_8370",72,13
"peak_8371",346,82
"peak_8372",566,94
"peak_8373",85,23
"peak_8374",81,16
"peak_8375",1760,342
"peak_8376",99,31
"peak_8377",845,243
"peak_8378",213,65
"peak_8379",92,8
"peak_8380",174,51
"peak_8381",135,26
"peak_8382",221,49
"peak_8383",401,91
"peak_8384",75,15
"peak_8385",111,30
"peak_8386",964,151
"peak_8387",180,35
"peak_8388",111,19
"peak_8389",2795,604
"peak_8390",731,206
"peak_8391",281,53
"peak_8392",279,103
"peak_8393",2626,600
"peak_8394",156,55
"peak_8395",647,158
"peak_8396",345,134
"peak_8397",829,256
"peak_8398",213,77
"peak_8399",364,132
"peak_8400",364,113
"peak_8401",134,49
"peak_8402",2093,711
"peak_8403",24512,7679
"peak_8404",901,306
"peak_8405",234,42
"peak_8406",119,32
"peak_8407",174,21
"peak_8408",128,15
"peak_8409",149,48
"peak_8410",182,64
"peak_8411",107,26
"peak_8412",135,35
"peak_8413",3413,863
"peak_8414",393,147
"peak_8415",128,35
"peak_8416",98,22
"peak_8417",190,24
"peak_8418",99,31
"peak_8419",5522,1063
"peak_8420",2383,410
"peak_8421",410,146
"peak_8422",898,189
"peak_8423",195,39
"peak_8424",96,7
"peak_8425",911,163
"peak_8426",505,87
"peak_8427",312,53
"peak_8428",80,18
"peak_8429",1326,472
"peak_8430",1459,518
"peak_8431",1493,569
"peak_8432",2277,629
"peak_8433",2695,331
