"","SRR7992455Aligned.sortedByCoord.out_sorted.bam","SRR7992458Aligned.sortedByCoord.out_sorted.bam"
"peak_7406",354,182
"peak_7407",365,188
"peak_7408",294,160
"peak_7409",447,226
"peak_7410",543,306
"peak_7411",2221,889
"peak_7412",181,50
"peak_7413",248,128
"peak_7414",73,29
"peak_7415",128,49
"peak_7416",823,281
"peak_7417",1055,581
"peak_7418",257,99
"peak_7419",1613,523
"peak_7420",582,273
"peak_7421",1328,496
"peak_7422",163,77
"peak_7423",2278,678
"peak_7424",468,230
"peak_7425",689,275
"peak_7426",1762,519
"peak_7427",131,74
"peak_7428",90,39
"peak_7429",182,38
"peak_7430",551,255
"peak_7431",505,189
"peak_7432",1516,721
"peak_7433",356,136
"peak_7434",115,59
"peak_7435",10393,4144
"peak_7436",482,211
"peak_7437",548,196
"peak_7438",284,94
"peak_7439",189,94
"peak_7440",2636,860
"peak_7441",264,103
"peak_7442",1394,419
"peak_7443",1940,898
"peak_7444",5346,1838
"peak_7445",2022,884
"peak_7446",42177,7715
"peak_7447",124,26
"peak_7448",169,82
"peak_7449",119,38
"peak_7450",496,232
"peak_7451",384,97
"peak_7452",109,41
"peak_7453",77,29
"peak_7454",92,37
"peak_7455",56,15
"peak_7456",528,72
"peak_7457",4584,1377
"peak_7458",11244,5741
"peak_7459",7608,3839
"peak_7460",13951,7378
"peak_7461",8349,3732
"peak_7462",595,286
"peak_7463",282,135
"peak_7464",742,374
"peak_7465",105,25
"peak_7466",910,407
"peak_7467",227,102
"peak_7468",245,85
"peak_7469",181,96
"peak_7470",395,191
"peak_7471",317,181
"peak_7472",239,139
"peak_7473",75,31
"peak_7474",436,144
"peak_7475",67,22
"peak_7476",369,122
"peak_7477",60,23
"peak_7478",735,322
"peak_7479",65,25
"peak_7480",7381,4003
"peak_7481",556,294
"peak_7482",326,161
"peak_7483",382,185
"peak_7484",2788,970
"peak_7485",70,18
"peak_7486",146,79
"peak_7487",280,138
"peak_7488",528,233
"peak_7489",348,166
"peak_7490",619,251
"peak_7491",291,142
"peak_7492",1005,317
"peak_7493",91,34
"peak_7494",84,34
"peak_7495",2191,1149
"peak_7496",143,55
"peak_7497",394,141
"peak_7498",236,118
"peak_7499",291,149
"peak_7500",888,484
"peak_7501",404,207
"peak_7502",70,15
"peak_7503",71,25
"peak_7504",138,47
"peak_7505",950,320
"peak_7506",180,80
"peak_7507",167,75
"peak_7508",451,207
"peak_7509",289,104
"peak_7510",239,82
"peak_7511",1488,388
"peak_7512",1219,471
"peak_7513",301,163
"peak_7514",763,290
"peak_7515",198,62
"peak_7516",434,136
"peak_7517",459,266
"peak_7518",213,110
"peak_7519",4546,1405
"peak_7520",242,139
"peak_7521",281,115
"peak_7522",106,57
"peak_7523",1277,446
"peak_7524",1254,677
"peak_7525",1246,567
"peak_7526",146,59
"peak_7527",139,79
"peak_7528",1191,477
"peak_7529",730,273
"peak_7530",822,451
"peak_7531",1249,545
"peak_7532",1388,443
"peak_7533",231,104
"peak_7534",1259,447
"peak_7535",146,69
"peak_7536",127,68
"peak_7537",569,257
"peak_7538",463,218
"peak_7539",117,52
"peak_7540",145,75
"peak_7541",1046,529
"peak_7542",562,296
"peak_7543",845,420
"peak_7544",5428,1591
"peak_7545",245,45
"peak_7546",1569,642
"peak_7547",223,46
"peak_7548",80,19
"peak_7549",84,39
"peak_7550",574,218
"peak_7551",255,133
"peak_7552",446,248
"peak_7553",3277,1029
"peak_7554",905,372
"peak_7555",100,43
"peak_7556",77,33
"peak_7557",909,446
"peak_7558",127,22
"peak_7559",83,20
"peak_7560",157,68
"peak_7561",117,58
"peak_7562",652,199
"peak_7563",1022,340
"peak_7564",541,303
"peak_7565",497,163
"peak_7566",961,518
"peak_7567",744,414
"peak_7568",389,220
"peak_7569",151,79
"peak_7570",761,394
"peak_7571",20751,6902
"peak_7572",159,76
"peak_7573",220,118
"peak_7574",137,77
"peak_7575",721,189
"peak_7576",410,114
"peak_7577",75,25
"peak_7578",52,11
"peak_7579",59,14
"peak_7580",58,13
"peak_7581",75,20
"peak_7582",273,88
"peak_7583",282,116
"peak_7584",349,157
"peak_7585",134,70
"peak_7586",585,202
"peak_7587",3750,1582
"peak_7588",593,325
"peak_7589",437,179
"peak_7590",137,49
"peak_7591",116,55
"peak_7592",915,442
"peak_7593",292,142
"peak_7594",155,86
"peak_7595",124,66
"peak_7596",1362,654
"peak_7597",266,81
"peak_7598",87,41
"peak_7599",82,30
"peak_7600",1166,282
"peak_7601",458,170
"peak_7602",188,87
"peak_7603",336,182
"peak_7604",123,57
"peak_7605",811,328
"peak_7606",552,197
"peak_7607",126,67
"peak_7608",330,129
"peak_7609",124,62
"peak_7610",79,35
"peak_7611",1633,596
"peak_7612",1347,417
"peak_7613",568,198
"peak_7614",45,7
"peak_7615",105,53
"peak_7616",367,95
"peak_7617",291,104
"peak_7618",233,91
"peak_7619",144,52
"peak_7620",1666,308
"peak_7621",114,57
"peak_7622",62,18
"peak_7623",65,17
"peak_7624",205,106
"peak_7625",173,94
"peak_7626",237,125
"peak_7627",200,92
"peak_7628",1219,476
"peak_7629",450,203
"peak_7630",132,49
"peak_7631",319,162
"peak_7632",129,54
"peak_7633",135,57
"peak_7634",197,43
"peak_7635",55,15
"peak_7636",169,63
"peak_7637",60,19
"peak_7638",68,23
"peak_7639",600,236
"peak_7640",52,13
"peak_7641",180,73
"peak_7642",215,95
"peak_7643",778,265
"peak_7644",1762,572
"peak_7645",1641,488
"peak_7646",274,147
"peak_7647",137,70
"peak_7648",440,191
"peak_7649",59,21
"peak_7650",85,27
"peak_7651",108,38
"peak_7652",112,35
"peak_7653",277,106
"peak_7654",191,96
"peak_7655",97,19
"peak_7656",151,53
"peak_7657",299,97
"peak_7658",801,203
"peak_7659",214,38
"peak_7660",108,57
"peak_7661",249,115
"peak_7662",473,192
"peak_7663",492,142
"peak_7664",406,122
"peak_7665",97,44
"peak_7666",310,160
"peak_7667",197,72
"peak_7668",200,88
"peak_7669",492,149
"peak_7670",232,64
"peak_7671",422,206
"peak_7672",256,138
"peak_7673",198,47
"peak_7674",97,36
"peak_7675",164,55
"peak_7676",260,128
"peak_7677",146,26
"peak_7678",332,166
"peak_7679",167,74
"peak_7680",438,183
"peak_7681",64,24
"peak_7682",1667,618
"peak_7683",62,22
"peak_7684",120,58
"peak_7685",511,253
"peak_7686",2034,962
"peak_7687",905,436
"peak_7688",1414,443
"peak_7689",379,76
"peak_7690",3267,1550
"peak_7691",223,105
"peak_7692",352,188
"peak_7693",843,391
"peak_7694",259,140
"peak_7695",736,302
"peak_7696",312,100
"peak_7697",633,162
"peak_7698",257,126
"peak_7699",202,93
"peak_7700",332,104
"peak_7701",148,24
"peak_7702",168,43
"peak_7703",181,42
"peak_7704",157,44
"peak_7705",67,26
"peak_7706",233,100
"peak_7707",617,140
"peak_7708",89,28
"peak_7709",235,130
"peak_7710",5767,2496
"peak_7711",929,383
"peak_7712",3559,1249
"peak_7713",104,42
"peak_7714",153,38
"peak_7715",100,31
"peak_7716",280,140
"peak_7717",161,47
"peak_7718",326,143
"peak_7719",255,114
"peak_7720",120,26
"peak_7721",54,14
"peak_7722",3927,2003
"peak_7723",8951,2634
"peak_7724",46,11
"peak_7725",1024,406
"peak_7726",97,41
"peak_7727",423,199
"peak_7728",103,50
"peak_7729",1097,482
"peak_7730",2885,925
"peak_7731",416,227
"peak_7732",898,229
"peak_7733",82,30
"peak_7734",74,31
"peak_7735",1760,854
"peak_7736",1722,840
"peak_7737",241,74
"peak_7738",309,97
"peak_7739",157,79
"peak_7740",55,12
"peak_7741",344,120
"peak_7742",753,211
"peak_7743",487,193
"peak_7744",91,19
"peak_7745",83,28
"peak_7746",109,40
"peak_7747",254,120
"peak_7748",674,170
"peak_7749",119,34
"peak_7750",58,16
"peak_7751",58,11
"peak_7752",1827,651
"peak_7753",461,190
"peak_7754",194,39
"peak_7755",1603,646
"peak_7756",420,185
"peak_7757",652,306
"peak_7758",92,33
"peak_7759",70,26
"peak_7760",151,78
"peak_7761",82,32
"peak_7762",111,54
"peak_7763",710,354
"peak_7764",2432,1236
"peak_7765",18536,8529
"peak_7766",243,113
"peak_7767",128,40
"peak_7768",78,29
"peak_7769",73,28
"peak_7770",115,58
"peak_7771",120,61
"peak_7772",2200,959
"peak_7773",134,53
"peak_7774",786,314
"peak_7775",880,331
"peak_7776",227,67
"peak_7777",827,309
"peak_7778",282,143
"peak_7779",134,70
"peak_7780",3041,1054
"peak_7781",1444,362
"peak_7782",194,98
"peak_7783",550,161
"peak_7784",104,41
"peak_7785",127,56
"peak_7786",528,172
"peak_7787",353,79
"peak_7788",54,16
"peak_7789",920,475
"peak_7790",1065,567
"peak_7791",1067,456
"peak_7792",642,294
"peak_7793",1857,366
"peak_7794",138,77
"peak_7795",1123,396
"peak_7796",171,94
"peak_7797",1107,476
"peak_7798",395,178
"peak_7799",1134,387
"peak_7800",156,73
"peak_7801",2274,622
"peak_7802",737,320
"peak_7803",283,155
"peak_7804",1156,568
"peak_7805",312,132
"peak_7806",70,28
"peak_7807",82,29
"peak_7808",61,18
"peak_7809",91,32
"peak_7810",109,59
"peak_7811",2473,552
"peak_7812",574,289
"peak_7813",328,120
"peak_7814",270,118
"peak_7815",356,66
"peak_7816",117,62
"peak_7817",2949,1140
"peak_7818",102,34
"peak_7819",3607,1022
"peak_7820",3212,1483
"peak_7821",17191,7780
"peak_7822",3574,1717
"peak_7823",135,61
"peak_7824",121,32
"peak_7825",130,27
"peak_7826",418,174
"peak_7827",329,166
"peak_7828",1079,370
"peak_7829",229,57
"peak_7830",128,65
"peak_7831",132,46
"peak_7832",131,66
"peak_7833",283,163
"peak_7834",100,48
"peak_7835",97,22
"peak_7836",546,292
"peak_7837",370,181
"peak_7838",855,274
"peak_7839",150,70
"peak_7840",116,50
"peak_7841",474,173
"peak_7842",490,209
"peak_7843",96,19
"peak_7844",329,132
"peak_7845",157,66
"peak_7846",144,76
"peak_7847",461,177
"peak_7848",324,107
"peak_7849",43,9
"peak_7850",55,16
"peak_7851",80,27
"peak_7852",113,39
"peak_7853",41,10
"peak_7854",40,8
"peak_7855",80,37
"peak_7856",1289,497
"peak_7857",516,238
"peak_7858",7045,2335
"peak_7859",491,222
"peak_7860",69,26
"peak_7861",68,22
"peak_7862",187,73
"peak_7863",479,131
"peak_7864",113,42
"peak_7865",106,38
"peak_7866",525,272
"peak_7867",76,35
"peak_7868",145,68
"peak_7869",45,12
"peak_7870",720,263
"peak_7871",412,141
"peak_7872",382,180
"peak_7873",151,57
"peak_7874",829,437
"peak_7875",2527,1024
"peak_7876",2757,857
"peak_7877",58,18
"peak_7878",54,11
"peak_7879",129,28
"peak_7880",43,8
"peak_7881",40,7
"peak_7882",176,66
"peak_7883",67,13
"peak_7884",488,195
"peak_7885",2271,806
"peak_7886",268,83
"peak_7887",1046,442
"peak_7888",816,195
"peak_7889",59,9
"peak_7890",150,78
"peak_7891",237,122
"peak_7892",144,73
"peak_7893",651,224
"peak_7894",928,386
"peak_7895",3104,1266
"peak_7896",2803,1177
"peak_7897",82,30
"peak_7898",401,173
"peak_7899",415,154
"peak_7900",431,134
"peak_7901",346,118
"peak_7902",321,175
"peak_7903",126,66
"peak_7904",178,68
"peak_7905",105,36
"peak_7906",1234,447
"peak_7907",404,143
"peak_7908",589,214
"peak_7909",183,66
"peak_7910",215,90
"peak_7911",559,244
"peak_7912",710,316
"peak_7913",202,116
"peak_7914",633,292
"peak_7915",9436,2580
"peak_7916",511,281
"peak_7917",2266,918
"peak_7918",74,19
"peak_7919",72,20
"peak_7920",103,33
"peak_7921",51,14
"peak_7922",472,203
"peak_7923",1195,395
"peak_7924",131,66
"peak_7925",819,171
"peak_7926",100,46
"peak_7927",150,58
"peak_7928",186,101
"peak_7929",204,84
"peak_7930",706,355
"peak_7931",623,256
"peak_7932",355,95
"peak_7933",245,87
"peak_7934",494,212
"peak_7935",245,126
"peak_7936",2955,1248
"peak_7937",1865,1010
"peak_7938",1736,782
"peak_7939",2721,1086
"peak_7940",274,124
"peak_7941",63,23
"peak_7942",57,14
"peak_7943",133,55
"peak_7944",101,22
"peak_7945",64,15
"peak_7946",3722,1166
"peak_7947",61,11
"peak_7948",99,11
"peak_7949",49,12
"peak_7950",256,98
"peak_7951",3454,1236
"peak_7952",644,343
"peak_7953",3658,957
"peak_7954",5134,1609
"peak_7955",846,407
"peak_7956",656,319
"peak_7957",124,41
"peak_7958",1794,790
"peak_7959",105,32
"peak_7960",77,33
"peak_7961",516,197
"peak_7962",859,312
"peak_7963",92,46
"peak_7964",484,184
"peak_7965",486,185
"peak_7966",247,78
"peak_7967",85,35
"peak_7968",282,54
"peak_7969",1072,363
"peak_7970",90,39
"peak_7971",217,56
"peak_7972",78,22
"peak_7973",104,40
"peak_7974",283,65
"peak_7975",157,84
"peak_7976",1057,376
"peak_7977",71,19
"peak_7978",3021,968
"peak_7979",372,116
"peak_7980",1486,280
"peak_7981",97,37
"peak_7982",1647,543
"peak_7983",109,58
"peak_7984",118,40
"peak_7985",70,33
"peak_7986",377,174
"peak_7987",192,59
"peak_7988",71,25
"peak_7989",189,101
"peak_7990",676,364
"peak_7991",410,136
"peak_7992",522,196
"peak_7993",781,390
"peak_7994",720,295
"peak_7995",160,71
"peak_7996",170,87
"peak_7997",289,155
"peak_7998",419,171
"peak_7999",942,364
"peak_8000",1163,282
"peak_8001",184,70
"peak_8002",70,28
"peak_8003",50,7
"peak_8004",38,4
"peak_8005",536,148
"peak_8006",83,27
"peak_8007",223,110
"peak_8008",906,209
"peak_8009",375,142
"peak_8010",159,86
"peak_8011",181,103
"peak_8012",233,82
"peak_8013",704,258
"peak_8014",104,42
"peak_8015",141,74
"peak_8016",94,38
"peak_8017",78,28
"peak_8018",166,92
"peak_8019",1130,455
"peak_8020",560,216
"peak_8021",491,157
"peak_8022",160,84
"peak_8023",230,110
"peak_8024",82,28
"peak_8025",744,227
"peak_8026",1925,903
"peak_8027",306,166
"peak_8028",163,52
"peak_8029",320,132
"peak_8030",446,143
"peak_8031",86,30
"peak_8032",279,144
"peak_8033",281,142
"peak_8034",60,20
"peak_8035",194,91
"peak_8036",874,307
"peak_8037",544,286
"peak_8038",5248,2792
"peak_8039",31316,10473
"peak_8040",1110,338
"peak_8041",502,232
"peak_8042",1665,451
"peak_8043",396,218
"peak_8044",154,59
"peak_8045",107,49
"peak_8046",106,58
"peak_8047",170,69
"peak_8048",297,123
"peak_8049",587,259
"peak_8050",330,134
"peak_8051",2873,746
"peak_8052",3212,846
"peak_8053",139,34
"peak_8054",101,38
"peak_8055",50,12
"peak_8056",113,53
"peak_8057",67,25
"peak_8058",45,12
"peak_8059",226,69
"peak_8060",294,111
"peak_8061",449,192
"peak_8062",125,57
"peak_8063",197,105
"peak_8064",247,131
"peak_8065",57,11
"peak_8066",135,61
"peak_8067",142,73
"peak_8068",331,113
"peak_8069",139,79
"peak_8070",435,151
"peak_8071",349,76
"peak_8072",1461,348
"peak_8073",82,21
"peak_8074",90,27
"peak_8075",93,35
"peak_8076",94,48
"peak_8077",1635,847
"peak_8078",474,179
"peak_8079",212,109
"peak_8080",87,37
"peak_8081",63,21
"peak_8082",3076,1182
"peak_8083",831,405
"peak_8084",70,11
"peak_8085",216,117
"peak_8086",13705,2589
"peak_8087",311,161
"peak_8088",3598,1766
"peak_8089",2543,1197
"peak_8090",3574,911
"peak_8091",175,80
"peak_8092",180,89
"peak_8093",486,171
"peak_8094",323,114
"peak_8095",136,46
"peak_8096",177,58
"peak_8097",80,37
"peak_8098",85,33
"peak_8099",138,47
"peak_8100",93,42
"peak_8101",133,57
"peak_8102",201,58
"peak_8103",1742,923
"peak_8104",11197,5663
"peak_8105",1466,753
"peak_8106",76,23
"peak_8107",439,157
"peak_8108",73,23
"peak_8109",1047,240
"peak_8110",640,248
"peak_8111",937,428
"peak_8112",534,248
"peak_8113",413,216
"peak_8114",177,55
"peak_8115",59,14
"peak_8116",138,70
"peak_8117",248,116
"peak_8118",93,25
"peak_8119",141,35
"peak_8120",47,8
"peak_8121",600,210
"peak_8122",489,195
"peak_8123",171,97
"peak_8124",164,75
"peak_8125",131,63
"peak_8126",308,134
"peak_8127",290,117
"peak_8128",930,302
"peak_8129",696,371
"peak_8130",191,86
"peak_8131",1695,818
"peak_8132",516,253
"peak_8133",84,16
"peak_8134",74,22
"peak_8135",512,250
"peak_8136",1387,460
"peak_8137",894,484
"peak_8138",2139,707
"peak_8139",1565,506
"peak_8140",503,204
"peak_8141",871,362
"peak_8142",92,22
"peak_8143",959,352
"peak_8144",986,289
"peak_8145",169,55
"peak_8146",187,89
"peak_8147",1149,459
"peak_8148",387,181
"peak_8149",542,118
"peak_8150",226,83
"peak_8151",106,33
"peak_8152",243,125
"peak_8153",326,153
"peak_8154",615,225
"peak_8155",114,24
"peak_8156",117,44
"peak_8157",71,25
"peak_8158",357,190
"peak_8159",248,121
"peak_8160",338,159
"peak_8161",342,64
"peak_8162",294,70
"peak_8163",89,22
"peak_8164",270,96
"peak_8165",399,197
"peak_8166",615,305
"peak_8167",316,172
"peak_8168",211,97
"peak_8169",917,342
"peak_8170",1318,393
"peak_8171",534,193
"peak_8172",267,121
"peak_8173",1535,332
"peak_8174",79,12
"peak_8175",1206,460
"peak_8176",479,246
"peak_8177",871,458
"peak_8178",1566,777
"peak_8179",242,132
"peak_8180",283,147
"peak_8181",140,59
"peak_8182",1278,382
"peak_8183",292,89
"peak_8184",103,40
"peak_8185",96,40
"peak_8186",194,79
"peak_8187",407,106
"peak_8188",2722,651
"peak_8189",271,144
"peak_8190",1873,661
"peak_8191",658,336
"peak_8192",202,95
"peak_8193",157,81
"peak_8194",129,78
"peak_8195",193,96
"peak_8196",165,90
"peak_8197",235,91
"peak_8198",110,41
"peak_8199",164,71
"peak_8200",1169,395
"peak_8201",1369,562
"peak_8202",1224,340
"peak_8203",1389,720
"peak_8204",220,76
"peak_8205",619,189
"peak_8206",617,174
"peak_8207",93,36
"peak_8208",253,138
"peak_8209",6852,2860
"peak_8210",267,132
"peak_8211",484,173
"peak_8212",373,85
"peak_8213",599,192
"peak_8214",240,114
"peak_8215",186,84
"peak_8216",57,17
"peak_8217",226,95
"peak_8218",171,95
"peak_8219",487,179
"peak_8220",131,48
"peak_8221",113,43
"peak_8222",103,47
"peak_8223",423,160
"peak_8224",1346,536
"peak_8225",234,101
"peak_8226",273,96
"peak_8227",705,334
"peak_8228",228,113
"peak_8229",405,199
"peak_8230",184,100
"peak_8231",135,52
"peak_8232",247,80
"peak_8233",127,46
"peak_8234",492,146
"peak_8235",122,57
"peak_8236",139,31
"peak_8237",178,51
"peak_8238",110,29
"peak_8239",59,13
"peak_8240",122,68
"peak_8241",737,400
"peak_8242",61,17
"peak_8243",57,18
"peak_8244",89,21
"peak_8245",498,226
"peak_8246",256,121
"peak_8247",308,123
"peak_8248",773,290
"peak_8249",1323,409
"peak_8250",417,189
"peak_8251",140,61
"peak_8252",539,259
"peak_8253",1514,619
"peak_8254",121,64
"peak_8255",883,191
"peak_8256",923,448
"peak_8257",1286,571
"peak_8258",551,281
"peak_8259",77,33
"peak_8260",444,197
"peak_8261",429,188
"peak_8262",4636,1481
"peak_8263",211,108
"peak_8264",840,316
"peak_8265",126,37
"peak_8266",98,36
"peak_8267",490,191
"peak_8268",95,38
"peak_8269",189,93
"peak_8270",693,233
"peak_8271",243,88
"peak_8272",10286,4683
"peak_8273",45791,19105
"peak_8274",805,441
"peak_8275",421,114
"peak_8276",503,190
"peak_8277",143,50
"peak_8278",205,95
"peak_8279",271,123
"peak_8280",140,48
"peak_8281",65,12
"peak_8282",115,19
"peak_8283",119,55
"peak_8284",105,52
"peak_8285",311,111
"peak_8286",150,66
"peak_8287",754,159
"peak_8288",59,22
"peak_8289",387,172
"peak_8290",299,133
"peak_8291",55,19
"peak_8292",1255,612
"peak_8293",1761,963
"peak_8294",166,65
"peak_8295",103,51
"peak_8296",158,54
"peak_8297",3411,1358
"peak_8298",124,53
"peak_8299",493,116
"peak_8300",74,31
"peak_8301",136,21
"peak_8302",140,22
"peak_8303",59,14
"peak_8304",132,44
"peak_8305",167,68
"peak_8306",217,111
"peak_8307",169,73
"peak_8308",314,80
"peak_8309",836,371
"peak_8310",311,163
"peak_8311",655,293
"peak_8312",122,64
"peak_8313",243,135
"peak_8314",1570,683
"peak_8315",2343,818
"peak_8316",87,31
"peak_8317",1405,364
"peak_8318",936,284
"peak_8319",93,36
"peak_8320",84,40
"peak_8321",148,53
"peak_8322",132,43
"peak_8323",1004,290
"peak_8324",126,58
"peak_8325",237,128
"peak_8326",480,235
"peak_8327",195,94
"peak_8328",1113,546
"peak_8329",124,68
"peak_8330",6116,1702
"peak_8331",460,125
"peak_8332",920,351
"peak_8333",257,140
"peak_8334",871,315
"peak_8335",1425,355
"peak_8336",536,251
"peak_8337",62,16
"peak_8338",5866,2396
"peak_8339",131,59
"peak_8340",340,183
"peak_8341",258,133
"peak_8342",55,9
"peak_8343",328,104
"peak_8344",619,278
"peak_8345",267,116
"peak_8346",370,176
"peak_8347",1687,695
"peak_8348",950,256
"peak_8349",431,192
"peak_8350",229,116
"peak_8351",3197,1115
"peak_8352",43,6
"peak_8353",58,15
"peak_8354",119,30
"peak_8355",64,23
"peak_8356",353,91
"peak_8357",474,221
"peak_8358",398,181
"peak_8359",123,43
"peak_8360",569,244
"peak_8361",100,34
"peak_8362",382,112
"peak_8363",785,301
"peak_8364",881,327
"peak_8365",1838,795
"peak_8366",563,241
"peak_8367",228,116
"peak_8368",2827,875
"peak_8369",162,86
"peak_8370",1800,597
"peak_8371",240,121
"peak_8372",172,77
"peak_8373",175,83
"peak_8374",176,86
"peak_8375",488,193
"peak_8376",162,81
"peak_8377",81,22
"peak_8378",82,31
"peak_8379",123,30
"peak_8380",151,34
"peak_8381",44,9
"peak_8382",41,7
"peak_8383",207,111
"peak_8384",790,237
"peak_8385",922,268
"peak_8386",96,42
"peak_8387",912,357
"peak_8388",980,514
"peak_8389",269,151
"peak_8390",544,178
"peak_8391",326,94
"peak_8392",276,80
"peak_8393",93,37
"peak_8394",166,67
"peak_8395",121,52
"peak_8396",112,58
"peak_8397",239,91
"peak_8398",170,92
"peak_8399",646,235
"peak_8400",213,103
"peak_8401",439,157
"peak_8402",466,221
"peak_8403",68,21
"peak_8404",3151,746
"peak_8405",59,20
"peak_8406",179,32
"peak_8407",796,278
"peak_8408",250,135
"peak_8409",3187,1277
"peak_8410",850,244
"peak_8411",171,81
"peak_8412",90,39
"peak_8413",103,55
"peak_8414",258,93
"peak_8415",222,76
"peak_8416",224,78
"peak_8417",264,130
"peak_8418",582,290
"peak_8419",72,29
"peak_8420",75,28
"peak_8421",307,106
"peak_8422",322,173
"peak_8423",852,234
"peak_8424",357,141
"peak_8425",80,32
"peak_8426",970,299
"peak_8427",165,53
"peak_8428",99,53
"peak_8429",47,13
"peak_8430",64,22
"peak_8431",238,58
"peak_8432",392,207
"peak_8433",420,222
"peak_8434",911,358
"peak_8435",97,28
"peak_8436",1623,519
"peak_8437",2573,542
"peak_8438",319,139
"peak_8439",276,140
"peak_8440",528,289
"peak_8441",2343,1274
"peak_8442",274,141
"peak_8443",263,102
"peak_8444",351,181
"peak_8445",300,135
"peak_8446",147,80
"peak_8447",120,59
"peak_8448",202,102
"peak_8449",565,293
"peak_8450",1641,633
"peak_8451",615,260
"peak_8452",88,26
"peak_8453",56,15
"peak_8454",184,37
"peak_8455",1062,415
"peak_8456",898,337
"peak_8457",200,113
"peak_8458",125,68
"peak_8459",316,159
"peak_8460",561,303
"peak_8461",57,19
"peak_8462",262,87
"peak_8463",207,91
"peak_8464",36879,14654
"peak_8465",856,456
"peak_8466",536,171
"peak_8467",444,172
"peak_8468",159,69
"peak_8469",72,29
"peak_8470",507,111
"peak_8471",215,111
"peak_8472",412,192
"peak_8473",216,105
"peak_8474",5365,1747
"peak_8475",2758,972
"peak_8476",394,134
"peak_8477",528,272
"peak_8478",7985,2410
"peak_8479",118,46
"peak_8480",265,66
"peak_8481",340,149
"peak_8482",1020,348
"peak_8483",223,98
"peak_8484",114,48
"peak_8485",117,58
"peak_8486",254,143
"peak_8487",353,161
"peak_8488",483,243
"peak_8489",244,125
"peak_8490",229,123
"peak_8491",162,90
"peak_8492",394,202
"peak_8493",146,63
"peak_8494",64,26
"peak_8495",1289,435
"peak_8496",187,107
"peak_8497",1296,428
"peak_8498",118,41
"peak_8499",475,132
"peak_8500",831,207
"peak_8501",126,62
"peak_8502",128,68
"peak_8503",1422,404
"peak_8504",127,64
"peak_8505",438,163
"peak_8506",358,129
"peak_8507",136,78
"peak_8508",150,82
"peak_8509",332,152
"peak_8510",394,187
"peak_8511",473,257
"peak_8512",4402,1096
"peak_8513",764,208
"peak_8514",200,88
"peak_8515",6514,1967
"peak_8516",339,178
"peak_8517",1361,742
"peak_8518",560,298
"peak_8519",254,102
"peak_8520",131,37
"peak_8521",74,32
"peak_8522",642,248
"peak_8523",650,245
"peak_8524",924,319
"peak_8525",381,145
"peak_8526",160,77
"peak_8527",72,26
"peak_8528",146,79
"peak_8529",238,134
"peak_8530",664,276
"peak_8531",239,111
"peak_8532",1321,376
"peak_8533",123,70
"peak_8534",317,167
"peak_8535",821,441
"peak_8536",728,416
"peak_8537",1812,422
"peak_8538",1755,917
"peak_8539",663,300
"peak_8540",168,76
"peak_8541",793,298
"peak_8542",164,51
"peak_8543",84,34
"peak_8544",4724,1698
"peak_8545",109,28
"peak_8546",114,57
"peak_8547",142,54
"peak_8548",1724,686
"peak_8549",178,95
"peak_8550",405,136
"peak_8551",93,42
"peak_8552",188,97
"peak_8553",385,159
"peak_8554",1559,744
"peak_8555",17919,4630
"peak_8556",6800,3251
"peak_8557",2161,1066
"peak_8558",4404,1067
"peak_8559",110,43
"peak_8560",136,43
"peak_8561",133,72
"peak_8562",136,71
"peak_8563",477,250
"peak_8564",136,69
"peak_8565",389,202
"peak_8566",211,91
"peak_8567",88,43
"peak_8568",51,8
"peak_8569",675,144
"peak_8570",103,33
"peak_8571",732,399
"peak_8572",337,169
"peak_8573",399,221
"peak_8574",1083,554
"peak_8575",95,30
"peak_8576",64,23
"peak_8577",56,18
"peak_8578",294,85
"peak_8579",222,72
"peak_8580",418,237
"peak_8581",259,136
"peak_8582",362,190
"peak_8583",519,271
"peak_8584",128,69
"peak_8585",322,95
"peak_8586",921,326
"peak_8587",347,182
"peak_8588",301,163
"peak_8589",301,163
"peak_8590",85,38
"peak_8591",505,158
"peak_8592",489,257
"peak_8593",846,365
"peak_8594",221,119
"peak_8595",110,56
"peak_8596",339,153
"peak_8597",313,168
"peak_8598",3340,1508
"peak_8599",1109,304
"peak_8600",526,130
"peak_8601",117,50
"peak_8602",696,248
"peak_8603",713,269
"peak_8604",151,77
"peak_8605",151,74
"peak_8606",113,59
"peak_8607",299,105
"peak_8608",180,101
"peak_8609",3338,937
"peak_8610",374,161
"peak_8611",64,26
"peak_8612",787,410
"peak_8613",277,150
"peak_8614",220,109
"peak_8615",611,285
"peak_8616",1250,523
"peak_8617",3932,1251
"peak_8618",450,135
"peak_8619",59,11
"peak_8620",76,17
"peak_8621",117,59
"peak_8622",93,48
"peak_8623",448,167
"peak_8624",629,299
"peak_8625",3024,1335
"peak_8626",213,89
"peak_8627",416,151
"peak_8628",421,163
"peak_8629",1783,530
"peak_8630",339,178
"peak_8631",383,182
"peak_8632",101,51
"peak_8633",82,34
"peak_8634",474,210
"peak_8635",283,121
"peak_8636",187,92
"peak_8637",354,189
"peak_8638",335,159
"peak_8639",864,376
"peak_8640",266,114
"peak_8641",245,125
"peak_8642",324,110
"peak_8643",96,35
"peak_8644",1088,260
"peak_8645",48,10
"peak_8646",51,9
"peak_8647",295,102
