"","SRR7992451.sorted.bam","SRR7992456.sorted.bam"
"peak_14096",3603,1363
"peak_14097",344,66
"peak_14098",238,149
"peak_14099",2897,936
"peak_14100",220,112
"peak_14101",2758,1488
"peak_14102",56,23
"peak_14103",285,156
"peak_14104",142,91
"peak_14105",4182,1377
"peak_14106",86,25
"peak_14107",584,84
"peak_14108",146,76
"peak_14109",254,154
"peak_14110",98,56
"peak_14111",375,143
"peak_14112",371,142
"peak_14113",71,24
"peak_14114",49,10
"peak_14115",43,11
"peak_14116",48,10
"peak_14117",452,127
"peak_14118",588,375
"peak_14119",473,306
"peak_14120",845,296
"peak_14121",403,168
"peak_14122",952,298
"peak_14123",58,8
"peak_14124",95,64
"peak_14125",42,11
"peak_14126",211,113
"peak_14127",675,435
"peak_14128",29333,6801
"peak_14129",2236,1082
"peak_14130",11512,4767
"peak_14131",487,257
"peak_14132",553,243
"peak_14133",131,88
"peak_14134",136,87
"peak_14135",144,72
"peak_14136",221,81
"peak_14137",56,17
"peak_14138",78,22
"peak_14139",31,5
"peak_14140",195,69
"peak_14141",258,88
"peak_14142",174,99
"peak_14143",209,93
"peak_14144",82,36
"peak_14145",968,340
"peak_14146",994,317
"peak_14147",711,289
"peak_14148",142,75
"peak_14149",59,22
"peak_14150",213,36
"peak_14151",1383,404
"peak_14152",632,211
"peak_14153",141,20
"peak_14154",42,4
"peak_14155",362,203
"peak_14156",119,76
"peak_14157",77,34
"peak_14158",2751,954
"peak_14159",187,120
"peak_14160",122,71
"peak_14161",1091,326
"peak_14162",511,158
"peak_14163",54,15
"peak_14164",301,145
"peak_14165",114,72
"peak_14166",177,91
"peak_14167",425,223
"peak_14168",326,124
"peak_14169",76,15
"peak_14170",100,17
"peak_14171",200,32
"peak_14172",186038,57096
"peak_14173",185,64
"peak_14174",273,77
"peak_14175",427,93
"peak_14176",210,124
"peak_14177",852,328
"peak_14178",1621,836
"peak_14179",1069,643
"peak_14180",883,349
"peak_14181",303,133
"peak_14182",525,160
"peak_14183",444,259
"peak_14184",119,81
"peak_14185",78,37
"peak_14186",1249,445
"peak_14187",719,196
"peak_14188",329,149
"peak_14189",1650,793
"peak_14190",1399,869
"peak_14191",517,341
"peak_14192",8028,2846
"peak_14193",1371,921
"peak_14194",4506,1894
"peak_14195",2201,1014
"peak_14196",1252,633
"peak_14197",81,31
"peak_14198",392,118
"peak_14199",40,14
"peak_14200",671,217
"peak_14201",587,194
"peak_14202",808,300
"peak_14203",42,13
"peak_14204",154,82
"peak_14205",311,154
"peak_14206",166,92
"peak_14207",219,120
"peak_14208",257,131
"peak_14209",319,121
"peak_14210",401,134
"peak_14211",192,104
"peak_14212",293,147
"peak_14213",145,53
"peak_14214",95,26
"peak_14215",164,74
"peak_14216",606,144
"peak_14217",2793,1120
"peak_14218",2282,835
"peak_14219",255,87
"peak_14220",1066,240
"peak_14221",147,58
"peak_14222",125,38
"peak_14223",138,84
"peak_14224",1161,437
"peak_14225",399,258
"peak_14226",668,440
"peak_14227",1140,680
"peak_14228",6345,1473
"peak_14229",200,94
"peak_14230",59,17
"peak_14231",109,59
"peak_14232",745,412
"peak_14233",2409,969
"peak_14234",2494,1132
"peak_14235",2685,1409
"peak_14236",835,493
"peak_14237",539,239
"peak_14238",4548,1586
"peak_14239",685,280
"peak_14240",172,70
"peak_14241",259,126
"peak_14242",253,172
"peak_14243",466,264
"peak_14244",997,555
"peak_14245",357,170
"peak_14246",265,162
"peak_14247",331,143
"peak_14248",109,71
"peak_14249",830,348
"peak_14250",523,324
"peak_14251",2097,833
"peak_14252",164,79
"peak_14253",169,94
"peak_14254",152,88
"peak_14255",321,156
"peak_14256",126,74
"peak_14257",751,365
"peak_14258",1043,357
"peak_14259",899,407
"peak_14260",1114,383
"peak_14261",388,95
"peak_14262",317,89
"peak_14263",414,81
"peak_14264",421,203
"peak_14265",437,232
"peak_14266",711,332
"peak_14267",43,12
"peak_14268",267,82
"peak_14269",203,60
"peak_14270",391,84
"peak_14271",4584,1792
"peak_14272",871,572
"peak_14273",6207,2099
"peak_14274",19586,8305
"peak_14275",947,606
"peak_14276",1233,737
"peak_14277",28839,7544
"peak_14278",1476,965
"peak_14279",982,549
"peak_14280",335,219
"peak_14281",3534,1005
"peak_14282",2729,1023
"peak_14283",723,380
"peak_14284",267,180
"peak_14285",653,334
"peak_14286",136,50
"peak_14287",173,115
"peak_14288",180,120
"peak_14289",332,175
"peak_14290",325,184
"peak_14291",1581,397
"peak_14292",124,76
"peak_14293",11543,2802
"peak_14294",160,91
"peak_14295",648,338
"peak_14296",9403,1754
"peak_14297",1123,429
"peak_14298",3485,1926
"peak_14299",110,42
"peak_14300",201,67
"peak_14301",9061,1985
"peak_14302",2221,985
"peak_14303",135,79
"peak_14304",753,450
"peak_14305",162,89
"peak_14306",387,230
"peak_14307",499,137
"peak_14308",287,131
"peak_14309",354,217
"peak_14310",164,101
"peak_14311",785,456
"peak_14312",1624,593
"peak_14313",2119,868
"peak_14314",311,200
"peak_14315",5433,1160
"peak_14316",666,333
"peak_14317",301,182
"peak_14318",419,74
"peak_14319",249,98
"peak_14320",128,61
"peak_14321",90,40
"peak_14322",1086,421
"peak_14323",1587,981
"peak_14324",10598,4391
"peak_14325",5080,3331
"peak_14326",47,13
"peak_14327",292,113
"peak_14328",146,97
"peak_14329",2023,1243
"peak_14330",2651,1516
"peak_14331",889,591
"peak_14332",1736,706
"peak_14333",2555,1285
"peak_14334",3010,1315
"peak_14335",1643,1058
"peak_14336",1098,639
"peak_14337",2203,1416
"peak_14338",1756,1104
"peak_14339",1175,751
"peak_14340",1772,953
"peak_14341",7944,2675
"peak_14342",475,142
"peak_14343",124,66
"peak_14344",249,112
"peak_14345",37,8
"peak_14346",92,49
"peak_14347",203,86
"peak_14348",498,117
"peak_14349",187,90
"peak_14350",62,4
"peak_14351",144,91
"peak_14352",114,42
"peak_14353",1656,638
"peak_14354",254,156
"peak_14355",154,99
"peak_14356",4374,1891
"peak_14357",36,4
"peak_14358",170,46
"peak_14359",82,37
"peak_14360",107,53
"peak_14361",204,124
"peak_14362",305,151
"peak_14363",1854,666
"peak_14364",173,120
"peak_14365",493,189
"peak_14366",96,55
"peak_14367",222,135
"peak_14368",1023,412
"peak_14369",90,49
"peak_14370",1532,905
"peak_14371",3548,672
"peak_14372",224,75
"peak_14373",258,71
"peak_14374",79,27
"peak_14375",33,4
"peak_14376",112,18
"peak_14377",625,322
"peak_14378",55,14
"peak_14379",118,33
"peak_14380",2564,802
"peak_14381",1484,321
"peak_14382",1143,203
"peak_14383",150,75
"peak_14384",163,103
"peak_14385",574,369
"peak_14386",8389,2503
"peak_14387",14903,3244
"peak_14388",204,54
"peak_14389",48,13
"peak_14390",143,60
"peak_14391",111,38
"peak_14392",1070,279
"peak_14393",111,70
"peak_14394",343,167
"peak_14395",211,54
"peak_14396",65,17
"peak_14397",142,45
"peak_14398",167,30
"peak_14399",39,11
"peak_14400",367,73
"peak_14401",279,41
"peak_14402",331,196
"peak_14403",96,41
"peak_14404",68,15
"peak_14405",101,67
"peak_14406",191,60
"peak_14407",784,224
"peak_14408",1465,473
"peak_14409",1557,702
"peak_14410",597,283
"peak_14411",947,423
"peak_14412",1246,332
"peak_14413",155,101
"peak_14414",1719,590
"peak_14415",223,131
"peak_14416",315,188
"peak_14417",412,251
"peak_14418",2279,738
"peak_14419",292,183
"peak_14420",120,54
"peak_14421",326,108
"peak_14422",15001,4303
"peak_14423",7683,2183
"peak_14424",85,41
"peak_14425",91,50
"peak_14426",40,11
"peak_14427",1190,600
"peak_14428",4279,2437
"peak_14429",6413,3838
"peak_14430",5729,2864
"peak_14431",104,21
"peak_14432",91,28
"peak_14433",31,6
"peak_14434",566,366
"peak_14435",5078,2572
"peak_14436",88,41
"peak_14437",1708,1064
"peak_14438",43,14
"peak_14439",71,25
"peak_14440",44,12
"peak_14441",1585,930
"peak_14442",171,66
"peak_14443",246,83
"peak_14444",99,22
"peak_14445",44,13
"peak_14446",47,14
"peak_14447",153,44
"peak_14448",48,3
"peak_14449",67,6
"peak_14450",225,130
"peak_14451",168,40
"peak_14452",82,45
"peak_14453",2982,1027
"peak_14454",3180,900
"peak_14455",2287,716
"peak_14456",42,8
"peak_14457",105,31
"peak_14458",91,50
"peak_14459",47,15
"peak_14460",73,21
"peak_14461",262,130
"peak_14462",972,449
"peak_14463",389,180
"peak_14464",275,159
"peak_14465",126,79
"peak_14466",634,416
"peak_14467",2462,748
"peak_14468",4729,1580
"peak_14469",11263,4003
"peak_14470",61014,16286
"peak_14471",59520,14626
"peak_14472",49,11
"peak_14473",436,201
"peak_14474",348,184
"peak_14475",66,35
"peak_14476",142,70
"peak_14477",1407,251
"peak_14478",95,56
"peak_14479",94,40
"peak_14480",315,39
"peak_14481",32,5
"peak_14482",35,5
"peak_14483",37,5
"peak_14484",5563,3323
"peak_14485",626,309
"peak_14486",199,76
"peak_14487",164,66
"peak_14488",158,66
"peak_14489",226,122
"peak_14490",259,138
"peak_14491",1066,394
"peak_14492",296,100
"peak_14493",358,110
"peak_14494",1199,555
"peak_14495",1969,481
"peak_14496",920,386
"peak_14497",2215,594
"peak_14498",45,9
"peak_14499",67,10
"peak_14500",263,158
"peak_14501",105,65
"peak_14502",406,129
"peak_14503",472,140
"peak_14504",257,56
"peak_14505",128,57
"peak_14506",119,52
"peak_14507",87,45
"peak_14508",225,54
"peak_14509",705,302
"peak_14510",179,43
"peak_14511",70,24
"peak_14512",55,23
"peak_14513",39,9
"peak_14514",111,18
"peak_14515",112,19
"peak_14516",169,27
"peak_14517",1650,1001
"peak_14518",649,385
"peak_14519",104,71
"peak_14520",544,322
"peak_14521",5247,1120
"peak_14522",1047,557
"peak_14523",254,160
"peak_14524",3782,1007
"peak_14525",965,518
"peak_14526",116,29
"peak_14527",322,108
"peak_14528",311,199
"peak_14529",73,10
"peak_14530",132,74
"peak_14531",2203,923
"peak_14532",235,131
"peak_14533",200,59
"peak_14534",260,115
"peak_14535",125,77
"peak_14536",99,51
"peak_14537",125,82
"peak_14538",331,194
"peak_14539",175,114
"peak_14540",137,89
"peak_14541",445,129
"peak_14542",1397,726
"peak_14543",10101,2472
"peak_14544",533,208
"peak_14545",1237,620
"peak_14546",125,40
"peak_14547",784,329
"peak_14548",160,101
"peak_14549",660,383
"peak_14550",60,29
"peak_14551",65,30
"peak_14552",41,9
"peak_14553",266,125
"peak_14554",1612,1051
"peak_14555",470,258
"peak_14556",67,20
"peak_14557",205,83
"peak_14558",169,70
"peak_14559",480,125
"peak_14560",249,61
"peak_14561",241,128
"peak_14562",144,93
"peak_14563",424,126
"peak_14564",168,106
"peak_14565",136,87
"peak_14566",85,50
"peak_14567",61,30
"peak_14568",204,84
"peak_14569",586,208
"peak_14570",201,57
"peak_14571",54,21
"peak_14572",58,25
"peak_14573",53,15
"peak_14574",3565,1749
"peak_14575",8561,4621
"peak_14576",187,80
"peak_14577",49,25
"peak_14578",311,53
"peak_14579",2295,1117
"peak_14580",3144,1434
"peak_14581",2239,1252
"peak_14582",537,356
"peak_14583",580,186
"peak_14584",3829,2221
"peak_14585",358,231
"peak_14586",2271,833
"peak_14587",2470,835
"peak_14588",312,214
"peak_14589",10378,4682
"peak_14590",15017,7506
"peak_14591",39,5
"peak_14592",14276,4168
"peak_14593",403,118
"peak_14594",265,168
"peak_14595",6203,3623
"peak_14596",14922,9053
"peak_14597",3862,1683
"peak_14598",102,33
"peak_14599",16790,5820
"peak_14600",95,52
"peak_14601",184,47
"peak_14602",395,157
"peak_14603",66,32
"peak_14604",67,32
"peak_14605",549,190
"peak_14606",607,162
"peak_14607",189,81
"peak_14608",93,42
"peak_14609",115,76
"peak_14610",1077,529
"peak_14611",502,272
"peak_14612",2645,300
"peak_14613",714,315
"peak_14614",1629,1108
"peak_14615",100,45
"peak_14616",123,38
"peak_14617",117,61
"peak_14618",76,18
"peak_14619",199,91
"peak_14620",16813,10500
"peak_14621",2206,743
"peak_14622",84,33
"peak_14623",130,72
"peak_14624",976,489
"peak_14625",285,104
"peak_14626",62,18
"peak_14627",2475,466
"peak_14628",47,19
"peak_14629",152,96
"peak_14630",678,231
"peak_14631",902,254
"peak_14632",309,138
"peak_14633",45,8
"peak_14634",153,77
"peak_14635",2236,838
"peak_14636",1796,1172
"peak_14637",9997,4924
"peak_14638",10890,3689
"peak_14639",165,38
"peak_14640",1077,493
"peak_14641",508,159
"peak_14642",749,163
"peak_14643",52,6
"peak_14644",33,4
"peak_14645",33,5
"peak_14646",5333,3073
"peak_14647",19855,8486
"peak_14648",4965,2485
"peak_14649",862,215
"peak_14650",223,142
"peak_14651",187,100
"peak_14652",85,45
"peak_14653",115,62
"peak_14654",2065,522
"peak_14655",62,20
"peak_14656",1519,439
"peak_14657",354,177
"peak_14658",1085,664
"peak_14659",291,152
"peak_14660",282,145
"peak_14661",1888,618
"peak_14662",153,27
"peak_14663",33,7
"peak_14664",133,62
"peak_14665",193,59
"peak_14666",213,28
"peak_14667",627,106
"peak_14668",48,10
"peak_14669",188,65
"peak_14670",433,277
"peak_14671",6279,2966
"peak_14672",1143,741
"peak_14673",494,268
"peak_14674",322,175
"peak_14675",164,42
"peak_14676",171,90
"peak_14677",37,5
"peak_14678",126,69
"peak_14679",732,281
"peak_14680",352,142
"peak_14681",126,9
"peak_14682",54,2
"peak_14683",516,290
"peak_14684",59,28
"peak_14685",446,233
"peak_14686",151,52
"peak_14687",43,11
"peak_14688",69,28
"peak_14689",352,151
"peak_14690",75,37
"peak_14691",74,28
"peak_14692",279,85
"peak_14693",170,39
"peak_14694",155,100
"peak_14695",423,173
"peak_14696",1169,349
"peak_14697",285,154
"peak_14698",243,143
"peak_14699",506,193
"peak_14700",622,399
"peak_14701",162,60
"peak_14702",143,42
"peak_14703",257,93
"peak_14704",164,100
"peak_14705",75,38
"peak_14706",183,125
"peak_14707",136,75
"peak_14708",166,51
"peak_14709",43,5
"peak_14710",37,4
"peak_14711",500,308
"peak_14712",2827,1710
"peak_14713",1505,770
"peak_14714",1609,780
"peak_14715",351,206
"peak_14716",47,18
"peak_14717",95,60
"peak_14718",276,138
"peak_14719",286,105
"peak_14720",100,64
"peak_14721",669,253
"peak_14722",546,249
"peak_14723",58,22
"peak_14724",1692,479
"peak_14725",59,25
"peak_14726",61,29
"peak_14727",303,146
"peak_14728",798,230
"peak_14729",989,157
"peak_14730",46,17
"peak_14731",184,54
"peak_14732",163,95
"peak_14733",151,92
"peak_14734",87,51
"peak_14735",172,113
"peak_14736",1417,515
"peak_14737",298,163
"peak_14738",79,25
"peak_14739",120,77
"peak_14740",186,119
"peak_14741",33816,6631
"peak_14742",141,45
"peak_14743",103,46
"peak_14744",331,204
"peak_14745",573,178
"peak_14746",1026,382
"peak_14747",386,232
"peak_14748",2363,1298
"peak_14749",1441,983
"peak_14750",68,30
"peak_14751",768,203
"peak_14752",96,50
"peak_14753",2614,639
"peak_14754",621,144
"peak_14755",117,35
"peak_14756",733,406
"peak_14757",592,294
"peak_14758",2274,625
"peak_14759",137,21
"peak_14760",985,649
"peak_14761",456,186
"peak_14762",611,225
"peak_14763",1457,514
"peak_14764",426,235
"peak_14765",158,82
"peak_14766",1907,600
"peak_14767",435,285
"peak_14768",414,204
"peak_14769",390,164
"peak_14770",73,18
"peak_14771",1908,285
"peak_14772",1157,558
"peak_14773",398,252
"peak_14774",65,9
"peak_14775",928,207
"peak_14776",187,91
"peak_14777",125,67
"peak_14778",990,609
"peak_14779",994,382
"peak_14780",1243,158
"peak_14781",317,178
"peak_14782",937,312
"peak_14783",101,60
"peak_14784",176,94
"peak_14785",1415,318
"peak_14786",52,6
"peak_14787",183,52
"peak_14788",140,88
"peak_14789",217,80
"peak_14790",214,106
"peak_14791",3297,1456
"peak_14792",1013,657
"peak_14793",1675,841
"peak_14794",308,158
"peak_14795",96,47
"peak_14796",377,218
"peak_14797",787,400
"peak_14798",34,7
"peak_14799",130,36
"peak_14800",66,16
"peak_14801",90,18
"peak_14802",195,60
"peak_14803",215,57
"peak_14804",711,299
"peak_14805",122,58
"peak_14806",142,63
"peak_14807",183,54
"peak_14808",100,24
"peak_14809",1269,536
"peak_14810",98,54
"peak_14811",197,95
"peak_14812",2835,673
"peak_14813",124,35
"peak_14814",491,93
"peak_14815",328,215
"peak_14816",374,245
"peak_14817",170,92
"peak_14818",3169,876
"peak_14819",49,13
"peak_14820",62,13
"peak_14821",51,11
"peak_14822",6390,1195
"peak_14823",1767,833
"peak_14824",2319,1117
"peak_14825",73,27
"peak_14826",74,30
"peak_14827",220,75
"peak_14828",351,137
"peak_14829",138,84
"peak_14830",214,130
"peak_14831",175,118
"peak_14832",908,500
"peak_14833",794,400
"peak_14834",305,203
"peak_14835",1806,969
"peak_14836",848,297
"peak_14837",49,18
"peak_14838",593,287
"peak_14839",430,172
"peak_14840",1780,511
"peak_14841",477,172
"peak_14842",270,142
"peak_14843",349,202
"peak_14844",11384,4100
"peak_14845",310,158
"peak_14846",107,43
"peak_14847",127,19
"peak_14848",1500,522
"peak_14849",102,66
"peak_14850",3652,1423
"peak_14851",1166,521
"peak_14852",987,579
"peak_14853",5022,1491
"peak_14854",860,491
"peak_14855",165,103
"peak_14856",448,256
"peak_14857",1876,544
"peak_14858",426,73
"peak_14859",70,33
"peak_14860",184,120
"peak_14861",212,81
"peak_14862",768,326
"peak_14863",18716,8862
"peak_14864",67079,38164
"peak_14865",121512,48432
"peak_14866",25882,14036
"peak_14867",1347,229
"peak_14868",60,26
"peak_14869",416,164
"peak_14870",2364,587
"peak_14871",136,76
"peak_14872",334,119
"peak_14873",103,65
"peak_14874",1120,276
"peak_14875",122,68
"peak_14876",294,194
"peak_14877",420,176
"peak_14878",425,233
"peak_14879",875,524
"peak_14880",294,87
"peak_14881",471,311
"peak_14882",112,22
"peak_14883",64,13
"peak_14884",68,33
"peak_14885",77,29
"peak_14886",47,16
"peak_14887",455,244
"peak_14888",2973,1833
"peak_14889",7606,4017
"peak_14890",20657,3939
"peak_14891",533,182
"peak_14892",1814,470
"peak_14893",162,98
"peak_14894",151,35
"peak_14895",376,132
"peak_14896",6134,967
"peak_14897",196,110
"peak_14898",305,159
"peak_14899",399,211
"peak_14900",336,205
"peak_14901",260,76
"peak_14902",1222,367
"peak_14903",8289,3833
"peak_14904",385,162
"peak_14905",662,303
"peak_14906",650,229
"peak_14907",398,101
"peak_14908",121,65
"peak_14909",74,16
"peak_14910",71,11
"peak_14911",46,18
"peak_14912",319,185
"peak_14913",6158,1765
"peak_14914",1585,497
"peak_14915",3432,1281
"peak_14916",3808,1446
"peak_14917",1163,514
"peak_14918",1073,481
"peak_14919",199,97
"peak_14920",199,97
"peak_14921",828,199
"peak_14922",113,65
"peak_14923",38,8
"peak_14924",57,24
"peak_14925",63,18
"peak_14926",127,24
"peak_14927",615,297
"peak_14928",215,137
"peak_14929",40,8
"peak_14930",203,102
"peak_14931",49,14
"peak_14932",46,16
"peak_14933",321,46
"peak_14934",104,57
"peak_14935",1363,512
"peak_14936",324,170
"peak_14937",1484,625
"peak_14938",943,466
"peak_14939",329,218
"peak_14940",1935,795
"peak_14941",337,154
"peak_14942",333,221
"peak_14943",177,108
"peak_14944",74,35
"peak_14945",1178,401
"peak_14946",439,80
"peak_14947",297,68
"peak_14948",490,182
"peak_14949",123,53
"peak_14950",508,267
"peak_14951",2207,630
"peak_14952",263,163
"peak_14953",103,62
"peak_14954",63,14
"peak_14955",51,22
"peak_14956",249,51
"peak_14957",144,55
"peak_14958",160,55
"peak_14959",402,176
"peak_14960",97,42
"peak_14961",77,27
"peak_14962",65,30
"peak_14963",240,92
"peak_14964",72,33
"peak_14965",59,19
"peak_14966",186,60
"peak_14967",356,210
"peak_14968",63,16
"peak_14969",73,17
"peak_14970",47,12
"peak_14971",33,6
"peak_14972",1250,262
"peak_14973",461,290
"peak_14974",73,38
"peak_14975",407,202
"peak_14976",372,177
"peak_14977",1640,870
"peak_14978",190,93
"peak_14979",46316,19595
"peak_14980",130252,41648
"peak_14981",65452,19212
"peak_14982",27108,12424
"peak_14983",16035,8222
"peak_14984",41356,15886
"peak_14985",809,448
"peak_14986",267,172
"peak_14987",300,133
"peak_14988",7712,1674
"peak_14989",1551,531
"peak_14990",130,58
"peak_14991",2466,734
"peak_14992",66,16
"peak_14993",410,59
"peak_14994",37,5
"peak_14995",40,9
"peak_14996",73,10
"peak_14997",73,11
"peak_14998",76,31
"peak_14999",386,197
"peak_15000",73,32
"peak_15001",330,197
"peak_15002",199,126
"peak_15003",38,5
"peak_15004",66,17
"peak_15005",982,416
"peak_15006",462,246
"peak_15007",108,37
"peak_15008",149,15
"peak_15009",621,125
"peak_15010",61,31
"peak_15011",86,51
"peak_15012",401,195
"peak_15013",8239,1907
"peak_15014",4759,1494
"peak_15015",5149,1783
"peak_15016",9174,2721
"peak_15017",1305,337
"peak_15018",341,62
"peak_15019",78,42
"peak_15020",1265,265
"peak_15021",161,32
"peak_15022",259,83
"peak_15023",169,107
"peak_15024",801,174
"peak_15025",104,39
"peak_15026",82,22
"peak_15027",231,56
"peak_15028",50,21
"peak_15029",63,25
"peak_15030",66,34
"peak_15031",172,100
"peak_15032",621,191
"peak_15033",185,75
"peak_15034",220,124
"peak_15035",174,67
"peak_15036",94,41
"peak_15037",106,65
"peak_15038",428,227
"peak_15039",209,131
"peak_15040",2293,547
"peak_15041",797,317
"peak_15042",1339,485
"peak_15043",93,49
"peak_15044",127,77
"peak_15045",216,112
"peak_15046",90,26
"peak_15047",2877,806
"peak_15048",1710,526
"peak_15049",88,52
"peak_15050",1028,580
"peak_15051",229,143
"peak_15052",442,219
"peak_15053",119,43
"peak_15054",4621,2052
"peak_15055",5025,1729
"peak_15056",187,131
"peak_15057",168,101
"peak_15058",137,104
"peak_15059",570,357
"peak_15060",267,63
"peak_15061",69,17
"peak_15062",131,46
"peak_15063",136,44
"peak_15064",127,40
"peak_15065",224,96
"peak_15066",1189,450
"peak_15067",250,38
"peak_15068",340,85
"peak_15069",148,95
"peak_15070",731,249
"peak_15071",373,89
"peak_15072",441,281
"peak_15073",12138,5313
"peak_15074",415,269
"peak_15075",3452,1360
"peak_15076",646,154
"peak_15077",630,223
"peak_15078",82,38
"peak_15079",122,29
"peak_15080",243,98
"peak_15081",159,33
"peak_15082",234,54
"peak_15083",265,67
"peak_15084",329,106
"peak_15085",852,373
"peak_15086",768,461
"peak_15087",250,121
"peak_15088",247,87
"peak_15089",351,174
"peak_15090",435,273
"peak_15091",185,88
"peak_15092",42,11
"peak_15093",52,19
"peak_15094",93274,17301
"peak_15095",255,137
"peak_15096",44,15
"peak_15097",114,35
"peak_15098",32,4
"peak_15099",4575,2284
"peak_15100",186,38
"peak_15101",774,228
"peak_15102",198,121
"peak_15103",134,89
"peak_15104",108,61
"peak_15105",50,20
"peak_15106",200,33
"peak_15107",102,46
"peak_15108",618,313
"peak_15109",1312,451
"peak_15110",227,110
"peak_15111",185,119
"peak_15112",1567,455
"peak_15113",346,112
"peak_15114",277,75
"peak_15115",207,44
"peak_15116",434,127
"peak_15117",46,9
"peak_15118",50,18
"peak_15119",1124,391
"peak_15120",399,113
"peak_15121",82,21
"peak_15122",10506,2466
"peak_15123",130,75
"peak_15124",66,23
"peak_15125",145,38
"peak_15126",451,99
"peak_15127",901,435
"peak_15128",89,42
"peak_15129",121,28
"peak_15130",202,85
"peak_15131",70,36
"peak_15132",81,46
"peak_15133",76,12
"peak_15134",46,4
"peak_15135",106,33
"peak_15136",98,23
"peak_15137",134,27
"peak_15138",118,21
"peak_15139",100,33
"peak_15140",85,44
"peak_15141",1435,503
"peak_15142",300,152
"peak_15143",2824,453
"peak_15144",46,9
"peak_15145",176,37
"peak_15146",50,13
"peak_15147",234,38
"peak_15148",60,8
"peak_15149",1558,369
"peak_15150",978,247
"peak_15151",42,13
"peak_15152",164,99
"peak_15153",196,127
"peak_15154",326,129
"peak_15155",344,185
"peak_15156",1341,328
"peak_15157",339,101
"peak_15158",625,396
"peak_15159",6479,1880
"peak_15160",1074,334
"peak_15161",83,37
"peak_15162",1367,856
"peak_15163",105,25
"peak_15164",98,52
"peak_15165",6629,3938
"peak_15166",13115,4386
"peak_15167",1334,694
"peak_15168",293,189
"peak_15169",215,117
"peak_15170",101,39
"peak_15171",143,91
"peak_15172",4341,1130
"peak_15173",156,84
"peak_15174",275,108
"peak_15175",337,66
"peak_15176",297,133
"peak_15177",90,25
"peak_15178",87,54
"peak_15179",96,47
"peak_15180",1134,294
"peak_15181",1084,177
"peak_15182",1729,671
"peak_15183",75,37
"peak_15184",78,38
"peak_15185",282,104
"peak_15186",60,28
"peak_15187",106,42
"peak_15188",1024,360
"peak_15189",64,31
"peak_15190",48,15
"peak_15191",1764,354
"peak_15192",336,146
"peak_15193",208,107
"peak_15194",190,125
"peak_15195",177,77
"peak_15196",685,288
"peak_15197",159,100
"peak_15198",3132,1185
"peak_15199",6886,2189
"peak_15200",217,116
"peak_15201",193,56
"peak_15202",148,69
"peak_15203",249,54
"peak_15204",199,68
"peak_15205",398,136
"peak_15206",238,123
"peak_15207",409,162
"peak_15208",631,137
"peak_15209",38,5
"peak_15210",458,131
"peak_15211",65,12
"peak_15212",133,67
"peak_15213",101,65
"peak_15214",399,105
"peak_15215",990,201
"peak_15216",282,81
"peak_15217",479,203
"peak_15218",1268,524
"peak_15219",331,72
"peak_15220",1447,570
"peak_15221",1963,402
"peak_15222",426,155
"peak_15223",88,53
"peak_15224",385,157
"peak_15225",94,32
"peak_15226",60,28
"peak_15227",919,483
"peak_15228",756,423
"peak_15229",187,120
"peak_15230",195,49
"peak_15231",86,40
"peak_15232",57,26
"peak_15233",71,38
"peak_15234",1083,410
"peak_15235",397,113
"peak_15236",467,270
"peak_15237",1072,543
"peak_15238",710,452
"peak_15239",759,492
"peak_15240",707,434
"peak_15241",743,476
"peak_15242",723,333
"peak_15243",38,6
"peak_15244",1254,274
"peak_15245",328,122
"peak_15246",591,302
"peak_15247",255,134
"peak_15248",209,109
"peak_15249",133,38
"peak_15250",298,67
"peak_15251",95,44
"peak_15252",157,103
"peak_15253",602,280
"peak_15254",373,237
"peak_15255",389,246
"peak_15256",158,103
"peak_15257",51,11
"peak_15258",4048,912
"peak_15259",1723,329
"peak_15260",103,48
"peak_15261",250,59
"peak_15262",119,32
"peak_15263",59,26
"peak_15264",141,69
"peak_15265",289,59
"peak_15266",111,55
"peak_15267",286,119
"peak_15268",318,57
"peak_15269",253,173
"peak_15270",249,62
"peak_15271",125,39
"peak_15272",97,26
"peak_15273",193,38
"peak_15274",722,351
"peak_15275",739,211
"peak_15276",66,16
"peak_15277",52,7
"peak_15278",51,23
"peak_15279",160,76
"peak_15280",117,57
"peak_15281",755,287
"peak_15282",1085,323
"peak_15283",181,94
"peak_15284",149,60
"peak_15285",211,40
"peak_15286",1403,780
"peak_15287",999,586
"peak_15288",155,58
"peak_15289",285,114
"peak_15290",175,103
"peak_15291",333,193
"peak_15292",714,268
"peak_15293",280,98
"peak_15294",52,17
"peak_15295",91,18
"peak_15296",383,204
"peak_15297",1343,647
"peak_15298",7530,2195
"peak_15299",324,197
"peak_15300",71,36
"peak_15301",901,236
"peak_15302",113,66
"peak_15303",355,104
"peak_15304",401,271
"peak_15305",3525,1651
"peak_15306",175,125
"peak_15307",217,129
"peak_15308",580,277
"peak_15309",169,58
"peak_15310",159,75
"peak_15311",955,246
"peak_15312",1894,649
"peak_15313",213,111
"peak_15314",4812,1829
"peak_15315",1061,647
"peak_15316",5196,1316
"peak_15317",5184,1296
"peak_15318",94,39
"peak_15319",676,190
"peak_15320",159,83
"peak_15321",119,23
"peak_15322",1150,554
"peak_15323",1342,844
"peak_15324",105,60
"peak_15325",1240,392
"peak_15326",370,191
"peak_15327",311,152
