"","baseMean","log2FoldChange","lfcSE","pvalue","padj","baseMeanCtrl","baseMeanCspr","entrez","log10.pvalue","Significant.Gene","Differential_Gene","label"
"23397",2379.07183167526,-1.00516937707786,0.100406948062391,7.0743781927683e-24,7.64699837346679e-23,3182.3317465154,1575.81191683512,"NCAPH",22.1165090021864,"Yes","Down-Regulated","Yes"
"90342",42.2873825202586,3.15937601196062,0.658608993351769,2.17678182361112e-07,8.35440801747046e-07,7.43152178129455,77.1432432592227,"FER1L5",6.07808431822474,"Yes","Up-Regulated","Yes"
"81562",672.674117994791,1.32071072924862,0.149254998619748,3.11664572762428e-19,2.6312644736864e-18,381.579861949395,963.768374040187,"LMAN2L",17.5798354979082,"Yes","Up-Regulated","Yes"
"105373982",29.7934722771022,2.79300125535972,0.840031178701889,9.76965161221382e-05,0.000285138890791681,5.86712407370959,53.7198204804948,NA,3.54494354416254,"Yes","Up-Regulated","Yes"
"51252",3882.5315293546,-3.03557643576559,0.139791103179488,1.54323407942169e-105,3.29335320275792e-103,6927.16190012855,837.901158580652,"FAM178B",102.482361689943,"Yes","Down-Regulated","Yes"
"101927053",40.0731426978898,-3.36856098803143,0.583381653097656,9.07720974098994e-10,4.17342531478876e-09,74.0084225041646,6.13786289161505,"LOC101927053",8.37950735397665,"Yes","Down-Regulated","Yes"
"375248",881.046134682721,-1.62676189250303,0.13426926451117,1.94647445963425e-34,3.6012283693525e-33,1333.35342650853,428.738842856907,"ANKRD36",32.4435493372777,"Yes","Down-Regulated","Yes"
"100506123",50.3905151138062,1.17945408052423,0.50387426048287,0.00663303140913348,0.0144048724425656,27.8827845914288,72.8982456361835,"LOC100506123",1.84149058311319,"Yes","Up-Regulated","Yes"
"105373498",38.38550420348,1.5491811445449,0.596053531573703,0.00206350201210475,0.00493090048435763,16.9028448151856,59.8681635917744,NA,2.30707376233004,"Yes","Up-Regulated","Yes"
"57730",580.483500457037,-1.04869072871874,0.147760034418316,5.87982044764272e-13,3.35718277956268e-12,785.455554583206,375.511446330867,"ANKRD36B",11.4740250132368,"Yes","Down-Regulated","Yes"
"10120",1517.38550666768,1.26876025930044,0.111032763431148,1.15322667565421e-30,1.76413397920872e-29,885.810254453831,2148.96075888153,"ACTR1B",28.7534684349517,"Yes","Up-Regulated","Yes"
"1261",8.67507870733689,5.07772050827874,2.6489075905769,0.000626368196525706,0.00163744573777017,0,17.3501574146738,"CNGA3",2.78583308289493,"Yes","Up-Regulated","Yes"
"51263",2483.29935366791,-1.2581547595531,0.0959232353939137,9.57285029840131e-40,2.33144876081064e-38,3507.28396500189,1459.31474233393,"MRPL30",37.6323741247695,"Yes","Down-Regulated","Yes"
"9669",7984.86877126244,-1.38274313879531,0.0849831930799961,5.14917336822282e-60,2.88273461762791e-58,11557.1330955855,4412.60444693939,"EIF5B",57.5401953365937,"Yes","Down-Regulated","Yes"
"3899",8.24025371981319,2.97487079001657,1.74128398378137,0.011615525461233,0.0238552678219549,0.754308371176034,15.7261990684504,"AFF3",1.62241570327424,"Yes","Up-Regulated","Yes"
"164832",767.922409380702,-2.47043147882192,0.144238044680912,1.31438194635155e-66,9.08018861271198e-65,1303.31674805298,232.528070708425,"LONRF2",64.0419051302664,"Yes","Down-Regulated","Yes"
"4862",10.8848626839319,2.7827746998697,1.41917538784173,0.00556510160976658,0.0122610855664836,1.48072625973562,20.2889991081283,"NPAS2",1.91147107674565,"Yes","Up-Regulated","Yes"
"731220",4.71209742934184,2.71034668748462,3.5109974219222,0.00971042288117742,0.0203202383282425,0,9.42419485868368,"RFX8",1.69207120268568,"Yes","Up-Regulated","Yes"
"7850",6.90618668027274,4.42809716522107,2.73309746915491,0.00186333618946905,0.00449645636227227,0,13.8123733605455,"IL1R2",2.34712961702119,"Yes","Up-Regulated","Yes"
"3554",257.27578305941,1.47033529976022,0.217692392458817,4.25199124693636e-12,2.30038703153781e-11,133.936000299533,380.615565819286,"IL1R1",10.6381990894083,"Yes","Up-Regulated","Yes"
"8809",151.008282146654,2.65475755099588,0.311497230187245,2.28761185166272e-18,1.84601968741065e-17,39.9796090128618,262.036955280445,"IL18R1",16.7337636716263,"Yes","Up-Regulated","Yes"
"389015",3.82765141580976,1.19217179948429,2.06036155123266,0.020618679556779,0.0398043008658142,0,7.65530283161953,"SLC9A4",1.40006999975103,"Yes","Up-Regulated","Yes"
"100506473",116.882057077269,-1.3173994053173,0.305501569345011,5.05237971500522e-06,1.70261088769891e-05,169.081698436025,64.682415718512,"LOC100506473",4.76888459374851,"Yes","Down-Regulated","Yes"
"79074",1066.04735541533,-1.43115669192674,0.122627725520288,5.45043313944276e-32,8.94053545567346e-31,1558.92837735651,573.166333474147,"C2orf49",30.0486364701884,"Yes","Down-Regulated","Yes"
"2274",573.090828078401,-1.4673356267021,0.150778933210573,6.36608841806839e-23,6.55275404790095e-22,844.602198865314,301.579457291488,"FHL2",21.1835761326152,"Yes","Down-Regulated","Yes"
"8440",911.545601702502,1.07228729209037,0.147227928310154,1.51475208233261e-13,8.99172855483257e-13,582.542806715257,1240.54839668975,"NCK2",12.0461568121974,"Yes","Up-Regulated","Yes"
"84620",4.10791495883578,1.52634082147489,2.88616942524383,0.0160328941960094,0.0318441763270168,0,8.21582991767156,"ST6GAL2",1.49696997997844,"Yes","Up-Regulated","Yes"
"285190",394.545821283218,-1.0157533523145,0.183812321004024,1.55858913425304e-08,6.53958150665564e-08,531.076167876928,258.015474689509,"RGPD4",7.18445004298544,"Yes","Down-Regulated","Yes"
"6819",4.81337572572854,2.7165256702335,3.54027511545132,0.00959383055311266,0.0201074896676187,0,9.62675145145708,"SULT1C2",1.69664214579077,"Yes","Up-Regulated","Yes"
"27233",16.0969877526145,-1.32380684319034,0.808231692841116,0.0218212938568303,0.0418970397105042,25.0607844850398,7.13319102018928,"SULT1C4",1.37781666158767,"Yes","Down-Regulated","Yes"
"105373986",8.13375925859575,4.90723831458228,2.66383897755249,0.000852577716411007,0.00218040580203166,0,16.2675185171915,"LOC105373986",2.6614626709908,"Yes","Up-Regulated","Yes"
"205251",157.904172149432,1.1307009456636,0.274741990652895,1.6018065701907e-05,5.1399938683773e-05,96.0798639871167,219.728480311747,"MTLN",4.28903739908478,"Yes","Up-Regulated","Yes"
"105373551",24.1742734358707,7.29694969613854,2.64839814446849,1.79308479911862e-06,6.30475526267582e-06,0,48.3485468717414,"LOC105373551",5.20033176716105,"Yes","Up-Regulated","Yes"
"100288695",691.510342573295,-1.07313461671073,0.137899507612185,3.2398885268077e-15,2.1348993368026e-14,940.708687994515,442.311997152076,"LIMS4",13.670622597689,"Yes","Down-Regulated","Yes"
"699",5999.74129899231,-2.15403458453627,0.0843588396129679,1.306817996262e-144,6.12329458509374e-142,9804.64413942126,2194.83845856335,"BUB1",141.213014846623,"Yes","Down-Regulated","Yes"
"55289",52.8018734510128,1.86810749777976,0.484314348209985,2.17817548986408e-05,6.89707573211847e-05,20.7580581189151,84.8456887831104,"ACOXL",4.16133500529124,"Yes","Up-Regulated","Yes"
"101927260",706.038613026424,-2.60088525733663,0.146526299351409,1.71437105925229e-71,1.36857606707866e-69,1213.30303753948,198.774188513365,NA,68.8637310589814,"Yes","Down-Regulated","Yes"
"541471",1286.55312139536,-1.35664163033218,0.129697240924442,4.25624413703891e-26,5.20653156241412e-25,1855.42861353446,717.677629256258,"MIR4435-2HG",24.2834514945368,"Yes","Down-Regulated","Yes"
"64682",4741.86513599021,-1.09518612330719,0.0883457822244549,1.19464236507522e-35,2.37320935823329e-34,6469.96999241092,3013.7602795695,"ANAPC1",33.6246639477857,"Yes","Down-Regulated","Yes"
"10461",304.676149796731,1.0231412394659,0.198099840363254,1.18181514065543e-07,4.61631814818541e-07,198.249975908875,411.102323684588,"MERTK",6.33570426804123,"Yes","Up-Regulated","Yes"
"84524",540.489143061427,-1.0479383242739,0.16034415124999,3.0057918066782e-11,1.53377927559522e-10,732.595656954587,348.382629168267,"ZC3H8",9.81423713470789,"Yes","Down-Regulated","Yes"
"284958",207.508309184358,-1.67925024578544,0.240544289744947,7.03363534411946e-13,4.00430470700346e-12,319.054673249102,95.9619451196147,"NT5DC4",11.3974728823578,"Yes","Down-Regulated","Yes"
"150468",1184.98414462745,-1.76945515787226,0.119036861148993,1.23440927503315e-50,4.7767428211965e-49,1835.8799688923,534.088320362602,"CKAP2L",48.3208681404085,"Yes","Down-Regulated","Yes"
"3552",17.2109682114221,-2.02262175529048,0.892269239217107,0.00288148144428445,0.00669549925076617,29.5308537468631,4.89108267598115,"IL1A",2.17421703422046,"Yes","Down-Regulated","Yes"
"200350",20.2880129841783,1.71788271701691,0.794737115648557,0.00531294260413249,0.0117596184934763,7.40363129867811,33.1723946696786,"FOXD4L1",1.92960676744914,"Yes","Up-Regulated","Yes"
"654412",124.567488067726,-2.86320272675317,0.317374073251227,1.70742201000376e-20,1.54449593599819e-19,219.790232881582,29.3447432538688,"FAM138B",18.8112132301116,"Yes","Down-Regulated","Yes"
"100874111",14.7461646617132,-2.27796435507408,0.948715051401045,0.00173007856478424,0.00419886424787293,25.954545269298,3.5377840541283,"STEAP3-AS1",2.37686816617005,"Yes","Down-Regulated","Yes"
"1622",922.137498622066,-1.08864238958887,0.130539305819813,3.48430438053502e-17,2.60134037471603e-16,1258.86960045936,585.405396784773,"DBI",15.5848028184348,"Yes","Down-Regulated","Yes"
"6344",9.70009303405541,3.4020243748796,1.65107970168196,0.00658021649727022,0.0143018224571148,0.726417888559588,18.6737681795512,"SCTR",1.84460861759524,"Yes","Up-Regulated","Yes"
"29842",74.0167173890587,-1.73343588543116,0.395454052008022,2.46655842014402e-06,8.5569290500216e-06,116.223066147938,31.8103686301793,"TFCP2L1",5.06768206895869,"Yes","Down-Regulated","Yes"
"105373602",76.7785009863871,-1.95629813866947,0.384532646555665,6.29935156055727e-08,2.51763811489433e-07,124.018429543778,29.5385724289958,"LOC105373602",6.59900669519692,"Yes","Down-Regulated","Yes"
"101929926",4.71209742934184,2.71034668748462,3.5109974219222,0.00971042288117742,0.0203202383282425,0,9.42419485868368,"TEX51",1.69207120268568,"Yes","Up-Regulated","Yes"
"339761",5.59654344287391,3.64754677971346,2.96413782114901,0.00489618360001575,0.0109043543412626,0,11.1930868857478,"CYP27C1",1.9624000443749,"Yes","Up-Regulated","Yes"
"100506922",92.9988615073572,1.11121917315379,0.351317021536822,0.000640940982564599,0.00167168948913327,56.0723644916385,129.925358523076,"MAP3K2-DT",2.77684438818856,"Yes","Up-Regulated","Yes"
"4648",15.6013254809281,4.38817869743287,1.54898610957535,0.00125829480535246,0.00312349259870631,0.754308371176034,30.4483425906801,"MYO7B",2.50535951880226,"Yes","Up-Regulated","Yes"
"9394",551.46097344844,1.63052849221665,0.163179442583254,4.16628800668356e-24,4.55607162334132e-23,266.223931443631,836.69801545325,"HS6ST1",22.3414094572493,"Yes","Up-Regulated","Yes"
"101927924",4.38817850186179,2.06738337777357,3.78608997616867,0.0127264944583479,0.0258877747787117,0,8.77635700372359,"LINC01856",1.58690527837392,"Yes","Up-Regulated","Yes"
"440905",178.628350625867,-1.80202708748774,0.255882278384909,3.57062655946651e-13,2.06552025933283e-12,279.409750027637,77.8469512240973,"FAR2P1",11.6849705409569,"Yes","Down-Regulated","Yes"
"728378",246.407059816906,-1.66288407969958,0.242980145959998,1.74860579513838e-12,9.70627074643642e-12,377.415322655821,115.398796977991,"POTEF",11.012947598654,"Yes","Down-Regulated","Yes"
"80097",961.313812263888,2.18849681102123,0.140952765605715,3.80160469701579e-55,1.77743574055267e-53,342.998573088952,1579.62905143882,"MZT2B",52.7502060913171,"Yes","Up-Regulated","Yes"
"26469",3110.18803867579,-1.02175974444709,0.100230495366417,1.02939200185618e-24,1.16653602565763e-23,4174.93302263068,2045.44305472089,"PTPN18",22.9331018445233,"Yes","Down-Regulated","Yes"
"100216479",131.013176964412,-2.06148636286658,0.30615680350072,2.46156027344522e-12,1.35590263567182e-11,212.944411235233,49.0819426935914,"FAR2P2",10.8677714950623,"Yes","Down-Regulated","Yes"
"646802",250.10379816565,-1.8731542846001,0.237534735624471,5.15809422391195e-16,3.58868827960614e-15,394.543822013002,105.663774318297,"CYP4F62P",14.4450642636858,"Yes","Down-Regulated","Yes"
"653269",176.458102289912,-1.18268227622157,0.255204470229221,1.37345367912196e-06,4.8794166144379e-06,247.811204545561,105.105000034263,"POTEI",5.31163209936529,"Yes","Down-Regulated","Yes"
"100132708",238.72705099034,-2.25908698454684,0.225016450260622,1.38481633980307e-24,1.55947394922233e-23,396.359234064135,81.0948679165442,"CYP4F30P",22.8070218756702,"Yes","Down-Regulated","Yes"
"344561",3.97258509665049,1.34001729841998,2.40806726286711,0.0180993829536441,0.0354552485851899,0,7.94517019330099,"GPR148",1.45031946533675,"Yes","Up-Regulated","Yes"
"50649",9.32900581047461,1.81834642190766,1.31679279329372,0.0200624859569887,0.0388768158156014,2.20714414829521,16.450867472654,"ARHGEF4",1.41030931294185,"Yes","Up-Regulated","Yes"
"445582",856.451945507555,-1.77848542586076,0.137037893750031,3.48121952445324e-39,8.27279003639085e-38,1329.49441718321,383.4094738319,"POTEE",37.0823479979371,"Yes","Down-Regulated","Yes"
"440910",716.238866595337,-1.66642523492327,0.155500010585,1.70995461557463e-27,2.2377876007344e-26,1091.62993921655,340.847793974124,"LOC440910",25.6501811368454,"Yes","Down-Regulated","Yes"
"150786",103.229188624734,-1.87185712218911,0.326006063057093,1.7338891663604e-09,7.78588481077751e-09,164.025929039257,42.4324482102106,"RAB6D",8.10869202579301,"Yes","Down-Regulated","Yes"
"401010",83.7928327632976,1.13707245507499,0.369645438424203,0.000821521982713648,0.00210823726817597,49.646165425068,117.939500101527,"NOC2LP2",2.67608051373422,"Yes","Up-Regulated","Yes"
"653784",1996.8684586567,2.28169694233783,0.125791912036123,2.36268475054109e-74,2.10435153360177e-72,676.77683748756,3316.96007982584,"MZT2A",71.6768817092184,"Yes","Up-Regulated","Yes"
"440915",20.2388206093065,-1.81637289493806,0.743895393502113,0.00216041788482084,0.00514537536899762,33.2187241548939,7.25891706371912,"POTEKP",2.28858293679313,"Yes","Down-Regulated","Yes"
"101927994",52.2829579428236,-3.44921704977644,0.514996471132906,1.75944288224948e-12,9.76391140164912e-12,96.3308783306647,8.23503755498245,"LINC01087",11.0103761700526,"Yes","Down-Regulated","Yes"
"344148",5.46121358068863,3.5423759026989,3.00487018036002,0.00539917694051884,0.0119333326267374,0,10.9224271613773,"NCKAP5",1.92323825379121,"Yes","Up-Regulated","Yes"
"4249",1391.44937702579,1.32665975533718,0.116917143458582,2.70416806651665e-30,4.07022615263268e-29,789.422329817401,1993.47642423418,"MGAT5",28.3903814595434,"Yes","Up-Regulated","Yes"
"905",1207.96925106983,-1.26141648056986,0.115267397962351,2.56458384192342e-28,3.49412390194801e-27,1708.25607504781,707.682427091858,"CCNT2",26.4566616989586,"Yes","Down-Regulated","Yes"
"23518",2906.74080065039,-1.17416052237087,0.103488411146794,3.14220435147771e-30,4.70653735870401e-29,4035.38217794152,1778.09942335925,"R3HDM1",28.3272984896978,"Yes","Down-Regulated","Yes"
"3938",16.3364947321355,3.72766801000464,1.21857080952412,0.000421106020562023,0.00112863953832304,1.45283577711918,31.2201536871519,"LCT",2.9474447396634,"Yes","Up-Regulated","Yes"
"1615",3461.79884498406,-1.26168835544319,0.0920746456775715,3.67660816774027e-43,1.0523985716796e-41,4893.41108701013,2030.18660295799,"DARS1",40.9778197500125,"Yes","Down-Regulated","Yes"
"101928243",27.7708640109862,-1.70415441362068,0.622175412992423,0.00108651355976776,0.00272437334425713,44.3102258616029,11.2315021603696,"DARS-AS1",2.56473337758142,"Yes","Down-Regulated","Yes"
"7852",11.4644085908191,-2.37064747391502,1.13208439217366,0.00331268499117538,0.00761211218547912,20.6186057058329,2.31021147580529,"CXCR4",2.1184948198102,"Yes","Down-Regulated","Yes"
"3176",100.448079806917,1.58021890017993,0.344621954481969,1.15639050264769e-06,4.14722810217443e-06,48.1096582000995,152.786501413734,"HNMT",5.38224207729783,"Yes","Up-Regulated","Yes"
"53353",6.10381132581647,3.99066877624297,2.83594988539164,0.00333114042464997,0.00764962718015187,0,12.2076226516329,"LRP1B",2.11635973053897,"Yes","Up-Regulated","Yes"
"8942",149.720184311101,-1.80106527412964,0.269576603255169,4.80809655131085e-12,2.59019527785439e-11,234.709057409404,64.7313112127982,"KYNU",10.586667492715,"Yes","Down-Regulated","Yes"
"55843",55.5143992886032,-2.13516127654493,0.448515775017084,2.66066991243702e-07,1.01393350941774e-06,91.832918586225,19.1958799909815,"ARHGAP15",5.99399052374013,"Yes","Down-Regulated","Yes"
"9839",3319.64314821792,-1.25233382066182,0.0930113268169901,9.36280565910491e-42,2.50379544883806e-40,4682.62310032009,1956.66319611575,"ZEB2",39.6014011543233,"Yes","Down-Regulated","Yes"
"101928526",3.7551845753894,1.12014907976814,1.90805351017775,0.0222173332810473,0.0425626523455421,0,7.5103691507788,"LOC101928526",1.3709713162595,"Yes","Up-Regulated","Yes"
"3800",20.800630699894,7.00881166723253,2.62742626127704,4.227577663135e-06,1.4361104641641e-05,0,41.601261399788,"KIF5C",4.84281215331669,"Yes","Up-Regulated","Yes"
"55660",9098.88107600541,-1.30456030502019,0.0823770526262341,6.0545285545572e-57,2.97943626632251e-55,12967.9140329043,5229.84811910652,"PRPF40A",54.5258659002142,"Yes","Down-Regulated","Yes"
"101929378",78.8791206181848,-1.04645319731317,0.354209956301057,0.00135272032442345,0.00333904419063479,108.791544366644,48.9666968697261,"LINC01876",2.47637783323019,"Yes","Down-Regulated","Yes"
"4929",209.56848375747,-1.13283761692435,0.254492197910631,3.50550350005664e-06,1.19913700111444e-05,291.23020030397,127.90676721097,"NR4A2",4.92113119602624,"Yes","Down-Regulated","Yes"
"11227",3192.65063685511,-1.00532071180579,0.102438988109281,5.00253122344916e-23,5.18387298029919e-22,4270.40694103434,2114.89433267589,"GALNT5",21.2853456484629,"Yes","Down-Regulated","Yes"
"728066",342.862014507211,-1.13675185175833,0.183927950361156,2.61031823139792e-10,1.24834255956403e-09,473.804512632782,211.91951638164,"FAM133DP",8.90366622289544,"Yes","Down-Regulated","Yes"
"9595",10.3819345648111,2.08266784613648,1.29109349082978,0.0119742381847506,0.0245135870354001,2.23503463091166,18.5288344987105,"CYTIP",1.61059313445589,"Yes","Up-Regulated","Yes"
"85461",44.6140899700704,2.4038639677542,0.564283594445317,2.92016633040587e-06,1.00673808518183e-05,12.6280089316775,76.6001710084634,"TANC1",4.99708350159677,"Yes","Up-Regulated","Yes"
"285116",1130.57005174197,-1.35020493973424,0.121104930100239,2.34546802546484e-29,3.36355407989814e-28,1627.54507933198,633.595024151973,"AHCTF1P1",27.4732015852511,"Yes","Down-Regulated","Yes"
"22837",35.0206443099963,-3.33277558684055,0.615801986526551,5.98923319144656e-09,2.5932489395026e-08,64.4255375398078,5.6157510801848,"COBLL1",7.58615579103513,"Yes","Down-Regulated","Yes"
"100506124",50.9998082433835,-2.34409797835986,0.468847528933149,7.27652884751375e-08,2.89102862266012e-07,86.5248695053763,15.4747469813907,"LOC100506124",6.53894760857085,"Yes","Down-Regulated","Yes"
"79809",1063.54519525117,-1.07316626192332,0.120440757501579,2.28844197623418e-19,1.94576245979296e-18,1445.2446104672,681.845780035142,"TTC21B",17.7109101798426,"Yes","Down-Regulated","Yes"
"6323",5.56249187707533,3.58828010535504,2.98488052512466,0.00513771663456009,0.0114033924767077,0,11.1249837541507,"SCN1A",1.94296592807264,"Yes","Up-Regulated","Yes"
"6335",569.757767617831,1.3689569886513,0.156092773451062,6.04818066706054e-19,5.01587095412939e-18,315.032117049674,824.483418185988,"SCN9A",17.2996536453493,"Yes","Up-Regulated","Yes"
"6332",5.36429899312513,3.36151548583508,3.11186641746372,0.00629623713729451,0.0137371287840111,0,10.7285979862503,"SCN7A",1.86210403027246,"Yes","Up-Regulated","Yes"
"8708",734.323350481884,-1.210717594689,0.137068755206873,3.89156002545531e-19,3.27012416330073e-18,1028.71301841909,439.933682544673,"B3GALT1",17.4854357573053,"Yes","Down-Regulated","Yes"
"115677",1375.52976889267,-1.98012824766149,0.112980506442586,1.66377198529861e-69,1.2538790689205e-67,2197.90106347529,553.158474310054,"NOSTRIN",66.9017443472637,"Yes","Down-Regulated","Yes"
"57405",1028.95320397151,-1.28930727205523,0.121319663058285,7.88990752297449e-27,9.9799921801756e-26,1464.10358508713,593.802822855889,"SPC25",25.000869799004,"Yes","Down-Regulated","Yes"
"4036",30.2368720458217,1.7461322455223,0.638460197016986,0.00117722794770221,0.00293340707338421,11.845810077885,48.6279340137584,"LRP2",2.53262766512813,"Yes","Up-Regulated","Yes"
"79675",2176.49925454864,-1.39942963457981,0.100367452474103,1.12955299492777e-44,3.424245464511e-43,3161.88301438633,1191.11549471095,"FASTKD1",42.4654351107993,"Yes","Down-Regulated","Yes"
"9360",4367.06900550439,-1.32289639707966,0.0874382241280146,3.64056314247162e-52,1.51192096286769e-50,6247.88641325213,2486.25159775666,"PPIG",49.820470911406,"Yes","Down-Regulated","Yes"
"151230",42.7352145151436,2.32999362840001,0.572276634858368,6.89058551047265e-06,2.2870292592043e-05,12.600118449061,72.8703105812262,"KLHL23",4.64072827919312,"Yes","Up-Regulated","Yes"
"6741",10357.5198618801,-1.57737495654907,0.084815940400766,8.54318487011556e-78,8.48570537744105e-76,15532.3404774097,5182.69924635059,"SSB",75.0713120509541,"Yes","Down-Regulated","Yes"
"140469",143.11043433805,-1.1686722307428,0.270268035960187,5.96725827363702e-06,1.99470044711496e-05,200.708134400718,85.5127342753813,"MYO3B",4.70012231498121,"Yes","Down-Regulated","Yes"
"440925",35.09749458706,1.82096439482142,0.63534905623834,0.000734540166136807,0.0018999494468874,13.1870839245384,57.0079052495815,"LINC01124",2.72125795443134,"Yes","Up-Regulated","Yes"
"389058",35.1480354424606,1.81821598393613,0.623682251761898,0.000628573917396626,0.00164241510674832,13.2986458550041,56.997425029917,"SP5",2.78451706902759,"Yes","Up-Regulated","Yes"
"79828",905.722665759102,-1.15236011047853,0.135167919437813,6.48175039635729e-18,5.07658604807722e-17,1253.9545488162,557.490782702001,"METTL8",16.2944282481308,"Yes","Down-Regulated","Yes"
"8520",3217.96426666527,-1.00923042678217,0.101678679151702,1.65039614063083e-23,1.75580643707586e-22,4308.2922331699,2127.63630016064,"HAT1",21.7555233631129,"Yes","Down-Regulated","Yes"
"5163",1481.24997465676,-2.58379650751966,0.114976399837599,7.7230040016377e-113,1.9133520488655e-110,2540.50663912655,421.993310186972,"PDK1",109.718205114231,"Yes","Down-Regulated","Yes"
"339751",30.204981869792,-1.21383052366048,0.566424755676624,0.00974754734676056,0.0203880286765723,44.3938973094522,16.0160664301318,"MAP3K20-AS1",1.69062476423046,"Yes","Down-Regulated","Yes"
"83879",1740.57667226368,-1.69030509645941,0.106788178992653,4.4388735145972e-57,2.19943631571559e-55,2661.23272638105,819.920618146311,"CDCA7",54.657688608424,"Yes","Down-Regulated","Yes"
"29789",4861.14270167959,-1.33348217119933,0.0882028376670879,4.28820584608555e-52,1.77065112656184e-50,6969.67326934777,2752.61213401141,"OLA1",49.7518669999249,"Yes","Down-Regulated","Yes"
"50940",704.406880963296,2.04056001412662,0.151318276501758,3.58720399770863e-42,9.81200443738728e-41,273.20794016253,1135.60582176406,"PDE11A",40.00824226406,"Yes","Up-Regulated","Yes"
"105373764",7.41867072804604,2.64993962510357,1.82972959335536,0.0168193542068391,0.0332174648790176,0.754308371176034,14.083033084916,"LOC105373764",1.4786335155049,"Yes","Up-Regulated","Yes"
"7273",1481.62101972006,-1.55587395678932,0.113712505598452,3.19564620553908e-43,9.18386110855859e-42,2214.57825374848,748.663785691643,"TTN",41.0369746929168,"Yes","Down-Regulated","Yes"
"285025",13.8315809978564,6.17534743987138,2.60304167287561,4.85783318879904e-05,0.00014713198970013,0,27.6631619957127,"CCDC141",3.83229289192359,"Yes","Up-Regulated","Yes"
"91404",116.55745164996,-1.17311582247994,0.300464737543977,3.52174859858659e-05,0.00010875038580793,163.773649355177,69.3412539447443,"SESTD1",3.96356919364727,"Yes","Down-Regulated","Yes"
"57703",1603.39096267554,-1.20071879078012,0.105952945690932,3.56367168936857e-30,5.31199028994814e-29,2238.85937006079,967.922555290282,"CWC22",28.2747427275078,"Yes","Down-Regulated","Yes"
"101669767",135.700466274256,-3.18730993463844,0.311989421230169,1.66093032583205e-25,1.96917999136325e-24,245.380936536335,26.0199960121784,"SCHLAP1",23.7057145856987,"Yes","Down-Regulated","Yes"
"129401",562.43955519227,-1.48538045398973,0.159054886947134,2.86714277488324e-21,2.69744196289103e-20,832.393812513415,292.485297871126,"NUP35",19.5690478906552,"Yes","Down-Regulated","Yes"
"91752",13.4411279498949,-3.17305444758003,1.16017509134531,0.000411143558037289,0.00110413509219234,24.949222554574,1.93303334521577,"ZNF804A",2.95697778692894,"Yes","Down-Regulated","Yes"
"401024",60.5133338236921,-2.95233291017581,0.457689852069308,1.28210556499043e-11,6.71392209616223e-11,108.316140821632,12.7105268257523,"FSIP2",10.1730237023199,"Yes","Down-Regulated","Yes"
"55854",4206.43193389589,-1.05059614600519,0.091102368974712,4.33934541114456e-31,6.77755441969637e-30,5683.25430474784,2729.60956304395,"ZC3H15",29.1689269866093,"Yes","Down-Regulated","Yes"
"3685",1644.54268559577,1.01716435153901,0.111862385442864,4.92311424572091e-20,4.3329034076059e-19,1083.21971986262,2205.86565132893,"ITGAV",18.3632209924822,"Yes","Up-Regulated","Yes"
"165215",5.74147712371464,3.77128780731493,2.90579074332852,0.00428148848777544,0.00963591968941338,0,11.4829542474293,"FAM171B",2.0161068282866,"Yes","Up-Regulated","Yes"
"7035",2290.22523906244,-1.15637196134182,0.100278508674267,3.82444936417943e-31,5.99943097492893e-30,3168.11524541512,1412.33523270976,"TFPI",29.2218899389776,"Yes","Down-Regulated","Yes"
"84128",1832.54728934165,-1.62208812647986,0.113212276545634,3.91403244944624e-47,1.30391121198399e-45,2772.42411759324,892.670461090061,"WDR75",44.8847519802745,"Yes","Down-Regulated","Yes"
"5378",533.289861263967,-1.21420333873301,0.152395989156947,6.21210814936445e-16,4.3025635941967e-15,748.297945676733,318.281776851202,"PMS1",14.3662727018477,"Yes","Down-Regulated","Yes"
"3628",155.768684532714,-1.3035750009163,0.281507132838485,1.22299292796771e-06,4.37516839326407e-06,224.873892760967,86.6634763044608,"INPP1",5.35900522701699,"Yes","Down-Regulated","Yes"
"64859",532.522638858353,-1.34320271354176,0.161366443489807,2.91945628991503e-17,2.19254219069089e-16,767.688104806911,297.357172909796,"NABP1",15.6590520408317,"Yes","Down-Regulated","Yes"
"57181",1173.02721373071,-1.01857890857366,0.127132610595059,5.43835339255957e-16,3.77757876323651e-15,1576.58299986181,769.47142759961,"SLC39A10",14.4227864717719,"Yes","Down-Regulated","Yes"
"101927482",42.9858968827861,-1.46669688071362,0.486369275471768,0.000620744680221863,0.0016247153415303,65.1519554283673,20.8198383372049,"HECW2-AS1",2.7892227186432,"Yes","Down-Regulated","Yes"
"284992",167.290692090464,-1.42691542381214,0.260513864585413,1.22811586776355e-08,5.20259618981436e-08,246.246806837976,88.3345773429524,"CCDC150",7.28377988145379,"Yes","Down-Regulated","Yes"
"9330",1866.26378665449,-1.12940283199735,0.104014923388182,8.27044337669197e-28,1.09564312563748e-26,2566.90996279877,1165.6176105102,"GTF3C3",25.9603308818053,"Yes","Down-Regulated","Yes"
"3336",561.143614156473,1.36941394956251,0.166325429094294,6.14546628676007e-17,4.52388594073861e-16,310.170315690688,812.116912622258,"HSPE1",15.3444883533337,"Yes","Up-Regulated","Yes"
