"","SRR7992459.sorted.bam","SRR7992460.sorted.bam"
"peak_8025",104,52
"peak_8026",1196,618
"peak_8027",314,152
"peak_8028",287,148
"peak_8029",299,207
"peak_8030",656,466
"peak_8031",881,644
"peak_8032",13590,8631
"peak_8033",1543,1078
"peak_8034",603,344
"peak_8035",46,20
"peak_8036",118,53
"peak_8037",89,29
"peak_8038",104,27
"peak_8039",49,24
"peak_8040",102,29
"peak_8041",132,71
"peak_8042",100,71
"peak_8043",48,20
"peak_8044",1864,834
"peak_8045",131,97
"peak_8046",82,34
"peak_8047",101,35
"peak_8048",86,54
"peak_8049",2293,895
"peak_8050",1106,369
"peak_8051",556,190
"peak_8052",110,44
"peak_8053",74,19
"peak_8054",388,144
"peak_8055",261,90
"peak_8056",154,51
"peak_8057",51,22
"peak_8058",66,28
"peak_8059",843,526
"peak_8060",730,399
"peak_8061",760,435
"peak_8062",1198,580
"peak_8063",1443,350
"peak_8064",1061,411
"peak_8065",109,75
"peak_8066",154,111
"peak_8067",1234,469
"peak_8068",312,221
"peak_8069",335,156
"peak_8070",1320,429
"peak_8071",2241,901
"peak_8072",711,376
"peak_8073",1206,363
"peak_8074",365,131
"peak_8075",64,37
"peak_8076",144,39
"peak_8077",124,84
"peak_8078",1838,716
"peak_8079",170,123
"peak_8080",206,134
"peak_8081",52,14
"peak_8082",271,134
"peak_8083",82,49
"peak_8084",236,56
"peak_8085",2345,1181
"peak_8086",54,18
"peak_8087",2779,1296
"peak_8088",2428,1827
"peak_8089",16990,9926
"peak_8090",5928,3739
"peak_8091",174,100
"peak_8092",132,57
"peak_8093",61,16
"peak_8094",92,35
"peak_8095",278,185
"peak_8096",153,113
"peak_8097",1209,493
"peak_8098",224,76
"peak_8099",183,98
"peak_8100",100,71
"peak_8101",64,31
"peak_8102",105,66
"peak_8103",91,53
"peak_8104",73,46
"peak_8105",110,27
"peak_8106",286,187
"peak_8107",78,37
"peak_8108",155,87
"peak_8109",513,274
"peak_8110",99,59
"peak_8111",91,59
"peak_8112",110,69
"peak_8113",444,160
"peak_8114",120,89
"peak_8115",89,65
"peak_8116",391,184
"peak_8117",63,7
"peak_8118",184,84
"peak_8119",95,48
"peak_8120",38,15
"peak_8121",58,28
"peak_8122",71,35
"peak_8123",760,397
"peak_8124",6828,2417
"peak_8125",55,26
"peak_8126",210,151
"peak_8127",834,385
"peak_8128",62,22
"peak_8129",32,5
"peak_8130",55,26
"peak_8131",216,116
"peak_8132",646,170
"peak_8133",101,48
"peak_8134",193,67
"peak_8135",61,17
"peak_8136",46,15
"peak_8137",132,67
"peak_8138",85,44
"peak_8139",172,85
"peak_8140",32,8
"peak_8141",53,12
"peak_8142",915,689
"peak_8143",426,132
"peak_8144",457,242
"peak_8145",294,171
"peak_8146",214,146
"peak_8147",100,60
"peak_8148",191,102
"peak_8149",549,414
"peak_8150",1446,855
"peak_8151",548,282
"peak_8152",2601,918
"peak_8153",56,23
"peak_8154",46,18
"peak_8155",69,26
"peak_8156",63,13
"peak_8157",47,8
"peak_8158",124,55
"peak_8159",65,19
"peak_8160",422,161
"peak_8161",1928,865
"peak_8162",198,60
"peak_8163",652,348
"peak_8164",532,175
"peak_8165",110,67
"peak_8166",169,117
"peak_8167",579,208
"peak_8168",461,277
"peak_8169",1887,995
"peak_8170",1465,659
"peak_8171",59,22
"peak_8172",109,24
"peak_8173",165,123
"peak_8174",787,234
"peak_8175",267,151
"peak_8176",364,248
"peak_8177",99,71
"peak_8178",156,64
"peak_8179",81,18
"peak_8180",64,23
"peak_8181",81,28
"peak_8182",474,296
"peak_8183",434,238
"peak_8184",315,125
"peak_8185",169,126
"peak_8186",542,239
"peak_8187",109,63
"peak_8188",73,16
"peak_8189",136,73
"peak_8190",38,15
"peak_8191",393,211
"peak_8192",462,292
"peak_8193",201,133
"peak_8194",5457,2119
"peak_8195",536,328
"peak_8196",274,193
"peak_8197",1499,777
"peak_8198",60,18
"peak_8199",45,17
"peak_8200",46,19
"peak_8201",44,20
"peak_8202",258,175
"peak_8203",994,338
"peak_8204",919,218
"peak_8205",136,60
"peak_8206",380,149
"peak_8207",57,15
"peak_8208",423,293
"peak_8209",81,44
"peak_8210",329,198
"peak_8211",1189,651
"peak_8212",2224,1337
"peak_8213",1541,882
"peak_8214",623,416
"peak_8215",2304,1126
"peak_8216",88,65
"peak_8217",96,67
"peak_8218",258,155
"peak_8219",97,44
"peak_8220",170,73
"peak_8221",45,11
"peak_8222",33,9
"peak_8223",30,6
"peak_8224",3189,1418
"peak_8225",36,7
"peak_8226",176,84
"peak_8227",5587,2299
"peak_8228",559,424
"peak_8229",493,365
"peak_8230",365,261
"peak_8231",3475,1038
"peak_8232",111,80
"peak_8233",3270,1205
"peak_8234",568,279
"peak_8235",652,327
"peak_8236",140,100
"peak_8237",33,9
"peak_8238",146,51
"peak_8239",1161,645
"peak_8240",36,11
"peak_8241",41,16
"peak_8242",56,19
"peak_8243",42,12
"peak_8244",33,8
"peak_8245",59,30
"peak_8246",43,15
"peak_8247",53,25
"peak_8248",407,205
"peak_8249",621,258
"peak_8250",60,32
"peak_8251",326,198
"peak_8252",385,189
"peak_8253",52,20
"peak_8254",247,87
"peak_8255",148,83
"peak_8256",84,37
"peak_8257",55,11
"peak_8258",205,62
"peak_8259",438,324
"peak_8260",621,284
"peak_8261",77,49
"peak_8262",170,46
"peak_8263",34,4
"peak_8264",59,20
"peak_8265",54,28
"peak_8266",54,24
"peak_8267",75,52
"peak_8268",248,81
"peak_8269",1002,363
"peak_8270",1466,630
"peak_8271",57,10
"peak_8272",1926,636
"peak_8273",101,70
"peak_8274",1387,528
"peak_8275",104,78
"peak_8276",132,68
"peak_8277",492,303
"peak_8278",311,214
"peak_8279",521,191
"peak_8280",586,395
"peak_8281",697,298
"peak_8282",49,26
"peak_8283",65,37
"peak_8284",116,72
"peak_8285",186,145
"peak_8286",63,17
"peak_8287",135,59
"peak_8288",196,136
"peak_8289",312,183
"peak_8290",142,105
"peak_8291",100,42
"peak_8292",137,34
"peak_8293",297,133
"peak_8294",69,22
"peak_8295",93,61
"peak_8296",165,122
"peak_8297",830,221
"peak_8298",367,270
"peak_8299",286,140
"peak_8300",123,91
"peak_8301",137,83
"peak_8302",69,45
"peak_8303",111,84
"peak_8304",583,272
"peak_8305",158,93
"peak_8306",114,31
"peak_8307",944,456
"peak_8308",548,258
"peak_8309",396,145
"peak_8310",151,85
"peak_8311",128,90
"peak_8312",740,566
"peak_8313",74,26
"peak_8314",92,25
"peak_8315",76,52
"peak_8316",700,236
"peak_8317",1347,923
"peak_8318",301,215
"peak_8319",57,29
"peak_8320",185,63
"peak_8321",256,166
"peak_8322",628,232
"peak_8323",453,275
"peak_8324",192,128
"peak_8325",75,22
"peak_8326",97,64
"peak_8327",590,329
"peak_8328",167,109
"peak_8329",101,66
"peak_8330",3696,2439
"peak_8331",17485,9253
"peak_8332",975,519
"peak_8333",221,162
"peak_8334",1579,601
"peak_8335",455,283
"peak_8336",157,66
"peak_8337",788,372
"peak_8338",128,96
"peak_8339",152,59
"peak_8340",287,142
"peak_8341",2126,657
"peak_8342",2582,872
"peak_8343",44,20
"peak_8344",51,18
"peak_8345",52,21
"peak_8346",81,30
"peak_8347",95,55
"peak_8348",161,45
"peak_8349",163,98
"peak_8350",190,65
"peak_8351",270,133
"peak_8352",317,186
"peak_8353",72,43
"peak_8354",198,124
"peak_8355",251,179
"peak_8356",48,12
"peak_8357",57,5
"peak_8358",217,119
"peak_8359",364,127
"peak_8360",330,83
"peak_8361",916,290
"peak_8362",92,29
"peak_8363",65,21
"peak_8364",194,57
"peak_8365",113,52
"peak_8366",1537,954
"peak_8367",5673,3607
"peak_8368",441,219
"peak_8369",280,163
"peak_8370",40,16
"peak_8371",2738,1301
"peak_8372",718,407
"peak_8373",10357,2589
"peak_8374",193,116
"peak_8375",250,119
"peak_8376",87,55
"peak_8377",4462,2657
"peak_8378",2642,1574
"peak_8379",1938,1317
"peak_8380",3822,1091
"peak_8381",412,314
"peak_8382",299,136
"peak_8383",159,102
"peak_8384",218,83
"peak_8385",52,21
"peak_8386",133,51
"peak_8387",89,36
"peak_8388",120,55
"peak_8389",91,50
"peak_8390",196,74
"peak_8391",52,22
"peak_8392",5904,4169
"peak_8393",369,158
"peak_8394",955,229
"peak_8395",556,231
"peak_8396",603,394
"peak_8397",467,216
"peak_8398",201,154
"peak_8399",144,40
"peak_8400",170,107
"peak_8401",42,9
"peak_8402",152,49
"peak_8403",474,170
"peak_8404",714,252
"peak_8405",410,274
"peak_8406",743,537
"peak_8407",672,460
"peak_8408",315,212
"peak_8409",65,17
"peak_8410",41,15
"peak_8411",1073,527
"peak_8412",1274,580
"peak_8413",1420,497
"peak_8414",260,179
"peak_8415",663,295
"peak_8416",96,21
"peak_8417",712,318
"peak_8418",808,269
"peak_8419",49,8
"peak_8420",131,31
"peak_8421",1006,509
"peak_8422",322,140
"peak_8423",86,24
"peak_8424",44,15
"peak_8425",41,8
"peak_8426",379,110
"peak_8427",213,87
"peak_8428",93,23
"peak_8429",195,132
"peak_8430",210,126
"peak_8431",383,182
"peak_8432",63,25
"peak_8433",54,17
"peak_8434",57,15
"peak_8435",72,30
"peak_8436",97,37
"peak_8437",52,29
"peak_8438",103,42
"peak_8439",117,82
"peak_8440",72,51
"peak_8441",230,114
"peak_8442",316,187
"peak_8443",286,86
"peak_8444",321,108
"peak_8445",202,92
"peak_8446",374,188
"peak_8447",615,328
"peak_8448",277,199
"peak_8449",136,72
"peak_8450",580,313
"peak_8451",900,353
"peak_8452",488,157
"peak_8453",38,9
"peak_8454",155,63
"peak_8455",79,46
"peak_8456",1454,441
"peak_8457",55,14
"peak_8458",3242,1342
"peak_8459",1658,708
"peak_8460",268,164
"peak_8461",1097,286
"peak_8462",245,101
"peak_8463",123,79
"peak_8464",174,92
"peak_8465",78,46
"peak_8466",102,45
"peak_8467",562,199
"peak_8468",109,81
"peak_8469",2502,768
"peak_8470",257,134
"peak_8471",1387,752
"peak_8472",568,355
"peak_8473",54,19
"peak_8474",54,20
"peak_8475",96,52
"peak_8476",109,73
"peak_8477",109,79
"peak_8478",264,108
"peak_8479",161,54
"peak_8480",90,37
"peak_8481",133,55
"peak_8482",83,20
"peak_8483",1089,410
"peak_8484",990,579
"peak_8485",836,365
"peak_8486",265,63
"peak_8487",406,231
"peak_8488",1238,722
"peak_8489",179,133
"peak_8490",5450,2764
"peak_8491",53,30
"peak_8492",359,151
"peak_8493",199,83
"peak_8494",665,497
"peak_8495",469,164
"peak_8496",198,110
"peak_8497",167,114
"peak_8498",429,262
"peak_8499",129,74
"peak_8500",72,38
"peak_8501",71,26
"peak_8502",368,185
"peak_8503",867,478
"peak_8504",138,67
"peak_8505",259,90
"peak_8506",114,62
"peak_8507",265,106
"peak_8508",598,407
"peak_8509",137,83
"peak_8510",429,223
"peak_8511",97,64
"peak_8512",209,58
"peak_8513",103,43
"peak_8514",339,134
"peak_8515",262,95
"peak_8516",131,40
"peak_8517",55,17
"peak_8518",54,18
"peak_8519",147,34
"peak_8520",41,10
"peak_8521",225,155
"peak_8522",81,36
"peak_8523",409,209
"peak_8524",98,67
"peak_8525",428,178
"peak_8526",555,335
"peak_8527",1077,455
"peak_8528",343,213
"peak_8529",141,75
"peak_8530",699,300
"peak_8531",75,31
"peak_8532",901,398
"peak_8533",71,38
"peak_8534",829,264
"peak_8535",909,637
"peak_8536",1169,651
"peak_8537",466,343
"peak_8538",604,428
"peak_8539",35,10
"peak_8540",89,68
"peak_8541",380,167
"peak_8542",125,79
"peak_8543",3225,1377
"peak_8544",595,295
"peak_8545",197,137
"peak_8546",144,56
"peak_8547",515,206
"peak_8548",109,76
"peak_8549",140,88
"peak_8550",563,237
"peak_8551",203,95
"peak_8552",4439,3008
"peak_8553",34396,15662
"peak_8554",80,55
"peak_8555",831,581
"peak_8556",37,13
"peak_8557",246,136
"peak_8558",433,255
"peak_8559",165,73
"peak_8560",37,11
"peak_8561",62,16
"peak_8562",41,14
"peak_8563",98,25
"peak_8564",91,57
"peak_8565",205,82
"peak_8566",670,152
"peak_8567",46,22
"peak_8568",198,119
"peak_8569",107,51
"peak_8570",335,233
"peak_8571",66,32
"peak_8572",116,53
"peak_8573",1920,1175
"peak_8574",318,103
"peak_8575",179,39
"peak_8576",74,17
"peak_8577",90,37
"peak_8578",160,61
"peak_8579",166,94
"peak_8580",38,11
"peak_8581",202,68
"peak_8582",568,344
"peak_8583",144,100
"peak_8584",118,84
"peak_8585",349,197
"peak_8586",115,41
"peak_8587",981,355
"peak_8588",60,36
"peak_8589",239,164
"peak_8590",622,296
"peak_8591",68,29
"peak_8592",98,67
"peak_8593",111,53
"peak_8594",154,70
"peak_8595",1342,511
"peak_8596",78,43
"peak_8597",191,121
"peak_8598",693,320
"peak_8599",270,175
"peak_8600",1031,510
"peak_8601",4740,1376
"peak_8602",252,93
"peak_8603",441,227
"peak_8604",578,260
"peak_8605",853,273
"peak_8606",393,291
"peak_8607",49,14
"peak_8608",3835,2175
"peak_8609",455,240
"peak_8610",243,76
"peak_8611",42,13
"peak_8612",448,212
"peak_8613",189,105
"peak_8614",202,130
"peak_8615",116,83
"peak_8616",287,208
"peak_8617",122,79
"peak_8618",1355,741
"peak_8619",823,327
"peak_8620",2402,1044
"peak_8621",45,13
"peak_8622",39,12
"peak_8623",51,22
"peak_8624",471,163
"peak_8625",623,340
"peak_8626",127,63
"peak_8627",154,112
"peak_8628",469,297
"peak_8629",159,107
"peak_8630",56,30
"peak_8631",345,144
"peak_8632",357,238
"peak_8633",566,300
"peak_8634",1225,787
"peak_8635",163,121
"peak_8636",2337,900
"peak_8637",1494,620
"peak_8638",181,97
"peak_8639",58,32
"peak_8640",151,89
"peak_8641",386,217
"peak_8642",195,119
"peak_8643",147,71
"peak_8644",145,48
"peak_8645",78,27
"peak_8646",40,7
"peak_8647",58,13
"peak_8648",558,286
"peak_8649",328,234
"peak_8650",69,36
"peak_8651",515,186
"peak_8652",278,91
"peak_8653",242,105
"peak_8654",261,94
"peak_8655",183,81
"peak_8656",119,78
"peak_8657",140,83
"peak_8658",441,197
"peak_8659",156,107
"peak_8660",552,264
"peak_8661",194,150
"peak_8662",410,202
"peak_8663",54,19
"peak_8664",110,40
"peak_8665",440,210
"peak_8666",53,18
"peak_8667",84,19
"peak_8668",412,247
"peak_8669",2232,1318
"peak_8670",763,257
"peak_8671",127,68
"peak_8672",233,153
"peak_8673",357,189
"peak_8674",317,128
"peak_8675",119,86
"peak_8676",59,31
"peak_8677",558,238
"peak_8678",256,105
"peak_8679",831,257
"peak_8680",116,38
"peak_8681",125,44
"peak_8682",759,318
"peak_8683",80,40
"peak_8684",184,135
"peak_8685",1165,535
"peak_8686",1792,539
"peak_8687",281,142
"peak_8688",199,148
"peak_8689",400,272
"peak_8690",856,632
"peak_8691",258,156
"peak_8692",366,175
"peak_8693",253,141
"peak_8694",74,50
"peak_8695",176,103
"peak_8696",500,321
"peak_8697",152,113
"peak_8698",1549,541
"peak_8699",522,242
"peak_8700",62,23
"peak_8701",124,16
"peak_8702",573,350
"peak_8703",913,298
"peak_8704",125,75
"peak_8705",290,154
"peak_8706",410,280
"peak_8707",311,221
"peak_8708",181,144
"peak_8709",169,105
"peak_8710",220,95
"peak_8711",47,17
"peak_8712",18770,10952
"peak_8713",320,142
"peak_8714",346,137
"peak_8715",172,120
"peak_8716",260,85
"peak_8717",136,97
"peak_8718",225,156
"peak_8719",134,96
"peak_8720",162,95
"peak_8721",4836,1538
"peak_8722",1853,866
"peak_8723",326,227
"peak_8724",270,120
"peak_8725",204,142
"peak_8726",5994,2533
"peak_8727",86,54
"peak_8728",63,26
"peak_8729",125,41
"peak_8730",165,123
"peak_8731",553,275
"peak_8732",32,5
"peak_8733",978,453
"peak_8734",926,460
"peak_8735",134,92
"peak_8736",287,152
"peak_8737",610,212
"peak_8738",182,113
"peak_8739",1029,417
"peak_8740",132,87
"peak_8741",362,204
"peak_8742",226,142
"peak_8743",215,103
"peak_8744",86,58
"peak_8745",3078,1063
"peak_8746",150,106
"peak_8747",147,89
"peak_8748",397,127
"peak_8749",162,120
"peak_8750",126,59
"peak_8751",175,86
"peak_8752",451,270
"peak_8753",177,121
"peak_8754",1090,342
"peak_8755",226,163
"peak_8756",606,440
"peak_8757",1350,504
"peak_8758",931,578
"peak_8759",126,96
"peak_8760",475,276
"peak_8761",133,76
"peak_8762",786,247
"peak_8763",131,52
"peak_8764",64,39
"peak_8765",60,35
"peak_8766",3999,1827
"peak_8767",62,38
"peak_8768",61,28
"peak_8769",66,37
"peak_8770",1304,531
"peak_8771",313,114
"peak_8772",76,12
"peak_8773",314,175
"peak_8774",578,417
"peak_8775",16536,4679
"peak_8776",1065,752
"peak_8777",3085,2172
"peak_8778",5229,2964
"peak_8779",1595,967
"peak_8780",3742,1217
"peak_8781",106,33
"peak_8782",108,62
"peak_8783",110,64
"peak_8784",151,102
"peak_8785",151,50
"peak_8786",59,33
"peak_8787",493,139
"peak_8788",101,41
"peak_8789",593,425
"peak_8790",502,365
"peak_8791",84,43
"peak_8792",53,18
"peak_8793",51,22
"peak_8794",290,98
"peak_8795",84,30
"peak_8796",140,103
"peak_8797",136,79
"peak_8798",108,57
"peak_8799",302,103
"peak_8800",4984,3294
"peak_8801",669,331
"peak_8802",283,222
"peak_8803",216,133
"peak_8804",57,24
"peak_8805",51,20
"peak_8806",33,10
"peak_8807",351,119
"peak_8808",609,415
"peak_8809",224,156
"peak_8810",621,433
"peak_8811",929,579
"peak_8812",285,174
"peak_8813",65,32
"peak_8814",2256,1388
"peak_8815",50,23
"peak_8816",996,388
"peak_8817",431,150
"peak_8818",552,279
"peak_8819",557,301
"peak_8820",141,100
"peak_8821",307,114
"peak_8822",50,13
"peak_8823",1179,840
"peak_8824",107,79
"peak_8825",2548,979
"peak_8826",178,125
"peak_8827",40,8
"peak_8828",42,17
"peak_8829",42,17
"peak_8830",130,86
"peak_8831",279,202
"peak_8832",923,413
"peak_8833",2652,980
"peak_8834",462,158
"peak_8835",91,13
"peak_8836",77,48
"peak_8837",432,266
"peak_8838",440,283
"peak_8839",1997,994
"peak_8840",173,92
"peak_8841",253,134
"peak_8842",279,130
"peak_8843",1284,563
"peak_8844",292,186
"peak_8845",642,399
"peak_8846",61,33
"peak_8847",92,61
"peak_8848",258,139
"peak_8849",213,99
"peak_8850",136,102
"peak_8851",787,535
"peak_8852",392,228
"peak_8853",238,141
"peak_8854",293,213
"peak_8855",159,96
"peak_8856",231,107
"peak_8857",76,35
"peak_8858",901,283
"peak_8859",76,38
"peak_8860",36,9
"peak_8861",49,13
"peak_8862",258,128
"peak_8863",62,24
"peak_8864",39,15
"peak_8865",86,38
"peak_8866",211,150
"peak_8867",109,46
"peak_8868",65,23
"peak_8869",95,20
"peak_8870",67,13
"peak_8871",250,98
"peak_8872",111,40
"peak_8873",234,172
"peak_8874",394,262
"peak_8875",507,343
"peak_8876",56,18
"peak_8877",455,261
"peak_8878",919,442
"peak_8879",1631,450
"peak_8880",709,345
"peak_8881",175,65
"peak_8882",100,34
"peak_8883",1752,1174
"peak_8884",1888,1332
"peak_8885",115,75
"peak_8886",302,189
"peak_8887",56,25
"peak_8888",4445,2566
"peak_8889",2222,1240
"peak_8890",876,489
"peak_8891",2771,1177
"peak_8892",660,476
"peak_8893",408,189
"peak_8894",151,54
"peak_8895",127,92
"peak_8896",146,108
"peak_8897",151,57
"peak_8898",412,192
"peak_8899",171,126
"peak_8900",258,173
"peak_8901",931,435
"peak_8902",399,133
"peak_8903",112,52
"peak_8904",308,231
"peak_8905",666,366
"peak_8906",70,43
"peak_8907",98,35
"peak_8908",756,278
"peak_8909",182,114
"peak_8910",6839,2657
"peak_8911",313,192
"peak_8912",286,175
"peak_8913",123,46
"peak_8914",386,156
"peak_8915",149,78
"peak_8916",363,224
"peak_8917",417,282
"peak_8918",209,141
"peak_8919",112,82
"peak_8920",379,228
"peak_8921",553,244
"peak_8922",70,42
"peak_8923",49,18
"peak_8924",74,24
"peak_8925",78,29
"peak_8926",113,47
"peak_8927",77,32
"peak_8928",335,162
"peak_8929",235,169
"peak_8930",1122,463
"peak_8931",296,80
"peak_8932",2017,1228
"peak_8933",347,258
"peak_8934",1980,654
"peak_8935",91,53
"peak_8936",909,421
"peak_8937",102,60
"peak_8938",138,104
"peak_8939",698,343
"peak_8940",72,39
"peak_8941",79,56
"peak_8942",118,89
"peak_8943",228,174
"peak_8944",508,231
"peak_8945",74,45
"peak_8946",152,58
"peak_8947",71,22
"peak_8948",93,27
"peak_8949",53,23
"peak_8950",78,18
"peak_8951",8086,2883
"peak_8952",94,58
"peak_8953",265,122
"peak_8954",76,46
"peak_8955",171,81
"peak_8956",83,35
"peak_8957",69,31
"peak_8958",303,152
"peak_8959",235,113
"peak_8960",589,250
"peak_8961",242,70
"peak_8962",1252,530
"peak_8963",233,175
"peak_8964",207,155
"peak_8965",52,22
"peak_8966",306,169
"peak_8967",910,652
"peak_8968",158,116
"peak_8969",486,172
"peak_8970",42,19
"peak_8971",109,44
"peak_8972",130,67
"peak_8973",50,26
"peak_8974",50,26
"peak_8975",109,82
"peak_8976",61,14
"peak_8977",163,70
"peak_8978",243,123
"peak_8979",221,148
"peak_8980",839,332
"peak_8981",214,147
"peak_8982",131,68
"peak_8983",65,25
"peak_8984",62,25
"peak_8985",59,15
"peak_8986",207,131
"peak_8987",64,33
"peak_8988",1131,371
"peak_8989",153,57
"peak_8990",330,246
"peak_8991",92,44
"peak_8992",199,94
"peak_8993",901,329
"peak_8994",76,44
"peak_8995",422,190
"peak_8996",78,52
"peak_8997",218,138
"peak_8998",44,13
"peak_8999",182,126
"peak_9000",262,186
"peak_9001",88,63
"peak_9002",376,235
"peak_9003",1002,438
"peak_9004",1633,880
"peak_9005",4704,1739
"peak_9006",3216,2168
"peak_9007",92,39
"peak_9008",109,41
"peak_9009",648,163
"peak_9010",212,142
"peak_9011",329,139
"peak_9012",825,238
"peak_9013",202,150
"peak_9014",339,178
"peak_9015",69,44
"peak_9016",1513,610
"peak_9017",159,115
"peak_9018",143,96
"peak_9019",133,79
"peak_9020",231,84
"peak_9021",40,17
"peak_9022",39,11
"peak_9023",108,45
"peak_9024",6991,3545
"peak_9025",1074,793
"peak_9026",4747,3264
"peak_9027",22190,15483
"peak_9028",17346,12910
"peak_9029",5389,3975
"peak_9030",27424,11320
"peak_9031",137,90
"peak_9032",342,121
"peak_9033",83,58
"peak_9034",4831,1532
"peak_9035",316,216
"peak_9036",3576,1267
"peak_9037",1731,692
"peak_9038",525,323
"peak_9039",2426,1553
"peak_9040",318,223
"peak_9041",77,29
"peak_9042",1004,587
"peak_9043",976,355
"peak_9044",69,24
"peak_9045",94,27
"peak_9046",197,66
"peak_9047",76,30
"peak_9048",153,52
"peak_9049",1008,605
"peak_9050",271,194
"peak_9051",193,65
"peak_9052",430,194
"peak_9053",4143,2464
"peak_9054",9334,5493
"peak_9055",214,103
"peak_9056",56,28
"peak_9057",1406,631
"peak_9058",1560,569
"peak_9059",159,110
"peak_9060",97,66
"peak_9061",104,65
"peak_9062",30,5
"peak_9063",44,14
"peak_9064",110,41
"peak_9065",296,122
"peak_9066",173,40
"peak_9067",93,23
"peak_9068",109,58
"peak_9069",108,75
"peak_9070",102,61
"peak_9071",73,28
"peak_9072",65,18
"peak_9073",125,46
"peak_9074",236,72
"peak_9075",371,190
"peak_9076",125,39
"peak_9077",155,51
"peak_9078",74,17
"peak_9079",303,87
"peak_9080",47,13
"peak_9081",182,78
"peak_9082",272,116
"peak_9083",176,50
"peak_9084",323,119
"peak_9085",11009,4471
"peak_9086",549,211
"peak_9087",147,37
"peak_9088",74,38
"peak_9089",55,25
"peak_9090",397,167
"peak_9091",203,152
"peak_9092",260,116
"peak_9093",73,42
"peak_9094",58,31
"peak_9095",95,50
"peak_9096",145,73
"peak_9097",35,12
"peak_9098",196,90
"peak_9099",111,51
"peak_9100",81,38
"peak_9101",38,7
"peak_9102",51,21
"peak_9103",46,16
"peak_9104",371,94
"peak_9105",360,196
"peak_9106",410,168
"peak_9107",178,89
"peak_9108",858,294
"peak_9109",1075,375
"peak_9110",216,76
"peak_9111",43,17
"peak_9112",82,29
"peak_9113",1573,701
"peak_9114",368,247
"peak_9115",204,115
"peak_9116",219,105
"peak_9117",70,41
"peak_9118",70,42
"peak_9119",167,74
"peak_9120",292,95
"peak_9121",121,71
"peak_9122",195,73
"peak_9123",135,60
"peak_9124",125,44
"peak_9125",478,144
"peak_9126",1198,444
"peak_9127",522,356
"peak_9128",334,183
"peak_9129",408,204
"peak_9130",119,47
"peak_9131",59,26
"peak_9132",95,41
"peak_9133",84,56
"peak_9134",112,78
"peak_9135",502,141
"peak_9136",188,57
"peak_9137",96,53
"peak_9138",186,126
"peak_9139",59,36
"peak_9140",45,19
"peak_9141",194,124
"peak_9142",160,100
"peak_9143",411,282
"peak_9144",95,51
"peak_9145",137,49
"peak_9146",70,40
"peak_9147",40,13
"peak_9148",52,15
"peak_9149",246,167
"peak_9150",86,42
"peak_9151",225,91
"peak_9152",63,20
"peak_9153",75,11
"peak_9154",226,164
"peak_9155",4218,1565
"peak_9156",1130,570
"peak_9157",65,36
"peak_9158",67,37
"peak_9159",343,160
"peak_9160",425,89
"peak_9161",56,24
"peak_9162",201,55
"peak_9163",173,58
"peak_9164",113,37
"peak_9165",248,64
"peak_9166",104,21
"peak_9167",87,31
"peak_9168",50,16
"peak_9169",199,65
"peak_9170",55,29
"peak_9171",2951,1968
"peak_9172",1291,491
"peak_9173",305,124
"peak_9174",482,334
"peak_9175",117,54
"peak_9176",214,103
"peak_9177",113,50
"peak_9178",77,40
"peak_9179",197,87
"peak_9180",308,193
"peak_9181",200,150
"peak_9182",263,171
"peak_9183",517,277
"peak_9184",162,115
"peak_9185",51,8
"peak_9186",173,114
"peak_9187",301,194
"peak_9188",68,25
"peak_9189",531,299
"peak_9190",112,78
"peak_9191",116,75
"peak_9192",201,150
"peak_9193",103,73
"peak_9194",783,542
"peak_9195",151,113
"peak_9196",195,133
"peak_9197",391,181
"peak_9198",143,98
"peak_9199",957,377
"peak_9200",180,44
"peak_9201",463,327
"peak_9202",310,232
"peak_9203",635,249
"peak_9204",195,140
"peak_9205",247,183
"peak_9206",1312,674
"peak_9207",120,56
"peak_9208",126,42
"peak_9209",109,77
"peak_9210",168,58
"peak_9211",141,66
"peak_9212",125,57
"peak_9213",234,78
"peak_9214",150,106
"peak_9215",203,119
"peak_9216",37,13
"peak_9217",147,43
"peak_9218",40,17
"peak_9219",119,50
"peak_9220",44,16
"peak_9221",66,33
"peak_9222",113,69
"peak_9223",147,82
"peak_9224",253,78
"peak_9225",581,162
"peak_9226",64,26
"peak_9227",157,85
"peak_9228",132,95
"peak_9229",125,39
"peak_9230",494,137
"peak_9231",182,53
"peak_9232",109,78
"peak_9233",126,60
"peak_9234",216,60
"peak_9235",484,130
"peak_9236",49,10
"peak_9237",131,39
"peak_9238",70,20
"peak_9239",88,23
"peak_9240",123,79
"peak_9241",380,107
"peak_9242",75,17
"peak_9243",787,479
"peak_9244",762,453
"peak_9245",129,55
"peak_9246",667,248
"peak_9247",70,32
"peak_9248",133,30
"peak_9249",2903,1746
"peak_9250",268,124
"peak_9251",1041,402
"peak_9252",1088,471
"peak_9253",50,19
"peak_9254",39,6
"peak_9255",142,93
"peak_9256",158,103
"peak_9257",135,48
"peak_9258",73,33
"peak_9259",144,75
"peak_9260",257,192
"peak_9261",683,234
"peak_9262",230,80
"peak_9263",881,596
"peak_9264",607,311
"peak_9265",73,47
"peak_9266",300,159
"peak_9267",245,161
"peak_9268",155,96
"peak_9269",698,233
"peak_9270",9640,6127
"peak_9271",5199,2692
"peak_9272",517,368
