"","SRR7992452Aligned.sortedByCoord.out_sorted.bam","SRR7992457Aligned.sortedByCoord.out_sorted.bam"
"peak_6646",7320,1321
"peak_6647",421,101
"peak_6648",240,80
"peak_6649",410,139
"peak_6650",1407,231
"peak_6651",1887,406
"peak_6652",4142,1301
"peak_6653",2987,1097
"peak_6654",3255,825
"peak_6655",572,204
"peak_6656",201,25
"peak_6657",688,183
"peak_6658",870,229
"peak_6659",2925,671
"peak_6660",641,140
"peak_6661",218,80
"peak_6662",397,67
"peak_6663",1794,465
"peak_6664",436,118
"peak_6665",897,220
"peak_6666",24990,7449
"peak_6667",534,171
"peak_6668",24314,3845
"peak_6669",1987,708
"peak_6670",1015,373
"peak_6671",197,71
"peak_6672",487,166
"peak_6673",460,65
"peak_6674",251,89
"peak_6675",2749,524
"peak_6676",132,38
"peak_6677",937,322
"peak_6678",2251,743
"peak_6679",1952,594
"peak_6680",158,58
"peak_6681",1655,547
"peak_6682",597,142
"peak_6683",687,98
"peak_6684",771,238
"peak_6685",600,154
"peak_6686",184,54
"peak_6687",2333,704
"peak_6688",13759,1805
"peak_6689",453,146
"peak_6690",1145,268
"peak_6691",124,13
"peak_6692",246,82
"peak_6693",513,154
"peak_6694",1671,382
"peak_6695",1352,460
"peak_6696",870,316
"peak_6697",163,37
"peak_6698",249,93
"peak_6699",245,71
"peak_6700",348,122
"peak_6701",345,112
"peak_6702",21704,7116
"peak_6703",382,133
"peak_6704",160,20
"peak_6705",14262,5325
"peak_6706",147,54
"peak_6707",358,50
"peak_6708",942,123
"peak_6709",17506,4703
"peak_6710",196454,54885
"peak_6711",63646,15626
"peak_6712",131,26
"peak_6713",396,74
"peak_6714",100,22
"peak_6715",8633,3061
"peak_6716",51168,19067
"peak_6717",28983,5932
"peak_6718",217606,57783
"peak_6719",2366,609
"peak_6720",8205,1468
"peak_6721",23528,7025
"peak_6722",342,55
"peak_6723",483,114
"peak_6724",197,67
"peak_6725",280,66
"peak_6726",645,180
"peak_6727",202,71
"peak_6728",540,123
"peak_6729",226,57
"peak_6730",803,257
"peak_6731",12874,2940
"peak_6732",979,169
"peak_6733",346,128
"peak_6734",1046,306
"peak_6735",2264,644
"peak_6736",1247,421
"peak_6737",150,32
"peak_6738",563,170
"peak_6739",4125,1245
"peak_6740",316,69
"peak_6741",884,156
"peak_6742",906,219
"peak_6743",448,137
"peak_6744",284,97
"peak_6745",2725,982
"peak_6746",7140,2633
"peak_6747",164,57
"peak_6748",123,17
"peak_6749",687,112
"peak_6750",612,168
"peak_6751",1235,315
"peak_6752",1696,618
"peak_6753",88,21
"peak_6754",2266,592
"peak_6755",796,305
"peak_6756",4485,1345
"peak_6757",1984,352
"peak_6758",516,171
"peak_6759",1829,503
"peak_6760",750,234
"peak_6761",3114,392
"peak_6762",2892,996
"peak_6763",992,153
"peak_6764",421,133
"peak_6765",185,43
"peak_6766",93,15
"peak_6767",17703,3708
"peak_6768",132,46
"peak_6769",629,214
"peak_6770",207,73
"peak_6771",2396,827
"peak_6772",6393,1448
"peak_6773",921,307
"peak_6774",323,92
"peak_6775",315,95
"peak_6776",20140,3990
"peak_6777",307,100
"peak_6778",787,261
"peak_6779",928,312
"peak_6780",2988,776
"peak_6781",435,161
"peak_6782",412,129
"peak_6783",1619,568
"peak_6784",1260,399
"peak_6785",292,84
"peak_6786",1079,190
"peak_6787",1079,279
"peak_6788",1126,313
"peak_6789",869,214
"peak_6790",392,104
"peak_6791",205,73
"peak_6792",185,69
"peak_6793",115,24
"peak_6794",698,188
"peak_6795",2563,324
"peak_6796",136,32
"peak_6797",1852,427
"peak_6798",529,104
"peak_6799",973,271
"peak_6800",972,273
"peak_6801",166,47
"peak_6802",403,139
"peak_6803",2052,470
"peak_6804",214,39
"peak_6805",80,16
"peak_6806",2185,553
"peak_6807",266,67
"peak_6808",102,31
"peak_6809",544,112
"peak_6810",498,101
"peak_6811",649,241
"peak_6812",636,224
"peak_6813",7561,2496
"peak_6814",521,157
"peak_6815",537,171
"peak_6816",5984,1111
"peak_6817",188,47
"peak_6818",597,172
"peak_6819",1158,189
"peak_6820",549,96
"peak_6821",85,18
"peak_6822",293,78
"peak_6823",195,69
"peak_6824",855,289
"peak_6825",2852,1107
"peak_6826",75,17
"peak_6827",1108,246
"peak_6828",1016,209
"peak_6829",230,48
"peak_6830",519,66
"peak_6831",232,49
"peak_6832",688,235
"peak_6833",267,88
"peak_6834",5643,1943
"peak_6835",10603,2952
"peak_6836",3586,1157
"peak_6837",7261,1480
"peak_6838",260,87
"peak_6839",1120,195
"peak_6840",1010,350
"peak_6841",692,239
"peak_6842",330,125
"peak_6843",2048,521
"peak_6844",581,195
"peak_6845",285,86
"peak_6846",94,15
"peak_6847",836,211
"peak_6848",414,153
"peak_6849",1113,406
"peak_6850",585,110
"peak_6851",924,284
"peak_6852",259,59
"peak_6853",259,37
"peak_6854",206,38
"peak_6855",73,10
"peak_6856",96,17
"peak_6857",401,71
"peak_6858",524,85
"peak_6859",376,80
"peak_6860",110,14
"peak_6861",288,74
"peak_6862",95,26
"peak_6863",545,168
"peak_6864",369,97
"peak_6865",3208,582
"peak_6866",585,167
"peak_6867",429,135
"peak_6868",178,64
"peak_6869",71,14
"peak_6870",6801,1594
"peak_6871",4853,1257
"peak_6872",2118,792
"peak_6873",1279,421
"peak_6874",343,129
"peak_6875",84,20
"peak_6876",457,81
"peak_6877",101,26
"peak_6878",151,30
"peak_6879",1415,452
"peak_6880",113,26
"peak_6881",313,94
"peak_6882",95,25
"peak_6883",158,48
"peak_6884",9601,1763
"peak_6885",253,86
"peak_6886",350,127
"peak_6887",155,36
"peak_6888",487,114
"peak_6889",255,51
"peak_6890",53,5
"peak_6891",377,96
"peak_6892",151,48
"peak_6893",326,75
"peak_6894",327,68
"peak_6895",548,79
"peak_6896",1779,389
"peak_6897",852,298
"peak_6898",804,254
"peak_6899",153,41
"peak_6900",479,85
"peak_6901",401,84
"peak_6902",840,150
"peak_6903",265,94
"peak_6904",135,31
"peak_6905",201,41
"peak_6906",95,20
"peak_6907",499,146
"peak_6908",199,67
"peak_6909",583,88
"peak_6910",830,99
"peak_6911",80,19
"peak_6912",416,108
"peak_6913",322,114
"peak_6914",514,93
"peak_6915",226,81
"peak_6916",278,71
"peak_6917",629,74
"peak_6918",315,95
"peak_6919",272,61
"peak_6920",73,11
"peak_6921",184,29
"peak_6922",452,126
"peak_6923",920,366
"peak_6924",799,243
"peak_6925",2337,627
"peak_6926",2854,705
"peak_6927",952,225
"peak_6928",913,365
"peak_6929",159,49
"peak_6930",222,82
"peak_6931",136,36
"peak_6932",412,99
"peak_6933",905,89
"peak_6934",138,25
"peak_6935",200,49
"peak_6936",916,170
"peak_6937",441,109
"peak_6938",587,120
"peak_6939",138,41
"peak_6940",312,79
"peak_6941",663,128
"peak_6942",435,134
"peak_6943",196,57
"peak_6944",221,73
"peak_6945",570,143
"peak_6946",138,51
"peak_6947",583,167
"peak_6948",231,70
"peak_6949",129,43
"peak_6950",69,14
"peak_6951",410,78
"peak_6952",107,29
"peak_6953",262,65
"peak_6954",208,37
"peak_6955",126,31
"peak_6956",186,39
"peak_6957",274,52
"peak_6958",589,99
"peak_6959",88,18
"peak_6960",196,45
"peak_6961",129,39
"peak_6962",122,42
"peak_6963",178,32
"peak_6964",256,77
"peak_6965",123,32
"peak_6966",1108,333
"peak_6967",402,115
"peak_6968",62,4
"peak_6969",88,20
"peak_6970",202,62
"peak_6971",160,37
"peak_6972",210,73
"peak_6973",845,218
"peak_6974",408,131
"peak_6975",3647,793
"peak_6976",1344,470
"peak_6977",560,151
"peak_6978",324,97
"peak_6979",3604,598
"peak_6980",2347,528
"peak_6981",7356,1506
"peak_6982",265,78
"peak_6983",157,20
"peak_6984",75,14
"peak_6985",232,81
"peak_6986",351,119
"peak_6987",1414,290
"peak_6988",135,39
"peak_6989",131,39
"peak_6990",184,64
"peak_6991",3051,567
"peak_6992",646,226
"peak_6993",147,53
"peak_6994",195,57
"peak_6995",245,57
"peak_6996",275,65
"peak_6997",225,83
"peak_6998",193,60
"peak_6999",432,86
"peak_7000",544,154
"peak_7001",133,22
"peak_7002",255,81
"peak_7003",2813,397
"peak_7004",148,27
"peak_7005",460,97
"peak_7006",238,80
"peak_7007",123,33
"peak_7008",118,40
"peak_7009",198,72
"peak_7010",744,161
"peak_7011",125,35
"peak_7012",90,23
"peak_7013",753,188
"peak_7014",1260,214
"peak_7015",152,44
"peak_7016",154,57
"peak_7017",202,44
"peak_7018",5763,824
"peak_7019",1165,330
"peak_7020",227,68
"peak_7021",651,139
"peak_7022",382,115
"peak_7023",653,175
"peak_7024",753,274
"peak_7025",858,300
"peak_7026",165,53
"peak_7027",297,107
"peak_7028",74,9
"peak_7029",2651,439
"peak_7030",124,29
"peak_7031",284,90
"peak_7032",358,68
"peak_7033",409,61
"peak_7034",368,145
"peak_7035",388,120
"peak_7036",1178,181
"peak_7037",208,37
"peak_7038",263,60
"peak_7039",324,106
"peak_7040",806,177
"peak_7041",757,278
"peak_7042",5332,1088
"peak_7043",6064,1119
"peak_7044",188,63
"peak_7045",162,61
"peak_7046",366,122
"peak_7047",510,175
"peak_7048",313,117
"peak_7049",259,93
"peak_7050",189,37
"peak_7051",106,17
"peak_7052",1122,290
"peak_7053",408,93
"peak_7054",388,54
"peak_7055",372,88
"peak_7056",221,85
"peak_7057",643,189
"peak_7058",57,6
"peak_7059",165,22
"peak_7060",182,50
"peak_7061",219,68
"peak_7062",203,62
"peak_7063",383,65
"peak_7064",255,58
"peak_7065",194,45
"peak_7066",84,23
"peak_7067",265,78
"peak_7068",221,68
"peak_7069",347,116
"peak_7070",442,124
"peak_7071",1057,311
"peak_7072",554,177
"peak_7073",1327,404
"peak_7074",2211,532
"peak_7075",1439,249
"peak_7076",177,58
"peak_7077",195,22
"peak_7078",97,29
"peak_7079",555,201
"peak_7080",1003,368
"peak_7081",727,269
"peak_7082",825,254
"peak_7083",450,65
"peak_7084",547,121
"peak_7085",841,162
"peak_7086",305,113
"peak_7087",610,86
"peak_7088",528,160
"peak_7089",540,109
"peak_7090",282,37
"peak_7091",156,39
"peak_7092",614,150
"peak_7093",1149,430
"peak_7094",90,12
"peak_7095",579,134
"peak_7096",246,40
"peak_7097",277,38
"peak_7098",286,80
"peak_7099",942,306
"peak_7100",751,141
"peak_7101",940,154
"peak_7102",1002,138
"peak_7103",435,96
"peak_7104",112,22
"peak_7105",1462,499
"peak_7106",749,277
"peak_7107",95,6
"peak_7108",344,128
"peak_7109",54,4
"peak_7110",103,24
"peak_7111",321,84
"peak_7112",530,152
"peak_7113",335,43
"peak_7114",122,15
"peak_7115",134,28
"peak_7116",4690,573
"peak_7117",474,134
"peak_7118",86,22
"peak_7119",534,106
"peak_7120",164,50
"peak_7121",2419,563
"peak_7122",1785,508
"peak_7123",727,165
"peak_7124",316,43
"peak_7125",248,75
"peak_7126",543,127
"peak_7127",340,103
"peak_7128",275,107
"peak_7129",1433,535
"peak_7130",27902,4568
"peak_7131",1176,295
"peak_7132",143,35
"peak_7133",136,39
"peak_7134",136,24
"peak_7135",118,18
"peak_7136",68,6
"peak_7137",66,5
"peak_7138",66,9
"peak_7139",365,107
"peak_7140",355,78
"peak_7141",142,36
"peak_7142",276,42
"peak_7143",4935,1329
"peak_7144",15135,2644
"peak_7145",90,14
"peak_7146",239,92
"peak_7147",1386,219
"peak_7148",317,96
"peak_7149",683,230
"peak_7150",257,89
"peak_7151",171,44
"peak_7152",176,43
"peak_7153",418,83
"peak_7154",331,67
"peak_7155",98,23
"peak_7156",331,63
"peak_7157",715,251
"peak_7158",1241,247
"peak_7159",1855,361
"peak_7160",66,6
"peak_7161",90,16
"peak_7162",3307,694
"peak_7163",472,151
"peak_7164",190,59
"peak_7165",3271,1139
"peak_7166",754,163
"peak_7167",666,196
"peak_7168",360,129
"peak_7169",3299,779
"peak_7170",1277,310
"peak_7171",168,54
"peak_7172",172,40
"peak_7173",10265,2913
"peak_7174",54375,10466
"peak_7175",303,104
"peak_7176",222,81
"peak_7177",153,58
"peak_7178",1038,213
"peak_7179",82,8
"peak_7180",1274,372
"peak_7181",440,152
"peak_7182",253,89
"peak_7183",736,130
"peak_7184",395,143
"peak_7185",1754,400
"peak_7186",234,90
"peak_7187",453,176
"peak_7188",2873,689
"peak_7189",4689,674
"peak_7190",456,139
"peak_7191",190,34
"peak_7192",458,112
"peak_7193",1061,219
"peak_7194",201,72
"peak_7195",593,142
"peak_7196",1446,251
"peak_7197",142,51
"peak_7198",640,203
"peak_7199",740,195
"peak_7200",203,75
"peak_7201",604,155
"peak_7202",16060,4591
"peak_7203",3089,718
"peak_7204",232,75
"peak_7205",130,23
"peak_7206",127,12
"peak_7207",132,31
"peak_7208",763,268
"peak_7209",2326,765
"peak_7210",522,185
"peak_7211",82,19
"peak_7212",244,88
"peak_7213",439,88
"peak_7214",201,67
"peak_7215",361,117
"peak_7216",154,50
"peak_7217",209,56
"peak_7218",1572,308
"peak_7219",390,97
"peak_7220",252,64
"peak_7221",185,39
"peak_7222",213,77
"peak_7223",174,53
"peak_7224",540,159
"peak_7225",127,33
"peak_7226",356,106
"peak_7227",126,45
"peak_7228",832,199
"peak_7229",252,47
"peak_7230",86,17
"peak_7231",685,138
"peak_7232",197,38
"peak_7233",197,65
"peak_7234",90,10
"peak_7235",74,14
"peak_7236",119,30
"peak_7237",272,70
"peak_7238",112,29
"peak_7239",301,80
"peak_7240",164,42
"peak_7241",219,60
"peak_7242",151,36
"peak_7243",701,226
"peak_7244",85,11
"peak_7245",496,105
"peak_7246",478,106
"peak_7247",1121,321
"peak_7248",4589,849
"peak_7249",164,55
"peak_7250",235,87
"peak_7251",196,39
"peak_7252",78,11
"peak_7253",240,46
"peak_7254",253,60
"peak_7255",61,8
"peak_7256",213,37
"peak_7257",203,68
"peak_7258",66,10
"peak_7259",428,134
"peak_7260",364,78
"peak_7261",884,140
"peak_7262",479,156
"peak_7263",271,96
"peak_7264",455,151
"peak_7265",64,13
"peak_7266",123,20
"peak_7267",144,20
"peak_7268",99,23
"peak_7269",303,92
"peak_7270",526,172
"peak_7271",2298,764
"peak_7272",71,16
"peak_7273",64,7
"peak_7274",863,231
"peak_7275",198,74
"peak_7276",242,69
"peak_7277",402,80
"peak_7278",774,281
"peak_7279",1188,368
"peak_7280",95,25
"peak_7281",1108,251
"peak_7282",1706,507
"peak_7283",751,271
"peak_7284",5086,1381
"peak_7285",92,8
"peak_7286",207,29
"peak_7287",349,90
"peak_7288",4907,948
"peak_7289",321,72
"peak_7290",117,18
"peak_7291",137,31
"peak_7292",811,260
"peak_7293",230,85
"peak_7294",229,80
"peak_7295",193,64
"peak_7296",705,219
"peak_7297",406,123
"peak_7298",259,97
"peak_7299",1739,344
"peak_7300",85,20
"peak_7301",1837,502
"peak_7302",94,25
"peak_7303",2089,598
"peak_7304",1235,278
"peak_7305",1260,443
"peak_7306",376,106
"peak_7307",619,164
"peak_7308",605,160
"peak_7309",153,55
"peak_7310",601,212
"peak_7311",1437,302
"peak_7312",1063,238
"peak_7313",118,40
"peak_7314",361,102
"peak_7315",128,40
"peak_7316",274,65
"peak_7317",151,57
"peak_7318",270,97
"peak_7319",430,153
"peak_7320",451,137
"peak_7321",356,78
"peak_7322",1026,251
"peak_7323",292,70
"peak_7324",118,38
"peak_7325",231,77
"peak_7326",2278,484
"peak_7327",358,131
"peak_7328",1140,403
"peak_7329",994,183
"peak_7330",133,43
"peak_7331",395,92
"peak_7332",106,32
"peak_7333",347,65
"peak_7334",214,67
"peak_7335",122,25
"peak_7336",418,112
"peak_7337",235,38
"peak_7338",282,103
"peak_7339",198,53
"peak_7340",197,80
"peak_7341",166,60
"peak_7342",268,62
"peak_7343",823,194
"peak_7344",2775,442
"peak_7345",951,149
"peak_7346",324,43
"peak_7347",310,117
"peak_7348",613,141
"peak_7349",538,161
"peak_7350",957,204
"peak_7351",184,58
"peak_7352",84,19
"peak_7353",128,45
"peak_7354",165,61
"peak_7355",396,115
"peak_7356",350,119
"peak_7357",294,101
"peak_7358",801,265
"peak_7359",1040,312
"peak_7360",422,98
"peak_7361",111,24
"peak_7362",337,107
"peak_7363",153,26
"peak_7364",1561,328
"peak_7365",1729,639
"peak_7366",324,88
"peak_7367",1705,296
"peak_7368",567,194
"peak_7369",1446,351
"peak_7370",645,206
"peak_7371",8546,1782
"peak_7372",1689,575
"peak_7373",9476,1908
"peak_7374",166,30
"peak_7375",738,206
"peak_7376",95,22
"peak_7377",667,144
"peak_7378",1778,451
"peak_7379",476,103
"peak_7380",188,69
"peak_7381",10148,2842
"peak_7382",107,31
"peak_7383",167,53
"peak_7384",492,77
"peak_7385",188,45
"peak_7386",72,17
"peak_7387",287,93
"peak_7388",448,164
"peak_7389",3818,728
"peak_7390",189,65
"peak_7391",1808,348
"peak_7392",1186,421
"peak_7393",4200,860
"peak_7394",1619,444
"peak_7395",45594,4573
"peak_7396",572,87
"peak_7397",1477,489
"peak_7398",305,104
"peak_7399",80,17
"peak_7400",361,116
"peak_7401",351,131
"peak_7402",687,130
"peak_7403",72,15
"peak_7404",100,24
"peak_7405",202,35
"peak_7406",169,32
"peak_7407",506,34
"peak_7408",5046,986
"peak_7409",5625,1893
"peak_7410",15905,5619
"peak_7411",8823,2407
"peak_7412",810,219
"peak_7413",184,38
"peak_7414",1144,404
"peak_7415",93,8
"peak_7416",94,21
"peak_7417",91,20
"peak_7418",301,64
"peak_7419",633,137
"peak_7420",634,200
"peak_7421",230,72
"peak_7422",487,135
"peak_7423",318,74
"peak_7424",306,105
"peak_7425",447,152
"peak_7426",245,41
"peak_7427",193,32
"peak_7428",769,261
"peak_7429",704,242
"peak_7430",7800,2797
"peak_7431",643,221
"peak_7432",141,48
"peak_7433",237,83
"peak_7434",272,101
"peak_7435",279,103
"peak_7436",2783,621
"peak_7437",118,20
"peak_7438",174,65
"peak_7439",434,105
"peak_7440",648,147
"peak_7441",129,47
"peak_7442",237,83
"peak_7443",739,190
"peak_7444",606,165
"peak_7445",1949,316
"peak_7446",260,101
"peak_7447",2544,684
"peak_7448",97,17
"peak_7449",114,24
"peak_7450",1241,386
"peak_7451",685,82
"peak_7452",587,84
"peak_7453",476,91
"peak_7454",268,60
"peak_7455",146,41
"peak_7456",166,24
"peak_7457",251,51
"peak_7458",789,137
"peak_7459",1315,336
"peak_7460",989,251
"peak_7461",146,48
"peak_7462",438,158
"peak_7463",299,107
"peak_7464",12332,2443
"peak_7465",569,174
"peak_7466",415,95
"peak_7467",241,55
"peak_7468",1341,312
"peak_7469",1591,476
"peak_7470",1449,410
"peak_7471",186,69
"peak_7472",1023,254
"peak_7473",681,147
"peak_7474",1599,492
"peak_7475",1635,337
"peak_7476",929,290
"peak_7477",1816,664
"peak_7478",2439,627
"peak_7479",491,115
"peak_7480",397,128
"peak_7481",2509,880
"peak_7482",7372,1522
"peak_7483",809,217
"peak_7484",158,17
"peak_7485",1244,278
"peak_7486",168,16
"peak_7487",757,178
"peak_7488",4755,1094
"peak_7489",1314,351
"peak_7490",137,42
"peak_7491",2633,710
"peak_7492",89,14
"peak_7493",72,6
"peak_7494",172,33
"peak_7495",62,4
"peak_7496",1188,243
"peak_7497",981,358
"peak_7498",453,168
"peak_7499",2442,860
"peak_7500",70710,14478
"peak_7501",1850,511
"peak_7502",2138,419
"peak_7503",225,41
"peak_7504",348,57
"peak_7505",316,85
"peak_7506",159,57
"peak_7507",392,126
"peak_7508",321,108
"peak_7509",567,111
"peak_7510",3901,1175
"peak_7511",739,265
"peak_7512",810,234
"peak_7513",216,65
"peak_7514",1049,290
"peak_7515",284,82
"peak_7516",491,196
"peak_7517",1854,605
"peak_7518",180,61
"peak_7519",1832,502
"peak_7520",1336,358
"peak_7521",1729,210
"peak_7522",757,155
"peak_7523",309,109
"peak_7524",839,189
"peak_7525",412,104
"peak_7526",163,45
"peak_7527",184,43
"peak_7528",157,31
"peak_7529",125,34
"peak_7530",1639,575
"peak_7531",1173,426
"peak_7532",1644,324
"peak_7533",1707,323
"peak_7534",324,51
"peak_7535",83,19
"peak_7536",599,138
"peak_7537",210,43
"peak_7538",2157,263
"peak_7539",112,22
"peak_7540",165,30
"peak_7541",203,74
"peak_7542",188,56
"peak_7543",451,158
"peak_7544",201,68
"peak_7545",1014,342
"peak_7546",1833,412
"peak_7547",446,96
"peak_7548",158,40
"peak_7549",268,91
"peak_7550",599,147
"peak_7551",114,22
"peak_7552",219,56
"peak_7553",250,70
"peak_7554",429,82
"peak_7555",214,73
"peak_7556",2375,564
"peak_7557",2248,386
"peak_7558",223,73
"peak_7559",158,33
"peak_7560",61,8
"peak_7561",275,64
"peak_7562",145,14
"peak_7563",148,23
"peak_7564",80,16
"peak_7565",172,43
"peak_7566",223,31
"peak_7567",160,23
"peak_7568",258,68
"peak_7569",753,160
"peak_7570",150,35
"peak_7571",1169,216
"peak_7572",207,47
"peak_7573",219,60
"peak_7574",790,164
"peak_7575",288,72
"peak_7576",218,44
"peak_7577",214,45
"peak_7578",105,22
"peak_7579",409,58
"peak_7580",196,30
"peak_7581",296,104
"peak_7582",213,77
"peak_7583",107,20
"peak_7584",98,8
"peak_7585",163,26
"peak_7586",375,109
"peak_7587",213,38
"peak_7588",318,116
"peak_7589",528,151
"peak_7590",337,75
"peak_7591",633,125
"peak_7592",2650,538
"peak_7593",193,54
"peak_7594",559,144
"peak_7595",658,226
"peak_7596",2017,717
"peak_7597",832,308
"peak_7598",2739,566
"peak_7599",281,36
"peak_7600",3210,1076
"peak_7601",248,75
"peak_7602",415,132
"peak_7603",765,233
"peak_7604",189,36
"peak_7605",603,78
"peak_7606",95,19
"peak_7607",185,33
"peak_7608",90,7
"peak_7609",122,14
"peak_7610",82,9
"peak_7611",136,31
"peak_7612",75,5
"peak_7613",504,75
"peak_7614",212,43
"peak_7615",98,24
"peak_7616",844,288
"peak_7617",7560,2114
"peak_7618",516,186
"peak_7619",457,165
"peak_7620",1662,468
"peak_7621",8811,1585
"peak_7622",118,23
"peak_7623",117,16
"peak_7624",89,18
"peak_7625",275,80
"peak_7626",222,51
"peak_7627",306,106
"peak_7628",56,5
"peak_7629",83,8
"peak_7630",8903,3231
"peak_7631",44264,7966
"peak_7632",2672,616
"peak_7633",309,98
"peak_7634",1863,496
"peak_7635",4837,1047
"peak_7636",2277,367
"peak_7637",3826,1235
"peak_7638",3537,1155
"peak_7639",137,45
"peak_7640",686,157
"peak_7641",1169,252
"peak_7642",3793,780
"peak_7643",324,93
"peak_7644",166,52
"peak_7645",89,13
"peak_7646",105,30
"peak_7647",114,29
"peak_7648",289,59
"peak_7649",318,43
"peak_7650",297,63
"peak_7651",141,21
"peak_7652",1729,405
"peak_7653",435,129
"peak_7654",149,16
"peak_7655",305,111
"peak_7656",360,133
"peak_7657",1297,286
"peak_7658",539,147
"peak_7659",690,223
"peak_7660",184,63
"peak_7661",195,71
"peak_7662",402,144
"peak_7663",484,174
"peak_7664",213,68
"peak_7665",1000,375
"peak_7666",1906,663
"peak_7667",18279,5576
"peak_7668",150,23
"peak_7669",98,18
"peak_7670",63,10
"peak_7671",109,28
"peak_7672",260,90
"peak_7673",192,36
"peak_7674",65,9
"peak_7675",121,23
"peak_7676",3221,944
"peak_7677",253,92
"peak_7678",193,54
"peak_7679",890,230
"peak_7680",423,85
"peak_7681",403,118
"peak_7682",218,39
"peak_7683",472,96
"peak_7684",347,116
"peak_7685",4160,817
"peak_7686",645,182
"peak_7687",3530,710
"peak_7688",594,183
"peak_7689",703,139
"peak_7690",138,43
"peak_7691",101,10
"peak_7692",322,59
"peak_7693",196,25
"peak_7694",87,12
"peak_7695",818,264
"peak_7696",943,327
"peak_7697",979,350
"peak_7698",481,145
"peak_7699",232,72
"peak_7700",1100,125
"peak_7701",969,184
"peak_7702",274,99
"peak_7703",256,96
"peak_7704",2363,567
"peak_7705",819,228
"peak_7706",1009,212
"peak_7707",1469,219
"peak_7708",406,100
"peak_7709",462,147
"peak_7710",938,235
"peak_7711",287,71
"peak_7712",136,23
"peak_7713",233,71
"peak_7714",3806,693
"peak_7715",587,162
"peak_7716",89,12
"peak_7717",233,62
"peak_7718",615,196
"peak_7719",2139,317
"peak_7720",57,8
"peak_7721",4378,1253
"peak_7722",132,21
"peak_7723",4968,734
"peak_7724",5005,1738
"peak_7725",22447,5913
"peak_7726",4016,1179
"peak_7727",164,47
"peak_7728",175,20
"peak_7729",89,19
"peak_7730",1417,325
"peak_7731",265,42
"peak_7732",221,55
"peak_7733",217,80
"peak_7734",184,18
"peak_7735",195,74
"peak_7736",91,20
"peak_7737",365,126
"peak_7738",62,11
"peak_7739",381,92
"peak_7740",1113,230
"peak_7741",186,57
"peak_7742",276,100
"peak_7743",280,105
"peak_7744",220,64
"peak_7745",671,138
"peak_7746",866,201
"peak_7747",368,126
"peak_7748",1166,319
"peak_7749",850,199
"peak_7750",1211,329
"peak_7751",430,161
"peak_7752",6721,1150
"peak_7753",304,117
"peak_7754",583,176
"peak_7755",103,15
"peak_7756",129,27
"peak_7757",128,22
"peak_7758",131,19
"peak_7759",386,79
"peak_7760",931,145
"peak_7761",221,37
"peak_7762",562,195
"peak_7763",206,64
"peak_7764",123,40
"peak_7765",84,20
"peak_7766",1004,192
"peak_7767",653,123
"peak_7768",232,45
"peak_7769",335,100
"peak_7770",559,168
"peak_7771",176,62
"peak_7772",1132,281
"peak_7773",134,41
"peak_7774",1130,179
"peak_7775",138,15
"peak_7776",755,168
"peak_7777",3913,899
"peak_7778",472,92
"peak_7779",1616,498
"peak_7780",1339,246
"peak_7781",188,44
"peak_7782",656,161
"peak_7783",375,102
"peak_7784",1219,349
"peak_7785",972,266
"peak_7786",193,57
"peak_7787",238,61
"peak_7788",260,59
"peak_7789",561,73
"peak_7790",175,28
"peak_7791",563,178
"peak_7792",490,107
"peak_7793",646,104
"peak_7794",569,108
"peak_7795",668,231
"peak_7796",198,55
"peak_7797",76,10
"peak_7798",210,59
"peak_7799",389,116
"peak_7800",482,144
"peak_7801",456,78
"peak_7802",239,93
"peak_7803",1064,327
"peak_7804",97,28
"peak_7805",107,19
"peak_7806",158,36
"peak_7807",653,144
"peak_7808",151,50
"peak_7809",1096,298
"peak_7810",461,163
"peak_7811",496,147
"peak_7812",9249,1679
"peak_7813",612,223
"peak_7814",2092,564
"peak_7815",192,45
"peak_7816",70,10
"peak_7817",80,13
"peak_7818",82,21
"peak_7819",2351,569
"peak_7820",8200,1528
"peak_7821",932,115
"peak_7822",196,37
"peak_7823",262,95
"peak_7824",701,200
"peak_7825",93,21
"peak_7826",1291,478
"peak_7827",939,213
"peak_7828",567,95
"peak_7829",170,48
"peak_7830",681,163
"peak_7831",204,74
"peak_7832",1190,312
"peak_7833",997,332
"peak_7834",1821,631
"peak_7835",1632,432
"peak_7836",165,50
"peak_7837",480,177
"peak_7838",2125,521
"peak_7839",111,28
"peak_7840",181,63
"peak_7841",122,32
"peak_7842",320,77
"peak_7843",147,39
"peak_7844",203,45
"peak_7845",110,21
"peak_7846",59,7
"peak_7847",310,112
"peak_7848",3735,927
"peak_7849",92,6
"peak_7850",1606,416
"peak_7851",392,145
"peak_7852",2440,358
"peak_7853",2671,457
"peak_7854",140,28
"peak_7855",219,70
"peak_7856",308,76
"peak_7857",1571,448
"peak_7858",113,24
"peak_7859",183,37
"peak_7860",146,24
"peak_7861",222,60
"peak_7862",211,37
"peak_7863",277,59
"peak_7864",93,17
"peak_7865",94,23
"peak_7866",240,59
"peak_7867",96,18
"peak_7868",142,30
"peak_7869",388,39
"peak_7870",308,77
"peak_7871",95,23
"peak_7872",664,116
"peak_7873",159,48
"peak_7874",432,78
"peak_7875",1441,272
"peak_7876",363,95
"peak_7877",1829,359
"peak_7878",90,19
"peak_7879",202,30
