Geneid	LT34	LT35	LT36	LT46	LT47	LT48
ENSG00000232224.5	0	0	1	0	1	0
ENSG00000232225.6	0	0	0	0	0	0
ENSG00000232226.2	0	0	0	0	0	0
ENSG00000232227.5	0	0	0	0	0	0
ENSG00000232228.1	0	0	0	0	0	0
ENSG00000232229.5	7	22	10	0	25	9
ENSG00000232230.1	0	0	0	0	0	0
ENSG00000232232.1	0	0	0	0	0	0
ENSG00000232233.1	8	20	17	3	9	17
ENSG00000232234.2	0	0	0	0	0	0
ENSG00000232235.1	0	0	0	0	0	0
ENSG00000232237.3	1	0	0	0	0	5
ENSG00000232238.1	0	0	0	0	0	0
ENSG00000232239.2	0	0	0	0	0	0
ENSG00000232240.2	0	0	0	0	0	0
ENSG00000232241.1	0	0	0	0	0	0
ENSG00000232242.2	0	0	0	0	0	0
ENSG00000232243.1	0	0	0	0	0	0
ENSG00000232244.1	0	0	0	0	0	0
ENSG00000232245.1	0	0	0	0	0	0
ENSG00000232249.1	0	0	0	0	0	0
ENSG00000232251.5	0	0	0	0	0	0
ENSG00000232252.1	0	0	0	0	0	0
ENSG00000232253.1	0	0	0	0	0	0
ENSG00000232254.1	0	0	0	0	0	0
ENSG00000232256.1	0	0	0	0	0	0
ENSG00000232258.6	0	0	0	0	0	0
ENSG00000232259.1	0	0	0	0	0	1
ENSG00000232260.2	0	0	0	0	0	0
ENSG00000232261.1	0	0	0	0	0	0
ENSG00000232263.1	0	0	0	0	0	0
ENSG00000232264.4	0	0	0	0	0	0
ENSG00000232265.7	0	2	0	0	1	1
ENSG00000232266.1	0	0	0	0	0	0
ENSG00000232267.1	0	0	0	0	0	0
ENSG00000232268.5	0	0	0	0	0	0
ENSG00000232271.1	1	0	0	0	0	0
ENSG00000232272.1	0	0	0	0	0	0
ENSG00000232273.1	1	0	0	0	0	0
ENSG00000232276.1	0	0	0	0	0	0
ENSG00000232277.1	0	0	0	0	0	0
ENSG00000232280.9	0	0	0	0	0	0
ENSG00000232281.2	0	0	0	0	0	0
ENSG00000232282.1	0	0	1	0	0	0
ENSG00000232283.1	0	0	0	0	0	0
ENSG00000232284.7	0	3	4	0	0	1
ENSG00000232285.1	0	0	0	0	0	0
ENSG00000232286.1	0	0	0	0	0	0
ENSG00000232287.2	0	0	0	0	0	0
ENSG00000232289.8	0	0	0	0	0	0
ENSG00000232290.1	0	0	0	0	0	0
ENSG00000232292.1	0	0	0	0	0	0
ENSG00000232293.2	0	0	0	0	0	0
ENSG00000232294.5	0	0	0	0	0	0
ENSG00000232295.7	3	5	0	0	0	0
ENSG00000232296.1	0	0	0	0	0	0
ENSG00000232298.2	0	0	0	0	1	0
ENSG00000232299.1	0	0	0	0	0	0
ENSG00000232300.1	4	0	6	3	4	6
ENSG00000232301.1	0	0	0	0	1	0
ENSG00000232302.3	0	0	0	0	0	0
ENSG00000232303.2	1	2	2	0	0	2
ENSG00000232305.1	0	0	0	0	0	0
ENSG00000232306.1	0	0	0	0	0	0
ENSG00000232307.1	0	0	0	0	0	0
ENSG00000232308.4	0	0	0	0	0	0
ENSG00000232309.1	0	0	0	0	0	0
ENSG00000232310.6	0	0	0	1	0	0
ENSG00000232311.1	0	0	0	0	0	0
ENSG00000232312.6	0	0	0	0	0	0
ENSG00000232314.1	0	0	0	0	0	0
ENSG00000232316.1	0	0	0	0	0	2
ENSG00000232320.6	7	7	3	5	12	14
ENSG00000232324.1	0	0	1	0	0	1
ENSG00000232325.4	0	0	0	0	0	0
ENSG00000232326.9	0	0	0	0	0	0
ENSG00000232327.4	0	0	0	0	0	0
ENSG00000232328.1	0	0	0	0	0	0
ENSG00000232331.2	0	0	0	0	0	0
ENSG00000232332.1	0	0	0	0	0	0
ENSG00000232333.1	0	1	0	0	0	4
ENSG00000232334.1	0	2	1	1	3	2
ENSG00000232335.1	0	1	1	1	4	0
ENSG00000232337.1	0	0	0	0	0	0
ENSG00000232339.5	0	0	0	0	0	0
ENSG00000232341.2	0	0	0	0	0	0
ENSG00000232342.7	0	0	0	0	0	0
ENSG00000232343.1	0	0	0	0	0	0
ENSG00000232344.2	0	0	0	0	0	0
ENSG00000232345.1	0	0	0	0	0	0
ENSG00000232346.1	2	6	2	0	8	8
ENSG00000232347.1	0	0	0	0	0	0
ENSG00000232348.2	0	0	0	0	0	0
ENSG00000232349.2	0	0	0	0	0	0
ENSG00000232350.1	0	0	0	0	0	0
ENSG00000232351.1	0	0	0	0	0	0
ENSG00000232352.1	1	1	0	0	0	0
ENSG00000232353.5	0	0	0	0	0	0
ENSG00000232354.7	0	0	1	0	2	0
ENSG00000232355.2	0	0	0	0	0	0
ENSG00000232356.1	0	0	0	0	0	0
ENSG00000232357.2	0	0	0	0	0	0
ENSG00000232358.1	2	1	0	2	2	0
ENSG00000232359.1	0	1	0	0	0	0
ENSG00000232360.1	0	0	0	0	0	0
ENSG00000232361.3	0	0	0	0	0	0
ENSG00000232362.1	0	0	0	0	0	0
ENSG00000232363.1	0	0	0	1	0	0
ENSG00000232366.1	0	0	0	0	0	0
ENSG00000232367.5	0	0	0	0	0	0
ENSG00000232368.1	0	0	0	1	0	0
ENSG00000232369.1	1	4	1	1	2	2
ENSG00000232370.1	0	0	0	0	0	0
ENSG00000232372.1	3	0	2	0	1	0
ENSG00000232373.2	0	0	2	0	0	0
ENSG00000232374.5	0	0	0	0	0	0
ENSG00000232375.1	0	0	0	0	0	0
ENSG00000232376.4	0	0	0	0	0	0
ENSG00000232377.1	0	0	0	1	1	0
ENSG00000232378.1	0	0	0	0	0	0
ENSG00000232379.1	0	0	0	0	0	0
ENSG00000232380.1	1	4	3	0	5	1
ENSG00000232381.1	2	0	0	0	0	0
ENSG00000232382.1	0	0	0	0	0	0
ENSG00000232383.1	0	0	0	0	0	0
ENSG00000232385.2	0	0	0	0	0	0
ENSG00000232386.9	2	5	3	4	4	4
ENSG00000232387.2	0	0	0	0	0	0
ENSG00000232388.4	223	255	228	227	302	259
ENSG00000232389.1	0	3	0	0	0	0
ENSG00000232390.3	0	0	0	0	0	0
ENSG00000232391.1	0	0	0	0	0	0
ENSG00000232392.1	0	0	0	0	0	0
ENSG00000232393.1	0	0	0	0	0	0
ENSG00000232394.1	0	0	0	0	0	0
ENSG00000232395.1	0	0	0	0	0	0
ENSG00000232396.2	0	0	0	0	0	0
ENSG00000232397.5	0	0	0	0	0	0
ENSG00000232398.1	0	0	0	0	0	0
ENSG00000232399.3	0	0	0	0	0	0
ENSG00000232400.1	0	0	0	0	0	0
ENSG00000232401.1	0	0	0	0	0	0
ENSG00000232403.1	0	0	0	0	0	0
ENSG00000232406.6	0	1	0	1	1	0
ENSG00000232407.3	2	3	0	0	1	0
ENSG00000232408.1	0	0	0	0	0	0
ENSG00000232409.1	0	0	0	0	0	0
ENSG00000232411.1	0	0	0	0	1	1
ENSG00000232412.1	1	3	3	0	0	4
ENSG00000232413.1	0	0	0	0	0	0
ENSG00000232414.6	0	0	0	0	0	0
ENSG00000232415.1	4	3	0	0	3	0
ENSG00000232416.3	0	0	0	0	0	0
ENSG00000232418.1	0	0	0	0	0	0
ENSG00000232419.1	0	0	0	0	0	0
ENSG00000232420.2	0	0	0	0	0	0
ENSG00000232421.10	0	0	0	0	0	0
ENSG00000232422.1	0	0	0	0	0	0
ENSG00000232423.5	0	0	0	0	1	0
ENSG00000232424.1	0	0	0	0	0	0
ENSG00000232429.3	0	0	0	0	0	0
ENSG00000232430.1	0	0	0	0	0	0
ENSG00000232431.3	2	3	2	0	6	5
ENSG00000232433.2	0	0	0	0	0	0
ENSG00000232434.2	10	28	29	15	40	39
ENSG00000232435.1	0	0	0	0	0	0
ENSG00000232436.1	0	0	0	0	0	0
ENSG00000232437.1	0	0	0	0	0	0
ENSG00000232439.1	0	0	0	0	0	0
ENSG00000232441.2	0	0	0	0	0	0
ENSG00000232442.1	4	19	6	2	8	9
ENSG00000232444.1	0	0	0	0	0	0
ENSG00000232445.1	15	14	11	4	24	25
ENSG00000232446.1	0	0	0	0	0	0
ENSG00000232447.1	0	0	0	0	0	0
ENSG00000232448.1	0	1	0	0	1	0
ENSG00000232450.1	7	14	13	1	5	8
ENSG00000232451.1	0	0	0	0	0	0
ENSG00000232453.5	4	2	4	1	2	1
ENSG00000232454.2	0	0	1	0	0	0
ENSG00000232455.2	0	0	0	0	0	0
ENSG00000232456.1	3	6	4	1	2	2
ENSG00000232457.4	0	0	0	0	0	0
ENSG00000232458.1	0	0	0	0	0	0
ENSG00000232459.1	0	0	0	0	0	0
ENSG00000232460.4	1	4	7	2	5	4
ENSG00000232461.1	0	0	0	0	0	0
ENSG00000232462.1	0	0	0	0	0	0
ENSG00000232463.1	0	0	0	0	0	0
ENSG00000232464.1	0	0	0	0	0	0
ENSG00000232465.1	0	0	0	0	0	0
ENSG00000232466.1	0	1	0	0	0	0
ENSG00000232467.2	0	0	0	0	0	0
ENSG00000232469.1	0	0	0	0	0	0
ENSG00000232470.1	0	0	0	0	0	0
ENSG00000232471.3	0	0	0	0	0	0
ENSG00000232472.1	36	48	47	17	21	38
ENSG00000232473.1	0	0	0	0	0	0
ENSG00000232474.1	0	0	0	0	0	0
ENSG00000232475.1	0	0	0	0	0	0
ENSG00000232479.2	1	3	2	0	5	3
ENSG00000232480.1	0	0	0	0	0	0
ENSG00000232482.2	0	0	0	0	0	0
ENSG00000232485.2	4	9	2	1	2	2
ENSG00000232486.1	1	0	0	0	0	1
ENSG00000232487.1	2	2	4	0	0	3
ENSG00000232489.1	0	0	0	0	0	1
ENSG00000232490.6	0	0	0	0	0	0
ENSG00000232491.1	0	0	0	0	0	0
ENSG00000232492.1	1	0	0	0	0	1
ENSG00000232493.2	0	0	0	0	0	0
ENSG00000232494.1	0	0	0	0	0	0
ENSG00000232496.2	0	0	0	0	0	0
ENSG00000232497.1	0	0	0	0	0	0
ENSG00000232498.1	0	0	0	0	0	0
ENSG00000232499.2	1	1	1	1	0	3
ENSG00000232500.1	0	0	0	0	0	0
ENSG00000232502.1	0	0	0	0	0	0
ENSG00000232503.1	0	0	0	0	0	0
ENSG00000232504.4	0	0	0	0	1	1
ENSG00000232505.2	0	0	0	0	0	0
ENSG00000232508.1	0	0	0	0	0	0
ENSG00000232510.1	0	0	0	0	0	0
ENSG00000232511.3	0	0	0	0	0	0
ENSG00000232512.6	0	0	0	0	0	0
ENSG00000232514.1	0	0	0	0	0	0
ENSG00000232515.1	0	0	0	0	0	0
ENSG00000232516.1	0	0	0	0	0	0
ENSG00000232517.2	1	1	0	0	0	0
ENSG00000232518.3	0	0	0	0	0	0
ENSG00000232519.2	3	4	2	1	5	13
ENSG00000232520.1	0	0	0	0	0	0
ENSG00000232522.1	0	0	0	0	0	0
ENSG00000232523.1	0	0	0	0	0	0
ENSG00000232524.1	0	0	0	0	0	0
ENSG00000232525.1	0	0	0	0	0	0
ENSG00000232526.1	0	0	0	0	0	0
ENSG00000232527.7	138	151	142	51	167	133
ENSG00000232528.3	2	4	2	0	1	0
ENSG00000232529.1	0	0	0	0	0	0
ENSG00000232530.1	0	0	1	0	0	0
ENSG00000232531.3	2	1	0	1	3	1
ENSG00000232532.1	0	0	0	0	0	0
ENSG00000232533.1	46	62	47	18	70	71
ENSG00000232535.1	0	0	0	0	0	0
ENSG00000232536.1	2	1	0	0	1	0
ENSG00000232537.1	0	0	0	0	0	0
ENSG00000232539.1	0	0	0	0	0	0
ENSG00000232540.1	0	0	0	0	0	0
ENSG00000232541.10	0	0	0	0	0	0
ENSG00000232542.1	0	0	3	1	0	0
ENSG00000232543.2	0	0	0	0	0	0
ENSG00000232545.1	3	0	1	0	0	0
ENSG00000232546.1	4	2	3	0	3	3
ENSG00000232548.1	0	0	0	0	0	0
ENSG00000232549.1	0	0	1	0	0	1
ENSG00000232551.2	0	0	0	0	0	0
ENSG00000232553.3	0	0	1	0	2	0
ENSG00000232554.8	1	0	0	0	0	0
ENSG00000232555.1	0	0	0	0	0	0
ENSG00000232556.1	0	0	0	0	0	0
ENSG00000232557.3	0	0	0	0	0	0
ENSG00000232558.1	0	0	0	0	0	0
ENSG00000232559.3	57	69	51	33	55	76
ENSG00000232560.6	0	0	0	0	0	0
ENSG00000232562.1	0	0	0	0	0	0
ENSG00000232563.1	0	0	0	0	0	0
ENSG00000232564.2	2	1	0	0	3	0
ENSG00000232565.1	0	0	0	0	0	0
ENSG00000232568.2	0	0	0	0	0	0
ENSG00000232569.8	0	0	0	0	0	0
ENSG00000232572.1	0	0	0	0	0	0
ENSG00000232573.1	132	151	163	77	177	217
ENSG00000232575.10	0	0	0	0	0	0
ENSG00000232576.2	0	0	0	0	0	0
ENSG00000232577.1	0	0	0	0	0	0
ENSG00000232578.4	0	0	0	0	0	0
ENSG00000232579.1	0	0	0	0	0	0
ENSG00000232581.1	2	3	1	0	0	0
ENSG00000232582.1	0	0	0	0	0	0
ENSG00000232583.1	0	0	0	0	0	0
ENSG00000232585.1	0	0	0	0	0	0
ENSG00000232586.1	3	7	7	2	7	11
ENSG00000232587.1	0	0	2	0	0	1
ENSG00000232590.1	0	0	0	0	0	0
ENSG00000232591.1	0	0	0	0	0	0
ENSG00000232593.6	23	19	18	11	11	31
ENSG00000232594.1	0	0	0	0	0	0
ENSG00000232595.1	0	0	0	0	0	0
ENSG00000232596.1	0	0	0	0	0	0
ENSG00000232597.5	0	0	0	0	0	0
ENSG00000232598.2	0	0	0	0	0	0
ENSG00000232599.1	0	0	0	0	0	0
ENSG00000232600.3	0	3	5	0	7	5
ENSG00000232601.1	0	0	0	0	0	0
ENSG00000232603.1	0	0	0	0	0	0
ENSG00000232604.1	0	0	0	0	0	0
ENSG00000232605.2	0	0	0	0	0	0
ENSG00000232606.1	0	0	0	0	0	0
ENSG00000232608.1	0	0	0	0	0	0
ENSG00000232610.1	0	0	0	0	0	0
ENSG00000232611.1	3	7	1	1	2	2
ENSG00000232612.1	0	0	0	0	0	0
ENSG00000232613.6	0	0	0	0	0	0
ENSG00000232614.1	0	0	0	0	0	0
ENSG00000232615.4	2	0	0	0	0	0
ENSG00000232616.9	0	0	0	0	0	0
ENSG00000232617.1	0	0	0	0	0	0
ENSG00000232618.1	1	3	0	1	1	1
ENSG00000232620.1	0	0	0	0	0	0
ENSG00000232621.1	0	0	0	0	0	0
ENSG00000232622.1	0	0	0	0	0	0
ENSG00000232623.1	0	0	0	0	0	0
ENSG00000232624.6	0	0	0	0	0	0
ENSG00000232625.1	0	0	0	0	0	0
ENSG00000232626.3	0	0	1	0	0	0
ENSG00000232627.1	0	0	0	0	0	0
ENSG00000232628.5	0	0	0	0	0	2
ENSG00000232629.8	1	1	0	0	0	3
ENSG00000232630.1	0	0	0	0	0	0
ENSG00000232631.1	0	0	0	0	0	0
ENSG00000232632.8	0	0	0	0	0	0
ENSG00000232633.4	5	3	4	1	5	1
ENSG00000232634.1	0	0	0	0	0	0
ENSG00000232636.2	0	0	0	0	0	0
ENSG00000232638.1	0	0	0	0	0	0
ENSG00000232639.4	0	0	0	0	0	0
ENSG00000232640.1	0	2	1	0	0	0
ENSG00000232641.9	0	0	0	0	0	0
ENSG00000232642.1	0	0	0	0	0	0
ENSG00000232643.1	0	0	0	0	0	0
ENSG00000232644.1	0	0	0	0	0	0
ENSG00000232645.5	3	1	3	0	2	5
ENSG00000232646.1	0	0	0	0	0	0
ENSG00000232647.1	0	0	0	0	0	0
ENSG00000232648.3	2	3	3	1	1	3
ENSG00000232649.1	0	0	0	0	0	0
ENSG00000232650.5	0	0	0	0	0	0
ENSG00000232652.1	0	0	0	0	0	0
ENSG00000232653.8	6	14	9	4	3	13
ENSG00000232654.1	0	0	0	0	0	0
ENSG00000232655.1	0	0	0	0	0	0
ENSG00000232656.7	0	2	3	0	0	0
ENSG00000232658.1	0	0	0	0	0	0
ENSG00000232659.1	0	0	0	0	0	0
ENSG00000232661.1	0	0	0	0	0	0
ENSG00000232662.2	0	0	0	0	0	0
ENSG00000232663.2	0	0	0	0	0	0
ENSG00000232664.2	0	0	0	0	0	0
ENSG00000232665.2	0	0	0	0	0	0
ENSG00000232667.9	0	0	0	0	0	0
ENSG00000232668.1	0	0	0	0	0	0
ENSG00000232671.5	26	22	27	6	14	22
ENSG00000232672.1	0	0	0	0	0	0
ENSG00000232675.7	0	0	0	0	0	0
ENSG00000232676.1	1	1	1	0	0	0
ENSG00000232677.6	325	420	309	290	455	524
ENSG00000232678.2	0	0	1	0	0	0
ENSG00000232679.1	1	4	2	1	2	2
ENSG00000232680.2	0	2	0	0	0	0
ENSG00000232682.2	0	0	0	0	0	0
ENSG00000232683.1	0	0	0	0	0	0
ENSG00000232684.1	1	0	0	0	0	0
ENSG00000232685.4	0	0	0	0	0	0
ENSG00000232687.1	0	0	0	0	0	0
ENSG00000232688.1	0	0	0	0	0	0
ENSG00000232690.1	0	0	0	0	0	0
ENSG00000232691.6	0	0	0	0	0	0
ENSG00000232692.1	1	0	1	0	0	1
ENSG00000232693.2	2	1	0	0	0	0
ENSG00000232695.1	0	0	0	0	0	0
ENSG00000232696.1	0	0	0	0	0	0
ENSG00000232698.1	0	1	0	0	0	0
ENSG00000232699.3	0	2	0	0	0	1
ENSG00000232701.1	0	0	0	0	0	0
ENSG00000232702.3	4	16	8	2	6	8
ENSG00000232705.2	0	0	0	0	0	0
ENSG00000232706.3	0	0	0	0	0	0
ENSG00000232707.1	0	0	0	0	0	0
ENSG00000232708.1	0	0	0	0	0	0
ENSG00000232709.1	0	0	0	0	0	0
ENSG00000232710.1	3	0	0	0	0	0
ENSG00000232712.6	0	0	0	0	0	0
ENSG00000232713.2	0	0	2	0	0	0
ENSG00000232714.1	0	0	0	0	0	0
ENSG00000232715.1	0	0	0	0	0	0
ENSG00000232716.2	0	0	0	0	0	0
ENSG00000232717.1	0	0	0	0	0	1
ENSG00000232718.1	0	0	0	0	0	0
ENSG00000232719.1	1	1	0	0	0	2
ENSG00000232721.2	0	0	0	0	0	0
ENSG00000232722.1	0	0	0	0	0	0
ENSG00000232723.1	0	0	0	0	0	0
ENSG00000232724.1	0	0	0	0	0	0
ENSG00000232725.1	3	10	3	8	10	3
ENSG00000232727.2	0	0	0	0	0	0
ENSG00000232728.1	0	0	0	0	0	0
ENSG00000232729.7	1	3	0	0	0	0
ENSG00000232730.1	0	0	0	0	0	0
ENSG00000232732.9	1	1	0	0	0	1
ENSG00000232733.3	0	0	0	0	0	0
ENSG00000232734.1	0	0	0	0	0	0
ENSG00000232735.2	0	0	0	0	0	0
ENSG00000232736.1	0	0	0	0	0	0
ENSG00000232738.1	0	0	0	0	0	0
ENSG00000232739.1	0	0	0	0	0	0
ENSG00000232740.1	0	0	0	0	0	0
ENSG00000232742.3	2	1	0	0	0	1
ENSG00000232743.2	0	0	0	0	0	0
ENSG00000232744.1	0	0	0	0	0	0
ENSG00000232746.1	0	0	0	0	0	0
ENSG00000232747.2	0	0	0	0	0	0
ENSG00000232748.3	9	2	6	1	3	4
ENSG00000232749.2	0	0	1	0	0	0
ENSG00000232750.2	0	0	0	0	0	0
ENSG00000232751.1	0	0	0	0	0	0
ENSG00000232752.1	0	0	0	0	0	0
ENSG00000232754.1	0	1	0	0	0	0
ENSG00000232756.1	0	0	0	1	0	0
ENSG00000232757.1	3	5	0	1	0	4
ENSG00000232758.1	0	0	0	0	0	0
ENSG00000232759.1	1	6	0	0	1	0
ENSG00000232760.1	0	0	0	0	0	0
ENSG00000232762.1	0	0	0	0	0	0
ENSG00000232764.1	0	0	0	0	0	0
ENSG00000232765.6	0	0	0	0	0	0
ENSG00000232766.1	0	0	0	0	0	0
ENSG00000232767.1	0	0	0	0	0	0
ENSG00000232768.1	0	0	0	0	0	0
ENSG00000232771.2	0	0	0	0	0	0
ENSG00000232772.1	0	0	0	0	0	0
ENSG00000232773.2	0	0	0	0	0	0
ENSG00000232774.7	4	6	6	1	0	3
ENSG00000232775.6	0	0	0	0	0	0
ENSG00000232777.1	0	0	0	0	0	0
ENSG00000232778.1	0	0	0	0	0	0
ENSG00000232780.2	0	0	0	0	0	0
ENSG00000232781.1	0	0	0	0	0	0
ENSG00000232783.5	0	2	3	0	0	0
ENSG00000232784.1	0	0	0	0	0	0
ENSG00000232786.1	0	0	0	0	0	0
ENSG00000232787.1	0	0	0	0	0	0
ENSG00000232788.1	0	1	1	1	0	0
ENSG00000232789.1	0	0	0	0	0	0
ENSG00000232790.2	0	0	0	0	0	0
ENSG00000232791.3	0	0	0	0	0	0
ENSG00000232792.2	0	0	0	0	0	0
ENSG00000232793.2	0	0	0	0	0	0
ENSG00000232794.1	0	0	0	0	0	0
ENSG00000232795.1	0	0	0	0	0	0
ENSG00000232797.1	0	0	0	0	0	0
ENSG00000232798.1	0	0	0	0	0	0
ENSG00000232799.1	0	0	0	0	0	0
ENSG00000232800.1	0	0	0	0	0	0
ENSG00000232801.1	0	0	0	0	0	0
ENSG00000232802.1	0	0	0	0	0	0
ENSG00000232803.1	1	0	0	0	0	0
ENSG00000232804.5	0	0	0	0	0	0
ENSG00000232805.1	0	0	0	0	0	0
ENSG00000232806.1	0	0	1	0	1	0
ENSG00000232807.2	1	3	1	1	1	0
ENSG00000232808.1	0	0	0	0	0	0
ENSG00000232809.1	0	0	0	0	0	0
ENSG00000232810.3	2	3	2	1	2	5
ENSG00000232811.1	2	0	1	0	0	0
ENSG00000232812.1	0	0	0	0	0	0
ENSG00000232813.1	0	0	0	0	0	0
ENSG00000232814.2	0	0	0	0	0	0
ENSG00000232815.1	1	0	0	2	0	0
ENSG00000232816.1	0	0	0	0	0	0
ENSG00000232817.1	0	0	0	0	0	0
ENSG00000232818.2	10	9	15	13	17	14
ENSG00000232821.1	3	6	2	2	4	4
ENSG00000232823.2	0	0	0	0	0	0
ENSG00000232824.1	0	0	0	0	0	0
ENSG00000232825.1	0	0	0	0	0	0
ENSG00000232827.2	0	0	0	0	0	0
ENSG00000232828.1	0	3	0	0	0	0
ENSG00000232829.3	0	0	0	0	0	0
ENSG00000232830.5	0	0	0	0	0	0
ENSG00000232832.1	0	0	0	0	0	0
ENSG00000232834.1	0	0	0	0	0	0
ENSG00000232835.1	0	0	0	0	0	0
ENSG00000232837.1	0	0	0	0	0	0
ENSG00000232838.3	20	34	19	45	97	75
ENSG00000232839.9	0	0	0	0	0	0
ENSG00000232841.1	0	0	0	0	0	0
ENSG00000232842.2	1	0	3	1	1	2
ENSG00000232843.2	0	0	0	0	0	0
ENSG00000232845.1	0	0	0	0	0	0
ENSG00000232846.1	0	0	1	0	0	0
ENSG00000232848.1	0	0	0	0	0	0
ENSG00000232849.1	0	0	0	0	0	0
ENSG00000232850.3	4	2	3	2	2	2
ENSG00000232851.3	0	0	0	0	0	0
ENSG00000232852.1	0	0	0	0	0	0
ENSG00000232853.1	0	0	0	0	0	0
ENSG00000232855.6	2	1	1	0	0	0
ENSG00000232857.2	0	0	0	0	0	0
ENSG00000232858.1	0	0	0	0	0	0
ENSG00000232859.9	18	22	14	6	16	12
ENSG00000232860.7	1	3	2	1	3	4
ENSG00000232862.5	0	0	0	0	0	0
ENSG00000232864.1	0	0	0	0	0	0
ENSG00000232867.1	0	0	0	0	0	0
ENSG00000232869.2	0	0	0	0	0	0
ENSG00000232871.8	2	2	0	2	0	0
ENSG00000232872.2	0	0	0	0	0	0
ENSG00000232873.1	0	0	0	0	0	0
ENSG00000232874.1	0	0	0	0	0	0
ENSG00000232875.1	0	0	0	0	0	0
ENSG00000232876.1	1	0	3	2	0	0
ENSG00000232878.3	0	0	0	0	0	0
ENSG00000232879.2	0	0	0	0	0	0
ENSG00000232880.1	0	0	0	0	0	0
ENSG00000232881.2	0	0	0	0	0	0
ENSG00000232882.1	2	4	3	1	7	0
ENSG00000232883.1	0	0	0	0	0	0
ENSG00000232884.7	0	0	0	0	0	0
ENSG00000232885.1	0	0	0	0	0	0
ENSG00000232886.1	0	0	0	0	0	0
ENSG00000232887.1	0	0	0	0	0	0
ENSG00000232888.4	1	0	0	0	0	0
ENSG00000232889.2	0	0	0	0	0	0
ENSG00000232891.1	0	0	0	0	0	0
ENSG00000232892.1	0	0	0	0	0	0
ENSG00000232893.1	0	0	0	0	0	0
ENSG00000232894.1	0	0	0	0	0	0
ENSG00000232895.2	0	0	0	0	0	0
ENSG00000232896.1	0	0	0	0	0	0
ENSG00000232897.2	0	0	0	0	0	0
ENSG00000232899.1	0	0	0	0	0	0
ENSG00000232900.1	0	0	0	0	0	0
ENSG00000232901.1	1	0	0	0	0	0
ENSG00000232902.1	0	0	0	0	0	0
ENSG00000232903.2	0	0	0	0	0	0
ENSG00000232905.2	0	0	0	0	0	0
ENSG00000232906.1	0	0	0	0	0	0
ENSG00000232907.7	0	6	1	1	0	5
ENSG00000232908.3	0	0	0	0	0	0
ENSG00000232909.1	0	0	0	0	0	0
ENSG00000232910.1	0	0	0	0	0	0
ENSG00000232912.5	0	2	0	0	0	0
ENSG00000232913.7	0	0	0	0	0	0
ENSG00000232914.1	0	0	0	0	0	0
ENSG00000232915.1	0	0	0	0	0	0
ENSG00000232916.1	0	0	0	0	0	0
ENSG00000232917.5	0	0	0	0	0	0
ENSG00000232918.2	0	0	0	0	0	0
ENSG00000232920.1	0	0	0	0	0	0
ENSG00000232922.1	0	0	0	0	0	0
ENSG00000232924.1	0	0	0	0	0	0
ENSG00000232925.2	0	0	0	0	0	0
ENSG00000232926.1	0	1	0	0	0	1
ENSG00000232927.1	0	0	0	0	0	0
ENSG00000232928.2	0	0	0	0	0	0
ENSG00000232930.1	0	0	0	0	0	0
ENSG00000232931.5	5	3	1	1	1	0
ENSG00000232934.7	1	1	0	0	0	0
ENSG00000232935.2	0	0	0	0	0	0
ENSG00000232936.5	0	0	0	0	1	0
ENSG00000232937.1	0	0	0	0	0	0
ENSG00000232938.2	9	12	12	5	11	13
ENSG00000232939.1	0	0	0	0	0	0
ENSG00000232940.5	0	3	1	0	6	1
ENSG00000232943.1	0	0	0	0	0	0
ENSG00000232944.1	0	0	0	0	0	0
ENSG00000232945.4	0	0	0	0	0	0
ENSG00000232946.1	0	0	0	0	0	0
ENSG00000232947.1	0	0	0	0	0	0
ENSG00000232948.1	0	0	0	0	0	0
ENSG00000232949.1	0	0	0	0	0	1
ENSG00000232950.1	0	0	0	0	0	0
ENSG00000232951.1	0	0	0	0	0	0
ENSG00000232952.1	0	0	0	0	0	0
ENSG00000232953.1	0	0	0	0	0	0
ENSG00000232954.2	0	0	0	0	0	0
ENSG00000232956.8	139	224	270	81	206	268
ENSG00000232957.10	0	0	0	0	0	0
ENSG00000232958.1	0	0	0	0	0	0
ENSG00000232959.1	1	0	0	0	0	0
ENSG00000232960.9	0	0	0	0	0	0
ENSG00000232962.10	0	0	0	0	0	0
ENSG00000232963.1	0	0	0	0	0	0
ENSG00000232964.2	0	0	0	0	0	0
ENSG00000232965.1	0	0	0	0	0	0
ENSG00000232968.1	0	0	0	0	0	0
ENSG00000232969.1	0	0	2	0	0	0
ENSG00000232970.1	0	0	0	0	0	0
ENSG00000232971.2	0	0	0	0	0	0
ENSG00000232973.11	8	8	9	2	12	7
ENSG00000232974.3	0	0	0	0	0	0
ENSG00000232975.1	0	0	0	0	0	0
ENSG00000232976.1	0	0	0	0	0	0
ENSG00000232977.6	8	15	14	2	13	11
ENSG00000232978.2	0	0	0	0	0	0
ENSG00000232979.1	0	0	0	0	0	0
ENSG00000232981.1	0	0	0	0	0	0
ENSG00000232982.1	0	0	0	0	0	0
ENSG00000232983.2	0	0	0	0	0	0
ENSG00000232984.8	0	0	0	0	0	0
ENSG00000232985.1	0	0	0	0	0	0
ENSG00000232986.1	0	0	0	0	0	0
ENSG00000232987.1	0	0	0	0	0	0
ENSG00000232988.1	0	0	0	0	0	0
ENSG00000232989.1	0	0	0	0	0	0
ENSG00000232990.2	0	0	0	0	0	0
